point,area,type,months,total1,total2,monthly1,monthly2
基隆市私立森美幼兒園,信義區,私立,12,144000,0,12000,0
基隆市私立海大幼兒園,中正區,準公共化,12,110028,0,9169,0
基隆市私立神奇寶貝幼兒園,七堵區,準公共化,12,112644,18000,9387,1500
基隆市私立筌勝幼兒園,仁愛區,私立,12,163200,12000,13600,1000
基隆市私立維也納幼兒園,仁愛區,私立,12,108600,0,9050,0
基隆市私立耶魯幼兒園,安樂區,私立,12,95600,9600,7967,800
基隆市私立自立幼兒園,中山區,私立,12,125600,12000,10467,1000
基隆市私立艾佛頓幼兒園,七堵區,準公共化,12,80684,0,6724,0
基隆市私立蒙特梭利幼兒園,中山區,私立,12,119000,0,9917,0
基隆市私立薇莘幼兒園,信義區,私立,12,237000,24000,19750,2000
基隆市私立親親幼兒園,安樂區,私立,10,115500,0,11550,0
基隆市私立貝貝幼兒園,七堵區,準公共化,12,99324,9000,8277,750
基隆市私立資優幼兒園,中正區,私立,10,128000,10000,12800,1000
基隆市私立道生幼兒園,信義區,私立,10,88600,0,8860,0
基隆市私立長庚森林幼兒園,安樂區,準公共化,12,114108,26400,9509,2200
基隆市私立長春藤幼兒園,安樂區,準公共化,12,118524,18000,9877,1500
基隆市私立長樂森林幼兒園,安樂區,準公共化,12,111000,18000,9250,1500
基隆市私立雙全幼兒園,仁愛區,準公共化,12,103056,9000,8588,750
基隆市立安心幼兒園,安樂區,公立,8,28000,0,3500,0
基隆市立安心幼兒園中崙分班,安樂區,公立,8,28000,0,3500,0
基隆市立安心幼兒園光華分班,仁愛區,公立,8,28000,0,3500,0
基隆市立安心幼兒園八斗分班,中正區,公立,8,28000,0,3500,0
基隆市立安心幼兒園六堵分班,七堵區,公立,8,28000,0,3500,0
基隆市立安心幼兒園百福分班,七堵區,公立,8,28000,0,3500,0
基隆市立建德幼兒園,安樂區,公立,8,28000,0,3500,0
基隆市立過港幼兒園,暖暖區,公立,8,28000,0,3500,0
社團法人新竹市教保人員協會附設基隆市私立信義非營利幼兒園(基隆市政府委託辦理),信義區,非營利,12,93264,0,7772,0
私立經國管理暨健康學院附設基隆市幼兒園,中山區,私立,10,91000,0,9100,0
財團法人天主教會台北教區基隆市私立若石幼兒園,信義區,私立,12,106000,0,8833,0
財團法人天主教會台北教區附設基隆市私立亨利幼兒園,中正區,私立,12,108000,0,9000,0
輔仁大學學校財團法人基隆市輔大聖心高級中學附設私立幼兒園,中山區,私立,10,70320,0,7032,0
