鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,4,上學期,半日班,10125,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,4,上學期,全日班,12990,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,4,下學期,半日班,10125,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,4,下學期,全日班,12990,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,3,上學期,半日班,10125,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,3,上學期,全日班,12990,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,3,下學期,半日班,10125,
光復鄉,花蓮縣光復鄉光復國民小學附設幼兒園,公立,3,下學期,全日班,12990,
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,5,上學期,全日班,13580,0
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,5,下學期,全日班,13580,0
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,4,上學期,全日班,13580,0
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,4,下學期,全日班,13580,0
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,3,上學期,全日班,13580,0
光復鄉,花蓮縣光復鄉大進國民小學附設幼兒園,公立,3,下學期,全日班,13580,0
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,5,上學期,全日班,13630,
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,5,下學期,全日班,13630,
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,4,上學期,全日班,13630,
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,4,下學期,全日班,13630,
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,3,上學期,全日班,13630,
光復鄉,花蓮縣光復鄉太巴塱國民小學附設幼兒園,公立,3,下學期,全日班,13630,
光復鄉,花蓮縣光復鄉立幼兒園,公立,5,上學期,全日班,15175,
光復鄉,花蓮縣光復鄉立幼兒園,公立,5,下學期,全日班,15218,
光復鄉,花蓮縣光復鄉立幼兒園,公立,4,上學期,全日班,15175,
光復鄉,花蓮縣光復鄉立幼兒園,公立,4,下學期,全日班,15218,
光復鄉,花蓮縣光復鄉立幼兒園,公立,3,上學期,全日班,15175,
光復鄉,花蓮縣光復鄉立幼兒園,公立,3,下學期,全日班,15218,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,5,上學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,5,下學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,4,上學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,4,下學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,3,上學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓清國民小學附設幼兒園,公立,3,下學期,全日班,13380,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,5,上學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,5,上學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,5,下學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,5,下學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,4,上學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,4,上學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,4,下學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,4,下學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,3,上學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,3,上學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,3,下學期,半日班,9620,
卓溪鄉,花蓮縣卓溪鄉卓溪國民小學附設幼兒園,公立,3,下學期,全日班,12680,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,5,上學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,5,下學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,4,上學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,4,下學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,3,上學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉古風國民小學附設幼兒園,公立,3,下學期,全日班,13180,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,5,上學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,5,上學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,5,下學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,5,下學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,4,上學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,4,上學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,4,下學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,4,下學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,3,上學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,3,上學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,3,下學期,半日班,11320,
卓溪鄉,花蓮縣卓溪鄉太平國民小學附設幼兒園,公立,3,下學期,全日班,13430,
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,5,上學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,5,下學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,4,上學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,4,下學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,3,上學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立山國民小學附設幼兒園,公立,3,下學期,全日班,13430,0
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,5,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,5,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,4,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,4,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,3,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,3,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,2,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園,公立,2,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,5,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,5,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,4,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,4,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,3,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,3,下學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,2,上學期,全日班,9400,
卓溪鄉,花蓮縣卓溪鄉立幼兒園山里分班,公立,2,下學期,全日班,9400,
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,5,上學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,5,上學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,5,下學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,5,下學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,4,上學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,4,上學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,4,下學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,4,下學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,3,上學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,3,上學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,3,下學期,半日班,11560,0
吉安鄉,花蓮縣吉安鄉光華國民小學附設幼兒園,公立,3,下學期,全日班,14450,0
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,5,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,5,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,5,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,4,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,4,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,3,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,3,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,2,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,2,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,2,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉化仁國民小學附設幼兒園,公立,2,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,5,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,5,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,5,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,4,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,4,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,3,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,3,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉北昌國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,5,上學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,5,下學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,4,上學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,4,下學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,3,上學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉南華國民小學附設幼兒園,公立,3,下學期,全日班,14190,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,5,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,5,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,5,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,4,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,4,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,3,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,3,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉吉安國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,5,上學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,5,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,5,下學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,4,上學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,4,下學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,3,上學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,3,下學期,半日班,11035,
吉安鄉,花蓮縣吉安鄉太昌國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,5,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,5,上學期,全日班,14850,0
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,5,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,4,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,4,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,3,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,3,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉宜昌國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,5,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,5,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,5,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,5,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,4,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,4,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,4,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,4,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,3,上學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,3,上學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,3,下學期,半日班,11560,
吉安鄉,花蓮縣吉安鄉稻香國民小學附設幼兒園,公立,3,下學期,全日班,14850,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,5,上學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,5,下學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,4,上學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,4,下學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,3,上學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,3,下學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,2,上學期,全日班,17597,
吉安鄉,花蓮縣吉安鄉立幼兒園,公立,2,下學期,全日班,17597,
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,5,上學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,5,上學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,5,下學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,5,下學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,4,上學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,4,上學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,4,下學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,4,下學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,3,上學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,3,上學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,3,下學期,半日班,10063,0
壽豐鄉,花蓮縣壽豐鄉壽豐國民小學附設幼兒園,公立,3,下學期,全日班,13555,0
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,5,上學期,半日班,10820,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,5,上學期,全日班,14130,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,5,下學期,半日班,10820,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,5,下學期,全日班,14130,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,4,上學期,半日班,10820,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,4,上學期,全日班,14130,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,4,下學期,半日班,10820,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,4,下學期,全日班,14130,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,3,上學期,半日班,10820,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,3,上學期,全日班,14130,
壽豐鄉,花蓮縣壽豐鄉志學國民小學附設幼兒園,公立,3,下學期,半日班,10820,
