鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,3,上學期,半日班,9600,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,3,上學期,全日班,14300,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,3,下學期,半日班,12300,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,3,下學期,全日班,18500,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,2,上學期,半日班,9600,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,2,上學期,全日班,14300,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,2,下學期,半日班,12300,
湖西鄉,澎湖縣湖西鄉立幼兒園,公立,2,下學期,全日班,18500,
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,5,上學期,半日班,11260,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,5,上學期,全日班,14360,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,5,下學期,半日班,6660,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,5,下學期,全日班,12360,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,4,上學期,半日班,11260,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,4,上學期,全日班,14360,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,4,下學期,半日班,6660,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,4,下學期,全日班,12360,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,3,上學期,半日班,11260,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,3,上學期,全日班,14360,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,3,下學期,半日班,6660,0
湖西鄉,澎湖縣湖西鄉隘門國民小學附設幼兒園,公立,3,下學期,全日班,12360,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,5,上學期,半日班,9460,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,5,上學期,全日班,18010,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,5,下學期,半日班,8410,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,5,下學期,全日班,15860,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,4,上學期,半日班,9460,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,4,上學期,全日班,18010,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,4,下學期,半日班,8410,0
白沙鄉,澎湖縣白沙鄉吉貝國民小學附設幼兒園,公立,4,下學期,全日班,15860,0
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,5,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,5,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,5,下學期,半日班,10275,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,5,下學期,全日班,17850,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,4,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,4,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,4,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,4,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,3,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,3,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,3,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,3,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,2,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,2,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,2,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園,公立,2,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,5,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,5,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,5,下學期,半日班,10275,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,5,下學期,全日班,17850,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,4,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,4,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,4,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,4,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,3,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,3,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,3,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,3,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,2,上學期,半日班,9387,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,2,上學期,全日班,16225,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,2,下學期,半日班,12050,
白沙鄉,澎湖縣白沙鄉立幼兒園吉貝分班,公立,2,下學期,全日班,21100,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,5,上學期,半日班,12010,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,5,上學期,全日班,15110,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,5,下學期,半日班,10260,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,5,下學期,全日班,12960,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,4,上學期,半日班,12010,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,4,上學期,全日班,15110,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,4,下學期,半日班,10260,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,4,下學期,全日班,12960,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,3,上學期,半日班,12010,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,3,上學期,全日班,15110,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,3,下學期,半日班,10260,
白沙鄉,澎湖縣白沙鄉赤崁國民小學附設幼兒園,公立,3,下學期,全日班,12960,
白沙鄉,澎湖縣白沙鄉鳥嶼國民小學附設幼兒園,公立,5,上學期,半日班,11650,0
白沙鄉,澎湖縣白沙鄉鳥嶼國民小學附設幼兒園,公立,5,上學期,全日班,14700,0
白沙鄉,澎湖縣白沙鄉鳥嶼國民小學附設幼兒園,公立,5,下學期,半日班,9900,0
白沙鄉,澎湖縣白沙鄉鳥嶼國民小學附設幼兒園,公立,5,下學期,全日班,12550,0
馬公市,澎湖縣私立明圓幼兒園,私立,5,上學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,5,下學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,4,上學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,4,下學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,3,上學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,3,下學期,全日班,54000,
馬公市,澎湖縣私立明圓幼兒園,私立,2,上學期,全日班,65034,
馬公市,澎湖縣私立明圓幼兒園,私立,2,下學期,全日班,65034,
馬公市,澎湖縣私立明穗幼兒園,私立,5,上學期,半日班,31800,0
馬公市,澎湖縣私立明穗幼兒園,私立,5,上學期,全日班,42600,18000
馬公市,澎湖縣私立明穗幼兒園,私立,5,下學期,半日班,31800,0
馬公市,澎湖縣私立明穗幼兒園,私立,5,下學期,全日班,42600,18000
馬公市,澎湖縣私立明穗幼兒園,私立,4,上學期,全日班,60000,18000
馬公市,澎湖縣私立明穗幼兒園,私立,4,下學期,全日班,60000,18000
馬公市,澎湖縣私立明穗幼兒園,私立,3,上學期,全日班,60000,18000
馬公市,澎湖縣私立明穗幼兒園,私立,3,下學期,全日班,60000,18000
馬公市,澎湖縣私立明穗幼兒園,私立,2,上學期,全日班,64000,18000
馬公市,澎湖縣私立明穗幼兒園,私立,2,下學期,全日班,64000,18000
馬公市,澎湖縣私立耕讀幼兒園,私立,5,上學期,全日班,48400,
馬公市,澎湖縣私立耕讀幼兒園,私立,5,下學期,全日班,48400,
馬公市,澎湖縣私立耕讀幼兒園,私立,4,上學期,全日班,50400,
馬公市,澎湖縣私立耕讀幼兒園,私立,4,下學期,全日班,50400,
馬公市,澎湖縣私立耕讀幼兒園,私立,3,上學期,全日班,50400,
馬公市,澎湖縣私立耕讀幼兒園,私立,3,下學期,全日班,50400,
馬公市,澎湖縣私立耕讀幼兒園,私立,2,上學期,全日班,50400,
馬公市,澎湖縣私立耕讀幼兒園,私立,2,下學期,全日班,50400,
馬公市,澎湖縣私立至美幼兒園,私立,5,上學期,半日班,38400,
馬公市,澎湖縣私立至美幼兒園,私立,5,上學期,全日班,54000,18000
馬公市,澎湖縣私立至美幼兒園,私立,5,下學期,半日班,38400,
馬公市,澎湖縣私立至美幼兒園,私立,5,下學期,全日班,54000,18000
馬公市,澎湖縣私立至美幼兒園,私立,4,上學期,半日班,48900,
馬公市,澎湖縣私立至美幼兒園,私立,4,上學期,全日班,61800,18000
馬公市,澎湖縣私立至美幼兒園,私立,4,下學期,半日班,48900,
馬公市,澎湖縣私立至美幼兒園,私立,4,下學期,全日班,61800,18000
馬公市,澎湖縣私立至美幼兒園,私立,3,上學期,半日班,49200,
馬公市,澎湖縣私立至美幼兒園,私立,3,上學期,全日班,65200,18000
馬公市,澎湖縣私立至美幼兒園,私立,3,下學期,半日班,49200,
馬公市,澎湖縣私立至美幼兒園,私立,3,下學期,全日班,65200,18000
馬公市,澎湖縣私立至美幼兒園,私立,2,上學期,半日班,49200,
馬公市,澎湖縣私立至美幼兒園,私立,2,上學期,全日班,65200,18000
馬公市,澎湖縣私立至美幼兒園,私立,2,下學期,半日班,49200,
馬公市,澎湖縣私立至美幼兒園,私立,2,下學期,全日班,65200,18000
馬公市,澎湖縣私立馬幼幼兒園,私立,5,上學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,5,上學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,5,下學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,5,下學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,4,上學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,4,上學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,4,下學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,4,下學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,3,上學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,3,上學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,3,下學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,3,下學期,全日班,49800,
馬公市,澎湖縣私立馬幼幼兒園,私立,2,上學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,2,上學期,全日班,54000,
馬公市,澎湖縣私立馬幼幼兒園,私立,2,下學期,半日班,31200,
馬公市,澎湖縣私立馬幼幼兒園,私立,2,下學期,全日班,54000,
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,5,上學期,半日班,8250,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,5,上學期,全日班,15110,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,5,下學期,半日班,7200,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,5,下學期,全日班,12960,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,4,上學期,半日班,8250,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,4,上學期,全日班,15110,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,4,下學期,半日班,7200,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,4,下學期,全日班,12960,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,3,上學期,半日班,8250,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,3,上學期,全日班,15110,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,3,下學期,半日班,7200,0
西嶼鄉,澎湖縣西嶼鄉池東國民小學附設幼兒園,公立,3,下學期,全日班,12960,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,5,上學期,半日班,11150,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,5,上學期,全日班,11900,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,5,下學期,半日班,11150,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,5,下學期,全日班,11900,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,4,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,4,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,4,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,4,下學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,3,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,3,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,3,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,3,下學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,2,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,2,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,2,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園,公立,2,下學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,5,上學期,半日班,11150,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,5,上學期,全日班,11900,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,5,下學期,半日班,11150,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,5,下學期,全日班,11900,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,4,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,4,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,4,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,4,下學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,3,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,3,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,3,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,3,下學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,2,上學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,2,上學期,全日班,13400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,2,下學期,半日班,12400,0
西嶼鄉,澎湖縣西嶼鄉立幼兒園竹灣分班,公立,2,下學期,全日班,13400,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,5,上學期,半日班,11750,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,5,上學期,全日班,14850,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,5,下學期,半日班,10000,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,5,下學期,全日班,12700,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,4,上學期,半日班,11750,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,4,上學期,全日班,14850,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,4,下學期,半日班,10000,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,4,下學期,全日班,12700,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,3,上學期,半日班,11750,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,3,上學期,全日班,14850,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,3,下學期,半日班,10000,0
馬公市,澎湖縣馬公市中正國民小學附設幼兒園,公立,3,下學期,全日班,12700,0
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,5,上學期,半日班,12010,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,5,上學期,全日班,15110,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,5,下學期,半日班,10260,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,5,下學期,全日班,12960,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,4,上學期,半日班,12010,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,4,上學期,全日班,15110,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,4,下學期,半日班,10260,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,4,下學期,全日班,12960,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,3,上學期,半日班,12010,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,3,上學期,全日班,15110,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,3,下學期,半日班,10260,
馬公市,澎湖縣馬公市中興國民小學附設幼兒園,公立,3,下學期,全日班,12960,
馬公市,澎湖縣馬公市立幼兒園,公立,5,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園,公立,5,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園,公立,5,下學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園,公立,5,下學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園,公立,4,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園,公立,4,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園,公立,4,下學期,半日班,13000,4200
馬公市,澎湖縣馬公市立幼兒園,公立,4,下學期,全日班,21100,4200
馬公市,澎湖縣馬公市立幼兒園,公立,3,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園,公立,3,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園,公立,3,下學期,半日班,13000,4200
馬公市,澎湖縣馬公市立幼兒園,公立,3,下學期,全日班,21100,4200
馬公市,澎湖縣馬公市立幼兒園,公立,2,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園,公立,2,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園,公立,2,下學期,半日班,13000,4200
馬公市,澎湖縣馬公市立幼兒園,公立,2,下學期,全日班,21100,4200
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,5,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,5,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,5,下學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,5,下學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,4,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,4,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,4,下學期,半日班,13000,4200
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,4,下學期,全日班,21100,4200
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,3,上學期,半日班,12000,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,3,上學期,全日班,18750,3500
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,3,下學期,半日班,13000,4200
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,3,下學期,全日班,21100,4200
馬公市,澎湖縣馬公市立幼兒園東衛分班,公立,2,上學期,半日班,12000,3500
