鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,5,上學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,5,上學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,5,下學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,5,下學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,4,上學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,4,上學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,4,下學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,4,下學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,3,上學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,3,上學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,3,下學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,3,下學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,2,上學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,2,上學期,全日班,13275,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,2,下學期,半日班,10125,0
中寮鄉,南投縣中寮鄉中寮國民小學附設幼兒園,公立,2,下學期,全日班,13275,0
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,5,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,5,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,4,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,4,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,3,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,3,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,2,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永康國民小學附設幼兒園,公立,2,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,5,上學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,5,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,5,下學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,5,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,4,上學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,4,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,4,下學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,4,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,3,上學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,3,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,3,下學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,3,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,2,上學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,2,上學期,全日班,13275,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,2,下學期,半日班,9810,
中寮鄉,南投縣中寮鄉永樂國民小學附設幼兒園,公立,2,下學期,全日班,13275,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,5,上學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,5,上學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,5,下學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,5,下學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,4,上學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,4,上學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,4,下學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,4,下學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,3,上學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,3,上學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,3,下學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,3,下學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,2,上學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,2,上學期,全日班,13950,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,2,下學期,半日班,10125,
中寮鄉,南投縣中寮鄉清水國民小學附設幼兒園,公立,2,下學期,全日班,13950,
中寮鄉,南投縣中寮鄉爽文國民小學附設幼兒園,公立,5,上學期,半日班,10125,
中寮鄉,南投縣中寮鄉爽文國民小學附設幼兒園,公立,5,上學期,全日班,13950,
中寮鄉,南投縣中寮鄉爽文國民小學附設幼兒園,公立,5,下學期,半日班,10125,
中寮鄉,南投縣中寮鄉爽文國民小學附設幼兒園,公立,5,下學期,全日班,13950,
