鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,5,上學期,全日班,7000,
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,5,下學期,全日班,7000,
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,4,上學期,全日班,7000,
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,4,下學期,全日班,7000,
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,3,上學期,全日班,7000,
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,3,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,2,上學期,全日班,13750,
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,2,下學期,全日班,13750,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金寧鄉,金門縣金寧鄉金鼎國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,5,上學期,全日班,7000,0
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,5,下學期,全日班,7000,0
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,4,上學期,全日班,7000,0
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,4,下學期,全日班,7000,0
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,3,上學期,全日班,7000,0
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,3,下學期,全日班,7000,0
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,2,上學期,全日班,13750,
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,2,下學期,全日班,13750,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,2,上學期,全日班,13750,
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,2,下學期,全日班,13750,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,3,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,5,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,5,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,4,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,4,下學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,3,上學期,全日班,7000,
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,3,下學期,全日班,7000,
