鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
元長鄉,雲林縣元長鄉立幼兒園仁愛分班,公立,4,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園仁愛分班,公立,4,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園仁愛分班,公立,3,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園仁愛分班,公立,3,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園信義分班,公立,4,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園信義分班,公立,4,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園信義分班,公立,3,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園信義分班,公立,3,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,4,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,4,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,3,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,3,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,2,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園和平分班,公立,2,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園客厝分班,公立,4,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園客厝分班,公立,4,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園客厝分班,公立,3,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園客厝分班,公立,3,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,4,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,4,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,3,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,3,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,2,上學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園忠孝分班,公立,2,下學期,全日班,16900,19100
元長鄉,雲林縣元長鄉立幼兒園新生分班,公立,4,上學期,全日班,18100,20300
元長鄉,雲林縣元長鄉立幼兒園新生分班,公立,4,下學期,全日班,18100,20300
元長鄉,雲林縣元長鄉立幼兒園新生分班,公立,3,上學期,全日班,18100,20300
元長鄉,雲林縣元長鄉立幼兒園新生分班,公立,3,下學期,全日班,18100,20300
口湖鄉,雲林縣口湖鄉立幼兒園,公立,5,下學期,全日班,18650,18200
口湖鄉,雲林縣口湖鄉立幼兒園,公立,4,下學期,全日班,18650,18200
口湖鄉,雲林縣口湖鄉立幼兒園,公立,3,下學期,全日班,18650,18200
口湖鄉,雲林縣口湖鄉立幼兒園,公立,2,下學期,全日班,18650,18200
古坑鄉,雲林縣古坑鄉立幼兒園,公立,4,上學期,全日班,18150,18700
古坑鄉,雲林縣古坑鄉立幼兒園,公立,3,上學期,全日班,18150,18700
古坑鄉,雲林縣古坑鄉立幼兒園,公立,2,上學期,全日班,18150,18700
古坑鄉,雲林縣古坑鄉立幼兒園樟湖分班,公立,4,上學期,全日班,15750,16300
古坑鄉,雲林縣古坑鄉立幼兒園樟湖分班,公立,3,上學期,全日班,15750,16300
古坑鄉,雲林縣古坑鄉立幼兒園樟湖分班,公立,2,上學期,全日班,15750,16300
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,5,上學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,5,下學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,4,上學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,4,下學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,3,上學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉四湖國民小學附設幼兒園,公立,3,下學期,全日班,18061,18060
四湖鄉,雲林縣四湖鄉立幼兒園,公立,4,上學期,全日班,18330,18880
四湖鄉,雲林縣四湖鄉立幼兒園,公立,4,下學期,全日班,18330,18880
四湖鄉,雲林縣四湖鄉立幼兒園,公立,3,上學期,全日班,18330,18880
四湖鄉,雲林縣四湖鄉立幼兒園,公立,3,下學期,全日班,18330,18880
四湖鄉,雲林縣四湖鄉立幼兒園,公立,2,上學期,全日班,18330,18880
四湖鄉,雲林縣四湖鄉立幼兒園,公立,2,下學期,全日班,18330,18880
大埤鄉,雲林縣大埤鄉立幼兒園,公立,4,上學期,全日班,19700,20900
大埤鄉,雲林縣大埤鄉立幼兒園,公立,4,下學期,全日班,19700,20900
大埤鄉,雲林縣大埤鄉立幼兒園,公立,3,上學期,全日班,19700,20900
大埤鄉,雲林縣大埤鄉立幼兒園,公立,3,下學期,全日班,19700,20900
大埤鄉,雲林縣大埤鄉立幼兒園,公立,2,上學期,全日班,20900,22100
大埤鄉,雲林縣大埤鄉立幼兒園,公立,2,下學期,全日班,20900,22100
斗南鎮,雲林縣斗南鎮文安國民小學附設幼兒園,公立,4,上學期,全日班,17160,17835
斗南鎮,雲林縣斗南鎮文安國民小學附設幼兒園,公立,4,下學期,全日班,17160,17835
斗南鎮,雲林縣斗南鎮文安國民小學附設幼兒園,公立,3,上學期,全日班,17160,17835
斗南鎮,雲林縣斗南鎮文安國民小學附設幼兒園,公立,3,下學期,全日班,17160,17835
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,5,上學期,全日班,17250,16350
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,5,下學期,全日班,17250,16350
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,4,上學期,全日班,17250,16350
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,4,下學期,全日班,17250,16350
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,3,上學期,全日班,17250,16350
東勢鄉,雲林縣東勢鄉東勢國民小學附設幼兒園,公立,3,下學期,全日班,17250,16350
虎尾鎮,雲林縣私立三民幼兒園,私立,4,上學期,全日班,54000,57000
虎尾鎮,雲林縣私立三民幼兒園,私立,4,下學期,全日班,54000,57000
虎尾鎮,雲林縣私立三民幼兒園,私立,3,上學期,全日班,54000,57000
虎尾鎮,雲林縣私立三民幼兒園,私立,3,下學期,全日班,54000,57000
虎尾鎮,雲林縣私立三民幼兒園,私立,2,上學期,全日班,54000,57000
虎尾鎮,雲林縣私立三民幼兒園,私立,2,下學期,全日班,54000,57000
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,4,上學期,全日班,62800,67600
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,4,下學期,全日班,62800,67600
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,3,上學期,全日班,62800,67600
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,3,下學期,全日班,62800,67600
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,2,上學期,全日班,70000,74800
虎尾鎮,雲林縣私立丹尼兒幼兒園,私立,2,下學期,全日班,70000,74800
斗六市,雲林縣私立兒皇宮幼兒園,私立,4,上學期,全日班,58800,64600
斗六市,雲林縣私立兒皇宮幼兒園,私立,4,下學期,全日班,58800,64600
斗六市,雲林縣私立兒皇宮幼兒園,私立,3,上學期,全日班,58800,64600
斗六市,雲林縣私立兒皇宮幼兒園,私立,3,下學期,全日班,58800,64600
斗六市,雲林縣私立兒皇宮幼兒園,私立,2,上學期,全日班,60000,65800
斗六市,雲林縣私立兒皇宮幼兒園,私立,2,下學期,全日班,60000,65800
斗六市,雲林縣私立小博士幼兒園,私立,5,上學期,全日班,43712,41300
斗六市,雲林縣私立小博士幼兒園,私立,5,下學期,全日班,43712,41300
斗六市,雲林縣私立小博士幼兒園,私立,4,上學期,全日班,43212,54000
斗六市,雲林縣私立小博士幼兒園,私立,4,下學期,全日班,43212,54000
斗六市,雲林縣私立小博士幼兒園,私立,3,上學期,全日班,43212,54000
斗六市,雲林縣私立小博士幼兒園,私立,3,下學期,全日班,43212,54000
斗六市,雲林縣私立小博士幼兒園,私立,2,上學期,全日班,43212,54000
斗六市,雲林縣私立小博士幼兒園,私立,2,下學期,全日班,43212,54000
斗六市,雲林縣私立建國幼兒園,私立,4,上學期,全日班,42000,51000
斗六市,雲林縣私立建國幼兒園,私立,4,下學期,全日班,42000,51000
斗六市,雲林縣私立建國幼兒園,私立,3,上學期,全日班,42000,51000
斗六市,雲林縣私立建國幼兒園,私立,3,下學期,全日班,42000,51000
斗六市,雲林縣私立建國幼兒園,私立,2,上學期,全日班,42000,51000
斗六市,雲林縣私立建國幼兒園,私立,2,下學期,全日班,42000,51000
北港鎮,雲林縣私立惠幼幼兒園,私立,5,上學期,全日班,43224,31800
北港鎮,雲林縣私立惠幼幼兒園,私立,5,下學期,全日班,43224,31800
北港鎮,雲林縣私立惠幼幼兒園,私立,4,上學期,全日班,43224,36200
北港鎮,雲林縣私立惠幼幼兒園,私立,4,下學期,全日班,43224,36200
北港鎮,雲林縣私立惠幼幼兒園,私立,3,上學期,全日班,43224,36200
北港鎮,雲林縣私立惠幼幼兒園,私立,3,下學期,全日班,43224,36200
北港鎮,雲林縣私立惠幼幼兒園,私立,2,上學期,全日班,43224,36200
北港鎮,雲林縣私立惠幼幼兒園,私立,2,下學期,全日班,43224,36200
斗六市,雲林縣私立愛迪亞幼兒園,私立,4,上學期,全日班,66000,75500
斗六市,雲林縣私立愛迪亞幼兒園,私立,4,下學期,全日班,66000,75500
斗六市,雲林縣私立愛迪亞幼兒園,私立,3,上學期,全日班,66000,75500
斗六市,雲林縣私立愛迪亞幼兒園,私立,3,下學期,全日班,66000,75500
斗六市,雲林縣私立愛迪亞幼兒園,私立,2,上學期,全日班,66000,84500
斗六市,雲林縣私立愛迪亞幼兒園,私立,2,下學期,全日班,66000,84500
虎尾鎮,雲林縣私立春子幼兒園,私立,4,上學期,全日班,62800,67600
虎尾鎮,雲林縣私立春子幼兒園,私立,4,下學期,全日班,62800,67600
虎尾鎮,雲林縣私立春子幼兒園,私立,3,上學期,全日班,62800,67600
虎尾鎮,雲林縣私立春子幼兒園,私立,3,下學期,全日班,62800,67600
虎尾鎮,雲林縣私立春子幼兒園,私立,2,上學期,全日班,70000,74800
虎尾鎮,雲林縣私立春子幼兒園,私立,2,下學期,全日班,70000,74800
虎尾鎮,雲林縣私立春民幼兒園,私立,4,上學期,全日班,76200,82000
虎尾鎮,雲林縣私立春民幼兒園,私立,4,下學期,全日班,76200,82000
虎尾鎮,雲林縣私立春民幼兒園,私立,3,上學期,全日班,62800,67600
虎尾鎮,雲林縣私立春民幼兒園,私立,3,下學期,全日班,62800,67600
虎尾鎮,雲林縣私立春民幼兒園,私立,2,上學期,全日班,70000,74800
虎尾鎮,雲林縣私立春民幼兒園,私立,2,下學期,全日班,70000,74800
林內鄉,雲林縣私立為登幼兒園,私立,5,上學期,全日班,42084,39000
林內鄉,雲林縣私立為登幼兒園,私立,5,下學期,全日班,42084,39000
林內鄉,雲林縣私立為登幼兒園,私立,4,上學期,全日班,42084,45000
林內鄉,雲林縣私立為登幼兒園,私立,4,下學期,全日班,42084,45000
林內鄉,雲林縣私立為登幼兒園,私立,3,上學期,全日班,42084,45000
林內鄉,雲林縣私立為登幼兒園,私立,3,下學期,全日班,42084,45000
林內鄉,雲林縣私立為登幼兒園,私立,2,上學期,全日班,42084,45000
林內鄉,雲林縣私立為登幼兒園,私立,2,下學期,全日班,42084,45000
斗六市,雲林縣私立福祿貝爾幼兒園,私立,4,上學期,全日班,68200,71600
斗六市,雲林縣私立福祿貝爾幼兒園,私立,4,下學期,全日班,68200,71600
斗六市,雲林縣私立福祿貝爾幼兒園,私立,3,上學期,全日班,68200,71600
斗六市,雲林縣私立福祿貝爾幼兒園,私立,3,下學期,全日班,68200,71600
斗六市,雲林縣私立福祿貝爾幼兒園,私立,2,上學期,全日班,68200,71600
斗六市,雲林縣私立福祿貝爾幼兒園,私立,2,下學期,全日班,68200,71600
麥寮鄉,雲林縣私立美奇幼兒園,私立,4,上學期,全日班,54000,66000
麥寮鄉,雲林縣私立美奇幼兒園,私立,4,下學期,全日班,54000,66000
麥寮鄉,雲林縣私立美奇幼兒園,私立,3,上學期,全日班,54000,66000
麥寮鄉,雲林縣私立美奇幼兒園,私立,3,下學期,全日班,54000,66000
麥寮鄉,雲林縣私立美奇幼兒園,私立,2,上學期,全日班,66000,78000
麥寮鄉,雲林縣私立美奇幼兒園,私立,2,下學期,全日班,66000,78000
