鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
獅潭鄉,苗栗縣獅潭鄉獅潭國民小學附設幼兒園,公立,3,上學期,全日班,11400,11370
獅潭鄉,苗栗縣獅潭鄉獅潭國民小學附設幼兒園,公立,3,下學期,半日班,7890,7995
獅潭鄉,苗栗縣獅潭鄉獅潭國民小學附設幼兒園,公立,3,下學期,全日班,11160,11370
竹南鎮,苗栗縣私立夏禾幼兒園,私立,4,上學期,全日班,69000,75900
竹南鎮,苗栗縣私立夏禾幼兒園,私立,4,下學期,全日班,69000,75900
竹南鎮,苗栗縣私立夏禾幼兒園,私立,3,上學期,全日班,69000,75900
竹南鎮,苗栗縣私立夏禾幼兒園,私立,3,下學期,全日班,69000,75900
頭份市,苗栗縣私立欣欣幼兒園,私立,4,上學期,全日班,53400,58740
頭份市,苗栗縣私立欣欣幼兒園,私立,4,下學期,全日班,53400,58740
頭份市,苗栗縣私立欣欣幼兒園,私立,3,上學期,全日班,53400,58740
頭份市,苗栗縣私立欣欣幼兒園,私立,3,下學期,全日班,53400,58740
頭份市,苗栗縣私立牧羊幼兒園,私立,5,上學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,5,下學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,4,上學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,4,下學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,3,上學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,3,下學期,全日班,50850,46800
頭份市,苗栗縣私立牧羊幼兒園,私立,2,上學期,全日班,55530,51480
頭份市,苗栗縣私立牧羊幼兒園,私立,2,下學期,全日班,55530,51480
頭份市,苗栗縣私立百合幼兒園,私立,4,上學期,全日班,57240,62964
頭份市,苗栗縣私立百合幼兒園,私立,4,下學期,全日班,57240,62964
頭份市,苗栗縣私立百合幼兒園,私立,3,上學期,全日班,57240,62964
頭份市,苗栗縣私立百合幼兒園,私立,3,下學期,全日班,57240,62964
頭份市,苗栗縣私立百合幼兒園,私立,2,上學期,全日班,66240,72864
頭份市,苗栗縣私立百合幼兒園,私立,2,下學期,全日班,66240,72864
苗栗市,苗栗縣私立維多利亞幼兒園,私立,5,上學期,全日班,64002,58901
苗栗市,苗栗縣私立維多利亞幼兒園,私立,5,下學期,全日班,64002,58901
苗栗市,苗栗縣私立維多利亞幼兒園,私立,4,上學期,全日班,64000,58900
苗栗市,苗栗縣私立維多利亞幼兒園,私立,4,下學期,全日班,64000,58900
苗栗市,苗栗縣私立維多利亞幼兒園,私立,3,上學期,全日班,64000,58900
苗栗市,苗栗縣私立維多利亞幼兒園,私立,3,下學期,全日班,64000,58900
竹南鎮,苗栗縣私立藝禾幼兒園,私立,4,上學期,全日班,58400,64240
竹南鎮,苗栗縣私立藝禾幼兒園,私立,4,下學期,全日班,58400,64240
竹南鎮,苗栗縣私立藝禾幼兒園,私立,3,上學期,全日班,58400,64240
竹南鎮,苗栗縣私立藝禾幼兒園,私立,3,下學期,全日班,58400,64240
竹南鎮,苗栗縣私立藝禾幼兒園,私立,2,上學期,全日班,58400,64240
竹南鎮,苗栗縣私立藝禾幼兒園,私立,2,下學期,全日班,58400,64240
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,4,上學期,半日班,11085,11310
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,4,上學期,全日班,14550,15000
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,4,下學期,半日班,11085,11310
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,4,下學期,全日班,14550,15000
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,3,上學期,半日班,11085,11310
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,3,上學期,全日班,14550,15000
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,3,下學期,半日班,11085,11310
竹南鎮,苗栗縣竹南鎮頂埔國民小學附設幼兒園,公立,3,下學期,全日班,14550,15000
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,5,上學期,半日班,6875,6587
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,5,上學期,全日班,15950,15250
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,4,上學期,半日班,6875,6587
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,4,上學期,全日班,15950,15250
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,3,上學期,半日班,6875,6587
苑裡鎮,苗栗縣苑裡鎮立幼兒園,公立,3,上學期,全日班,15950,15250
苗栗市,苗栗縣苗栗市啟文國民小學附設幼兒園,公立,4,下學期,半日班,11237,11485
苗栗市,苗栗縣苗栗市啟文國民小學附設幼兒園,公立,4,下學期,全日班,14927,15175
苗栗市,苗栗縣苗栗市啟文國民小學附設幼兒園,公立,3,下學期,半日班,11237,11485
苗栗市,苗栗縣苗栗市啟文國民小學附設幼兒園,公立,3,下學期,全日班,14927,15175
苗栗市,苗栗縣苗栗市大同國民小學附設幼兒園,公立,4,上學期,全日班,15260,15270
苗栗市,苗栗縣苗栗市大同國民小學附設幼兒園,公立,4,下學期,全日班,15052,15270
苗栗市,苗栗縣苗栗市大同國民小學附設幼兒園,公立,3,上學期,全日班,15260,15270
苗栗市,苗栗縣苗栗市大同國民小學附設幼兒園,公立,3,下學期,全日班,15052,15270
銅鑼鄉,苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,公立,4,上學期,全日班,15200,15450
銅鑼鄉,苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,公立,4,下學期,全日班,14968,15450
銅鑼鄉,苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,公立,3,上學期,全日班,15200,15450
銅鑼鄉,苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,公立,3,下學期,全日班,14968,15450
卓蘭鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,私立,4,上學期,全日班,42500,42750
卓蘭鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,私立,3,上學期,全日班,45000,45250
卓蘭鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,私立,2,上學期,全日班,47500,47750
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,4,上學期,全日班,45800,48800
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,4,下學期,全日班,45800,48800
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,3,上學期,全日班,45800,48800
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,3,下學期,全日班,45800,48800
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,2,上學期,全日班,45800,48800
苑裡鎮,財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,私立,2,下學期,全日班,45800,48800
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,4,上學期,全日班,41700,45900
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,4,下學期,全日班,41700,45900
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,3,上學期,全日班,41700,45900
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,3,下學期,全日班,41700,45900
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,2,上學期,全日班,47700,52500
三義鄉,財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,私立,2,下學期,全日班,54900,52500
