鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
竹北市,新竹縣私立優尼肯幼兒園,私立,2,上學期,全日班,103200,112000
竹北市,新竹縣私立優尼肯幼兒園,私立,2,下學期,全日班,103200,112000
芎林鄉,新竹縣私立台大幼兒園,私立,5,上學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,5,下學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,4,上學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,4,下學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,3,上學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,3,下學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,2,上學期,全日班,59118,57600
芎林鄉,新竹縣私立台大幼兒園,私立,2,下學期,全日班,59118,57600
新豐鄉,新竹縣私立史坦納幼兒園,私立,5,上學期,全日班,46870,46000
新豐鄉,新竹縣私立史坦納幼兒園,私立,5,下學期,全日班,46870,46000
新豐鄉,新竹縣私立史坦納幼兒園,私立,4,上學期,全日班,46870,49602
新豐鄉,新竹縣私立史坦納幼兒園,私立,4,下學期,全日班,46870,49602
新豐鄉,新竹縣私立史坦納幼兒園,私立,3,上學期,全日班,46870,49602
新豐鄉,新竹縣私立史坦納幼兒園,私立,3,下學期,全日班,46870,49602
新豐鄉,新竹縣私立史坦納幼兒園,私立,2,上學期,全日班,46870,49602
新豐鄉,新竹縣私立史坦納幼兒園,私立,2,下學期,全日班,46870,49602
竹北市,新竹縣私立嘉德琳幼兒園,私立,4,上學期,全日班,100000,120000
竹北市,新竹縣私立嘉德琳幼兒園,私立,4,下學期,全日班,100000,120000
竹北市,新竹縣私立嘉德琳幼兒園,私立,3,上學期,全日班,100000,120000
竹北市,新竹縣私立嘉德琳幼兒園,私立,3,下學期,全日班,100000,120000
竹北市,新竹縣私立嘉德琳幼兒園,私立,2,上學期,全日班,100000,120000
竹北市,新竹縣私立嘉德琳幼兒園,私立,2,下學期,全日班,100000,120000
竹北市,新竹縣私立國際蒙特梭利竹北幼兒園,私立,2,上學期,全日班,125800,135400
竹北市,新竹縣私立國際蒙特梭利竹北幼兒園,私立,2,下學期,全日班,125800,135400
寶山鄉,新竹縣私立園區蒙特梭利幼兒園,私立,4,上學期,全日班,65000,67500
寶山鄉,新竹縣私立園區蒙特梭利幼兒園,私立,4,下學期,全日班,65000,67500
寶山鄉,新竹縣私立園區蒙特梭利幼兒園,私立,3,上學期,全日班,65000,67500
寶山鄉,新竹縣私立園區蒙特梭利幼兒園,私立,3,下學期,全日班,65000,67500
竹北市,新竹縣私立夢想島幼兒園,私立,4,上學期,全日班,92500,97196
竹北市,新竹縣私立夢想島幼兒園,私立,4,下學期,全日班,89300,97196
竹北市,新竹縣私立夢想島幼兒園,私立,3,上學期,全日班,92500,97196
竹北市,新竹縣私立夢想島幼兒園,私立,3,下學期,半日班,67300,70300
竹北市,新竹縣私立夢想島幼兒園,私立,3,下學期,全日班,89300,97196
湖口鄉,新竹縣私立大同幼兒園,私立,4,上學期,全日班,52500,55900
湖口鄉,新竹縣私立大同幼兒園,私立,4,下學期,全日班,52500,55900
湖口鄉,新竹縣私立大同幼兒園,私立,3,上學期,全日班,52500,55900
湖口鄉,新竹縣私立大同幼兒園,私立,3,下學期,全日班,52500,55900
湖口鄉,新竹縣私立大同幼兒園,私立,2,上學期,全日班,52500,55900
湖口鄉,新竹縣私立大同幼兒園,私立,2,下學期,全日班,52500,55900
竹北市,新竹縣私立天聲幼兒園,私立,4,上學期,全日班,69750,72500
竹北市,新竹縣私立天聲幼兒園,私立,4,下學期,全日班,69750,72500
竹北市,新竹縣私立天聲幼兒園,私立,3,上學期,全日班,69750,72500
竹北市,新竹縣私立天聲幼兒園,私立,3,下學期,全日班,69750,72500
竹北市,新竹縣私立天聲幼兒園,私立,2,上學期,全日班,80750,83500
竹北市,新竹縣私立天聲幼兒園,私立,2,下學期,全日班,80750,83500
竹北市,新竹縣私立天韻幼兒園,私立,4,上學期,全日班,69750,72500
竹北市,新竹縣私立天韻幼兒園,私立,4,下學期,全日班,69750,72500
竹北市,新竹縣私立天韻幼兒園,私立,3,上學期,全日班,69750,72500
竹北市,新竹縣私立天韻幼兒園,私立,3,下學期,全日班,69750,72500
竹北市,新竹縣私立天韻幼兒園,私立,2,上學期,全日班,74500,77250
竹北市,新竹縣私立天韻幼兒園,私立,2,下學期,全日班,74500,77250
竹北市,新竹縣私立安安幼兒園,私立,4,上學期,全日班,53000,56600
竹北市,新竹縣私立安安幼兒園,私立,4,下學期,全日班,53000,56600
竹北市,新竹縣私立安安幼兒園,私立,3,上學期,全日班,53000,56600
竹北市,新竹縣私立安安幼兒園,私立,3,下學期,全日班,53000,56600
竹北市,新竹縣私立安安幼兒園,私立,2,上學期,全日班,55200,60600
竹北市,新竹縣私立安安幼兒園,私立,2,下學期,全日班,55200,60600
寶山鄉,新竹縣私立寶源幼兒園,私立,5,上學期,全日班,49612,49608
寶山鄉,新竹縣私立寶源幼兒園,私立,5,下學期,全日班,49612,49608
寶山鄉,新竹縣私立寶源幼兒園,私立,4,上學期,全日班,60000,81000
寶山鄉,新竹縣私立寶源幼兒園,私立,4,下學期,全日班,60000,81000
寶山鄉,新竹縣私立寶源幼兒園,私立,3,上學期,全日班,60000,81000
寶山鄉,新竹縣私立寶源幼兒園,私立,3,下學期,全日班,60000,81000
新豐鄉,新竹縣私立小博士幼兒園,私立,4,上學期,全日班,55500,58500
新豐鄉,新竹縣私立小博士幼兒園,私立,4,下學期,全日班,55500,58500
新豐鄉,新竹縣私立小博士幼兒園,私立,3,上學期,全日班,55500,58500
新豐鄉,新竹縣私立小博士幼兒園,私立,3,下學期,全日班,55500,58500
新豐鄉,新竹縣私立小博士幼兒園,私立,2,上學期,全日班,55500,58500
新豐鄉,新竹縣私立小博士幼兒園,私立,2,下學期,全日班,55500,58500
湖口鄉,新竹縣私立小太陽幼兒園,私立,4,上學期,全日班,62800,71800
湖口鄉,新竹縣私立小太陽幼兒園,私立,3,上學期,全日班,62800,71800
竹東鎮,新竹縣私立康乃馨幼兒園,私立,5,上學期,全日班,44332,38830
竹東鎮,新竹縣私立康乃馨幼兒園,私立,5,下學期,全日班,44332,38830
竹東鎮,新竹縣私立康乃馨幼兒園,私立,4,上學期,全日班,44502,39000
竹東鎮,新竹縣私立康乃馨幼兒園,私立,4,下學期,全日班,44502,39000
竹東鎮,新竹縣私立康乃馨幼兒園,私立,3,上學期,全日班,44502,39000
竹東鎮,新竹縣私立康乃馨幼兒園,私立,3,下學期,全日班,44502,39000
竹東鎮,新竹縣私立康乃馨幼兒園,私立,2,上學期,全日班,44502,39000
竹東鎮,新竹縣私立康乃馨幼兒園,私立,2,下學期,全日班,44502,39000
湖口鄉,新竹縣私立張逸幼兒園,私立,4,上學期,全日班,75000,91000
湖口鄉,新竹縣私立張逸幼兒園,私立,4,下學期,全日班,75000,91000
湖口鄉,新竹縣私立張逸幼兒園,私立,3,上學期,全日班,75000,91000
湖口鄉,新竹縣私立張逸幼兒園,私立,3,下學期,全日班,75000,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,4,上學期,全日班,73200,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,4,下學期,全日班,73200,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,3,上學期,全日班,73200,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,3,下學期,全日班,73200,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,2,上學期,全日班,71200,91000
新豐鄉,新竹縣私立張逸文幼兒園,私立,2,下學期,全日班,71200,91000
橫山鄉,新竹縣私立愛兒堡幼兒園,私立,4,上學期,全日班,47000,49000
橫山鄉,新竹縣私立愛兒堡幼兒園,私立,3,上學期,全日班,47000,49000
橫山鄉,新竹縣私立愛兒堡幼兒園,私立,2,上學期,全日班,47000,49000
竹北市,新竹縣私立愛默生幼兒園,私立,5,上學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,5,下學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,4,上學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,4,下學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,3,上學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,3,下學期,全日班,150000,102000
竹北市,新竹縣私立愛默生幼兒園,私立,2,上學期,全日班,150000,108000
竹北市,新竹縣私立愛默生幼兒園,私立,2,下學期,全日班,150000,108000
新豐鄉,新竹縣私立新向幼兒園,私立,4,上學期,全日班,44500,48200
新豐鄉,新竹縣私立新向幼兒園,私立,3,上學期,全日班,44500,48200
新豐鄉,新竹縣私立新向幼兒園,私立,2,上學期,全日班,44500,48200
北埔鄉,新竹縣私立新欣幼兒園,私立,5,上學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,5,下學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,4,上學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,4,下學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,3,上學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,3,下學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,2,上學期,全日班,60766,55000
北埔鄉,新竹縣私立新欣幼兒園,私立,2,下學期,全日班,60766,55000
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,4,上學期,全日班,115600,131800
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,4,下學期,全日班,115600,131800
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,3,上學期,全日班,115600,131800
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,3,下學期,全日班,115600,131800
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,2,上學期,全日班,121600,131800
新埔鎮,新竹縣私立檸檬樹幼兒園,私立,2,下學期,全日班,121600,131800
竹北市,新竹縣私立沛恩實驗幼兒園,私立,4,上學期,全日班,104000,118000
竹北市,新竹縣私立沛恩實驗幼兒園,私立,4,下學期,全日班,104000,118000
竹北市,新竹縣私立沛恩實驗幼兒園,私立,3,上學期,全日班,104000,118000
竹北市,新竹縣私立沛恩實驗幼兒園,私立,3,下學期,全日班,104000,118000
竹北市,新竹縣私立沛恩實驗幼兒園,私立,2,上學期,全日班,104000,118000
竹北市,新竹縣私立沛恩實驗幼兒園,私立,2,下學期,全日班,104000,118000
竹東鎮,新竹縣私立溫馨園幼兒園,私立,4,上學期,全日班,60700,62300
竹東鎮,新竹縣私立溫馨園幼兒園,私立,4,下學期,全日班,60700,62300
竹東鎮,新竹縣私立溫馨園幼兒園,私立,3,上學期,全日班,60700,62300
竹東鎮,新竹縣私立溫馨園幼兒園,私立,3,下學期,全日班,60700,62300
竹東鎮,新竹縣私立溫馨園幼兒園,私立,2,上學期,全日班,63700,65300
竹東鎮,新竹縣私立溫馨園幼兒園,私立,2,下學期,全日班,63700,65300
竹北市,新竹縣私立理想圓幼兒園,私立,4,上學期,半日班,77500,94200
竹北市,新竹縣私立理想圓幼兒園,私立,4,上學期,全日班,100500,121800
竹北市,新竹縣私立理想圓幼兒園,私立,4,下學期,半日班,77500,94200
竹北市,新竹縣私立理想圓幼兒園,私立,4,下學期,全日班,100500,121800
竹北市,新竹縣私立理想圓幼兒園,私立,3,上學期,半日班,77500,87800
竹北市,新竹縣私立理想圓幼兒園,私立,3,上學期,全日班,100500,115400
竹北市,新竹縣私立理想圓幼兒園,私立,3,下學期,半日班,77500,87800
竹北市,新竹縣私立理想圓幼兒園,私立,3,下學期,全日班,100500,115400
竹北市,新竹縣私立理想圓幼兒園,私立,2,上學期,半日班,77500,87800
竹北市,新竹縣私立理想圓幼兒園,私立,2,上學期,全日班,100500,115400
竹北市,新竹縣私立理想圓幼兒園,私立,2,下學期,半日班,77500,87800
竹北市,新竹縣私立理想圓幼兒園,私立,2,下學期,全日班,100500,115400
竹東鎮,新竹縣私立田園幼兒園,私立,2,上學期,全日班,73200,90000
竹東鎮,新竹縣私立田園幼兒園,私立,2,下學期,全日班,73200,90000
竹東鎮,新竹縣私立真善美幼兒園,私立,4,上學期,全日班,46700,59300
竹東鎮,新竹縣私立真善美幼兒園,私立,4,下學期,全日班,46700,59300
竹東鎮,新竹縣私立真善美幼兒園,私立,3,上學期,全日班,46700,59300
竹東鎮,新竹縣私立真善美幼兒園,私立,3,下學期,全日班,46700,59300
竹北市,新竹縣私立紐約幼兒園,私立,4,上學期,全日班,92200,100600
竹北市,新竹縣私立紐約幼兒園,私立,4,下學期,全日班,92200,100600
竹北市,新竹縣私立紐約幼兒園,私立,3,上學期,全日班,91800,100600
竹北市,新竹縣私立紐約幼兒園,私立,3,下學期,全日班,91800,100600
竹北市,新竹縣私立紐約幼兒園,私立,2,上學期,全日班,97000,105200
竹北市,新竹縣私立紐約幼兒園,私立,2,下學期,全日班,97000,105200
竹北市,新竹縣私立綠菓藝術幼兒園,私立,5,上學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,5,下學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,4,上學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,4,下學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,3,上學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,3,下學期,全日班,133000,124000
竹北市,新竹縣私立綠菓藝術幼兒園,私立,2,上學期,全日班,133000,132500
竹北市,新竹縣私立綠菓藝術幼兒園,私立,2,下學期,全日班,133000,132500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,5,上學期,全日班,59636,55610
新埔鎮,新竹縣私立芮蒂幼兒園,私立,5,下學期,全日班,59636,55610
新埔鎮,新竹縣私立芮蒂幼兒園,私立,4,上學期,全日班,64184,60500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,4,下學期,全日班,64184,60500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,3,上學期,全日班,64184,60500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,3,下學期,全日班,64184,60500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,2,上學期,全日班,85184,81500
新埔鎮,新竹縣私立芮蒂幼兒園,私立,2,下學期,全日班,85184,81500
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,4,上學期,全日班,99000,115000
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,4,下學期,全日班,99000,115000
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,3,上學期,全日班,99000,115000
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,3,下學期,全日班,99000,115000
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,2,上學期,全日班,78000,98400
新豐鄉,新竹縣私立莎士比亞幼兒園,私立,2,下學期,全日班,78000,98400
竹北市,新竹縣私立華聖頓幼兒園,私立,4,上學期,全日班,102200,108800
竹北市,新竹縣私立華聖頓幼兒園,私立,4,下學期,全日班,102200,108800
竹北市,新竹縣私立華聖頓幼兒園,私立,3,上學期,全日班,101800,108800
竹北市,新竹縣私立華聖頓幼兒園,私立,3,下學期,全日班,101800,108800
竹北市,新竹縣私立華聖頓幼兒園,私立,2,上學期,全日班,109600,117600
竹北市,新竹縣私立華聖頓幼兒園,私立,2,下學期,全日班,109600,117600
竹北市,新竹縣私立萊恩幼兒園,私立,4,上學期,全日班,75800,77600
竹北市,新竹縣私立萊恩幼兒園,私立,4,下學期,全日班,75800,77600
竹北市,新竹縣私立萊恩幼兒園,私立,3,上學期,全日班,75800,77600
竹北市,新竹縣私立萊恩幼兒園,私立,3,下學期,全日班,75800,77600
竹北市,新竹縣私立薇妮幼兒園,私立,4,上學期,全日班,71550,78550
竹北市,新竹縣私立薇妮幼兒園,私立,4,下學期,全日班,71550,78550
竹北市,新竹縣私立薇妮幼兒園,私立,3,上學期,全日班,71550,78550
竹北市,新竹縣私立薇妮幼兒園,私立,3,下學期,全日班,71550,78550
竹北市,新竹縣私立薇妮幼兒園,私立,2,上學期,全日班,76550,83550
竹北市,新竹縣私立薇妮幼兒園,私立,2,下學期,全日班,76550,83550
竹北市,新竹縣私立薇恩幼兒園,私立,4,上學期,全日班,75560,82560
竹北市,新竹縣私立薇恩幼兒園,私立,4,下學期,全日班,75560,82560
竹北市,新竹縣私立薇恩幼兒園,私立,3,上學期,全日班,75560,82560
竹北市,新竹縣私立薇恩幼兒園,私立,3,下學期,全日班,75560,82560
竹北市,新竹縣私立薇恩幼兒園,私立,2,上學期,全日班,78060,85060
竹北市,新竹縣私立薇恩幼兒園,私立,2,下學期,全日班,78060,85060
竹北市,新竹縣私立薇朶幼兒園,私立,4,上學期,全日班,73500,80500
竹北市,新竹縣私立薇朶幼兒園,私立,4,下學期,全日班,73500,80500
竹北市,新竹縣私立薇朶幼兒園,私立,3,上學期,全日班,73500,80500
竹北市,新竹縣私立薇朶幼兒園,私立,3,下學期,全日班,73500,80500
竹北市,新竹縣私立薇格幼兒園,私立,4,上學期,全日班,70060,77060
竹北市,新竹縣私立薇格幼兒園,私立,4,下學期,全日班,70060,77060
竹北市,新竹縣私立薇格幼兒園,私立,3,上學期,全日班,70060,77060
竹北市,新竹縣私立薇格幼兒園,私立,3,下學期,全日班,70060,77060
竹北市,新竹縣私立薇格幼兒園,私立,2,上學期,全日班,75060,82060
竹北市,新竹縣私立薇格幼兒園,私立,2,下學期,全日班,75060,82060
竹北市,新竹縣私立薇楓幼兒園,私立,4,上學期,全日班,70250,77250
竹北市,新竹縣私立薇楓幼兒園,私立,4,下學期,全日班,62000,77250
竹北市,新竹縣私立薇楓幼兒園,私立,3,上學期,全日班,70250,77250
竹北市,新竹縣私立薇楓幼兒園,私立,3,下學期,全日班,62000,77250
竹北市,新竹縣私立薇楓幼兒園,私立,2,上學期,全日班,73750,80750
竹北市,新竹縣私立薇楓幼兒園,私立,2,下學期,全日班,65500,80750
竹北市,新竹縣私立薇芯幼兒園,私立,4,上學期,全日班,73500,80500
竹北市,新竹縣私立薇芯幼兒園,私立,4,下學期,全日班,73500,80500
竹北市,新竹縣私立薇芯幼兒園,私立,3,上學期,全日班,73500,80500
竹北市,新竹縣私立薇芯幼兒園,私立,3,下學期,全日班,73500,80500
新埔鎮,新竹縣私立親愛幼兒園,私立,5,上學期,全日班,55256,37100
新埔鎮,新竹縣私立親愛幼兒園,私立,5,下學期,全日班,55256,37100
新埔鎮,新竹縣私立親愛幼兒園,私立,4,上學期,全日班,60756,42600
新埔鎮,新竹縣私立親愛幼兒園,私立,4,下學期,全日班,60756,42600
新埔鎮,新竹縣私立親愛幼兒園,私立,3,上學期,全日班,60756,42600
新埔鎮,新竹縣私立親愛幼兒園,私立,3,下學期,全日班,60756,42600
新埔鎮,新竹縣私立親愛幼兒園,私立,2,上學期,全日班,60756,42600
新埔鎮,新竹縣私立親愛幼兒園,私立,2,下學期,全日班,60756,42600
竹北市,新竹縣私立郭淑惠幼兒園,私立,5,上學期,全日班,58674,57000
竹北市,新竹縣私立郭淑惠幼兒園,私立,5,下學期,全日班,58674,57000
竹北市,新竹縣私立郭淑惠幼兒園,私立,4,上學期,全日班,58674,73000
竹北市,新竹縣私立郭淑惠幼兒園,私立,4,下學期,全日班,58674,73000
竹北市,新竹縣私立郭淑惠幼兒園,私立,3,上學期,全日班,58674,73000
竹北市,新竹縣私立郭淑惠幼兒園,私立,3,下學期,全日班,58674,73000
竹北市,新竹縣私立郭淑惠幼兒園,私立,2,上學期,全日班,58674,73000
竹北市,新竹縣私立郭淑惠幼兒園,私立,2,下學期,全日班,58674,73000
關西鎮,新竹縣私立關高幼兒園,私立,5,上學期,全日班,40140,39000
關西鎮,新竹縣私立關高幼兒園,私立,5,下學期,全日班,40140,39000
關西鎮,新竹縣私立關高幼兒園,私立,4,上學期,全日班,46140,45000
關西鎮,新竹縣私立關高幼兒園,私立,4,下學期,全日班,46140,45000
關西鎮,新竹縣私立關高幼兒園,私立,3,上學期,全日班,46140,45000
關西鎮,新竹縣私立關高幼兒園,私立,3,下學期,全日班,46140,45000
關西鎮,新竹縣私立關高幼兒園,私立,2,上學期,全日班,46140,45000
關西鎮,新竹縣私立關高幼兒園,私立,2,下學期,全日班,46140,45000
寶山鄉,新竹縣私立麗水華德福幼兒園,私立,4,上學期,全日班,78000,84000
寶山鄉,新竹縣私立麗水華德福幼兒園,私立,4,下學期,全日班,78000,84000
寶山鄉,新竹縣私立麗水華德福幼兒園,私立,3,上學期,全日班,78000,84000
寶山鄉,新竹縣私立麗水華德福幼兒園,私立,3,下學期,全日班,78000,84000
竹北市,新竹縣竹北市立幼兒園,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園中心分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園中心分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園中心分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園中心分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園尚義分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園尚義分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園尚義分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園尚義分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新港分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新港分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新港分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新港分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新溪分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新溪分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新溪分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園新溪分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園東海分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園東海分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園東海分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園東海分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園聯興分班,公立,4,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園聯興分班,公立,4,下學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園聯興分班,公立,3,上學期,全日班,18956,19811
竹北市,新竹縣竹北市立幼兒園聯興分班,公立,3,下學期,全日班,18956,19811
竹北市,新竹縣竹北市興隆國民小學附設幼兒園,公立,4,上學期,半日班,11215,14185
竹北市,新竹縣竹北市興隆國民小學附設幼兒園,公立,4,下學期,半日班,11215,14185
竹北市,新竹縣竹北市興隆國民小學附設幼兒園,公立,3,上學期,半日班,11215,14185
竹北市,新竹縣竹北市興隆國民小學附設幼兒園,公立,3,下學期,半日班,11215,14185
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,5,上學期,全日班,13100,12100
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,5,下學期,全日班,13100,12100
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,4,上學期,全日班,12800,14600
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,4,下學期,全日班,12800,14600
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,3,上學期,全日班,14250,12600
尖石鄉,新竹縣馬里光部落互助教保服務中心（財團法人至善社會福利基金會辦理）,私立,3,下學期,全日班,14250,12600
竹北市,財團法人台灣省天主教會新竹教區附設新竹縣私立德蘭幼兒園,私立,4,上學期,全日班,52500,55000
竹北市,財團法人台灣省天主教會新竹教區附設新竹縣私立德蘭幼兒園,私立,4,下學期,全日班,52500,55000
竹北市,財團法人台灣省天主教會新竹教區附設新竹縣私立德蘭幼兒園,私立,3,上學期,全日班,52500,55000
竹北市,財團法人台灣省天主教會新竹教區附設新竹縣私立德蘭幼兒園,私立,3,下學期,全日班,52500,55000
湖口鄉,財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,私立,5,上學期,全日班,45280,44500
湖口鄉,財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,私立,5,下學期,全日班,45280,44500
湖口鄉,財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,私立,4,上學期,全日班,45280,44500
湖口鄉,財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,私立,4,下學期,全日班,45280,44500
湖口鄉,財團法人新竹縣天主教耶穌聖心烏蘇拉傳教修女會附設新竹縣私立聖心幼兒園,私立,3,上學期,全日班,45280,44500
