鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
宜蘭市,宜蘭縣私立康寶爾幼兒園,私立,3,上學期,全日班,63600,66600
宜蘭市,宜蘭縣私立康寶爾幼兒園,私立,3,下學期,全日班,63600,66600
宜蘭市,宜蘭縣私立康寶爾幼兒園,私立,2,上學期,全日班,66600,69600
宜蘭市,宜蘭縣私立康寶爾幼兒園,私立,2,下學期,全日班,66600,69600
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,4,上學期,全日班,68300,78000
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,4,下學期,全日班,68300,78000
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,3,上學期,全日班,68300,78000
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,3,下學期,全日班,68300,78000
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,2,上學期,全日班,74300,90000
宜蘭市,宜蘭縣私立芝蔴村國際幼兒園,私立,2,下學期,全日班,74300,90000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,4,上學期,全日班,68300,78000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,4,下學期,全日班,68300,78000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,3,上學期,全日班,68300,78000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,3,下學期,全日班,68300,78000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,2,上學期,全日班,74300,90000
羅東鎮,宜蘭縣私立芝蔴村幼兒園,私立,2,下學期,全日班,74300,90000
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,4,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,4,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,3,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,3,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,2,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園,公立,2,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,4,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,4,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,3,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,3,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,2,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園北成分班,公立,2,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園東安分班,公立,4,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園東安分班,公立,4,下學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園東安分班,公立,3,上學期,全日班,16300,21700
羅東鎮,宜蘭縣羅東鎮立幼兒園東安分班,公立,3,下學期,全日班,16300,21700
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,5,上學期,全日班,47886,43400
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,5,下學期,全日班,47886,43400
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,4,上學期,全日班,47886,53000
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,4,下學期,全日班,47886,53000
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,3,上學期,全日班,47886,53000
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,3,下學期,全日班,47886,53000
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,2,上學期,全日班,51414,63000
五結鄉,宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),非營利,2,下學期,全日班,51414,63000
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,4,上學期,全日班,46000,50200
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,4,下學期,全日班,46000,50200
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,3,上學期,全日班,46000,50200
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,3,下學期,全日班,46000,50200
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,2,上學期,全日班,52000,56200
宜蘭市,財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,私立,2,下學期,全日班,52000,56200
