point,area,type,months,total1,total2,monthly1,monthly2
高雄市大樹區興田國民小學附設幼兒園,大樹區,公立,8,61688,0,7711,0
高雄市大樹區龍目國民小學附設幼兒園,大樹區,公立,8,61052,0,7632,0
高雄市大社區大社國民小學附設幼兒園,大社區,公立,8,66960,0,8370,0
高雄市大社區觀音國民小學附設幼兒園,大社區,公立,8,68940,0,8618,0
高雄市小港區二苓國民小學附設幼兒園,小港區,公立,8,69140,0,8643,0
高雄市小港區坪頂國民小學附設幼兒園,小港區,公立,8,68680,0,8585,0
高雄市小港區太平國民小學附設幼兒園,小港區,公立,8,69232,0,8654,0
高雄市小港區小港國民小學附設幼兒園,小港區,公立,8,69324,0,8666,0
高雄市小港區桂林國民小學附設幼兒園,小港區,公立,8,69324,0,8666,0
高雄市小港區港和國民小學附設幼兒園,小港區,公立,8,69324,200,8666,25
高雄市小港區漢民國民小學附設幼兒園,小港區,公立,8,69048,0,8631,0
高雄市小港區華山國民小學附設幼兒園,小港區,公立,8,69324,0,8666,0
高雄市小港區青山國民小學附設幼兒園,小港區,公立,8,69324,200,8666,25
高雄市小港區鳳林國民小學附設幼兒園,小港區,公立,8,51660,0,6458,0
高雄市小港非營利幼兒園(委託社團法人高雄市社區教育協會辦理),小港區,非營利,12,82704,0,6892,0
高雄市岡山區兆湘國民小學附設幼兒園,岡山區,公立,8,67704,0,8463,0
高雄市岡山區前峰國民小學附設幼兒園,岡山區,公立,8,67020,200,8378,25
高雄市岡山區和平國民小學附設幼兒園,岡山區,公立,8,67020,200,8378,25
高雄市岡山區嘉興國民小學附設幼兒園,岡山區,公立,8,68556,200,8570,25
高雄市岡山區大後協社區發展協會附設高雄市私立幼兒園,岡山區,準公共化,12,119600,0,9967,0
高雄市岡山區岡山國民小學附設幼兒園,岡山區,公立,8,67020,200,8378,25
高雄市岡山區後紅國民小學附設幼兒園,岡山區,公立,8,67020,200,8378,25
高雄市岡山非營利幼兒園,岡山區,非營利,12,96408,0,8034,0
高雄市岱克拉思部落互助教保服務中心(高雄市原住民族文教協會辦理),杉林區,私立,12,85200,0,7100,0
高雄市左營區勝利國民小學附設幼兒園,左營區,公立,8,69324,200,8666,25
高雄市左營區屏山國民小學附設幼兒園,左營區,公立,8,69324,200,8666,25
高雄市左營區左營國民小學附設幼兒園,左營區,公立,8,69324,200,8666,25
高雄市左營區文府國民小學附設幼兒園,左營區,公立,8,69048,0,8631,0
高雄市左營區新上國民小學附設幼兒園,左營區,公立,8,69324,0,8666,0
高雄市左營區新莊國民小學附設幼兒園,左營區,公立,8,68744,200,8593,25
高雄市左營區明德國民小學附設幼兒園,左營區,公立,8,69324,0,8666,0
高雄市左營區永清國民小學附設幼兒園,左營區,公立,8,69232,0,8654,0
高雄市左營區舊城國民小學附設幼兒園,左營區,公立,8,69324,200,8666,25
高雄市平等非營利幼兒園(委託財團法人彭婉如文教基金會辦理),三民區,非營利,12,99504,0,8292,0
高雄市彌陀區南安國民小學附設幼兒園,彌陀區,公立,8,66372,0,8297,0
高雄市彌陀區壽齡國民小學附設幼兒園,彌陀區,公立,8,68172,200,8522,25
高雄市彌陀區彌陀國民小學附設幼兒園,彌陀區,公立,8,68086,0,8511,0
高雄市後勁非營利幼兒園(委託社團法人高雄市碩苗社會教育關懷協會辦理),楠梓區,非營利,12,99048,0,8254,0
高雄市後紅非營利幼兒園,岡山區,非營利,12,97224,0,8102,0
高雄市忠孝非營利幼兒園（委託財團法人彭婉如文教基金會辦理）,鳳山區,非營利,12,90960,0,7580,0
高雄市政府員工消費合作社附設高雄市私立幼兒園,苓雅區,準公共化,12,180000,0,15000,0
高雄市教保人員職業工會附設高雄市私立光武非營利幼兒園(高雄市政府委託辦理),三民區,非營利,12,65304,0,5442,0
高雄市文府非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),左營區,非營利,12,95268,0,7939,0
高雄市新民非營利幼兒園(委託社團法人台灣公共托育協會辦理),左營區,非營利,12,65772,0,5481,0
高雄市新甲非營利幼兒園（委託財團法人輔英科技大學設立之輔英科技大學辦理）,鳳山區,非營利,12,90168,0,7514,0
高雄市新興區七賢國民小學附設幼兒園,新興區,公立,8,69140,0,8643,0
高雄市新興區信義國民小學附設幼兒園,新興區,公立,8,69324,0,8666,0
高雄市新興區大同國民小學附設幼兒園,新興區,公立,8,69140,0,8643,0
高雄市新興區新興國民小學附設幼兒園,新興區,公立,8,69324,200,8666,25
高雄市新莊非營利幼兒園（委託財團法人福智文教基金會辦理）,左營區,非營利,12,96432,0,8036,0
高雄市旗山區圓潭國民小學附設幼兒園,旗山區,公立,8,68172,0,8522,0
高雄市旗山區嶺口國民小學附設幼兒園,旗山區,公立,8,65220,0,8153,0
高雄市旗山區旗尾國民小學附設幼兒園,旗山區,公立,8,64440,200,8055,25
高雄市旗山區旗山國民小學附設幼兒園,旗山區,公立,8,69324,200,8666,25
高雄市旗山區溪洲國民小學附設幼兒園,旗山區,公立,8,66558,0,8320,0
高雄市旗山區鼓山國民小學附設幼兒園,旗山區,公立,8,67140,200,8393,25
高雄市旗津區中洲國民小學附設幼兒園,旗津區,公立,8,69324,0,8666,0
高雄市旗津區旗津國民小學附設幼兒園,旗津區,公立,8,69324,0,8666,0
高雄市杉林區上平國民小學附設幼兒園,杉林區,公立,8,54324,200,6791,25
高雄市杉林區新庄國民小學附設幼兒園,杉林區,公立,8,50272,0,6284,0
高雄市杉林區月美國民小學附設幼兒園,杉林區,公立,8,56124,0,7016,0
高雄市杉林區杉林國民小學附設幼兒園,杉林區,公立,8,53688,0,6711,0
高雄市杉林區集來國民小學附設幼兒園,杉林區,公立,8,56124,0,7016,0
高雄市林園區中芸國民小學附設幼兒園,林園區,公立,8,65724,0,8216,0
高雄市林園區汕尾國民小學附設幼兒園,林園區,公立,8,56124,200,7016,25
高雄市林園區港埔國民小學附設幼兒園,林園區,公立,8,67788,0,8474,0
高雄市林園區王公國民小學附設幼兒園,林園區,公立,8,67788,200,8474,25
高雄市林園區金潭國民小學附設幼兒園,林園區,公立,8,65472,0,8184,0
高雄市桃源區建山國民小學附設幼兒園,桃源區,公立,8,48924,0,6116,0
高雄市桃源區桃源國民小學附設幼兒園,桃源區,公立,8,51804,0,6476,0
高雄市桃源區樟山國民小學附設幼兒園,桃源區,公立,8,35400,0,4425,0
高雄市桃源區興中國民小學附設幼兒園,桃源區,公立,8,47028,0,5879,0
高雄市梓官區梓官國民小學附設幼兒園,梓官區,公立,8,69140,200,8643,25
高雄市梓官區蚵寮國民小學附設幼兒園,梓官區,公立,8,68468,0,8559,0
高雄市楠梓區加昌國民小學附設幼兒園,楠梓區,公立,8,69324,0,8666,0
高雄市楠梓區右昌國民小學附設幼兒園,楠梓區,公立,8,68956,0,8620,0
高雄市楠梓區後勁國民小學附設幼兒園,楠梓區,公立,8,69324,0,8666,0
高雄市楠梓區援中國民小學附設幼兒園,楠梓區,公立,8,69232,0,8654,0
高雄市楠梓區楠梓國民小學附設幼兒園,楠梓區,公立,8,68670,200,8584,25
高雄市楠梓區楠陽國民小學附設幼兒園,楠梓區,公立,8,68556,200,8570,25
高雄市楠梓區油廠國民小學附設幼兒園,楠梓區,公立,8,68956,200,8620,25
高雄市楠梓區莒光國民小學附設幼兒園,楠梓區,公立,8,69324,200,8666,25
高雄市橋頭區五林國民小學附設幼兒園,橋頭區,公立,8,69324,200,8666,25
高雄市橋頭區仕隆國民小學附設幼兒園,橋頭區,公立,8,68940,200,8618,25
高雄市橋頭區甲圍國民小學附設幼兒園,橋頭區,公立,8,69324,0,8666,0
高雄市橋頭區興糖國民小學附設幼兒園,橋頭區,公立,8,68940,200,8618,25
高雄市橋頭非營利幼兒園,橋頭區,非營利,12,96432,0,8036,0
高雄市正興非營利幼兒園(委託財團法人福智文教基金會辦理),三民區,非營利,12,96420,0,8035,0
高雄市永安區新港國民小學附設幼兒園,永安區,公立,8,46460,200,5808,25
高雄市永安區永安國民小學附設幼兒園,永安區,公立,8,51660,200,6458,25
高雄市永安區維新國民小學附設幼兒園,永安區,公立,8,51660,0,6458,0
高雄市港和非營利幼兒園（委託財團法人高雄市私立復華高級中學辦理）,小港區,非營利,12,111852,0,9321,0
高雄市湖內區大湖國民小學附設幼兒園,湖內區,公立,8,67788,0,8474,0
高雄市湖內區文賢國民小學附設幼兒園,湖內區,公立,8,65904,0,8238,0
高雄市湖內區明宗國民小學附設幼兒園,湖內區,公立,8,66528,200,8316,25
高雄市湖內區海埔國民小學附設幼兒園,湖內區,公立,8,67788,200,8474,25
高雄市瀰濃非營利幼兒園(委託財團法人樹德科技大學設立之樹德科技大學辦理),美濃區,非營利,12,111264,0,9272,0
高雄市燕巢區安招國民小學附設幼兒園,燕巢區,公立,8,67872,200,8484,25
高雄市燕巢區橫山國民小學附設幼兒園,燕巢區,公立,8,67404,0,8426,0
高雄市燕巢區燕巢國民小學附設幼兒園,燕巢區,公立,8,68172,200,8522,25
高雄市燕巢區鳳雄國民小學附設幼兒園,燕巢區,公立,8,69324,0,8666,0
高雄市田寮區崇德國民小學附設幼兒園,田寮區,公立,8,53720,0,6715,0
高雄市田寮區新興國民小學附設幼兒園,田寮區,公立,8,61820,0,7728,0
高雄市甲仙區小林國民小學附設幼兒園,甲仙區,公立,8,54588,0,6824,0
高雄市甲仙區甲仙國民小學附設幼兒園,甲仙區,公立,8,54972,0,6872,0
高雄市私立一二三幼兒園,鼓山區,私立,12,200000,0,16667,0
高雄市私立一新幼兒園,路竹區,私立,12,222480,0,18540,0
高雄市私立下庄幼兒園,小港區,私立,12,127200,24000,10600,2000
高雄市私立中興幼兒園,前鎮區,私立,12,229760,0,19147,0
高雄市私立中華幼兒園,林園區,私立,12,184800,26400,15400,2200
高雄市私立丹苨薾幼兒園,左營區,準公共化,12,216000,0,18000,0
高雄市私立主人翁幼兒園,岡山區,準公共化,12,211200,9000,17600,750
高雄市私立乖寶貝幼兒園,楠梓區,準公共化,12,199200,0,16600,0
高雄市私立九個果子幼兒園,左營區,準公共化,12,266000,9000,22167,750
高雄市私立五甲恆青幼兒園,鳳山區,私立,12,154400,0,12867,0
高雄市私立五甲米倫幼兒園,鳳山區,私立,12,223200,0,18600,0
高雄市私立五餅二魚幼兒園,左營區,私立,12,184608,0,15384,0
高雄市私立亞特蘭幼兒園,三民區,準公共化,12,158400,18000,13200,1500
高雄市私立亨利幼兒園,仁武區,私立,12,160000,0,13333,0
高雄市私立亮晶晶幼兒園,林園區,私立,12,151200,0,12600,0
高雄市私立仁人妙智幼兒園,鳳山區,私立,12,207192,0,17266,0
高雄市私立仁仁幼兒園,鳳山區,準公共化,12,216000,15600,18000,1300
高雄市私立仁惠幼兒園,林園區,準公共化,12,181600,9000,15133,750
高雄市私立仁慈幼兒園,鳳山區,準公共化,12,180000,9000,15000,750
高雄市私立仁智幼兒園,鳳山區,準公共化,12,196000,9000,16333,750
高雄市私立仁武保進國際藝術幼兒園,仁武區,準公共化,12,292800,14400,24400,1200
高雄市私立仁武同心園幼兒園,仁武區,準公共化,12,171200,13500,14267,1125
高雄市私立任而波幼兒園,鳳山區,私立,12,228000,0,19000,0
高雄市私立伊頓大地幼兒園,楠梓區,私立,12,309600,9000,25800,750
高雄市私立伯特利幼兒園,林園區,私立,12,145600,0,12133,0
高雄市私立伶益幼兒園,鳳山區,準公共化,12,196000,9600,16333,800
高雄市私立佑昇幼兒園,小港區,私立,12,144000,0,12000,0
高雄市私立何嘉仁幼兒園,三民區,私立,12,372020,0,31002,0
高雄市私立何嘉仁楠梓幼兒園,楠梓區,私立,12,512400,24000,42700,2000
高雄市私立何嘉仁高美館幼兒園,鼓山區,私立,12,428000,0,35667,0
高雄市私立佳倍佳幼兒園,小港區,準公共化,12,145600,0,12133,0
高雄市私立佳兒幼兒園,苓雅區,私立,12,216000,6000,18000,500
高雄市私立佳學幼兒園,苓雅區,準公共化,12,166600,0,13883,0
高雄市私立佳欣幼兒園,小港區,準公共化,12,216000,18000,18000,1500
高雄市私立佳芳幼兒園,大社區,準公共化,12,204000,0,17000,0
高雄市私立佳貝幼兒園,梓官區,準公共化,12,132400,0,11033,0
高雄市私立佳齊幼兒園,鼓山區,私立,12,288000,0,24000,0
高雄市私立來來幼兒園,三民區,私立,12,192000,0,16000,0
高雄市私立保羅幼兒園,三民區,準公共化,12,172800,0,14400,0
高雄市私立保進幼兒園,橋頭區,準公共化,12,223200,21120,18600,1760
高雄市私立偉倫幼兒園,岡山區,私立,12,240000,0,20000,0
高雄市私立偉生幼兒園,彌陀區,準公共化,12,193320,15000,16110,1250
高雄市私立偉立幼兒園,前鎮區,私立,12,200800,0,16733,0
高雄市私立傑尼爾幼兒園,苓雅區,私立,12,308000,0,25667,0
高雄市私立傑尼頓幼兒園,左營區,準公共化,12,348000,18000,29000,1500
高雄市私立優等生幼兒園,大寮區,準公共化,12,116400,0,9700,0
高雄市私立優群五福幼兒園,新興區,私立,12,136000,0,11333,0
高雄市私立優群幼兒園,仁武區,私立,12,128000,0,10667,0
高雄市私立優群星星幼兒園,小港區,準公共化,12,136000,9000,11333,750
高雄市私立優群米爾頓幼兒園,三民區,準公共化,12,180000,9000,15000,750
高雄市私立優質童心園幼兒園,鳳山區,準公共化,12,140000,18000,11667,1500
高雄市私立光仁幼兒園,仁武區,準公共化,12,144000,9000,12000,750
高雄市私立光庭幼兒園,小港區,私立,12,144000,12000,12000,1000
高雄市私立克萊能幼兒園,三民區,準公共化,12,140960,29520,11747,2460
高雄市私立公館幼兒園,湖內區,準公共化,12,154000,9000,12833,750
高雄市私立冠冠幼兒園,前鎮區,準公共化,12,184800,0,15400,0
高雄市私立冠均幼兒園,路竹區,準公共化,12,228000,7800,19000,650
高雄市私立前鎮心心幼兒園,前鎮區,準公共化,12,163200,9000,13600,750
高雄市私立創世紀幼兒園,苓雅區,私立,12,316000,0,26333,0
高雄市私立創意幼兒園,路竹區,準公共化,12,202000,0,16833,0
高雄市私立創新幼兒園,小港區,準公共化,12,182400,0,15200,0
高雄市私立劍橋幼兒園,阿蓮區,準公共化,12,192000,0,16000,0
高雄市私立劍聲幼兒園,鳳山區,私立,12,276000,0,23000,0
高雄市私立力新幼兒園,鳳山區,準公共化,12,206592,9000,17216,750
高雄市私立加吉立幼兒園,梓官區,私立,12,156000,0,13000,0
高雄市私立加州幼兒園,左營區,私立,12,225984,0,18832,0
高雄市私立加恩幼兒園,大寮區,準公共化,12,180000,9000,15000,750
高雄市私立勵志幼兒園,大寮區,私立,12,154000,0,12833,0
高雄市私立博愛幼兒園,旗山區,私立,12,145600,0,12133,0
高雄市私立卡爾頓幼兒園,大寮區,準公共化,12,196000,9000,16333,750
高雄市私立又新幼兒園,鳳山區,準公共化,12,124000,0,10333,0
高雄市私立及人幼兒園,仁武區,私立,12,211200,0,17600,0
高雄市私立友愛幼兒園,三民區,準公共化,12,228000,18000,19000,1500
高雄市私立可倈蒙幼兒園,鹽埕區,準公共化,12,144000,0,12000,0
高雄市私立可愛幼兒園,阿蓮區,準公共化,12,216000,18000,18000,1500
高雄市私立台上幼兒園,岡山區,準公共化,12,118000,9000,9833,750
高雄市私立史丹佛幼兒園,岡山區,私立,12,304000,0,25333,0
高雄市私立右昌麥米倫幼兒園,楠梓區,私立,12,144000,0,12000,0
高雄市私立合育幼兒園,大樹區,準公共化,12,192000,0,16000,0
高雄市私立吉的堡幼兒園,林園區,準公共化,12,165100,9000,13758,750
高雄市私立吉的堡金恩幼兒園,三民區,私立,12,360000,0,30000,0
高雄市私立吉米亨利幼兒園,楠梓區,私立,12,229200,26400,19100,2200
高雄市私立吉米洛幼兒園,路竹區,私立,12,192400,0,16033,0
高雄市私立咪咪幼兒園,三民區,準公共化,12,228000,6000,19000,500
高雄市私立品恩幼兒園,鼓山區,私立,12,388800,11760,32400,980
高雄市私立哈利幼兒園,左營區,準公共化,12,200000,29520,16667,2460
高雄市私立哈拿幼兒園,三民區,準公共化,12,172000,0,14333,0
高雄市私立啟蒙幼兒園,鳥松區,私立,12,402000,0,33500,0
高雄市私立善導幼兒園,前鎮區,準公共化,12,191200,0,15933,0
高雄市私立善敏智幼兒園,鳳山區,準公共化,12,240000,9000,20000,750
高雄市私立喜悅幼兒園,左營區,私立,10,220000,44000,22000,4400
高雄市私立喜愛爾幼兒園,大寮區,準公共化,12,252000,9000,21000,750
高雄市私立喬依斯幼兒園,左營區,私立,12,332000,0,27667,0
高雄市私立喬智幼兒園,橋頭區,準公共化,12,228000,9000,19000,750
高雄市私立喬美幼兒園,鳥松區,私立,12,164000,0,13667,0
高雄市私立嘉安親幼兒園,前金區,準公共化,12,194400,9000,16200,750
高雄市私立嘉惠幼兒園,前鎮區,準公共化,12,188000,9000,15667,750
高雄市私立嘉欣幼兒園,楠梓區,準公共化,12,216000,0,18000,0
高雄市私立四季幼兒園,苓雅區,準公共化,12,204000,0,17000,0
高雄市私立國民幼兒園,前鎮區,私立,12,144000,0,12000,0
高雄市私立圓山幼兒園,三民區,準公共化,12,235600,18000,19633,1500
高雄市私立圓緣幼兒園,旗山區,私立,12,108000,0,9000,0
高雄市私立圓美幼兒園,三民區,準公共化,12,204000,26400,17000,2200
高雄市私立地球村幼兒園,前鎮區,私立,12,191280,0,15940,0
高雄市私立培幼幼兒園,阿蓮區,準公共化,12,166800,7200,13900,600
高雄市私立多多幼兒園,岡山區,準公共化,12,216000,13200,18000,1100
高雄市私立大來幼兒園,三民區,準公共化,12,188940,9000,15745,750
高雄市私立大圓幼兒園,大樹區,私立,12,144800,0,12067,0
高雄市私立大寮恆青幼兒園,大寮區,準公共化,12,170800,9000,14233,750
高雄市私立大明幼兒園,鳳山區,準公共化,12,172080,9000,14340,750
高雄市私立大榮中學附設高雄市私立高美幼兒園,鼓山區,私立,12,324000,0,27000,0
高雄市私立大樹嘟嘟幼兒園,大樹區,準公共化,12,124000,0,10333,0
高雄市私立大自然幼兒園,鳥松區,準公共化,12,165152,9000,13763,750
高雄市私立大鵬幼兒園,小港區,私立,12,156000,0,13000,0
高雄市私立天下幼兒園,大寮區,準公共化,12,96000,0,8000,0
高雄市私立天主教道明幼兒園,鼓山區,私立,12,158400,28800,13200,2400
高雄市私立天使幼兒園,仁武區,準公共化,12,192000,12564,16000,1047
高雄市私立天才幼兒園,鼓山區,準公共化,12,160960,18000,13413,1500
高雄市私立天鵝堡幼兒園,仁武區,私立,12,153600,0,12800,0
高雄市私立奧斯佛爾幼兒園,左營區,準公共化,12,208000,0,17333,0
高雄市私立奧斯福爾幼兒園,苓雅區,私立,12,224400,0,18700,0
高雄市私立妙行幼兒園,三民區,準公共化,12,216000,0,18000,0
高雄市私立威廉王子幼兒園,楠梓區,私立,12,276000,26400,23000,2200
