point,area,type,months,total1,total2,monthly1,monthly2
宜蘭縣壯圍鄉古亭國民小學附設幼兒園,壯圍鄉,公立,8,24446,0,3056,0
宜蘭縣壯圍鄉新南國民小學附設幼兒園,壯圍鄉,公立,8,24896,0,3112,0
宜蘭縣壯圍鄉立幼兒園,壯圍鄉,公立,10,31300,0,3130,0
宜蘭縣壯圍非營利幼兒園(委託社團法人宜蘭縣蘭陽幼兒教保事業發展協會辦理),壯圍鄉,非營利,12,96972,0,8081,0
宜蘭縣大同鄉南山國民小學附設幼兒園,大同鄉,公立,8,24446,0,3056,0
宜蘭縣大同鄉四季國民小學附設幼兒園,大同鄉,公立,8,24716,0,3090,0
宜蘭縣大同鄉四季國民小學附設幼兒園英士分班,大同鄉,公立,8,24716,0,3090,0
宜蘭縣大同鄉大同國民小學附設幼兒園,大同鄉,公立,8,24400,0,3050,0
宜蘭縣大同鄉寒溪國民小學附設幼兒園,大同鄉,公立,8,24446,0,3056,0
宜蘭縣大同鄉立幼兒園,大同鄉,公立,10,30000,0,3000,0
宜蘭縣大同鄉立幼兒園四季分班,大同鄉,公立,10,30000,0,3000,0
宜蘭縣大同鄉立幼兒園松羅分班,大同鄉,公立,10,30000,0,3000,0
宜蘭縣大同鄉立幼兒園樂水分班,大同鄉,公立,10,30000,0,3000,0
宜蘭縣大湖非營利幼兒園(委託財團法人靖娟兒童安全文教基金會辦理),員山鄉,非營利,12,99348,0,8279,0
宜蘭縣大隱非營利幼兒園(委託財團法人聖母醫護管理專科學校設立之聖母醫護管理專科學校辦理),三星鄉,非營利,12,101520,0,8460,0
宜蘭縣宜蘭市中山國民小學附設幼兒園,宜蘭市,公立,8,24896,0,3112,0
宜蘭縣宜蘭市凱旋國民小學附設幼兒園,宜蘭市,公立,8,24896,0,3112,0
宜蘭縣宜蘭市力行國民小學附設幼兒園,宜蘭市,公立,8,24896,0,3112,0
宜蘭縣宜蘭市南屏國民小學附設幼兒園,宜蘭市,公立,8,24896,0,3112,0
宜蘭縣宜蘭市宜蘭國民小學附設幼兒園,宜蘭市,公立,8,24896,200,3112,25
宜蘭縣宜蘭市立幼兒園,宜蘭市,公立,10,40700,3300,4070,330
宜蘭縣宜蘭市立幼兒園慶和分班,宜蘭市,公立,10,40700,3300,4070,330
宜蘭縣宜蘭市立幼兒園新生分班,宜蘭市,公立,10,40700,3300,4070,330
宜蘭縣宜蘭市立幼兒園東園分班,宜蘭市,公立,10,40700,3300,4070,330
宜蘭縣宜蘭市立幼兒園金六結分班,宜蘭市,公立,10,40700,3300,4070,330
宜蘭縣清溝非營利幼兒園(委託社團法人宜蘭縣小太陽幼兒教育發展協會辦理),冬山鄉,非營利,12,92292,0,7691,0
宜蘭縣礁溪鄉三民國民小學附設幼兒園,礁溪鄉,公立,8,24896,0,3112,0
宜蘭縣礁溪鄉四結國民小學附設幼兒園,礁溪鄉,公立,8,24716,0,3090,0
宜蘭縣礁溪鄉玉田國民小學附設幼兒園,礁溪鄉,公立,8,24896,0,3112,0
宜蘭縣礁溪鄉礁溪國民小學附設幼兒園,礁溪鄉,公立,8,24896,200,3112,25
宜蘭縣礁溪鄉立幼兒園,礁溪鄉,公立,10,27000,0,2700,0
宜蘭縣礁溪鄉龍潭國民小學附設幼兒園,礁溪鄉,公立,8,24896,0,3112,0
宜蘭縣私立亞艾幼兒園,頭城鎮,準公共化,12,90084,9000,7507,750
宜蘭縣私立何嘉仁幼兒園,宜蘭市,私立,12,176210,0,14684,0
宜蘭縣私立光樺幼兒園,羅東鎮,準公共化,12,107868,52800,8989,4400
宜蘭縣私立加楓幼兒園,宜蘭市,私立,12,216000,41400,18000,3450
宜蘭縣私立培爾傑特幼兒園,宜蘭市,私立,12,158000,0,13167,0
宜蘭縣私立大象幼兒園,冬山鄉,準公共化,12,110592,9000,9216,750
宜蘭縣私立安康幼兒園,宜蘭市,私立,12,116400,26400,9700,2200
宜蘭縣私立安琪卡幼兒園,宜蘭市,準公共化,12,105976,9000,8831,750
宜蘭縣私立小圓圓幼兒園,羅東鎮,準公共化,12,99700,9000,8308,750
宜蘭縣私立小甜甜幼兒園,羅東鎮,準公共化,12,103272,9000,8606,750
宜蘭縣私立康乃兒幼兒園,羅東鎮,私立,12,135000,0,11250,0
宜蘭縣私立康軒幼兒園,冬山鄉,準公共化,12,89632,9000,7469,750
宜蘭縣私立快樂格林幼兒園,羅東鎮,準公共化,12,116988,9000,9749,750
宜蘭縣私立惠幼幼兒園,蘇澳鎮,私立,12,62400,0,5200,0
宜蘭縣私立愛德福幼兒園,員山鄉,私立,12,114472,0,9539,0
宜蘭縣私立愛貝爾幼兒園,羅東鎮,私立,12,132000,19200,11000,1600
宜蘭縣私立愛迪生幼兒園,羅東鎮,私立,12,212000,41400,17667,3450
宜蘭縣私立慈心華德福幼兒園,冬山鄉,私立,10,140700,22000,14070,2200
宜蘭縣私立慈怡幼兒園,冬山鄉,準公共化,12,76888,9000,6407,750
宜蘭縣私立欣欣幼兒園,蘇澳鎮,私立,12,108000,6720,9000,560
宜蘭縣私立狄士尼幼兒園,頭城鎮,準公共化,12,109356,9000,9113,750
宜蘭縣私立福爾摩莎幼兒園,羅東鎮,準公共化,12,120000,9000,10000,750
宜蘭縣私立育立幼兒園,頭城鎮,準公共化,12,109128,9000,9094,750
宜蘭縣私立育霖幼兒園,羅東鎮,準公共化,12,101988,9000,8499,750
宜蘭縣私立菁英幼兒園,羅東鎮,私立,12,175610,0,14634,0
宜蘭縣私立菩提幼兒園,羅東鎮,準公共化,12,102732,9000,8561,750
宜蘭縣私立薇閣幼兒園,蘇澳鎮,私立,12,60360,0,5030,0
宜蘭縣私立諾貝爾幼兒園,宜蘭市,私立,12,128600,19200,10717,1600
宜蘭縣私立赫伯特幼兒園,頭城鎮,準公共化,12,114492,9000,9541,750
宜蘭縣私立達文西幼兒園,宜蘭市,準公共化,12,112020,9000,9335,750
宜蘭縣私立長春藤幼兒園,宜蘭市,私立,12,120000,0,10000,0
宜蘭縣私立龍之堡幼兒園,羅東鎮,準公共化,12,96500,39600,8042,3300
宜蘭縣私立康寶爾幼兒園,宜蘭市,私立,12,127200,0,10600,0
宜蘭縣私立芝蔴村國際幼兒園,宜蘭市,私立,12,136600,18000,11383,1500
宜蘭縣私立芝蔴村幼兒園,羅東鎮,私立,12,136600,18000,11383,1500
宜蘭縣立內城國民中小學附設幼兒園,員山鄉,公立,8,24896,0,3112,0
宜蘭縣羅東鎮公正國民小學附設幼兒園,羅東鎮,公立,8,24896,0,3112,0
宜蘭縣羅東鎮北成國民小學附設幼兒園,羅東鎮,公立,8,24896,200,3112,25
宜蘭縣羅東鎮成功國民小學附設幼兒園,羅東鎮,公立,8,24896,0,3112,0
宜蘭縣羅東鎮立幼兒園,羅東鎮,公立,10,32600,0,3260,0
宜蘭縣羅東鎮立幼兒園北成分班,羅東鎮,公立,10,32600,0,3260,0
宜蘭縣羅東鎮立幼兒園東安分班,羅東鎮,公立,10,32600,0,3260,0
宜蘭縣羅東鎮羅東國民小學附設幼兒園,羅東鎮,公立,8,24896,0,3112,0
宜蘭縣華國非營利幼兒園(社團法人宜蘭縣蘭陽幼兒教保事業發展協會申請辦理),五結鄉,非營利,12,95772,0,7981,0
宜蘭縣蘇澳鎮南安國民小學附設幼兒園,蘇澳鎮,公立,8,24896,0,3112,0
宜蘭縣蘇澳鎮士敏國民小學附設幼兒園,蘇澳鎮,公立,8,24896,0,3112,0
宜蘭縣蘇澳鎮立幼兒園,蘇澳鎮,公立,10,41000,3850,4100,385
宜蘭縣蘇澳鎮蓬萊國民小學附設幼兒園,蘇澳鎮,公立,8,24896,0,3112,0
宜蘭縣蘇澳鎮蘇澳國民小學附設幼兒園,蘇澳鎮,公立,8,24896,0,3112,0
宜蘭縣頭城鎮大溪國民小學附設幼兒園,頭城鎮,公立,8,24896,0,3112,0
宜蘭縣頭城鎮立幼兒園,頭城鎮,公立,10,35800,2200,3580,220
宜蘭縣頭城鎮立幼兒園中崙分班,頭城鎮,公立,10,35800,0,3580,0
宜蘭縣頭城鎮竹安國民小學附設幼兒園,頭城鎮,公立,8,24896,0,3112,0
宜蘭縣頭城鎮頭城國民小學附設幼兒園,頭城鎮,公立,8,24896,0,3112,0
財團法人台灣基督長老教會宜蘭教會附設宜蘭縣私立愛育幼兒園,宜蘭市,私立,12,119000,14400,9917,1200
財團法人大三鬮慈惠寺附設宜蘭縣私立幼兒園,員山鄉,準公共化,12,76916,9000,6410,750
財團法人天主教宜蘭救主修女會附設宜蘭縣私立汎米亞幼兒園,宜蘭市,私立,12,92000,0,7667,0
財團法人天主教會台北教區附設宜蘭縣私立博愛幼兒園,蘇澳鎮,私立,12,84000,0,7000,0
財團法人天主教蘭陽青年會附設宜蘭縣私立聖音幼兒園,羅東鎮,準公共化,12,110940,9000,9245,750
財團法人天主教靈醫修女會附設宜蘭縣私立瑪利亞幼兒園,冬山鄉,準公共化,12,71492,38400,5958,3200
財團法人羅東高商教育基金會附設宜蘭縣私立幼兒園,羅東鎮,準公共化,12,81892,9000,6824,750
醫療財團法人羅許基金會附設宜蘭縣私立博愛幼兒園,羅東鎮,準公共化,12,95696,9000,7975,750
