point,area,type,months,total1,total2,monthly1,monthly2
耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,大安區,非營利,12,107520,0,8960,0
育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,松山區,私立,12,372000,0,31000,0
臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,內湖區,非營利,12,100032,0,8336,0
臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,士林區,非營利,12,94944,0,7912,0
臺北市中山區中山國民小學附設幼兒園,中山區,公立,8,86352,24240,10794,3030
臺北市中山區中正國民小學附設幼兒園,中山區,公立,8,86352,24240,10794,3030
臺北市中山區五常國民小學附設幼兒園,中山區,公立,8,86352,18240,10794,2280
臺北市中山區吉林國民小學附設幼兒園,中山區,公立,8,86352,24240,10794,3030
臺北市中山區大佳國民小學附設幼兒園,中山區,公立,8,86352,16240,10794,2030
臺北市中山區大直國民小學附設幼兒園,中山區,公立,8,86352,19096,10794,2387
臺北市中山區懷生國民小學附設幼兒園,中山區,公立,8,86352,24240,10794,3030
臺北市中山區永安國民小學附設幼兒園,中山區,公立,8,86352,20240,10794,2530
臺北市中山區濱江國民小學附設幼兒園,中山區,公立,8,86352,20240,10794,2530
臺北市中山區長安國民小學附設幼兒園,中山區,公立,8,86352,18188,10794,2274
臺北市中山區長春國民小學附設幼兒園,中山區,公立,8,86352,14836,10794,1855
臺北市中正區南門國民小學附設幼兒園,中正區,公立,8,86352,24240,10794,3030
臺北市中正區國語實驗國民小學附設幼兒園,中正區,公立,8,86352,21240,10794,2655
臺北市中正區忠孝國民小學附設幼兒園,中正區,公立,8,86352,24240,10794,3030
臺北市中正區忠義國民小學附設幼兒園,中正區,公立,8,86352,16240,10794,2030
臺北市中正區東門國民小學附設幼兒園,中正區,公立,8,58352,240,7294,30
臺北市中正區河堤國民小學附設幼兒園,中正區,公立,8,86352,20240,10794,2530
臺北市中正區螢橋國民小學附設幼兒園,中正區,公立,8,86352,24240,10794,3030
臺北市信中非營利幼兒園（委託財團法人福智文教基金會辦理）,信義區,非營利,12,99960,0,8330,0
臺北市信義區三興國民小學附設幼兒園,信義區,公立,8,86352,24240,10794,3030
臺北市信義區信義國民小學附設幼兒園,信義區,公立,8,86352,18240,10794,2280
臺北市信義區光復國民小學附設幼兒園,信義區,公立,8,86352,24240,10794,3030
臺北市信義區博愛國民小學附設幼兒園,信義區,公立,8,86352,24240,10794,3030
臺北市信義區吳興國民小學附設幼兒園,信義區,公立,8,86352,25740,10794,3218
臺北市信義區永吉國民小學附設幼兒園,信義區,公立,8,86352,21240,10794,2655
臺北市信義區永春國民小學附設幼兒園,信義區,公立,8,86352,240,10794,30
臺北市信義區福德國民小學附設幼兒園,信義區,公立,8,86352,18240,10794,2280
臺北市信義區興雅國民小學附設幼兒園,信義區,公立,8,86352,24240,10794,3030
臺北市內湖區內湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市內湖區南湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市內湖區大湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市內湖區康寧國民小學附設幼兒園,內湖區,公立,8,86352,20240,10794,2530
臺北市內湖區文湖國民小學附設幼兒園,內湖區,公立,8,86352,15364,10794,1921
臺北市內湖區新湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市內湖區明湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市內湖區東湖國民小學附設幼兒園,內湖區,公立,8,86352,16240,10794,2030
臺北市內湖區潭美國民小學附設幼兒園,內湖區,公立,8,86352,20240,10794,2530
臺北市內湖區碧湖國民小學附設幼兒園,內湖區,公立,8,86352,240,10794,30
臺北市內湖區西湖國民小學附設幼兒園,內湖區,公立,8,86352,21240,10794,2655
臺北市內湖區麗山國民小學附設幼兒園,內湖區,公立,8,86352,22240,10794,2780
臺北市內湖區麗湖國民小學附設幼兒園,內湖區,公立,8,86352,24240,10794,3030
臺北市北投區北投國民小學附設幼兒園,北投區,公立,8,86352,20240,10794,2530
臺北市北投區大屯國民小學附設幼兒園,北投區,公立,8,86352,240,10794,30
臺北市北投區文化國民小學附設幼兒園,北投區,公立,8,86352,18240,10794,2280
臺北市北投區文林國民小學附設幼兒園,北投區,公立,8,86352,18240,10794,2280
臺北市北投區明德國民小學附設幼兒園,北投區,公立,8,86352,19440,10794,2430
臺北市北投區桃源國民小學附設幼兒園,北投區,公立,8,86352,24240,10794,3030
臺北市北投區清江國民小學附設幼兒園,北投區,公立,8,86352,24240,10794,3030
臺北市北投區湖山國民小學附設幼兒園,北投區,公立,8,86352,240,10794,30
臺北市北投區石牌國民小學附設幼兒園,北投區,公立,8,86352,21240,10794,2655
臺北市北投區立農國民小學附設幼兒園,北投區,公立,8,86352,18240,10794,2280
臺北市北投區義方國民小學附設幼兒園,北投區,公立,8,86352,24240,10794,3030
臺北市北投區逸仙國民小學附設幼兒園,北投區,公立,8,86352,20240,10794,2530
臺北市北投區關渡國民小學附設幼兒園,北投區,公立,8,86352,16240,10794,2030
臺北市南港區修德國民小學附設幼兒園,南港區,公立,8,86352,21240,10794,2655
臺北市南港區南港國民小學附設幼兒園,南港區,公立,8,86352,24240,10794,3030
臺北市南港區成德國民小學附設幼兒園,南港區,公立,8,86352,24240,10794,3030
臺北市南港區東新國民小學附設幼兒園,南港區,公立,8,86352,18240,10794,2280
臺北市南港區玉成國民小學附設幼兒園,南港區,公立,8,86352,24240,10794,3030
臺北市南港區舊莊國民小學附設幼兒園,南港區,公立,8,86352,22240,10794,2780
臺北市博嘉實驗國民小學附設幼兒園,文山區,公立,8,86352,24240,10794,3030
臺北市吉中非營利幼兒園(委託財團法人台北基督教女青年會辦理),信義區,非營利,12,97452,0,8121,0
臺北市吉利非營利幼兒園(委託社團法人台北市親子成長協會辦理),北投區,非營利,12,105720,0,8810,0
臺北市向陽非營利幼兒園（委託社團法人嬰幼兒教育與家庭發展協會辦理）,南港區,非營利,12,108456,0,9038,0
臺北市和平實驗國民小學附設幼兒園,大安區,公立,8,86352,240,10794,30
臺北市國防部大直非營利幼兒園（委託財團法人實踐大學辦理）,中山區,非營利,12,90384,0,7532,0
臺北市士林區劍潭國民小學附設幼兒園,士林區,公立,8,86352,24240,10794,3030
臺北市士林區士東國民小學附設幼兒園,士林區,公立,8,86352,24240,10794,3030
臺北市士林區士林國民小學附設幼兒園,士林區,公立,8,86352,21240,10794,2655
臺北市士林區富安國民小學附設幼兒園,士林區,公立,8,86352,24240,10794,3030
臺北市士林區平等國民小學附設幼兒園,士林區,公立,8,86352,16240,10794,2030
臺北市士林區文昌國民小學附設幼兒園,士林區,公立,8,86352,18240,10794,2280
臺北市士林區溪山國民小學附設幼兒園,士林區,公立,8,86352,16040,10794,2005
臺北市士林區百齡國民小學附設幼兒園,士林區,公立,8,86352,20240,10794,2530
臺北市士林區社子國民小學附設幼兒園,士林區,公立,8,86352,18240,10794,2280
臺北市士林區福林國民小學附設幼兒園,士林區,公立,8,86352,16240,10794,2030
臺北市士林區芝山國民小學附設幼兒園,士林區,公立,8,86352,22240,10794,2780
臺北市士林區葫蘆國民小學附設幼兒園,士林區,公立,8,86352,21240,10794,2655
臺北市士林區蘭雅國民小學附設幼兒園,士林區,公立,8,86352,20240,10794,2530
臺北市士林區陽明山國民小學附設幼兒園,士林區,公立,8,86352,24240,10794,3030
臺北市士林區雙溪國民小學附設幼兒園,士林區,公立,8,86352,16240,10794,2030
臺北市士林區雨聲國民小學附設幼兒園,士林區,公立,8,86352,24240,10794,3030
臺北市士林區雨農國民小學附設幼兒園,士林區,公立,8,86352,21240,10794,2655
臺北市大同區大同國民小學附設幼兒園,大同區,公立,8,86352,20240,10794,2530
臺北市大同區大橋國民小學附設幼兒園,大同區,公立,8,86352,30240,10794,3780
臺北市大同區大龍國民小學附設幼兒園,大同區,公立,8,86352,20240,10794,2530
臺北市大同區太平國民小學附設幼兒園,大同區,公立,8,86352,21240,10794,2655
臺北市大同區延平國民小學附設幼兒園,大同區,公立,8,86352,24240,10794,3030
臺北市大同區日新國民小學附設幼兒園,大同區,公立,8,86352,24240,10794,3030
臺北市大同區永樂國民小學附設幼兒園,大同區,公立,8,86352,240,10794,30
臺北市大同區蓬萊國民小學附設幼兒園,大同區,公立,8,86352,18240,10794,2280
臺北市大同區雙蓮國民小學附設幼兒園,大同區,公立,8,86352,22240,10794,2780
臺北市大安區仁愛國民小學附設幼兒園,大安區,公立,8,86352,24240,10794,3030
臺北市大安區公館國民小學附設幼兒園,大安區,公立,8,86352,16240,10794,2030
臺北市大安區古亭國民小學附設幼兒園,大安區,公立,8,86352,24240,10794,3030
臺北市大安區大安國民小學附設幼兒園,大安區,公立,8,86352,24240,10794,3030
臺北市大安區幸安國民小學附設幼兒園,大安區,公立,8,86352,16240,10794,2030
臺北市大安區建安國民小學附設幼兒園,大安區,公立,8,86352,24240,10794,3030
臺北市大安區新生國民小學附設幼兒園,大安區,公立,8,86352,240,10794,30
臺北市大安區銘傳國民小學附設幼兒園,大安區,公立,8,86352,21240,10794,2655
臺北市大安區龍安國民小學附設幼兒園,大安區,公立,8,86352,18240,10794,2280
臺北市大龍峒非營利幼兒園（委託財團法人台北基督教女青年會辦理）,大同區,非營利,12,108288,0,9024,0
臺北市天堂愛職場互助教保服務中心,大安區,私立,12,504000,0,42000,0
臺北市天母非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,士林區,非營利,12,105528,0,8794,0
臺北市妙善非營利幼兒園(委託財團法人福智文教基金會辦理),內湖區,非營利,12,114552,0,9546,0
臺北市妙善非營利幼兒園(委託財團法人福智文教基金會辦理)行善分班,內湖區,非營利,12,100884,0,8407,0
臺北市安東非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,大安區,非營利,12,102588,0,8549,0
臺北市市政大樓員工子女非營利幼兒園(委託臺北市公務人員協會辦理),信義區,非營利,12,224016,21120,18668,1760
臺北市康寧非營利幼兒園（委託財團法人幼兒教育基金會辦理）,內湖區,非營利,12,112380,0,9365,0
臺北市懷中非營利幼兒園（委託財團法人海棠文教基金會辦理）,大安區,非營利,12,89808,0,7484,0
臺北市政府附設臺北市私立市政大樓員工子女幼兒園,信義區,準公共化,12,224016,21120,18668,1760
臺北市文修非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,文山區,非營利,12,96336,0,8028,0
臺北市文山區力行國民小學附設幼兒園,文山區,公立,8,86352,21240,10794,2655
臺北市文山區志清國民小學附設幼兒園,文山區,公立,8,86352,24240,10794,3030
臺北市文山區指南國民小學附設幼兒園,文山區,公立,8,86352,16240,10794,2030
臺北市文山區明道國民小學附設幼兒園,文山區,公立,8,86352,16240,10794,2030
臺北市文山區景美國民小學附設幼兒園,文山區,公立,8,86352,21240,10794,2655
臺北市文山區景興國民小學附設幼兒園,文山區,公立,8,86352,18240,10794,2280
臺北市文山區木柵國民小學附設幼兒園,文山區,公立,8,86352,17240,10794,2155
臺北市文山區武功國民小學附設幼兒園,文山區,公立,8,86352,18240,10794,2280
臺北市文山區溪口國民小學附設幼兒園,文山區,公立,8,86352,22240,10794,2780
臺北市文山區興德國民小學附設幼兒園,文山區,公立,8,86352,16240,10794,2030
臺北市文山區興華國民小學附設幼兒園,文山區,公立,8,86352,24240,10794,3030
臺北市文山區興隆國民小學附設幼兒園,文山區,公立,8,86352,21240,10794,2655
臺北市文山區萬福國民小學附設幼兒園,文山區,公立,8,86352,18240,10794,2280
臺北市文山區萬興國民小學附設幼兒園,文山區,公立,8,86352,18240,10794,2280
臺北市文山區萬芳國民小學附設幼兒園,文山區,公立,8,86352,22240,10794,2780
臺北市文山區辛亥國民小學附設幼兒園,文山區,公立,8,86352,24240,10794,3030
臺北市新三玉非營利幼兒園(委託財團法人毛毛蟲兒童哲學基金會辦理),士林區,非營利,12,106248,0,8854,0
臺北市新安非營利幼兒園（委託社團法人台灣幼兒早期教育協會辦理）,大安區,非營利,12,108456,0,9038,0
臺北市新東湖非營利幼兒園(委託社團法人台北市幼兒園協會辦理),內湖區,非營利,12,109140,0,9095,0
臺北市族中非營利幼兒園（委託社團法人台北市教保人員協會辦理）,大安區,非營利,12,106452,0,8871,0
臺北市明倫非營利幼兒園（委託社團法人中華兆陽文教發展協會辦理）,大同區,非營利,12,104364,0,8697,0
臺北市景新非營利幼兒園(委託社團法人台北市兒童托育協會辦理),文山區,非營利,12,105324,0,8777,0
臺北市景美非營利幼兒園（委託財團法人台北基督教女青年會辦理）,文山區,非營利,12,102816,0,8568,0
臺北市松山區三民國民小學附設幼兒園,松山區,公立,8,86352,30240,10794,3780
臺北市松山區健康國民小學附設幼兒園,松山區,公立,8,86352,18240,10794,2280
臺北市松山區敦化國民小學附設幼兒園,松山區,公立,8,86352,19440,10794,2430
臺北市松山區松山國民小學附設幼兒園,松山區,公立,8,86352,24240,10794,3030
臺北市松山區民族國民小學附設幼兒園,松山區,公立,8,86352,18240,10794,2280
臺北市松山區民權國民小學附設幼兒園,松山區,公立,8,86352,22240,10794,2780
臺北市松山區西松國民小學附設幼兒園,松山區,公立,8,86352,22240,10794,2780
臺北市樟新非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,文山區,非營利,12,98724,0,8227,0
臺北市正義非營利幼兒園（委託社團法人中華婦幼發展協會辦理）,大安區,非營利,12,113820,0,9485,0
臺北市永建非營利幼兒園（委託社團法人台北市教保人員協會辦理）,文山區,非營利,12,106452,0,8871,0
臺北市泉源實驗國民小學附設幼兒園,北投區,公立,8,86352,18240,10794,2280
臺北市泰北非營利幼兒園(委託財團法人三之三生命教育基金會辦理),士林區,非營利,12,106452,0,8871,0
臺北市港福非營利幼兒園(委託中華學校財團法人辦理),南港區,非營利,12,103332,0,8611,0
臺北市湖田實驗國民小學附設幼兒園,北投區,公立,8,86352,13240,10794,1655
臺北市濱江非營利幼兒園（委託社團法人台北市教保人員協會辦理）,中山區,非營利,12,107604,0,8967,0
臺北市瑠公非營利幼兒園（委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理）,信義區,非營利,12,100584,0,8382,0
臺北市璽典職場互助教保服務中心,內湖區,私立,12,610000,0,50833,0
臺北市私立一德幼兒園,北投區,準公共化,12,318160,14400,26513,1200
臺北市私立三愛幼兒園,大安區,私立,12,438400,24000,36533,2000
臺北市私立三暉幼兒園,大安區,私立,12,314400,0,26200,0
臺北市私立三民幼兒園,松山區,私立,12,360000,36200,30000,3017
臺北市私立三義幼兒園,文山區,準公共化,12,253080,9000,21090,750
臺北市私立上學趣蒙特梭利幼兒園,大安區,私立,8,582800,0,72850,0
臺北市私立上愛幼兒園,大安區,私立,12,438400,24000,36533,2000
臺北市私立上群蒙特梭利信義幼兒園,信義區,私立,12,520000,0,43333,0
臺北市私立上群蒙特梭利幼兒園,大安區,私立,12,520000,0,43333,0
臺北市私立上群蒙特梭利忠孝幼兒園,信義區,私立,10,263000,9000,26300,900
臺北市私立丘山幼兒園,大安區,私立,12,360000,0,30000,0
臺北市私立中山國民小學附設幼兒園,文山區,私立,8,213300,11940,26663,1493
臺北市私立中正區清華幼兒園,中正區,私立,10,289400,0,28940,0
臺北市私立丹佛幼兒園,北投區,私立,12,443200,79200,36933,6600
臺北市私立乖乖幼兒園,中正區,準公共化,12,242616,12000,20218,1000
臺北市私立予心屋幼兒園,大安區,私立,12,504000,12000,42000,1000
臺北市私立五常幼兒園,中山區,私立,12,220800,0,18400,0
臺北市私立亞瑟王皇家幼兒園,大安區,私立,12,178000,0,14833,0
臺北市私立享銘幼兒園,大安區,準公共化,12,364800,0,30400,0
臺北市私立人安幼兒園,大安區,私立,12,358000,0,29833,0
臺北市私立仁和幼兒園,大安區,私立,12,222960,0,18580,0
臺北市私立仁愛幼兒園,大安區,私立,12,508800,18000,42400,1500
臺北市私立仁美幼兒園,文山區,準公共化,12,249344,9000,20779,750
臺北市私立伊帝馬幼兒園,大安區,私立,12,538080,0,44840,0
臺北市私立佑保幼兒園,信義區,私立,10,466000,0,46600,0
臺北市私立何嘉仁中華幼兒園,萬華區,私立,12,416340,52800,34695,4400
臺北市私立何嘉仁信安寶貝幼兒園,信義區,私立,12,429240,0,35770,0
臺北市私立何嘉仁北投幼兒園,北投區,私立,12,372000,26400,31000,2200
臺北市私立何嘉仁南港幼兒園,南港區,私立,12,382020,26400,31835,2200
臺北市私立何嘉仁士林幼兒園,士林區,私立,12,415020,0,34585,0
臺北市私立何嘉仁幼兒園,士林區,私立,12,396000,0,33000,0
臺北市私立何嘉仁延吉幼兒園,大安區,私立,12,435820,0,36318,0
臺北市私立何嘉仁文山幼兒園,文山區,私立,12,429020,27600,35752,2300
臺北市私立何嘉仁新湖幼兒園,內湖區,私立,12,462260,52800,38522,4400
臺北市私立何嘉仁臨沂幼兒園,中正區,私立,12,456000,0,38000,0
臺北市私立何嘉仁興隆幼兒園,文山區,私立,12,429300,27600,35775,2300
臺北市私立佳人幼兒園,北投區,私立,12,384000,0,32000,0
臺北市私立佳嬰幼兒園,士林區,準公共化,12,206400,0,17200,0
臺北市私立佳安幼兒園,大安區,準公共化,12,377600,82800,31467,6900
臺北市私立來來幼兒園,內湖區,私立,12,300000,0,25000,0
臺北市私立信宜幼兒園,大安區,私立,12,436000,0,36333,0
臺北市私立信望愛幼兒園,大安區,私立,8,311964,0,38996,0
臺北市私立信義蒙特梭利幼兒園,信義區,私立,8,571840,0,71480,0
臺北市私立健寶兒幼兒園,松山區,私立,12,420000,42000,35000,3500
臺北市私立傑瑞富幼兒園,中正區,私立,12,549600,0,45800,0
臺北市私立傑生寶華國際幼兒園,南港區,私立,12,211200,0,17600,0
臺北市私立傑生幼兒園,信義區,私立,12,432000,0,36000,0
臺北市私立傑聲幼兒園,中山區,私立,12,516000,24000,43000,2000
臺北市私立優寶幼兒園,松山區,準公共化,12,388800,9000,32400,750
臺北市私立優幼園幼兒園,內湖區,私立,12,444000,21600,37000,1800
臺北市私立優格幼兒園,北投區,準公共化,12,379200,36000,31600,3000
臺北市私立優格快樂幼兒園,北投區,準公共化,12,379200,36000,31600,3000
臺北市私立光仁國民小學附設幼兒園,萬華區,私立,8,234840,22740,29355,2843
臺北市私立光目華德福幼兒園,大安區,私立,8,380200,0,47525,0
臺北市私立光華幼兒園,松山區,私立,10,297000,0,29700,0
臺北市私立內湖科見幼兒園,內湖區,私立,10,423380,0,42338,0
臺北市私立全心幼兒園,信義區,私立,12,428000,30000,35667,2500
臺北市私立全能幼兒園,文山區,私立,12,256000,0,21333,0
臺北市私立六三幼兒園,信義區,準公共化,12,292664,9000,24389,750
臺北市私立凱思寶幼兒園,松山區,私立,12,404000,0,33667,0
臺北市私立凱思幼兒園,松山區,私立,12,404000,0,33667,0
臺北市私立凱斯幼兒園,士林區,私立,12,600000,14400,50000,1200
臺北市私立凱菲林幼兒園,內湖區,私立,12,448000,0,37333,0
臺北市私立凱薩琳幼兒園,北投區,私立,10,198996,0,19900,0
臺北市私立功文成長幼兒園,大同區,私立,12,225224,0,18769,0
臺北市私立功文雪泥幼兒園,大同區,私立,12,225224,0,18769,0
臺北市私立加楓國際蒙特梭利幼兒園,中山區,私立,12,358200,0,29850,0
臺北市私立勁寶兒公館幼兒園,文山區,私立,12,432000,18000,36000,1500
臺北市私立勁寶兒幼兒園,大安區,私立,12,408000,12000,34000,1000
臺北市私立勁寶兒文德幼兒園,內湖區,私立,12,408000,12000,34000,1000
臺北市私立勁寶兒民權幼兒園,松山區,私立,12,508800,18000,42400,1500
臺北市私立北投青青幼兒園,北投區,準公共化,12,275808,9000,22984,750
臺北市私立十大幼兒園,士林區,私立,12,469920,26400,39160,2200
臺北市私立千千幼兒園,文山區,準公共化,12,264184,9000,22015,750
臺北市私立南光幼兒園,南港區,私立,12,269600,57600,22467,4800
臺北市私立南門幼兒園,中正區,私立,12,288400,26400,24033,2200
臺北市私立博仁幼兒園,士林區,私立,12,360000,0,30000,0
臺北市私立博如幼兒園,士林區,私立,12,368000,52800,30667,4400
臺北市私立博如日本幼兒園,士林區,私立,12,368000,52800,30667,4400
臺北市私立博愛幼兒園,萬華區,準公共化,12,254184,9000,21182,750
臺北市私立博登幼兒園,大同區,私立,12,233280,18000,19440,1500
臺北市私立卡兒堡國際幼兒園,士林區,私立,12,344000,0,28667,0
臺北市私立卡兒堡大直幼兒園,中山區,私立,12,477600,0,39800,0
臺北市私立卡兒堡幼兒園,松山區,私立,12,430400,12000,35867,1000
臺北市私立卡朵蒙特梭利幼兒園,大安區,私立,12,428000,0,35667,0
臺北市私立卡爾維德幼兒園,內湖區,準公共化,12,359200,24000,29933,2000
臺北市私立卡爾維德蒙特梭利幼兒園,內湖區,私立,12,408000,24000,34000,2000
臺北市私立卡爾蒙特梭利幼兒園,內湖區,私立,12,476000,24000,39667,2000
臺北市私立卡蕾兒幼兒園,北投區,準公共化,12,276576,0,23048,0
臺北市私立及愛菁英幼兒園,大安區,私立,12,438400,24000,36533,2000
臺北市私立友丞幼兒園,中山區,私立,12,312000,0,26000,0
臺北市私立友友幼兒園,松山區,私立,12,424000,31680,35333,2640
臺北市私立友愛幼兒園,信義區,私立,10,230000,20000,23000,2000
臺北市私立台北紐西蘭幼兒園,文山區,私立,12,410400,0,34200,0
臺北市私立吉事達康博喜幼兒園,大安區,私立,12,384000,0,32000,0
臺北市私立吉太幼兒園,文山區,準公共化,12,256384,9000,21365,750
臺北市私立名人幼兒園,萬華區,準公共化,12,282840,9000,23570,750
臺北市私立君格幼兒園,信義區,私立,12,388000,0,32333,0
臺北市私立吳興幼兒園,信義區,私立,12,249600,0,20800,0
臺北市私立和楓園幼兒園,文山區,私立,10,212000,0,21200,0
臺北市私立咪咪幼兒園,內湖區,私立,10,477000,0,47700,0
臺北市私立咪咪陳幼兒園,南港區,私立,12,660000,0,55000,0
臺北市私立哈寶寶幼兒園,松山區,私立,10,466000,0,46600,0
臺北市私立喜樂幼兒園,松山區,私立,12,432000,6000,36000,500
臺北市私立喬伊幼兒園,信義區,準公共化,12,324000,72000,27000,6000
臺北市私立喬可幼兒園,中山區,私立,12,374400,0,31200,0
臺北市私立喬幼一江幼兒園,中山區,私立,10,399200,0,39920,0
臺北市私立喬幼國際幼兒園,中山區,私立,12,378400,0,31533,0
臺北市私立喬治亞幼兒園,內湖區,私立,12,414000,6000,34500,500
臺北市私立嘉勝幼兒園,松山區,私立,12,423940,24000,35328,2000
臺北市私立嘉維幼兒園,松山區,私立,12,423940,24000,35328,2000
臺北市私立嘉霖幼兒園,中山區,私立,12,425540,30000,35462,2500
臺北市私立嘉霙幼兒園,內湖區,私立,12,308280,0,25690,0
臺北市私立嘟嘟幼兒園,大安區,私立,10,320000,0,32000,0
臺北市私立四維幼兒園,大安區,私立,12,352008,0,29334,0
臺北市私立國泰幼兒園,信義區,準公共化,12,260040,0,21670,0
臺北市私立國際蒙特梭利內湖幼兒園,內湖區,私立,12,356544,0,29712,0
臺北市私立國際蒙特梭利北投幼兒園,北投區,私立,10,495200,33000,49520,3300
臺北市私立國際蒙特梭利大安森林幼兒園,大安區,私立,12,588000,24000,49000,2000
臺北市私立國際蒙特梭利幼兒園,中山區,私立,10,562800,0,56280,0
臺北市私立圓圓幼兒園,松山區,私立,12,388000,0,32333,0
臺北市私立城市國際幼兒園,北投區,私立,12,462000,39600,38500,3300
臺北市私立培爾幼兒園,北投區,準公共化,12,270000,0,22500,0
臺北市私立培諾米達信義幼兒園,信義區,準公共化,12,468000,9000,39000,750
臺北市私立塞凡提凱旋幼兒園,內湖區,私立,12,578000,26400,48167,2200
臺北市私立塞凡提幼兒園,內湖區,私立,12,381200,0,31767,0
臺北市私立塞凡提甜心幼兒園,內湖區,私立,12,258000,0,21500,0
臺北市私立多元智慧幼兒園,內湖區,私立,12,429984,13200,35832,1100
臺北市私立多多優質幼兒園,松山區,準公共化,12,420000,48000,35000,4000
臺北市私立多多種子幼兒園,士林區,私立,12,288000,0,24000,0
臺北市私立夢想幼兒園,內湖區,私立,10,350400,0,35040,0
臺北市私立大大樹幼兒園,南港區,私立,12,441600,36000,36800,3000
臺北市私立大愛幼兒園,中山區,私立,12,528000,0,44000,0
臺北市私立大成幼兒園,大安區,準公共化,12,392000,12000,32667,1000
臺北市私立大方凌雲幼兒園,南港區,準公共化,12,216000,0,18000,0
臺北市私立大智幼兒園,中山區,準公共化,12,440000,0,36667,0
臺北市私立大湖寶貝幼兒園,內湖區,私立,12,402000,30000,33500,2500
臺北市私立大理幼兒園,萬華區,準公共化,12,216552,0,18046,0
臺北市私立大瑪幼兒園,大安區,私立,10,242000,0,24200,0
臺北市私立大華幼兒園,南港區,準公共化,12,344352,18000,28696,1500
臺北市私立天喜幼兒園,松山區,準公共化,12,408000,12000,34000,1000
臺北市私立天母蒙特梭利幼兒園,士林區,私立,8,571840,0,71480,0
臺北市私立天琪幼兒園,信義區,私立,12,223184,0,18599,0
臺北市私立天華幼兒園,北投區,準公共化,12,225600,0,18800,0
臺北市私立太和蒙特梭利幼兒園,士林區,私立,12,643200,24000,53600,2000
臺北市私立太和騰幼兒園,士林區,私立,12,463200,0,38600,0
臺北市私立奇幻幼兒園,大安區,私立,12,434400,0,36200,0
臺北市私立奧斯福爾幼兒園,內湖區,私立,10,199200,0,19920,0
臺北市私立奧爾仕幼兒園,士林區,私立,12,476000,23940,39667,1995
臺北市私立好來幼兒園,士林區,私立,12,384000,12000,32000,1000
臺北市私立娃娃家蒙特梭利幼兒園,大安區,私立,10,420000,0,42000,0
臺北市私立娃娃果幼兒園,萬華區,準公共化,12,326320,18000,27193,1500
臺北市私立子愛幼兒園,文山區,準公共化,12,237960,0,19830,0
臺北市私立子畝蒙特梭利幼兒園,信義區,私立,12,456000,12000,38000,1000
臺北市私立孩子國幼兒園,士林區,準公共化,12,528000,88320,44000,7360
