point,area,type,months,total1,total2,monthly1,monthly2,total3
功學社教育用品股份有限公司附設新北市私立燕翔幼兒園,蘆洲區,私立,12,171880,0,14323,0,171880
南山學校財團法人新北市南山高級中學附設私立員工幼兒園,中和區,私立,10,144000,0,14400,0,144000
台灣基督長老教會淡江學校財團法人新北市私立淡江高級中學附設新北市私立純德幼兒園,淡水區,私立,11,158090,17764,14372,1615,158090
品哲文化股份有限公司附設新北市私立英群幼兒園,三重區,私立,12,246000,19380,20500,1615,246000
夏恩國際教育股份有限公司附設新北市私立夏恩昌隆幼兒園,新莊區,私立,12,242400,0,20200,0,242400
天主教聖心學校財團法人新北市聖心國民小學附設私立善牧園幼兒園,八里區,私立,11,62750,26600,5705,2418,62750
天億文教事業股份有限公司附設新北市私立皇家幼兒園,新莊區,準公共化,12,126480,19200,10540,1600,126480
奇異林股份有限公司附設新北市私立奇異鳥麗林幼兒園,林口區,私立,12,282000,0,23500,0,282000
奇異莊股份有限公司附設新北市私立奇異鳥幼兒園,新莊區,私立,12,282000,0,23500,0,282000
寶寶潛能開發股份有限公司附設新北市私立奇異鳥蘆洲幼兒園,蘆洲區,私立,12,282000,0,23500,0,282000
小太陽教育事業股份有限公司附設新北市私立小太陽美學幼兒園,永和區,準公共化,12,131600,45600,10967,3800,131600
康橋學校財團法人新北市康橋高級中學附屬新北市私立康橋幼兒園,新店區,私立,12,224400,0,18700,0,224400
康軒文教事業股份有限公司附設新北市私立員工幼兒園,新店區,私立,12,341340,0,28445,0,341340
建豐國際資產管理股份有限公司附設新北市私立卡爾維德幼兒園,新莊區,私立,12,137200,0,11433,0,137200
新北市三峽區三峽國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區五寮國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區介壽國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區大埔國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區建安國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區民義國民小學附設幼兒園,三峽區,公立,9,33350,200,3706,22,33350
新北市三峽區農會附設新北市私立幼兒園,三峽區,私立,12,111800,36000,9317,3000,111800
新北市三芝區三芝國民小學附設幼兒園,三芝區,公立,9,33350,200,3706,22,33350
新北市三芝區興華國民小學附設幼兒園,三芝區,公立,9,33350,200,3706,22,33350
新北市三重區三光國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區三重國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區二重國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區五華國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區修德國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區光榮國民小學附設幼兒園,三重區,公立,9,33350,0,3706,0,33350
新北市三重區光興國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區厚德國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區正義國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區永福國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區碧華國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區興穀國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區重陽國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市三重區集美國民小學附設幼兒園,三重區,公立,9,33350,200,3706,22,33350
新北市中和區中和國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區光復國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區復興國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區景新國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區秀山國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區積穗國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區自強國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區興南國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市中和區錦和國民小學附設幼兒園,中和區,公立,9,33350,200,3706,22,33350
新北市五股區五股國民小學附設幼兒園,五股區,公立,9,33350,200,3706,22,33350
新北市五股區德音國民小學附設幼兒園,五股區,公立,9,33350,200,3706,22,33350
新北市五股區成州國民小學附設幼兒園,五股區,公立,9,33350,200,3706,22,33350
新北市五股區更寮國民小學附設幼兒園,五股區,公立,9,33350,200,3706,22,33350
新北市八里區八里國民小學附設幼兒園,八里區,公立,9,33350,200,3706,22,33350
新北市八里區大崁國民小學附設幼兒園,八里區,公立,9,33350,200,3706,22,33350
新北市土城區土城國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市土城區安和國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市土城區廣福國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市土城區樂利國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市土城區清水國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市土城區頂埔國民小學附設幼兒園,土城區,公立,9,33350,200,3706,22,33350
新北市坪林區坪林國民小學附設幼兒園,坪林區,公立,9,33350,200,3706,22,33350
新北市平溪區十分國民小學附設幼兒園,平溪區,公立,9,33350,200,3706,22,33350
新北市平溪區平溪國民小學附設幼兒園,平溪區,公立,9,33350,200,3706,22,33350
新北市平溪區菁桐國民小學附設幼兒園,平溪區,公立,9,33350,200,3706,22,33350
新北市新店區中正國民小學附設幼兒園,新店區,公立,9,33350,0,3706,0,33350
新北市新店區北新國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區大豐國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區安坑國民小學附設幼兒園,新店區,公立,9,35780,200,3976,22,35780
新北市新店區屈尺國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區新和國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區新店國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區直潭國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區雙城國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區雙峰國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區青潭國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新店區龜山國民小學附設幼兒園,新店區,公立,9,33350,200,3706,22,33350
新北市新莊區中信國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區中港國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區丹鳳國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區光華國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區國泰國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區思賢國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區新泰國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區新莊國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區昌隆國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區榮富國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區民安國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區興化國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區裕民國民小學附設幼兒園,新莊區,公立,9,33350,100,3706,11,33350
新北市新莊區豐年國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市新莊區頭前國民小學附設幼兒園,新莊區,公立,9,33350,200,3706,22,33350
新北市板橋區中山國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區信義國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區國光國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區埔墘國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區大觀國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區實踐國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區後埔國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區文德國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區文聖國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區新埔國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區板橋國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區江翠國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區沙崙國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區海山國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區溪洲國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區莒光國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市板橋區重慶國民小學附設幼兒園,板橋區,公立,9,33350,200,3706,22,33350
新北市林口區南勢國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區嘉寶國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區林口國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區瑞平國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區興福國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區頭湖國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區麗園國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市林口區麗林國民小學附設幼兒園,林口區,公立,9,33350,200,3706,22,33350
新北市樹林區三多國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區大同國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區山佳國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區彭福國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區文林國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區樹林國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區武林國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區育德國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市樹林區育林國民小學附設幼兒園,樹林區,公立,9,33350,200,3706,22,33350
新北市永和區永和國民小學附設幼兒園,永和區,公立,9,33350,200,3706,22,33350
新北市永和區永平國民小學附設幼兒園,永和區,公立,9,33350,200,3706,22,33350
新北市永和區秀朗國民小學附設幼兒園,永和區,公立,9,33350,200,3706,22,33350
新北市永和區網溪國民小學附設幼兒園,永和區,公立,9,33350,200,3706,22,33350
新北市永和區頂溪國民小學附設幼兒園,永和區,公立,9,33350,200,3706,22,33350
新北市汐止區保長國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區北峰國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區北港國民小學附設幼兒園,汐止區,公立,9,33350,0,3706,0,33350
新北市汐止區崇德國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區樟樹國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區汐止國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區白雲國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區秀峰國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區農會附設新北市私立汐農幼兒園,汐止區,準公共化,12,107448,0,8954,0,107448
新北市汐止區金龍國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市汐止區長安國民小學附設幼兒園,汐止區,公立,9,33350,200,3706,22,33350
新北市泰山區同榮國民小學附設幼兒園,泰山區,公立,9,33350,200,3706,22,33350
新北市泰山區明志國民小學附設幼兒園,泰山區,公立,9,33350,200,3706,22,33350
新北市泰山區泰山國民小學附設幼兒園,泰山區,公立,9,33350,200,3706,22,33350
新北市淡水區中泰國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區坪頂國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區天生國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區屯山國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區文化國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區新市國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區新興國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區水源國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區淡水國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區竹圍國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區育英國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區興仁國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市淡水區鄧公國民小學附設幼兒園,淡水區,公立,9,33350,200,3706,22,33350
新北市深坑區深坑國民小學附設幼兒園,深坑區,公立,9,33350,200,3706,22,33350
新北市瑞芳區九份國民小學附設幼兒園,瑞芳區,公立,9,36050,200,4006,22,36050
新北市瑞芳區吉慶國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區濂洞國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞亭國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞柑國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞濱國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞芳國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區瓜山國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區義方國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市瑞芳區鼻頭國民小學附設幼兒園,瑞芳區,公立,9,33350,200,3706,22,33350
新北市石碇區和平國民小學附設幼兒園,石碇區,公立,9,33350,200,3706,22,33350
新北市石碇區永定國民小學附設幼兒園,石碇區,公立,9,33350,200,3706,22,33350
新北市石碇區石碇國民小學附設幼兒園,石碇區,公立,9,33350,200,3706,22,33350
新北市石門區乾華國民小學附設幼兒園,石門區,公立,9,33350,0,3706,0,33350
新北市石門區石門國民小學附設幼兒園,石門區,公立,9,33350,200,3706,22,33350
新北市私立七賢幼兒園,永和區,私立,12,150800,0,12567,0,150800
新北市私立三之三幼兒園,新店區,私立,12,153600,19200,12800,1600,153600
新北市私立三元幼兒園,板橋區,準公共化,12,188400,18000,15700,1500,188400
新北市私立三和幼兒園,三重區,私立,12,185462,0,15455,0,185462
新北市私立三愛幼兒園,新店區,私立,12,120000,0,10000,0,120000
新北市私立三暉幼兒園,永和區,私立,10,149600,0,14960,0,149600
新北市私立三民幼兒園,新店區,私立,12,198000,0,16500,0,198000
新北市私立三重忠孝幼兒園,三重區,準公共化,12,140344,15840,11695,1320,140344
新北市私立上綸幼兒園,三重區,私立,12,152320,19272,12693,1606,152320
新北市私立中中幼兒園,永和區,準公共化,12,138792,9000,11566,750,138792
新北市私立中仁幼兒園,中和區,準公共化,12,158200,9000,13183,750,158200
新北市私立中冠幼兒園,蘆洲區,私立,12,108960,0,9080,0,108960
新北市私立中和松柏幼兒園,中和區,準公共化,12,133000,9000,11083,750,133000
新北市私立中華兒童幼兒園,蘆洲區,準公共化,12,121552,18000,10129,1500,121552
新北市私立丹力幼兒園,三重區,私立,11,196040,18700,17822,1700,196040
新北市私立丹妮爾幼兒園,土城區,私立,12,105400,19200,8783,1600,105400
新北市私立互仁幼兒園,新莊區,私立,12,104400,0,8700,0,104400
新北市私立亞特幼兒園,板橋區,準公共化,12,122068,18000,10172,1500,122068
新北市私立京揚幼兒園,土城區,私立,12,208500,26400,17375,2200,208500
新北市私立人文幼兒園,八里區,私立,12,129500,0,10792,0,129500
新北市私立仁慈幼兒園,三重區,準公共化,12,137964,9000,11497,750,137964
新北市私立今人園幼兒園,蘆洲區,私立,11,136000,0,12364,0,136000
新北市私立企鵝家族幼兒園,樹林區,私立,12,126000,0,10500,0,126000
