鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
枋寮鄉,屏東縣私立依莎貝兒藝術幼兒園,私立,3,上學期,全日班,54216,48000
枋寮鄉,屏東縣私立依莎貝兒藝術幼兒園,私立,3,下學期,全日班,54216,48000
枋寮鄉,屏東縣私立依莎貝兒藝術幼兒園,私立,2,上學期,全日班,54216,48000
枋寮鄉,屏東縣私立依莎貝兒藝術幼兒園,私立,2,下學期,全日班,54216,48000
屏東市,屏東縣私立培華幼兒園,私立,5,上學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,5,下學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,4,上學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,4,下學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,3,上學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,3,下學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,2,上學期,全日班,45802,39700
屏東市,屏東縣私立培華幼兒園,私立,2,下學期,全日班,45802,39700
屏東市,屏東縣私立大同幼兒園,私立,4,上學期,全日班,52800,57600
屏東市,屏東縣私立大同幼兒園,私立,4,下學期,全日班,52800,57600
屏東市,屏東縣私立大同幼兒園,私立,3,上學期,全日班,52800,57600
屏東市,屏東縣私立大同幼兒園,私立,3,下學期,全日班,52800,57600
屏東市,屏東縣私立大同幼兒園,私立,2,上學期,全日班,66000,67200
屏東市,屏東縣私立大同幼兒園,私立,2,下學期,全日班,66000,67200
屏東市,屏東縣私立婦友幼兒園,私立,4,上學期,全日班,36800,39800
屏東市,屏東縣私立婦友幼兒園,私立,4,下學期,全日班,36800,39800
屏東市,屏東縣私立婦友幼兒園,私立,3,上學期,全日班,36800,39800
屏東市,屏東縣私立婦友幼兒園,私立,3,下學期,全日班,36800,39800
東港鎮,屏東縣私立崇惠幼兒園,私立,5,上學期,全日班,34908,31800
東港鎮,屏東縣私立崇惠幼兒園,私立,5,下學期,全日班,34908,31800
東港鎮,屏東縣私立崇惠幼兒園,私立,4,上學期,全日班,49108,46000
東港鎮,屏東縣私立崇惠幼兒園,私立,4,下學期,全日班,49108,46000
東港鎮,屏東縣私立崇惠幼兒園,私立,3,上學期,全日班,49108,46000
東港鎮,屏東縣私立崇惠幼兒園,私立,3,下學期,全日班,49108,46000
東港鎮,屏東縣私立崇惠幼兒園,私立,2,上學期,全日班,49108,46000
東港鎮,屏東縣私立崇惠幼兒園,私立,2,下學期,全日班,49108,46000
屏東市,屏東縣私立常春藤幼兒園,私立,4,上學期,全日班,77400,91800
屏東市,屏東縣私立常春藤幼兒園,私立,4,下學期,全日班,77400,91800
屏東市,屏東縣私立常春藤幼兒園,私立,3,上學期,全日班,77400,91800
屏東市,屏東縣私立常春藤幼兒園,私立,3,下學期,全日班,77400,91800
屏東市,屏東縣私立常春藤幼兒園,私立,2,上學期,全日班,77400,91800
屏東市,屏東縣私立常春藤幼兒園,私立,2,下學期,全日班,77400,91800
屏東市,屏東縣私立幼愛幼兒園,私立,5,上學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,5,下學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,4,上學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,4,下學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,3,上學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,3,下學期,全日班,52132,46000
屏東市,屏東縣私立幼愛幼兒園,私立,2,上學期,全日班,53332,47200
屏東市,屏東縣私立幼愛幼兒園,私立,2,下學期,全日班,53332,47200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,5,上學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,5,下學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,4,上學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,4,下學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,3,上學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,3,下學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,2,上學期,全日班,55122,49200
恆春鎮,屏東縣私立恆春依莎貝兒藝術幼兒園,私立,2,下學期,全日班,55122,49200
長治鄉,屏東縣私立慈育幼兒園,私立,5,上學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,5,下學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,4,上學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,4,下學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,3,上學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,3,下學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,2,上學期,全日班,37050,30600
長治鄉,屏東縣私立慈育幼兒園,私立,2,下學期,全日班,37050,30600
恆春鎮,屏東縣私立懷恩幼兒園,私立,4,上學期,全日班,50000,53000
恆春鎮,屏東縣私立懷恩幼兒園,私立,4,下學期,全日班,50000,53000
恆春鎮,屏東縣私立懷恩幼兒園,私立,3,上學期,全日班,50000,53000
恆春鎮,屏東縣私立懷恩幼兒園,私立,3,下學期,全日班,50000,53000
恆春鎮,屏東縣私立懷恩幼兒園,私立,2,上學期,全日班,56000,59000
恆春鎮,屏東縣私立懷恩幼兒園,私立,2,下學期,全日班,56000,59000
新園鄉,屏東縣私立新園欣欣幼兒園,私立,5,上學期,全日班,43080,31500
新園鄉,屏東縣私立新園欣欣幼兒園,私立,5,下學期,全日班,43080,31500
新園鄉,屏東縣私立新園欣欣幼兒園,私立,4,下學期,全日班,43080,31500
新園鄉,屏東縣私立新園欣欣幼兒園,私立,3,下學期,全日班,43080,31500
新園鄉,屏東縣私立新園欣欣幼兒園,私立,2,下學期,全日班,43080,31500
九如鄉,屏東縣私立明星幼兒園,私立,4,上學期,全日班,30000,40200
九如鄉,屏東縣私立明星幼兒園,私立,4,下學期,全日班,30000,40200
九如鄉,屏東縣私立明星幼兒園,私立,3,上學期,全日班,30000,40200
九如鄉,屏東縣私立明星幼兒園,私立,3,下學期,全日班,30000,40200
九如鄉,屏東縣私立明星幼兒園,私立,2,上學期,全日班,30000,40200
九如鄉,屏東縣私立明星幼兒園,私立,2,下學期,全日班,30000,40200
東港鎮,屏東縣私立東港區漁會幼兒園,私立,5,上學期,全日班,39738,36000
東港鎮,屏東縣私立東港區漁會幼兒園,私立,5,下學期,全日班,39738,36000
東港鎮,屏東縣私立東港區漁會幼兒園,私立,4,上學期,全日班,39738,36000
東港鎮,屏東縣私立東港區漁會幼兒園,私立,4,下學期,全日班,39738,36000
東港鎮,屏東縣私立東港區漁會幼兒園,私立,3,上學期,全日班,39738,36000
東港鎮,屏東縣私立東港區漁會幼兒園,私立,3,下學期,全日班,39738,36000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,4,上學期,全日班,34500,42000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,4,下學期,全日班,34500,42000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,3,上學期,全日班,34500,42000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,3,下學期,全日班,34500,42000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,2,上學期,全日班,34500,42000
鹽埔鄉,屏東縣私立洛陽幼兒園,私立,2,下學期,全日班,34500,42000
恆春鎮,屏東縣私立瑪利幼兒園,私立,4,上學期,全日班,35000,36200
恆春鎮,屏東縣私立瑪利幼兒園,私立,4,下學期,全日班,35000,36200
恆春鎮,屏東縣私立瑪利幼兒園,私立,3,上學期,全日班,34000,35200
恆春鎮,屏東縣私立瑪利幼兒園,私立,3,下學期,全日班,34000,35200
恆春鎮,屏東縣私立瑪利幼兒園,私立,2,上學期,全日班,30000,36000
恆春鎮,屏東縣私立瑪利幼兒園,私立,2,下學期,全日班,30000,36000
屏東市,屏東縣私立美金才藝幼兒園,私立,5,上學期,全日班,55046,51500
屏東市,屏東縣私立美金才藝幼兒園,私立,5,下學期,全日班,55046,51500
屏東市,屏東縣私立艾樂芬幼兒園,私立,4,上學期,全日班,38200,49200
屏東市,屏東縣私立艾樂芬幼兒園,私立,4,下學期,全日班,38200,49200
屏東市,屏東縣私立艾樂芬幼兒園,私立,3,上學期,全日班,38200,49200
屏東市,屏東縣私立艾樂芬幼兒園,私立,3,下學期,全日班,38200,49200
屏東市,屏東縣私立艾樂芬幼兒園,私立,2,上學期,全日班,38200,49200
屏東市,屏東縣私立艾樂芬幼兒園,私立,2,下學期,全日班,38200,49200
竹田鄉,屏東縣竹田鄉西勢國民小學附設幼兒園,公立,4,上學期,全日班,16230,16730
竹田鄉,屏東縣竹田鄉西勢國民小學附設幼兒園,公立,4,下學期,全日班,16230,16730
竹田鄉,屏東縣竹田鄉西勢國民小學附設幼兒園,公立,3,上學期,全日班,16230,16730
竹田鄉,屏東縣竹田鄉西勢國民小學附設幼兒園,公立,3,下學期,全日班,16230,16730
里港鄉,屏東縣里港鄉里港國民小學附設幼兒園,公立,4,上學期,全日班,15300,16276
里港鄉,屏東縣里港鄉里港國民小學附設幼兒園,公立,4,下學期,全日班,15300,16276
里港鄉,屏東縣里港鄉里港國民小學附設幼兒園,公立,3,上學期,全日班,15300,16276
里港鄉,屏東縣里港鄉里港國民小學附設幼兒園,公立,3,下學期,全日班,15300,16276
長治鄉,屏東縣長治鄉德協國民小學附設幼兒園,公立,4,下學期,全日班,16546,16850
長治鄉,屏東縣長治鄉德協國民小學附設幼兒園,公立,3,下學期,全日班,16546,16850
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,4,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,4,下學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,3,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,3,下學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,2,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園,公立,2,下學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,4,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,4,下學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,3,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,3,下學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,2,上學期,全日班,9925,10960
霧臺鄉,屏東縣霧臺鄉霧臺國民小學附設幼兒園霧臺分班,公立,2,下學期,全日班,9925,10960
高樹鄉,屏東縣高樹鄉高樹國民小學附設幼兒園,公立,4,上學期,全日班,16030,16190
高樹鄉,屏東縣高樹鄉高樹國民小學附設幼兒園,公立,4,下學期,全日班,16030,16190
高樹鄉,屏東縣高樹鄉高樹國民小學附設幼兒園,公立,3,上學期,全日班,16030,16190
高樹鄉,屏東縣高樹鄉高樹國民小學附設幼兒園,公立,3,下學期,全日班,16030,16190
鹽埔鄉,屏東縣鹽埔鄉彭厝國民小學附設幼兒園,公立,4,上學期,全日班,15700,15900
鹽埔鄉,屏東縣鹽埔鄉彭厝國民小學附設幼兒園,公立,4,下學期,全日班,15700,15900
鹽埔鄉,屏東縣鹽埔鄉彭厝國民小學附設幼兒園,公立,3,上學期,全日班,15700,15900
鹽埔鄉,屏東縣鹽埔鄉彭厝國民小學附設幼兒園,公立,3,下學期,全日班,15700,15900
