鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
七股區,臺南市七股區竹橋國民小學附設幼兒園,公立,4,上學期,全日班,14579,16840
七股區,臺南市七股區竹橋國民小學附設幼兒園,公立,4,下學期,全日班,14129,16635
七股區,臺南市七股區竹橋國民小學附設幼兒園,公立,3,上學期,全日班,14579,16840
七股區,臺南市七股區竹橋國民小學附設幼兒園,公立,3,下學期,全日班,14129,16635
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,4,上學期,全日班,52698,67986
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,4,下學期,全日班,52698,67986
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,3,上學期,全日班,52698,67986
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,3,下學期,全日班,52698,67986
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,2,上學期,全日班,56310,73236
七股區,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,非營利,2,下學期,全日班,56310,73236
下營區,臺南市下營區下營國民小學附設幼兒園,公立,5,上學期,全日班,14021,14017
下營區,臺南市下營區下營國民小學附設幼兒園,公立,5,下學期,全日班,13775,13772
下營區,臺南市下營區下營國民小學附設幼兒園,公立,4,上學期,全日班,14021,16360
下營區,臺南市下營區下營國民小學附設幼兒園,公立,4,下學期,全日班,13775,16165
下營區,臺南市下營區下營國民小學附設幼兒園,公立,3,上學期,全日班,14021,16360
下營區,臺南市下營區下營國民小學附設幼兒園,公立,3,下學期,全日班,13775,16165
下營區,臺南市下營區中營國民小學附設幼兒園,公立,5,上學期,全日班,14687,14632
下營區,臺南市下營區中營國民小學附設幼兒園,公立,5,下學期,全日班,13745,13721
下營區,臺南市下營區中營國民小學附設幼兒園,公立,4,上學期,全日班,14687,16696
下營區,臺南市下營區中營國民小學附設幼兒園,公立,4,下學期,全日班,13745,16494
下營區,臺南市下營區中營國民小學附設幼兒園,公立,3,上學期,全日班,14687,16696
下營區,臺南市下營區中營國民小學附設幼兒園,公立,3,下學期,全日班,13745,16494
下營區,臺南市下營區東興國民小學附設幼兒園,公立,5,上學期,全日班,15187,15184
下營區,臺南市下營區東興國民小學附設幼兒園,公立,5,下學期,全日班,14145,14141
下營區,臺南市下營區東興國民小學附設幼兒園,公立,4,上學期,全日班,15187,17334
下營區,臺南市下營區東興國民小學附設幼兒園,公立,4,下學期,全日班,14145,16411
下營區,臺南市下營區東興國民小學附設幼兒園,公立,3,上學期,全日班,15187,17334
下營區,臺南市下營區東興國民小學附設幼兒園,公立,3,下學期,全日班,14145,16411
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,5,上學期,全日班,14391,14080
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,5,下學期,全日班,13953,13932
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,4,上學期,全日班,14391,16648
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,4,下學期,全日班,13953,16447
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,3,上學期,全日班,14391,16648
下營區,臺南市下營區賀建國民小學附設幼兒園,公立,3,下學期,全日班,13953,16447
中西區,臺南市中西區協進國民小學附設幼兒園,公立,5,上學期,全日班,14921,14344
中西區,臺南市中西區協進國民小學附設幼兒園,公立,5,下學期,全日班,14453,14191
中西區,臺南市中西區協進國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
中西區,臺南市中西區協進國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
中西區,臺南市中西區協進國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
中西區,臺南市中西區協進國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
中西區,臺南市中西區忠義國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
中西區,臺南市中西區成功國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
中西區,臺南市中西區成功國民小學附設幼兒園,公立,5,下學期,全日班,14417,14416
中西區,臺南市中西區成功國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
中西區,臺南市中西區成功國民小學附設幼兒園,公立,4,下學期,全日班,14417,16987
中西區,臺南市中西區成功國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
中西區,臺南市中西區成功國民小學附設幼兒園,公立,3,下學期,全日班,14417,16987
中西區,臺南市中西區進學國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
中西區,臺南市中西區進學國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
中西區,臺南市中西區進學國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
中西區,臺南市中西區進學國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
中西區,臺南市中西區進學國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
中西區,臺南市中西區進學國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,5,上學期,全日班,14565,14344
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,5,下學期,全日班,14121,14097
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,4,上學期,全日班,14565,16840
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,4,下學期,全日班,14121,16635
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,3,上學期,全日班,14565,16840
仁德區,臺南市仁德區仁和國民小學附設幼兒園,公立,3,下學期,全日班,14121,16635
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,5,上學期,全日班,14251,14248
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,5,下學期,全日班,13821,13819
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,4,上學期,全日班,14251,16504
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,4,下學期,全日班,13821,16306
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,3,上學期,全日班,14251,16504
仁德區,臺南市仁德區依仁國民小學附設幼兒園,公立,3,下學期,全日班,13821,16306
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
仁德區,臺南市仁德區大甲國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,5,上學期,全日班,14873,14488
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,5,下學期,全日班,14341,14332
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,4,上學期,全日班,14873,17200
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,4,下學期,全日班,14341,16987
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,3,上學期,全日班,14873,17200
仁德區,臺南市仁德區德南國民小學附設幼兒園,公立,3,下學期,全日班,14341,16987
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,5,上學期,全日班,14257,14252
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,5,下學期,全日班,13825,13824
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,4,上學期,全日班,14257,16504
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,4,下學期,全日班,13825,16306
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,3,上學期,全日班,14257,16504
仁德區,臺南市仁德區文賢國民小學附設幼兒園,公立,3,下學期,全日班,13825,16306
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,5,上學期,全日班,14921,14584
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,5,下學期,全日班,14453,14426
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
仁德區,臺南市仁德區長興國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,5,上學期,全日班,14110,14104
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,5,下學期,全日班,13679,13674
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,4,上學期,全日班,14110,16840
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,4,下學期,全日班,13679,16635
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,3,上學期,全日班,14110,16840
佳里區,臺南市佳里區仁愛國民小學附設幼兒園,公立,3,下學期,全日班,13679,16635
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,5,上學期,全日班,14471,14152
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,5,下學期,全日班,14021,14003
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,4,上學期,全日班,14471,16720
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,4,下學期,全日班,14021,16517
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,3,上學期,全日班,14471,16720
佳里區,臺南市佳里區佳興國民小學附設幼兒園,公立,3,下學期,全日班,14021,16517
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,5,上學期,全日班,14063,14056
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,5,下學期,全日班,13578,13570
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,4,上學期,全日班,14063,16360
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,4,下學期,全日班,13578,16165
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,3,上學期,全日班,14063,16360
佳里區,臺南市佳里區佳里國民小學附設幼兒園,公立,3,下學期,全日班,13578,16165
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,5,上學期,全日班,13996,13384
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,5,下學期,全日班,13571,13251
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,4,上學期,全日班,13996,16240
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,4,下學期,全日班,13571,16047
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,3,上學期,全日班,13996,16240
佳里區,臺南市佳里區信義國民小學附設幼兒園,公立,3,下學期,全日班,13571,16047
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,5,上學期,全日班,13811,13768
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,5,下學期,全日班,13349,13345
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,4,上學期,全日班,13811,16600
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,4,下學期,全日班,13349,16400
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,3,上學期,全日班,13811,16600
佳里區,臺南市佳里區塭內國民小學附設幼兒園,公立,3,下學期,全日班,13349,16400
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,5,上學期,全日班,14496,14492
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,5,下學期,全日班,14112,14111
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,4,上學期,全日班,14496,16720
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,4,下學期,全日班,14112,16517
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,3,上學期,全日班,14496,16720
佳里區,臺南市佳里區子龍國民小學附設幼兒園,公立,3,下學期,全日班,14112,16517
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,5,上學期,全日班,13910,13907
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,5,下學期,全日班,13550,13547
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,4,上學期,全日班,13910,16696
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,4,下學期,全日班,13550,16494
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,3,上學期,全日班,13910,16696
佳里區,臺南市佳里區延平國民小學附設幼兒園,公立,3,下學期,全日班,13550,16494
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,5,上學期,全日班,14144,14104
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,5,下學期,全日班,13910,13909
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,4,上學期,全日班,14144,16504
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,4,下學期,全日班,13910,16306
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,3,上學期,全日班,14144,16504
佳里區,臺南市佳里區通興國民小學附設幼兒園,公立,3,下學期,全日班,13910,16306
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,5,上學期,半日班,10929,10888
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,5,上學期,全日班,14449,14392
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,5,下學期,半日班,10547,10525
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,5,下學期,全日班,13953,13909
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,4,上學期,半日班,10929,14584
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,4,上學期,全日班,14449,16792
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,4,下學期,半日班,10547,14426
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,4,下學期,全日班,13953,16588
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,3,上學期,半日班,10929,14584
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,3,上學期,全日班,14449,16792
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,3,下學期,半日班,10547,14426
六甲區,臺南市六甲區六甲國民小學附設幼兒園,公立,3,下學期,全日班,13953,16588
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,5,上學期,半日班,10943,10940
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,5,上學期,全日班,14477,14473
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,5,下學期,半日班,10555,10553
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,5,下學期,全日班,13969,13965
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,4,上學期,半日班,10943,14584
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,4,上學期,全日班,14477,16792
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,4,下學期,半日班,10555,14426
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,4,下學期,全日班,13969,16588
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,3,上學期,半日班,10943,14584
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,3,上學期,全日班,14477,16792
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,3,下學期,半日班,10555,14426
六甲區,臺南市六甲區林鳳國民小學附設幼兒園,公立,3,下學期,全日班,13969,16588
北區,臺南市北區公園國民小學附設幼兒園,公立,5,上學期,全日班,14921,14900
北區,臺南市北區公園國民小學附設幼兒園,公立,5,下學期,全日班,14453,14440
北區,臺南市北區公園國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區公園國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區公園國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區公園國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北區,臺南市北區大光國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
北區,臺南市北區大光國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
北區,臺南市北區大光國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區大光國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區大光國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區大光國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北區,臺南市北區大港國民小學附設幼兒園,公立,5,上學期,全日班,14921,14584
北區,臺南市北區大港國民小學附設幼兒園,公立,5,下學期,全日班,14453,14426
北區,臺南市北區大港國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區大港國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區大港國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區大港國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北區,臺南市北區文元國民小學附設幼兒園,公立,5,上學期,全日班,14921,14584
北區,臺南市北區文元國民小學附設幼兒園,公立,5,下學期,全日班,14453,14426
北區,臺南市北區文元國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區文元國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區文元國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區文元國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北區,臺南市北區立人國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
北區,臺南市北區立人國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
北區,臺南市北區立人國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區立人國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區立人國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區立人國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北區,臺南市北區賢北國民小學附設幼兒園,公立,5,上學期,全日班,14873,14872
北區,臺南市北區賢北國民小學附設幼兒園,公立,5,下學期,全日班,14341,14332
北區,臺南市北區賢北國民小學附設幼兒園,公立,4,上學期,全日班,14873,17200
北區,臺南市北區賢北國民小學附設幼兒園,公立,4,下學期,全日班,14341,16987
北區,臺南市北區賢北國民小學附設幼兒園,公立,3,上學期,全日班,14873,17200
北區,臺南市北區賢北國民小學附設幼兒園,公立,3,下學期,全日班,14341,16987
北區,臺南市北區開元國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
北區,臺南市北區開元國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
北區,臺南市北區開元國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
北區,臺南市北區開元國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
北區,臺南市北區開元國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
北區,臺南市北區開元國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
北門區,臺南市北門區北門國民小學附設幼兒園,公立,4,上學期,全日班,13765,15868
北門區,臺南市北門區北門國民小學附設幼兒園,公立,4,下學期,全日班,13505,15747
北門區,臺南市北門區北門國民小學附設幼兒園,公立,3,上學期,全日班,13765,15868
北門區,臺南市北門區北門國民小學附設幼兒園,公立,3,下學期,全日班,13505,15747
北門區,臺南市北門區蚵寮國民小學附設幼兒園,公立,4,上學期,全日班,13734,16072
北門區,臺南市北門區蚵寮國民小學附設幼兒園,公立,4,下學期,全日班,13505,15883
北門區,臺南市北門區蚵寮國民小學附設幼兒園,公立,3,上學期,全日班,13734,16072
北門區,臺南市北門區蚵寮國民小學附設幼兒園,公立,3,下學期,全日班,13505,15883
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,5,上學期,全日班,13453,13144
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,5,下學期,全日班,13053,13016
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,4,上學期,全日班,13453,15688
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,4,下學期,全日班,13053,15507
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,3,上學期,全日班,13453,15688
北門區,臺南市北門區雙春國民小學附設幼兒園,公立,3,下學期,全日班,13053,15507
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,5,上學期,全日班,14217,13835
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,5,下學期,全日班,13778,13692
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,4,上學期,全日班,14217,16480
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,4,下學期,全日班,13778,16282
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,3,上學期,全日班,14217,16480
南化區,臺南市南化區北寮國民小學附設幼兒園,公立,3,下學期,全日班,13778,16282
南化區,臺南市南化區南化國民小學附設幼兒園,公立,5,上學期,全日班,13909,13686
南化區,臺南市南化區南化國民小學附設幼兒園,公立,5,下學期,全日班,13550,13547
南化區,臺南市南化區南化國民小學附設幼兒園,公立,4,上學期,全日班,13909,16120
南化區,臺南市南化區南化國民小學附設幼兒園,公立,4,下學期,全日班,13550,15930
南化區,臺南市南化區南化國民小學附設幼兒園,公立,3,上學期,全日班,13909,16120
南化區,臺南市南化區南化國民小學附設幼兒園,公立,3,下學期,全日班,13550,15930
南化區,臺南市南化區玉山國民小學附設幼兒園,公立,5,下學期,全日班,13489,13486
南化區,臺南市南化區玉山國民小學附設幼兒園,公立,4,上學期,全日班,13916,16168
南化區,臺南市南化區玉山國民小學附設幼兒園,公立,4,下學期,全日班,13489,15977
南化區,臺南市南化區玉山國民小學附設幼兒園,公立,3,上學期,全日班,13916,16168
南化區,臺南市南化區玉山國民小學附設幼兒園,公立,3,下學期,全日班,13489,15977
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,5,上學期,全日班,14379,13480
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,5,下學期,全日班,14000,13345
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,4,上學期,全日班,14379,16600
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,4,下學期,全日班,14000,16400
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,3,上學期,全日班,14379,16600
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,3,下學期,全日班,14000,16400
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,2,上學期,全日班,14379,16600
南化區,臺南市南化區瑞峰國民小學附設幼兒園,公立,2,下學期,全日班,14000,16400
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,5,上學期,全日班,13605,13604
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,5,下學期,全日班,13145,13142
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,4,上學期,全日班,13605,15880
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,4,下學期,全日班,13145,15695
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,3,上學期,全日班,13605,15880
南化區,臺南市南化區西埔國民小學附設幼兒園,公立,3,下學期,全日班,13145,15695
南區,臺南市南區喜樹國民小學附設幼兒園,公立,5,上學期,全日班,14426,14425
南區,臺南市南區喜樹國民小學附設幼兒園,公立,4,上學期,全日班,14426,16648
南區,臺南市南區喜樹國民小學附設幼兒園,公立,4,下學期,全日班,14045,16447
南區,臺南市南區喜樹國民小學附設幼兒園,公立,3,上學期,全日班,14426,16648
南區,臺南市南區喜樹國民小學附設幼兒園,公立,3,下學期,全日班,14045,16447
南區,臺南市南區新興國民小學附設幼兒園,公立,5,下學期,全日班,14453,14450
南區,臺南市南區新興國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
南區,臺南市南區新興國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
南區,臺南市南區新興國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
南區,臺南市南區新興國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
南區,臺南市南區日新國民小學附設幼兒園,公立,5,上學期,全日班,14921,14920
南區,臺南市南區日新國民小學附設幼兒園,公立,5,下學期,全日班,14453,14449
南區,臺南市南區日新國民小學附設幼兒園,公立,4,上學期,全日班,14921,17200
南區,臺南市南區日新國民小學附設幼兒園,公立,4,下學期,全日班,14453,16987
南區,臺南市南區日新國民小學附設幼兒園,公立,3,上學期,全日班,14921,17200
南區,臺南市南區日新國民小學附設幼兒園,公立,3,下學期,全日班,14453,16987
南區,臺南市南區永華國民小學附設幼兒園,公立,5,上學期,半日班,11339,11272
南區,臺南市南區永華國民小學附設幼兒園,公立,5,上學期,全日班,14873,11320
南區,臺南市南區永華國民小學附設幼兒園,公立,5,下學期,半日班,10927,10713
南區,臺南市南區永華國民小學附設幼兒園,公立,5,下學期,全日班,14341,10525
南區,臺南市南區永華國民小學附設幼兒園,公立,4,上學期,半日班,11339,14992
南區,臺南市南區永華國民小學附設幼兒園,公立,4,上學期,全日班,14873,17200
南區,臺南市南區永華國民小學附設幼兒園,公立,4,下學期,半日班,10927,14825
南區,臺南市南區永華國民小學附設幼兒園,公立,4,下學期,全日班,14341,16987
南區,臺南市南區永華國民小學附設幼兒園,公立,3,上學期,半日班,11339,14992
南區,臺南市南區永華國民小學附設幼兒園,公立,3,上學期,全日班,14873,17200
