鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,2,上學期,全日班,13750,29350
烈嶼鄉,金門縣烈嶼鄉上岐國民小學附設幼兒園,公立,2,下學期,全日班,13750,29350
烈嶼鄉,金門縣烈嶼鄉卓環國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉卓環國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉卓環國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉卓環國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉西口國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉西口國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉西口國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
烈嶼鄉,金門縣烈嶼鄉西口國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金城鎮,金門縣私立寶貝園地幼兒園,私立,5,上學期,全日班,51912,46740
金城鎮,金門縣私立寶貝園地幼兒園,私立,5,下學期,全日班,51912,46740
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,5,上學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,5,下學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,4,上學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,4,下學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,3,上學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,3,下學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,2,上學期,全日班,51558,48000
金城鎮,金門縣私立雅韻藝術學苑幼兒園,私立,2,下學期,全日班,51558,48000
金城鎮,金門縣立金城幼兒園,公立,4,上學期,全日班,7000,24100
金城鎮,金門縣立金城幼兒園,公立,4,下學期,全日班,7000,24100
金城鎮,金門縣立金城幼兒園,公立,3,上學期,全日班,7000,24100
金城鎮,金門縣立金城幼兒園,公立,3,下學期,全日班,7000,24100
金寧鄉,金門縣立金寧國民中小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金寧鄉,金門縣立金寧國民中小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金寧鄉,金門縣立金寧國民中小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金寧鄉,金門縣立金寧國民中小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園金水分班,公立,4,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園金水分班,公立,4,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園金水分班,公立,3,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮古城國民小學附設幼兒園金水分班,公立,3,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮賢庵國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮賢庵國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金城鎮,金門縣金城鎮賢庵國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金城鎮,金門縣金城鎮賢庵國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,4,上學期,全日班,7000,24100
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,4,下學期,全日班,7000,24100
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,3,上學期,全日班,7000,24100
金寧鄉,金門縣金城鎮賢庵國民小學附設幼兒園垵湖分班,公立,3,下學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,2,上學期,全日班,13750,29350
金寧鄉,金門縣金寧鄉古寧國民小學附設幼兒園,公立,2,下學期,全日班,13750,29350
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金寧鄉,金門縣金寧鄉湖埔國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮何浦國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮安瀾國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,2,上學期,全日班,13750,29350
金沙鎮,金門縣金沙鎮述美國民小學附設幼兒園,公立,2,下學期,全日班,13750,29350
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金沙鎮,金門縣金沙鎮金沙國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金沙鎮,金門縣金湖鎮多年國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,2,上學期,全日班,13750,29350
金湖鎮,金門縣金湖鎮柏村國民小學附設幼兒園,公立,2,下學期,全日班,13750,29350
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮正義國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,4,下學期,全日班,7000,18433
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮金湖國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,4,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,4,下學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,3,上學期,全日班,7000,24100
金湖鎮,金門縣金湖鎮開瑄國民小學附設幼兒園,公立,3,下學期,全日班,7000,24100
