鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,4,上學期,全日班,18545,18795
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,4,下學期,全日班,16276,16476
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,3,上學期,全日班,18545,18795
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,3,下學期,全日班,16276,16476
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,2,上學期,全日班,18545,18795
梅山鄉,嘉義縣梅山鄉太興國民小學附設幼兒園,公立,2,下學期,全日班,16276,16476
民雄鄉,嘉義縣民雄鄉福樂國民小學附設幼兒園,公立,4,上學期,全日班,18295,18545
民雄鄉,嘉義縣民雄鄉福樂國民小學附設幼兒園,公立,4,下學期,全日班,16076,16276
民雄鄉,嘉義縣民雄鄉福樂國民小學附設幼兒園,公立,3,上學期,全日班,18295,18545
民雄鄉,嘉義縣民雄鄉福樂國民小學附設幼兒園,公立,3,下學期,全日班,16076,16276
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,4,上學期,全日班,14700,15085
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,4,下學期,全日班,14700,15085
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,3,上學期,全日班,14700,15085
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,3,下學期,全日班,14700,15085
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,2,上學期,全日班,14700,15085
水上鄉,嘉義縣水上鄉立水上幼兒園寬士分班,公立,2,下學期,全日班,14700,15085
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,4,上學期,全日班,17231,17861
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,4,下學期,全日班,17231,17861
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,3,上學期,全日班,17231,17861
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,3,下學期,全日班,17231,17861
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,2,上學期,全日班,17231,17861
義竹鄉,嘉義縣義竹鄉義竹國民小學附設幼兒園,公立,2,下學期,全日班,17231,17861
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,4,上學期,半日班,12375,16335
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,4,上學期,全日班,17625,18545
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,4,下學期,半日班,11340,14508
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,4,下學期,全日班,15540,16276
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,3,上學期,半日班,12375,16335
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,3,上學期,全日班,17625,18545
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,3,下學期,半日班,11340,14508
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,3,下學期,全日班,15540,16276
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,2,上學期,半日班,12375,16335
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,2,上學期,全日班,17625,18545
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,2,下學期,半日班,11340,14508
阿里山鄉,嘉義縣阿里山鄉山美國民小學附設幼兒園,公立,2,下學期,全日班,15540,16276
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,4,上學期,全日班,16625,16875
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,4,下學期,全日班,14740,14940
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,3,上學期,全日班,16625,16875
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,3,下學期,全日班,14740,14940
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,2,上學期,全日班,16625,16875
鹿草鄉,嘉義縣鹿草鄉下潭國民小學附設幼兒園,公立,2,下學期,全日班,14740,14940
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,4,上學期,全日班,16875,17125
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,4,下學期,全日班,14940,15140
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,3,上學期,全日班,16875,17125
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,3,下學期,全日班,14940,15140
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,2,上學期,全日班,16875,17125
鹿草鄉,嘉義縣鹿草鄉鹿草國民小學附設幼兒園,公立,2,下學期,全日班,14940,15140
