鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
林園區,財團法人天主教奧思會附設高雄市私立理達幼兒園,私立,4,下學期,全日班,44016,39300
林園區,財團法人天主教奧思會附設高雄市私立理達幼兒園,私立,3,上學期,全日班,44016,39300
林園區,財團法人天主教奧思會附設高雄市私立理達幼兒園,私立,3,下學期,全日班,44016,39300
林園區,財團法人天主教奧思會附設高雄市私立理達幼兒園,私立,2,上學期,全日班,47716,43000
林園區,財團法人天主教奧思會附設高雄市私立理達幼兒園,私立,2,下學期,全日班,47716,43000
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,4,上學期,全日班,44960,47200
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,4,下學期,全日班,44960,47200
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,3,上學期,全日班,44960,47200
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,3,下學期,全日班,44960,47200
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,2,上學期,全日班,44960,47800
旗津區,財團法人天主教會高雄教區附設高雄市私立海星幼兒園,私立,2,下學期,全日班,44960,47800
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,5,上學期,全日班,50430,48000
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,5,下學期,全日班,50430,48000
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,4,上學期,全日班,47830,45400
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,4,下學期,全日班,47830,45400
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,3,上學期,全日班,47830,45400
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,3,下學期,全日班,47830,45400
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,2,上學期,全日班,47830,45400
橋頭區,財團法人天主教會高雄教區附設高雄市私立道明幼兒園,私立,2,下學期,全日班,47830,45400
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,5,上學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,5,下學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,4,上學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,4,下學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,3,上學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,3,下學期,全日班,60942,57000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,2,上學期,全日班,63942,60000
前鎮區,財團法人福智文教基金會附設高雄市私立妙善幼兒園,私立,2,下學期,全日班,63942,60000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,5,上學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,5,下學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,4,上學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,4,下學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,3,上學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,3,下學期,全日班,56196,51000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,2,上學期,全日班,59196,54000
鼓山區,財團法人福智文教基金會附設高雄市私立妙慧幼兒園,私立,2,下學期,全日班,59196,54000
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,5,上學期,全日班,44388,41400
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,5,下學期,全日班,44388,41400
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,4,上學期,全日班,46688,43700
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,4,下學期,全日班,46688,43700
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,3,上學期,全日班,46688,43700
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,3,下學期,全日班,46688,43700
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,2,上學期,全日班,49888,46900
三民區,財團法人聖徒會附設高雄市私立曉明幼兒園,私立,2,下學期,全日班,49888,46900
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,4,上學期,全日班,54000,60000
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,4,下學期,全日班,54000,60000
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,3,上學期,全日班,54000,60000
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,3,下學期,全日班,54000,60000
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,2,上學期,全日班,54000,63000
鳳山區,財團法人親親文教基金會附設高雄市私立親親幼兒園,私立,2,下學期,全日班,54000,63000
鼓山區,財團法人高雄市私立慰親幼兒園,私立,5,上學期,全日班,46612,43600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,5,下學期,全日班,46612,43600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,4,上學期,全日班,44612,41600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,4,下學期,全日班,44612,41600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,3,上學期,全日班,44612,41600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,3,下學期,全日班,44612,41600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,2,上學期,全日班,44612,41600
鼓山區,財團法人高雄市私立慰親幼兒園,私立,2,下學期,全日班,44612,41600
三民區,高雄市三民區三民國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區三民國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區三民國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區三民國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區十全國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區十全國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區十全國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區十全國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區博愛國民小學附設幼兒園,公立,4,上學期,全日班,17423,17561
三民區,高雄市三民區博愛國民小學附設幼兒園,公立,4,下學期,全日班,17055,17561
三民區,高雄市三民區博愛國民小學附設幼兒園,公立,3,上學期,全日班,17423,17561
三民區,高雄市三民區博愛國民小學附設幼兒園,公立,3,下學期,全日班,17055,17561
三民區,高雄市三民區愛國國民小學附設幼兒園,公立,4,上學期,全日班,17315,17561
三民區,高雄市三民區愛國國民小學附設幼兒園,公立,4,下學期,全日班,16963,17561
三民區,高雄市三民區愛國國民小學附設幼兒園,公立,3,上學期,全日班,17315,17561
三民區,高雄市三民區愛國國民小學附設幼兒園,公立,3,下學期,全日班,16963,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,5,上學期,半日班,13578,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,5,下學期,半日班,13210,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,4,上學期,半日班,13578,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,4,下學期,半日班,13210,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,3,上學期,半日班,13578,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,3,下學期,半日班,13210,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,2,上學期,半日班,13578,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,2,上學期,全日班,17515,17561
三民區,高雄市三民區東光國民小學附設幼兒園,公立,2,下學期,半日班,13210,8978
三民區,高雄市三民區東光國民小學附設幼兒園,公立,2,下學期,全日班,17147,17561
三民區,高雄市三民區正興國民小學附設幼兒園,公立,4,上學期,全日班,17469,17561
三民區,高雄市三民區正興國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區正興國民小學附設幼兒園,公立,3,上學期,全日班,17469,17561
三民區,高雄市三民區正興國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區河堤國民小學附設幼兒園,公立,4,上學期,全日班,17285,17561
三民區,高雄市三民區河堤國民小學附設幼兒園,公立,4,下學期,全日班,16917,17561
三民區,高雄市三民區河堤國民小學附設幼兒園,公立,3,上學期,全日班,17285,17561
三民區,高雄市三民區河堤國民小學附設幼兒園,公立,3,下學期,全日班,16917,17561
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,4,上學期,半日班,13578,13624
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,4,下學期,半日班,13210,13624
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,3,上學期,半日班,13578,13624
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,3,下學期,半日班,13210,13624
三民區,高雄市三民區河濱國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區獅湖國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區獅湖國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區獅湖國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區獅湖國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區莊敬國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區莊敬國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區莊敬國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區莊敬國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,2,上學期,全日班,17515,17561
三民區,高雄市三民區陽明國民小學附設幼兒園,公立,2,下學期,全日班,17147,17561
三民區,高雄市三民區鼎金國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
三民區,高雄市三民區鼎金國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
三民區,高雄市三民區鼎金國民小學附設幼兒園,公立,3,上學期,全日班,17515,17561
三民區,高雄市三民區鼎金國民小學附設幼兒園,公立,3,下學期,全日班,17147,17561
仁武區,高雄市仁武區仁武國民小學附設幼兒園,公立,4,上學期,全日班,17031,17561
仁武區,高雄市仁武區仁武國民小學附設幼兒園,公立,4,下學期,全日班,16779,17561
仁武區,高雄市仁武區仁武國民小學附設幼兒園,公立,3,上學期,全日班,17031,17561
仁武區,高雄市仁武區仁武國民小學附設幼兒園,公立,3,下學期,全日班,16779,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,5,上學期,半日班,13178,13118
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,5,上學期,全日班,17115,17055
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,4,上學期,半日班,13178,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,4,上學期,全日班,17115,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,4,下學期,半日班,12842,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,4,下學期,全日班,16779,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,3,上學期,半日班,13178,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,3,上學期,全日班,17115,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,3,下學期,半日班,12842,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,3,下學期,全日班,16779,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,2,上學期,半日班,13178,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,2,上學期,全日班,17115,17561
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,2,下學期,半日班,12842,13624
仁武區,高雄市仁武區八卦國民小學附設幼兒園,公立,2,下學期,全日班,16779,17561
仁武區,高雄市仁武區灣內國民小學附設幼兒園,公立,4,上學期,全日班,17115,17561
仁武區,高雄市仁武區灣內國民小學附設幼兒園,公立,4,下學期,全日班,16779,17561
仁武區,高雄市仁武區灣內國民小學附設幼兒園,公立,3,上學期,全日班,17115,17561
仁武區,高雄市仁武區灣內國民小學附設幼兒園,公立,3,下學期,全日班,16779,17561
仁武區,高雄市仁武區烏林國民小學附設幼兒園,公立,4,上學期,全日班,17115,17561
仁武區,高雄市仁武區烏林國民小學附設幼兒園,公立,4,下學期,全日班,16779,17561
仁武區,高雄市仁武區烏林國民小學附設幼兒園,公立,3,上學期,全日班,17115,17561
仁武區,高雄市仁武區烏林國民小學附設幼兒園,公立,3,下學期,全日班,16779,17561
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,4,上學期,半日班,13178,13624
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,4,上學期,全日班,17115,17561
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,4,下學期,半日班,12842,13624
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,4,下學期,全日班,16779,17561
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,3,上學期,半日班,13178,13624
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,3,上學期,全日班,17115,17561
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,3,下學期,半日班,12842,13624
仁武區,高雄市仁武區登發國民小學附設幼兒園,公立,3,下學期,全日班,16779,17561
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,4,上學期,半日班,13433,13624
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,4,上學期,全日班,17370,17561
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,4,下學期,半日班,13073,13624
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,4,下學期,全日班,17010,17561
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,3,上學期,半日班,13433,13624
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,3,上學期,全日班,17370,17561
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,3,下學期,半日班,13073,13624
仁武區,高雄市仁武區竹後國民小學附設幼兒園,公立,3,下學期,全日班,17010,17561
內門區,高雄市內門區內門國民小學附設幼兒園,公立,5,下學期,半日班,12210,12164
內門區,高雄市內門區內門國民小學附設幼兒園,公立,5,下學期,全日班,15847,15801
內門區,高雄市內門區內門國民小學附設幼兒園,公立,4,上學期,半日班,12578,12624
內門區,高雄市內門區內門國民小學附設幼兒園,公立,4,上學期,全日班,16215,16261
內門區,高雄市內門區內門國民小學附設幼兒園,公立,4,下學期,半日班,12210,12624
內門區,高雄市內門區內門國民小學附設幼兒園,公立,4,下學期,全日班,15847,16261
內門區,高雄市內門區內門國民小學附設幼兒園,公立,3,上學期,半日班,12578,12624
內門區,高雄市內門區內門國民小學附設幼兒園,公立,3,上學期,全日班,16215,16261
內門區,高雄市內門區內門國民小學附設幼兒園,公立,3,下學期,半日班,12210,12624
內門區,高雄市內門區內門國民小學附設幼兒園,公立,3,下學期,全日班,15847,16261
內門區,高雄市內門區景義國民小學附設幼兒園,公立,5,上學期,全日班,12675,12515
內門區,高雄市內門區景義國民小學附設幼兒園,公立,5,下學期,全日班,12395,12315
內門區,高雄市內門區景義國民小學附設幼兒園,公立,4,上學期,全日班,12675,13361
內門區,高雄市內門區景義國民小學附設幼兒園,公立,4,下學期,全日班,12395,13361
內門區,高雄市內門區景義國民小學附設幼兒園,公立,3,上學期,全日班,12675,13361
內門區,高雄市內門區景義國民小學附設幼兒園,公立,3,下學期,全日班,12395,13361
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,4,上學期,半日班,11178,11224
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,4,上學期,全日班,13540,13586
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,4,下學期,半日班,10810,11224
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,4,下學期,全日班,13172,13586
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,3,上學期,半日班,11178,11224
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,3,上學期,全日班,13540,13586
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,3,下學期,半日班,10810,11224
內門區,高雄市內門區木柵國民小學附設幼兒園,公立,3,下學期,全日班,13172,13586
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,4,上學期,半日班,10577,11223
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,4,上學期,全日班,13165,14261
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,4,下學期,半日班,10257,11223
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,4,下學期,全日班,12845,14261
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,3,上學期,半日班,10577,11223
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,3,上學期,全日班,13165,14261
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,3,下學期,半日班,10257,11223
內門區,高雄市內門區溝坪國民小學附設幼兒園,公立,3,下學期,全日班,12845,14261
內門區,高雄市內門區西門國民小學附設幼兒園,公立,5,上學期,全日班,13641,13525
內門區,高雄市內門區西門國民小學附設幼兒園,公立,5,下學期,全日班,13389,13325
內門區,高雄市內門區西門國民小學附設幼兒園,公立,4,上學期,全日班,13641,14171
內門區,高雄市內門區西門國民小學附設幼兒園,公立,4,下學期,全日班,13389,14171
內門區,高雄市內門區西門國民小學附設幼兒園,公立,3,上學期,全日班,13641,14171
內門區,高雄市內門區西門國民小學附設幼兒園,公立,3,下學期,全日班,13389,14171
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,5,上學期,半日班,12717,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,5,上學期,全日班,16829,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,5,下學期,半日班,12493,11498
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,5,下學期,全日班,16605,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,4,上學期,半日班,12717,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,4,上學期,全日班,16829,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,4,下學期,半日班,12493,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,4,下學期,全日班,16605,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,3,上學期,半日班,12717,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,3,上學期,全日班,16829,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,3,下學期,半日班,12493,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,3,下學期,全日班,16605,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,2,上學期,半日班,12717,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,2,上學期,全日班,16829,16261
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,2,下學期,半日班,12493,12624
內門區,高雄市內門區觀亭國民小學附設幼兒園,公立,2,下學期,全日班,16605,16261
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,4,上學期,半日班,11078,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,4,上學期,全日班,13665,13811
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,4,下學期,半日班,10718,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,4,下學期,全日班,13305,13811
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,3,上學期,半日班,11078,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,3,上學期,全日班,13665,13811
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,3,下學期,半日班,10718,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,3,下學期,全日班,13305,13811
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,2,上學期,半日班,11078,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,2,上學期,全日班,13665,13811
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,2,下學期,半日班,10718,11224
六龜區,高雄市六龜區六龜國民小學附設幼兒園,公立,2,下學期,全日班,13305,13811
六龜區,高雄市六龜區寶來國民小學附設幼兒園,公立,4,上學期,全日班,13815,14261
六龜區,高雄市六龜區寶來國民小學附設幼兒園,公立,4,下學期,全日班,13479,14261
六龜區,高雄市六龜區寶來國民小學附設幼兒園,公立,3,上學期,全日班,13815,14261
六龜區,高雄市六龜區寶來國民小學附設幼兒園,公立,3,下學期,全日班,13479,14261
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,4,上學期,全日班,13600,13946
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,4,下學期,全日班,13256,13946
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,3,上學期,全日班,13600,13946
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,3,下學期,全日班,13256,13946
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,2,上學期,全日班,13600,13946
六龜區,高雄市六龜區新威國民小學附設幼兒園,公立,2,下學期,全日班,13256,13946
六龜區,高雄市六龜區荖濃國民小學附設幼兒園,公立,4,上學期,全日班,14215,14261
六龜區,高雄市六龜區荖濃國民小學附設幼兒園,公立,4,下學期,全日班,13847,14261
六龜區,高雄市六龜區荖濃國民小學附設幼兒園,公立,3,上學期,全日班,14215,14261
六龜區,高雄市六龜區荖濃國民小學附設幼兒園,公立,3,下學期,全日班,13847,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,4,上學期,全日班,13815,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,4,下學期,全日班,13479,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,3,上學期,全日班,13815,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,3,下學期,全日班,13479,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,2,上學期,全日班,13815,14261
六龜區,高雄市六龜區龍興國民小學附設幼兒園,公立,2,下學期,全日班,13479,14261
前金區,高雄市前金區建國國民小學附設幼兒園,公立,4,上學期,全日班,17515,17561
前金區,高雄市前金區建國國民小學附設幼兒園,公立,4,下學期,半日班,13210,13578
前金區,高雄市前金區建國國民小學附設幼兒園,公立,4,下學期,全日班,17147,17561
