鄉鎮市區,學校,類型,年齡,學期,班別,109全學期總收費,110全學期總收費
嘉義市,嘉義市私立愛兒堡幼兒園,私立,4,下學期,全日班,52602,58200
嘉義市,嘉義市私立愛兒堡幼兒園,私立,3,上學期,全日班,52602,58200
嘉義市,嘉義市私立愛兒堡幼兒園,私立,3,下學期,全日班,52602,58200
嘉義市,嘉義市私立愛兒堡幼兒園,私立,2,上學期,全日班,66000,75600
嘉義市,嘉義市私立愛兒堡幼兒園,私立,2,下學期,全日班,66000,75600
嘉義市,嘉義市私立慈幼幼兒園,私立,4,上學期,全日班,60000,66000
嘉義市,嘉義市私立慈幼幼兒園,私立,4,下學期,全日班,60000,66000
嘉義市,嘉義市私立慈幼幼兒園,私立,3,上學期,全日班,60000,66000
嘉義市,嘉義市私立慈幼幼兒園,私立,3,下學期,全日班,60000,66000
嘉義市,嘉義市私立慈幼幼兒園,私立,2,上學期,全日班,67200,73200
嘉義市,嘉義市私立慈幼幼兒園,私立,2,下學期,全日班,67200,73200
嘉義市,嘉義市私立美的幼兒園,私立,2,上學期,全日班,66000,73200
嘉義市,嘉義市私立美的幼兒園,私立,2,下學期,全日班,66000,73200
嘉義市,嘉義市私立育志幼兒園,私立,4,上學期,全日班,60000,66000
嘉義市,嘉義市私立育志幼兒園,私立,4,下學期,全日班,60000,66000
嘉義市,嘉義市私立育志幼兒園,私立,3,上學期,全日班,57600,63600
嘉義市,嘉義市私立育志幼兒園,私立,3,下學期,全日班,57600,63600
嘉義市,嘉義市私立育志幼兒園,私立,2,上學期,全日班,64200,71400
嘉義市,嘉義市私立育志幼兒園,私立,2,下學期,全日班,64200,71400
嘉義市,嘉義市私立銘華幼兒園,私立,5,上學期,全日班,41496,33000
嘉義市,嘉義市私立銘華幼兒園,私立,5,下學期,全日班,41496,33000
嘉義市,嘉義市私立雨果幼兒園,私立,4,上學期,全日班,76200,79000
嘉義市,嘉義市私立雨果幼兒園,私立,4,下學期,全日班,76200,79000
嘉義市,嘉義市私立雨果幼兒園,私立,3,上學期,全日班,76200,79000
嘉義市,嘉義市私立雨果幼兒園,私立,3,下學期,全日班,76200,79000
嘉義市,嘉義市私立雨果幼兒園,私立,2,上學期,全日班,80200,83000
嘉義市,嘉義市私立雨果幼兒園,私立,2,下學期,全日班,80200,83000
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,5,上學期,全日班,45864,22932
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,5,下學期,全日班,45864,22932
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,4,上學期,全日班,45864,22932
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,4,下學期,全日班,45864,22932
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,3,上學期,全日班,45864,22932
嘉義市,嘉義市銀河非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),非營利,3,下學期,全日班,45864,22932
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,4,上學期,全日班,45000,48000
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,4,下學期,全日班,45000,48000
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,3,上學期,全日班,45000,48000
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,3,下學期,全日班,45000,48000
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,2,上學期,全日班,46000,49000
嘉義市,財團法人嘉義市私立榮光幼兒園,私立,2,下學期,全日班,46000,49000
