point,area,type,months,total1,total2,monthly1,monthly2
彰化縣鹿港鎮洛津國民小學附設幼兒園,鹿港鎮,公立,10,31880,200,3188,20
彰化縣鹿港鎮海埔國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
彰化縣鹿港鎮立幼兒園,鹿港鎮,公立,10,43000,0,4300,0
彰化縣鹿港鎮頂番國民小學附設幼兒園,鹿港鎮,公立,8,31880,6200,3985,775
彰化縣鹿港鎮鹿東國民小學附設幼兒園,鹿港鎮,公立,8,32896,200,4112,25
彰化縣鹿港鎮鹿港國民小學附設幼兒園,鹿港鎮,公立,8,31880,0,3985,0
明道學校財團法人明道大學附設彰化縣私立明道幼兒園,埤頭鄉,私立,12,136000,0,11333,0
有限責任國立員林高級家事商業職業學校員生消費合作社附設彰化縣私立員家幼兒園,員林市,私立,10,64700,200,6470,20
有限責任國立彰化師範大學員生消費合作社附設彰化縣私立彰師大幼兒園,彰化市,私立,12,131750,0,10979,0
社團法人彰化縣友善教育公益協會附設彰化縣私立育民非營利幼兒園（彰化縣政府委託辦理）,秀水鄉,非營利,12,96876,0,8073,0
財團法人天主教會台中教區附設彰化縣私立聖神幼兒園,北斗鎮,準公共化,12,91728,9000,7644,750
