point,area,type,months,total1,total2,monthly1,monthly2
臺中市大里區崇光國民小學附設幼兒園,大里區,公立,8,77368,200,9671,25
臺中市大里區瑞城國民小學附設幼兒園,大里區,公立,8,77368,0,9671,0
臺中市大里區立新國民小學附設幼兒園,大里區,公立,8,77368,0,9671,0
臺中市大里區美群國民小學附設幼兒園,大里區,公立,8,77368,200,9671,25
臺中市大里區草湖國民小學附設幼兒園,大里區,公立,8,77368,200,9671,25
臺中市大里非營利幼兒園(委託財團法人台灣兒童暨家庭扶助基金會辦理),大里區,非營利,12,121092,0,10091,0
臺中市大雅區三和國民小學附設幼兒園,大雅區,公立,8,77368,0,9671,0
臺中市大雅區大明國民小學附設幼兒園,大雅區,公立,8,77368,0,9671,0
臺中市大雅區文雅國民小學附設幼兒園,大雅區,公立,8,77368,200,9671,25
臺中市大雅區汝鎏國民小學附設幼兒園,大雅區,公立,8,77368,200,9671,25
臺中市大雅區陽明國民小學附設幼兒園,大雅區,公立,8,77368,200,9671,25
臺中市大雅非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),大雅區,非營利,12,109296,0,9108,0
臺中市太平區光隆國民小學附設幼兒園,太平區,公立,8,77368,0,9671,0
臺中市太平區坪林國民小學附設幼兒園,太平區,公立,8,77368,0,9671,0
臺中市太平區宜欣國民小學附設幼兒園,太平區,公立,8,77368,200,9671,25
臺中市太平區新平國民小學附設幼兒園,太平區,公立,8,77368,0,9671,0
臺中市太平區車籠埔國民小學附設幼兒園,太平區,公立,8,77368,200,9671,25
臺中市太平區長億國民小學附設幼兒園,太平區,公立,8,77368,200,9671,25
臺中市太平區頭汴國民小學附設幼兒園,太平區,公立,8,77368,0,9671,0
臺中市安和非營利幼兒園(委託財團法人宏觀文教基金會辦理),西屯區,非營利,12,106032,0,8836,0
臺中市廍子非營利幼兒園(委託財團法人中臺科技大學設立之中臺科技大學辦理),北屯區,非營利,12,97080,0,8090,0
臺中市建平非營利幼兒園(委託社團法人彰化縣全方位教育協會辦理),太平區,非營利,12,107748,0,8979,0
臺中市文昌非營利幼兒園(委託財團法人星光教育基金會辦理),北屯區,非營利,12,106032,0,8836,0
臺中市新社區協成國民小學附設幼兒園,新社區,公立,8,77368,0,9671,0
臺中市新社區大南國民小學附設幼兒園,新社區,公立,8,77368,200,9671,25
臺中市新社區崑山國民小學附設幼兒園,新社區,公立,8,77368,0,9671,0
臺中市新社區東興國民小學附設幼兒園,新社區,公立,8,77368,0,9671,0
臺中市星光教育發展協會附設臺中市私立星光國際幼兒園,神岡區,私立,12,488816,90000,40735,7500
臺中市東勢區中山國民小學附設幼兒園,東勢區,公立,8,77368,0,9671,0
臺中市東勢區中科國民小學附設幼兒園,東勢區,公立,8,77368,200,9671,25
臺中市東勢區成功國民小學附設幼兒園,東勢區,公立,8,77368,0,9671,0
臺中市東勢區新成國民小學附設幼兒園,東勢區,公立,8,77368,200,9671,25
臺中市東勢區新盛國民小學附設幼兒園,東勢區,公立,8,77368,200,9671,25
臺中市東勢區東勢國民小學附設幼兒園,東勢區,公立,8,77368,200,9671,25
臺中市東勢區東新國民小學附設幼兒園,東勢區,公立,8,77368,0,9671,0
臺中市東勢區石城國民小學附設幼兒園,東勢區,公立,8,77368,0,9671,0
臺中市東勢區石角國民小學附設幼兒園,東勢區,公立,8,77368,0,9671,0
臺中市東區力行國民小學附設幼兒園,東區,公立,8,77368,0,9671,0
臺中市東區大智國民小學附設幼兒園,東區,公立,8,77368,200,9671,25
臺中市東區成功國民小學附設幼兒園,東區,公立,8,77368,0,9671,0
臺中市東區樂業國民小學附設幼兒園,東區,公立,8,77368,200,9671,25
臺中市東區臺中國民小學附設幼兒園,東區,公立,8,77368,200,9671,25
臺中市東區進德國民小學附設幼兒園,東區,公立,8,77368,200,9671,25
臺中市東峰非營利幼兒園(委託財團法人宏觀文教基金會辦理),東區,非營利,12,114408,0,9534,0
臺中市東英非營利幼兒園(委託財團法人宏觀文教基金會辦理),東區,非營利,12,93888,0,7824,0
臺中市梧棲區中正國民小學附設幼兒園,梧棲區,公立,8,77368,0,9671,0
臺中市梧棲區中港國民小學附設幼兒園,梧棲區,公立,8,77368,0,9671,0
臺中市梧棲區梧棲國民小學附設幼兒園,梧棲區,公立,8,77368,200,9671,25
臺中市梧棲區永寧國民小學附設幼兒園,梧棲區,公立,8,77368,0,9671,0
臺中市樹德非營利幼兒園(委託財團法人三之三生命教育基金會辦理),南區,非營利,12,111024,0,9252,0
臺中市沙鹿區公明國民小學附設幼兒園,沙鹿區,公立,8,77368,0,9671,0
臺中市沙鹿區公舘國民小學附設幼兒園,沙鹿區,公立,8,77368,0,9671,0
臺中市沙鹿區北勢國民小學附設幼兒園,沙鹿區,公立,8,77368,200,9671,25
臺中市沙鹿區沙鹿國民小學附設幼兒園,沙鹿區,公立,8,77368,0,9671,0
臺中市沙鹿區竹林國民小學附設幼兒園,沙鹿區,公立,8,77368,0,9671,0
臺中市沙鹿區鹿峰國民小學附設幼兒園,沙鹿區,公立,8,77368,0,9671,0
臺中市清水區三田國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區吳厝國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區大楊國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區大秀國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區建國國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區東山國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區槺榔國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區清水國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區甲南國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區西寧國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市清水區高美國民小學附設幼兒園,清水區,公立,8,77368,0,9671,0
臺中市溪南非營利幼兒園(委託社團法人彰化縣全方位教育協會辦理),烏日區,非營利,12,103416,0,8618,0
臺中市潭子區僑忠國民小學附設幼兒園,潭子區,公立,8,77368,0,9671,0
臺中市潭子區新興國民小學附設幼兒園,潭子區,公立,8,77368,200,9671,25
臺中市潭子區東寶國民小學附設幼兒園,潭子區,公立,8,77368,0,9671,0
臺中市潭子區潭子國民小學附設幼兒園,潭子區,公立,8,77368,0,9671,0
臺中市潭子非營利幼兒園(委託社團法人彰化縣全方位教育協會辦理),潭子區,非營利,12,103608,0,8634,0
臺中市潭秀非營利幼兒園(委託財團法人中臺科技大學設立之中臺科技大學辦理),潭子區,非營利,12,106476,0,8873,0
臺中市潭陽非營利幼兒園(委託財團法人宏觀文教基金會辦理),潭子區,非營利,12,113280,0,9440,0
臺中市烏日區九德國民小學附設幼兒園,烏日區,公立,8,77368,0,9671,0
臺中市烏日區五光國民小學附設幼兒園,烏日區,公立,8,77368,100,9671,13
臺中市烏日區僑仁國民小學附設幼兒園,烏日區,公立,8,77368,0,9671,0
臺中市烏日區喀哩國民小學附設幼兒園,烏日區,公立,8,77368,200,9671,25
臺中市烏日區旭光國民小學附設幼兒園,烏日區,公立,8,77368,200,9671,25
臺中市烏日區東園國民小學附設幼兒園,烏日區,公立,8,77368,0,9671,0
臺中市烏日區烏日國民小學附設幼兒園,烏日區,公立,8,77368,200,9671,25
臺中市石岡區土牛國民小學附設幼兒園,石岡區,公立,8,77368,0,9671,0
臺中市石岡區石岡國民小學附設幼兒園,石岡區,公立,8,77368,0,9671,0
臺中市神岡區圳堵國民小學附設幼兒園,神岡區,公立,8,77368,0,9671,0
臺中市神岡區岸裡國民小學附設幼兒園,神岡區,公立,8,77368,0,9671,0
臺中市神岡區社口國民小學附設幼兒園,神岡區,公立,8,77368,0,9671,0
臺中市神岡區神岡國民小學附設幼兒園,神岡區,公立,8,77368,0,9671,0
臺中市神岡區豐洲國民小學附設幼兒園,神岡區,公立,8,77368,200,9671,25
臺中市私立一安堂幼兒園,神岡區,準公共化,12,250320,13500,20860,1125
臺中市私立一德幼兒園,后里區,準公共化,12,247176,9000,20598,750
臺中市私立一心園幼兒園,東勢區,私立,12,197040,24000,16420,2000
臺中市私立一心幼兒園,神岡區,私立,12,199400,24000,16617,2000
臺中市私立一畝田幼兒園,北屯區,私立,12,259320,30000,21610,2500
臺中市私立三光幼兒園,豐原區,私立,12,266280,12000,22190,1000
臺中市私立三愛幼兒園,豐原區,私立,12,214000,9000,17833,750
臺中市私立三育幼兒園,烏日區,準公共化,12,195504,10800,16292,900
臺中市私立世紀奎幼兒園,東區,私立,12,458400,0,38200,0
臺中市私立丘尼兒幼兒園,北區,私立,12,232800,12000,19400,1000
臺中市私立丰原格林幼兒園,豐原區,私立,10,283080,24200,28308,2420
臺中市私立丹尼兒幼兒園,大里區,私立,12,294400,18000,24533,1500
臺中市私立乖乖幼兒園,大里區,私立,12,246576,24000,20548,2000
臺中市私立亞士可幼兒園,烏日區,準公共化,12,212624,9000,17719,750
臺中市私立亞恩蒂幼兒園,豐原區,私立,12,136000,0,11333,0
臺中市私立亞特藍幼兒園,豐原區,私立,12,208800,13500,17400,1125
臺中市私立亮亮幼兒園,西屯區,私立,12,250800,24000,20900,2000
臺中市私立人德幼兒園,大甲區,準公共化,12,217104,12000,18092,1000
臺中市私立仁美愛子幼兒園,北屯區,私立,12,480000,18000,40000,1500
臺中市私立今日幼兒園,西屯區,私立,12,234544,9000,19545,750
臺中市私立作新幼兒園,北區,私立,12,199488,9000,16624,750
臺中市私立佳園幼兒園,大里區,私立,12,174240,0,14520,0
臺中市私立佳音幼兒園,神岡區,私立,12,187200,24000,15600,2000
臺中市私立佶米幼兒園,北區,私立,12,276000,21600,23000,1800
臺中市私立來來幼兒園,后里區,私立,12,208800,18000,17400,1500
臺中市私立保貝兒幼兒園,神岡區,私立,12,220800,13500,18400,1125
臺中市私立保進幼兒園,東區,私立,12,193200,18000,16100,1500
臺中市私立傑揚幼兒園,南屯區,準公共化,12,222888,18000,18574,1500
臺中市私立優勢光譜幼兒園,大雅區,準公共化,12,226800,9000,18900,750
臺中市私立優斯特幼兒園,西屯區,私立,12,206300,18000,17192,1500
臺中市私立優生幼兒園,大甲區,準公共化,12,213480,9000,17790,750
臺中市私立光仁幼兒園,大里區,私立,12,193920,18000,16160,1500
臺中市私立光大幼兒園,大雅區,私立,12,184000,9000,15333,750
臺中市私立克麗斯玎幼兒園,大雅區,私立,12,240000,24000,20000,2000
臺中市私立兒幼幼兒園,大里區,私立,12,312000,36000,26000,3000
臺中市私立兒童世界幼兒園,太平區,私立,12,223980,26400,18665,2200
臺中市私立兒童花園幼兒園,豐原區,準公共化,12,295200,13500,24600,1125
臺中市私立全佑幼兒園,太平區,私立,12,170400,9000,14200,750
臺中市私立全方位幼兒園,南屯區,私立,12,288000,18000,24000,1500
臺中市私立冠鈞藝術幼兒園,豐原區,私立,12,408000,9000,34000,750
臺中市私立初心幼兒園,南屯區,私立,12,672800,18000,56067,1500
臺中市私立劍橋幼兒園,南屯區,準公共化,12,264000,18000,22000,1500
臺中市私立加州幼兒園,沙鹿區,私立,12,420000,13500,35000,1125
臺中市私立加梭利幼兒園,南區,私立,12,125040,0,10420,0
臺中市私立勁寶兒東興幼兒園,南屯區,私立,12,336000,72000,28000,6000
臺中市私立北屯吉貝兒幼兒園,北屯區,準公共化,12,238968,26400,19914,2200
臺中市私立北屯四季藝術幼兒園,北屯區,私立,12,418320,13200,34860,1100
臺中市私立北屯快樂城堡幼兒園,北屯區,私立,12,223176,0,18598,0
臺中市私立北屯格瑞特幼兒園,北屯區,私立,12,218400,18000,18200,1500
臺中市私立北屯獅子王幼兒園,北屯區,私立,12,223200,9000,18600,750
臺中市私立南區哈佛幼兒園,南區,私立,10,186000,0,18600,0
臺中市私立南區曼哈頓幼兒園,南區,私立,12,220080,9000,18340,750
臺中市私立南屯光隆幼兒園,南屯區,私立,12,137600,18000,11467,1500
臺中市私立南屯大千幼兒園,南屯區,私立,12,258792,13500,21566,1125
臺中市私立南屯大千幼兒園永春分班,南屯區,私立,12,300000,13500,25000,1125
臺中市私立南屯經典人文藝術幼兒園,南屯區,私立,12,343992,27600,28666,2300
臺中市私立南屯華興幼兒園,南屯區,準公共化,12,189600,9000,15800,750
臺中市私立南海幼兒園,大里區,私立,12,248520,9000,20710,750
臺中市私立博思特幼兒園,南區,私立,12,227200,13500,18933,1125
臺中市私立卡帕幼兒園,西區,私立,12,312000,33120,26000,2760
臺中市私立卡帕立人幼兒園,北區,私立,12,276400,9000,23033,750
臺中市私立双葉幼兒園,大里區,準公共化,12,196816,13500,16401,1125
臺中市私立台大幼兒園,西屯區,準公共化,12,240000,18000,20000,1500
臺中市私立史丹彿幼兒園,北屯區,私立,12,205440,18000,17120,1500
臺中市私立吉兒寶幼兒園,北屯區,私立,12,241656,13500,20138,1125
臺中市私立吉尼兒幼兒園,南屯區,私立,12,255600,24000,21300,2000
臺中市私立吉得福幼兒園,西屯區,私立,12,192000,9000,16000,750
臺中市私立吉瑞福幼兒園,太平區,私立,12,235680,18000,19640,1500
臺中市私立吉的堡達仁幼兒園,南屯區,私立,12,302400,0,25200,0
臺中市私立吉立堡幼兒園,北區,私立,12,168000,0,14000,0
臺中市私立吉維妮幼兒園,北區,私立,12,271200,18000,22600,1500
臺中市私立吉麗幼兒園,東勢區,準公共化,12,182408,0,15201,0
臺中市私立同德幼兒園,北區,私立,12,158400,0,13200,0
臺中市私立后里三采幼兒園,后里區,準公共化,12,204504,9000,17042,750
臺中市私立向陽幼兒園,南屯區,私立,12,184000,0,15333,0
臺中市私立和新儷園幼兒園,烏日區,準公共化,12,228312,14400,19026,1200
臺中市私立哈佛幼兒園,太平區,私立,12,209568,13500,17464,1125
臺中市私立哥倫比亞幼兒園,西區,私立,12,372800,9000,31067,750
臺中市私立唐森幼兒園,后里區,私立,12,140000,0,11667,0
臺中市私立唐睿幼兒園,南屯區,準公共化,12,244336,9000,20361,750
臺中市私立善文經典幼兒園,太平區,準公共化,12,262824,9000,21902,750
臺中市私立善美真娃得福幼兒園,梧棲區,私立,12,288480,9000,24040,750
臺中市私立善美真幼兒園,西屯區,私立,12,406800,0,33900,0
臺中市私立善言經典幼兒園,太平區,準公共化,12,261072,9000,21756,750
臺中市私立喜悅兒幼兒園,大里區,私立,12,204000,18000,17000,1500
臺中市私立喬治亞幼兒園,大里區,私立,12,255120,0,21260,0
臺中市私立嘉仁幼兒園,龍井區,準公共化,12,222192,34404,18516,2867
臺中市私立四季藝術幼兒園,南屯區,私立,12,418320,13200,34860,1100
臺中市私立國郁幼兒園,西區,私立,12,276000,18000,23000,1500
臺中市私立圓明傳幼兒園,西屯區,私立,12,205200,0,17100,0
臺中市私立地球村幼兒園,東區,準公共化,12,259216,9000,21601,750
臺中市私立培德幼兒園,西屯區,私立,12,258000,18000,21500,1500
臺中市私立培育幼兒園,龍井區,私立,12,142800,26400,11900,2200
臺中市私立培英幼兒園,大肚區,私立,12,208800,52800,17400,4400
臺中市私立夏卡爾幼兒園,北屯區,私立,12,225600,24000,18800,2000
臺中市私立夏山維尼幼兒園,西屯區,私立,12,266968,24000,22247,2000
臺中市私立夏洛特幼兒園,梧棲區,私立,12,327600,36000,27300,3000
臺中市私立夏綠第幼兒園,豐原區,私立,12,412800,36000,34400,3000
臺中市私立多倫多幼兒園,大里區,私立,12,276120,24000,23010,2000
臺中市私立大中幼兒園,大里區,私立,12,308880,0,25740,0
臺中市私立大中科幼兒園,大雅區,準公共化,12,180016,18000,15001,1500
臺中市私立大吉幼兒園,北屯區,私立,12,246576,18000,20548,1500
臺中市私立大地幼兒園,南屯區,私立,12,226000,13500,18833,1125
臺中市私立大大幼兒園,大雅區,準公共化,12,240288,9000,20024,750
臺中市私立大弘幼兒園,西屯區,準公共化,12,237120,6000,19760,500
臺中市私立大愛幼兒園,大里區,準公共化,12,304800,36000,25400,3000
臺中市私立大森林幼兒園,大雅區,私立,12,196432,13500,16369,1125
臺中市私立大甲何嘉仁幼兒園,大甲區,私立,12,293600,0,24467,0
臺中市私立大甲愛兒堡幼兒園,大甲區,準公共化,12,215832,9000,17986,750
臺中市私立大統領幼兒園,大雅區,私立,12,160000,0,13333,0
臺中市私立大自然幼兒園,大甲區,私立,12,232800,24000,19400,2000
臺中市私立大蘋果幼兒園,西區,私立,12,287664,9000,23972,750
臺中市私立大袋鼠幼兒園,太平區,私立,12,193600,24000,16133,2000
臺中市私立大豐幼兒園,潭子區,私立,12,209992,15840,17499,1320
臺中市私立大都會幼兒園,西屯區,私立,12,240000,0,20000,0
臺中市私立大都會福和幼兒園,西屯區,私立,12,444000,0,37000,0
臺中市私立大都會逢甲幼兒園,西屯區,私立,12,240000,0,20000,0
臺中市私立大里優斯特幼兒園,大里區,私立,12,168000,36000,14000,3000
臺中市私立大里光明幼兒園,大里區,準公共化,12,324000,0,27000,0
臺中市私立大里好兒美幼兒園,大里區,私立,12,271200,18000,22600,1500
臺中市私立大里弘明幼兒園,大里區,私立,12,238896,18000,19908,1500
臺中市私立大里東昇幼兒園,大里區,私立,12,208800,12000,17400,1000
臺中市私立大里陽光幼兒園,大里區,私立,12,307200,0,25600,0
臺中市私立大雅安徒生幼兒園,大雅區,私立,12,191400,0,15950,0
臺中市私立大雅怡安幼兒園,大雅區,私立,12,288000,36000,24000,3000
臺中市私立大雅曼哈頓幼兒園,大雅區,準公共化,12,241440,13500,20120,1125
臺中市私立大雅格瑞特幼兒園,大雅區,私立,12,196000,13500,16333,1125
臺中市私立大雅維多莉雅幼兒園,大雅區,準公共化,12,208800,0,17400,0
臺中市私立天堂鳥幼兒園,北屯區,準公共化,12,366000,9000,30500,750
臺中市私立天擎幼兒園,東區,私立,12,412800,9000,34400,750
臺中市私立天津幼兒園,北區,私立,12,216000,13500,18000,1125
臺中市私立天祥幼兒園,大肚區,私立,12,225600,28800,18800,2400
臺中市私立太和幼兒園,北屯區,私立,12,352560,24000,29380,2000
臺中市私立太平光隆幼兒園,太平區,準公共化,12,202848,9000,16904,750
臺中市私立太平好兒美幼兒園,太平區,私立,12,249600,18000,20800,1500
臺中市私立太平彩虹屋幼兒園,太平區,私立,12,204000,0,17000,0
臺中市私立太平華興幼兒園,太平區,準公共化,12,207912,24000,17326,2000
臺中市私立奇妙玩得福幼兒園,大里區,私立,12,540000,26400,45000,2200
臺中市私立奇美幼兒園,豐原區,準公共化,12,256168,0,21347,0
臺中市私立奧克蘭幼兒園,北區,私立,12,360000,18000,30000,1500
臺中市私立如果幼兒園,西屯區,私立,12,342000,13500,28500,1125
臺中市私立威爾森幼兒園,南屯區,私立,12,297200,9000,24767,750
臺中市私立娃娃國幼兒園,龍井區,私立,12,192000,0,16000,0
臺中市私立娃得福幼兒園,北屯區,私立,12,429200,18000,35767,1500
臺中市私立子曰幼兒園,西屯區,私立,12,412800,18000,34400,1500
臺中市私立孟昇幼兒園,潭子區,準公共化,12,203088,9000,16924,750
臺中市私立孩子國幼兒園,潭子區,私立,12,271200,18000,22600,1500
臺中市私立孩子國蒙特梭利幼兒園,西區,準公共化,12,269360,36000,22447,3000
臺中市私立學兒樂幼兒園,北區,準公共化,12,276000,13500,23000,1125
臺中市私立學士堡幼兒園,太平區,準公共化,12,222072,9000,18506,750
臺中市私立安吉兒幼兒園,西屯區,私立,12,211608,9000,17634,750
臺中市私立安君兒幼兒園,北區,私立,12,260528,13500,21711,1125
臺中市私立安安幼兒園,北區,準公共化,12,217224,13500,18102,1125
臺中市私立安徒生幼兒園,南屯區,私立,12,231720,0,19310,0
臺中市私立安心幼兒園,大甲區,私立,12,229344,143616,19112,11968
臺中市私立安欣幼兒園,大雅區,準公共化,12,228000,12000,19000,1000
臺中市私立宏典幼兒園,烏日區,私立,12,246480,24000,20540,2000
臺中市私立宜欣幼兒園,太平區,準公共化,12,220800,18000,18400,1500
臺中市私立宸光幼兒園,后里區,私立,12,204000,0,17000,0
臺中市私立容幼幼兒園,清水區,私立,12,130400,0,10867,0
臺中市私立寶樹幼兒園,南區,私立,12,229320,13500,19110,1125
臺中市私立寶比幼兒園,大里區,準公共化,12,226488,36000,18874,3000
臺中市私立寶貝熊幼兒園,太平區,私立,12,133600,18000,11133,1500
臺中市私立寶貝袋鼠幼兒園,北區,私立,12,217600,9000,18133,750
臺中市私立小博士幼兒園,太平區,私立,12,208000,18000,17333,1500
臺中市私立小叮噹幼兒園,西屯區,準公共化,12,233552,9000,19463,750
臺中市私立小哈佛幼兒園,大甲區,私立,12,201120,9000,16760,750
臺中市私立小天才幼兒園,潭子區,私立,12,186576,18000,15548,1500
臺中市私立小太陽幼兒園,龍井區,準公共化,12,185904,9000,15492,750
臺中市私立小孩的家幼兒園,北區,私立,10,315600,0,31560,0
臺中市私立小宥宥幼兒園,太平區,準公共化,12,198648,9000,16554,750
臺中市私立小巨匠幼兒園,北屯區,私立,12,338960,13500,28247,1125
臺中市私立小幼優幼兒園,后里區,準公共化,12,197032,9000,16419,750
臺中市私立小河馬幼兒園,南屯區,私立,12,351840,0,29320,0
