point,area,type,months,total1,total2,monthly1,monthly2,total3
花蓮縣私立幼華幼兒園,吉安鄉,準公共化,12,118000,9000,9833,750,118000
花蓮縣私立快樂寶貝園幼兒園,花蓮市,準公共化,12,103452,0,8621,0,103452
花蓮縣私立怡兒寶幼兒園,玉里鎮,準公共化,12,145200,9000,12100,750,145200
花蓮縣私立恩典幼兒園,花蓮市,準公共化,12,132900,9000,11075,750,132900
花蓮縣私立愛彌兒幼兒園,鳳林鎮,準公共化,12,111420,0,9285,0,111420
花蓮縣私立森林幼兒園,吉安鄉,準公共化,12,128304,9000,10692,750,128304
花蓮縣私立欣怡幼兒園,吉安鄉,準公共化,12,126120,9000,10510,750,126120
花蓮縣私立毛毛虫幼兒園,吉安鄉,準公共化,12,128688,9000,10724,750,128688
花蓮縣私立熊熊森林幼兒園,花蓮市,準公共化,12,121836,9000,10153,750,121836
花蓮縣私立爾雅之家蒙特梭利幼兒園,花蓮市,準公共化,12,140796,9000,11733,750,140796
花蓮縣私立真善美幼兒園,玉里鎮,私立,12,81480,0,6790,0,81480
花蓮縣私立芝蔴村幼兒園,吉安鄉,準公共化,12,126744,9000,10562,750,126744
花蓮縣私立親親蝴蝶城堡幼兒園,花蓮市,準公共化,12,134256,9000,11188,750,134256
花蓮縣私立貓頭鷹幼兒園,吉安鄉,準公共化,12,139864,0,11655,0,139864
花蓮縣私立迦南美地幼兒園,花蓮市,準公共化,12,147720,0,12310,0,147720
花蓮縣私立魔法森林幼兒園,花蓮市,準公共化,12,141552,9000,11796,750,141552
花蓮縣花蓮市中原國民小學附設幼兒園,花蓮市,公立,10,29700,0,2970,0,29700
花蓮縣花蓮市明廉國民小學附設幼兒園,花蓮市,公立,10,29700,200,2970,20,29700
花蓮縣萬榮鄉立幼兒園,萬榮鄉,公立,12,30000,0,2500,0,30000
花蓮縣萬榮鄉立幼兒園南區分班,萬榮鄉,公立,12,30000,0,2500,0,30000
花蓮縣萬榮鄉紅葉國民小學附設幼兒園,萬榮鄉,公立,10,26700,0,2670,0,26700
花蓮縣豐濱鄉港口部落互助教保服務中心(台灣TAMORAK文教協會辦理),豐濱鄉,私立,12,38000,0,3167,0,38000
花蓮縣鳳林鎮長橋國民小學附設幼兒園,鳳林鎮,公立,10,29060,0,2906,0,29060
花蓮縣鳳林鎮鳳仁國民小學附設幼兒園,鳳林鎮,公立,10,29060,200,2906,20,29060
花蓮縣鳳林鎮鳳林國民小學附設幼兒園,鳳林鎮,公立,10,29060,0,2906,0,29060
財團法人中華民國佛教慈濟慈善事業基金會附設花蓮縣私立花蓮大愛幼兒園,花蓮市,私立,12,114000,0,9500,0,114000
財團法人北部台灣基督長老教會東部中會玉里教會附設花蓮縣私立和平幼兒園,玉里鎮,準公共化,12,124260,4200,10355,350,124260
財團法人天主教會花蓮教區附設花蓮縣私立中和幼兒園,吉安鄉,準公共化,12,122460,0,10205,0,122460
財團法人天主教會花蓮教區附設花蓮縣私立培德幼兒園,新城鄉,準公共化,12,98548,0,8212,0,98548
財團法人天主教會花蓮教區附設花蓮縣私立安德幼兒園,秀林鄉,準公共化,12,100620,0,8385,0,100620
財團法人天主教會花蓮教區附設花蓮縣私立明德幼兒園,花蓮市,準公共化,12,102480,0,8540,0,102480
財團法人天主教會花蓮教區附設花蓮縣私立書樂幼兒園,壽豐鄉,準公共化,12,101400,0,8450,0,101400
財團法人天主教會花蓮教區附設花蓮縣私立欣欣幼兒園,富里鄉,準公共化,10,95820,0,9582,0,95820
