point,area,type,months,total1,total2,monthly1,monthly2
桃園市凌雲非營利幼兒園(委託社團法人桃園市全能多元文教發展協會辦理),龍潭區,非營利,12,121008,0,10084,0
桃園市北青非營利幼兒園(委託財團法人三之三生命教育基金會辦理),八德區,非營利,12,111060,0,9255,0
桃園市同德非營利幼兒園(委託社團法人桃園市全能多元文教發展協會辦理),桃園區,非營利,12,116484,0,9707,0
桃園市同德非營利幼兒園(委託社團法人桃園市全能多元文教發展協會辦理)莊敬分班,桃園區,非營利,12,116484,0,9707,0
桃園市國強非營利幼兒園(委託財團法人台灣兒童暨家庭扶助基金會辦理),桃園區,非營利,12,109512,0,9126,0
桃園市外社非營利幼兒園（委託財團法人慈心兒童教育基金會辦理）,蘆竹區,非營利,12,103980,0,8665,0
桃園市大和非營利幼兒園(委託明新學校財團法人設立之明新科技大學辦理),八德區,非營利,12,108144,0,9012,0
桃園市大園區五權國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區內海國民小學附設幼兒園,大園區,公立,8,72092,0,9012,0
桃園市大園區后厝國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區埔心國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區溪海國民小學附設幼兒園,大園區,公立,8,72092,0,9012,0
桃園市大園區潮音國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大園區菓林國民小學附設幼兒園,大園區,公立,8,72092,200,9012,25
桃園市大有非營利幼兒園(委託財團法人彭婉如文教基金會辦理),桃園區,非營利,12,116016,0,9668,0
桃園市大溪區中興國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區仁和國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區僑愛國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區南興國民小學附設幼兒園,大溪區,公立,8,72092,9350,9012,1169
桃園市大溪區員樹林國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區大溪國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區永福國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區田心國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區福安國民小學附設幼兒園,大溪區,公立,8,72092,0,9012,0
桃園市大溪區美華國民小學附設幼兒園,大溪區,公立,8,72092,200,9012,25
桃園市大溪區農會附設桃園市私立幼兒園,大溪區,私立,10,234000,0,23400,0
桃園市大溪非營利幼兒園(委託財團法人三之三生命教育基金會辦理),大溪區,非營利,12,112560,0,9380,0
桃園市平興非營利幼兒園（委託社團法人中華民國城鄉形象協會辦理）,平鎮區,非營利,12,100908,0,8409,0
桃園市平鎮區北勢國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區南勢國民小學附設幼兒園,平鎮區,公立,8,72092,10100,9012,1263
桃園市平鎮區宋屋國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區山豐國民小學附設幼兒園,平鎮區,公立,8,71232,0,8904,0
桃園市平鎮區平興國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區復旦國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區忠貞國民小學附設幼兒園,平鎮區,公立,8,72092,0,9012,0
桃園市平鎮區新勢國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區新榮國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區東勢國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區東安國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區祥安國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市平鎮區義興國民小學附設幼兒園,平鎮區,公立,8,72092,200,9012,25
桃園市建國非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),桃園區,非營利,12,102888,0,8574,0
桃園市復興區三光國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區三民國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區介壽國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區光華國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區奎輝國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區巴崚國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區立幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區立幼兒園三民分班,大溪區,公立,8,72092,0,9012,0
桃園市復興區立幼兒園華陵分班,復興區,公立,8,72092,0,9012,0
桃園市復興區羅浮國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區義盛國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區長興國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市復興區霞雲國民小學附設幼兒園,復興區,公立,8,72092,0,9012,0
桃園市復興區高義國民小學附設幼兒園,復興區,公立,8,72092,200,9012,25
桃園市快樂非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理),桃園區,非營利,12,107124,0,8927,0
桃園市快樂非營利幼兒園(委託社團法人台灣幼兒早期教育協會辦理)會稽分班,桃園區,非營利,12,107124,0,8927,0
桃園市文德非營利幼兒園（委託財團法人靖娟兒童安全文教基金會辦理）,龜山區,非營利,12,111816,0,9318,0
桃園市文昌非營利幼兒園(委託財團法人彭婉如文教基金會辦理),桃園區,非營利,12,100128,0,8344,0
桃園市文欣非營利幼兒園（委託財團法人靖娟兒童安全文教基金會辦理）,龜山區,非營利,12,106716,0,8893,0
桃園市文華非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,龜山區,非營利,12,97944,0,8162,0
桃園市新埔非營利幼兒園(委託社團法人中華民國城鄉形象協會辦理),桃園區,非營利,12,122424,0,10202,0
桃園市新屋區啟文國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新屋區埔頂國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區大坡國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區新屋國民小學附設幼兒園,新屋區,公立,8,72092,14900,9012,1863
桃園市新屋區東明國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區永安國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區社子國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新屋區笨港國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區蚵間國民小學附設幼兒園,新屋區,公立,8,72092,0,9012,0
桃園市新屋區頭洲國民小學附設幼兒園,新屋區,公立,8,72092,200,9012,25
桃園市新華非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,平鎮區,非營利,12,104328,0,8694,0
桃園市月眉非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),中壢區,非營利,12,102960,0,8580,0
桃園市桃園區中埔國民小學附設幼兒園,桃園區,公立,8,72092,0,9012,0
桃園市桃園區中山國民小學附設幼兒園,桃園區,公立,8,72092,11516,9012,1440
桃園市桃園區北門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區南門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區同安國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區建國國民小學附設幼兒園,桃園區,公立,8,72092,9900,9012,1238
桃園市桃園區建德國民小學附設幼兒園,桃園區,公立,8,72092,21685,9012,2711
桃園市桃園區慈文國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區成功國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區文山國民小學附設幼兒園,桃園區,公立,8,72092,5100,9012,638
桃園市桃園區會稽國民小學附設幼兒園,桃園區,公立,8,72092,9600,9012,1200
桃園市桃園區東門國民小學附設幼兒園,桃園區,公立,8,72092,0,9012,0
桃園市桃園區桃園國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區西門國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃園區青溪國民小學附設幼兒園,桃園區,公立,8,72092,200,9012,25
桃園市桃捷非營利幼兒園(委託社團法人台灣幸福園親子教育推廣學會辦理),大園區,非營利,12,103104,0,8592,0
桃園市楊光非營利幼兒園（委託社團法人新竹市教保人員協會辦理）,楊梅區,非營利,12,106908,0,8909,0
桃園市楊明非營利幼兒園（委託社團法人新北市中華國際嬰幼兒發展學會辦理）,楊梅區,非營利,12,102960,0,8580,0
桃園市楊梅區上湖國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區上田國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區四維國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區大同國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區富岡國民小學附設幼兒園,楊梅區,公立,8,71632,0,8954,0
桃園市楊梅區楊心國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區楊明國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區楊梅國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區水美國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區瑞原國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區瑞埔國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市楊梅區瑞梅國民小學附設幼兒園,楊梅區,公立,8,72092,0,9012,0
桃園市楊梅區高榮國民小學附設幼兒園,楊梅區,公立,8,72092,200,9012,25
桃園市橫峰非營利幼兒園（委託社團法人中華民國城鄉形象協會辦理）,大園區,非營利,12,102396,0,8533,0
桃園市永福非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),楊梅區,非營利,12,97596,0,8133,0
桃園市永福非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理)校前分班,楊梅區,非營利,12,97596,0,8133,0
桃園市瑞坪非營利幼兒園(委託社團法人臺灣亞洲學前教育培訓協會辦理),楊梅區,非營利,12,95748,0,7979,0
桃園市私立一心幼兒園,中壢區,私立,12,215064,0,17922,0
桃園市私立三立幼兒園,八德區,準公共化,12,215648,9000,17971,750
桃園市私立上禾幼兒園,大溪區,私立,12,192508,28800,16042,2400
桃園市私立丞格幼兒園,龜山區,私立,10,330000,0,33000,0
桃園市私立中壢工業區聯合幼兒園,中壢區,準公共化,12,253824,18000,21152,1500
桃園市私立中山幼兒園,中壢區,準公共化,12,192000,9000,16000,750
桃園市私立中正藝文幼兒園,桃園區,私立,12,480000,52800,40000,4400
桃園市私立中華幼兒園,大園區,準公共化,12,264936,26400,22078,2200
桃園市私立丹妮幼兒園,龍潭區,私立,12,238960,52800,19913,4400
桃園市私立乖乖幼兒園,中壢區,準公共化,12,214000,0,17833,0
桃園市私立亞碩幼兒園,平鎮區,私立,12,302800,0,25233,0
桃園市私立人文蒙特梭利幼兒園,桃園區,私立,12,256000,0,21333,0
桃園市私立仁愛幼兒園,龍潭區,準公共化,12,245568,9000,20464,750
桃園市私立仟樺幼兒園,楊梅區,私立,10,170000,24000,17000,2400
桃園市私立企鵝家族英國幼兒園,中壢區,準公共化,12,235680,0,19640,0
桃園市私立休仕頓幼兒園,平鎮區,準公共化,12,241040,9000,20087,750
桃園市私立佑佑寶貝幼兒園,觀音區,準公共化,12,193584,9000,16132,750
桃園市私立何嘉仁平鎮幼兒園,平鎮區,私立,12,331200,0,27600,0
桃園市私立何嘉仁幼兒園,桃園區,私立,12,320000,0,26667,0
桃園市私立何智仁幼兒園,中壢區,私立,10,202400,0,20240,0
桃園市私立佛克力幼兒園,大溪區,準公共化,12,194136,0,16178,0
桃園市私立佛利亞華興幼兒園,大園區,私立,12,240000,0,20000,0
桃園市私立佳和幼兒園,八德區,準公共化,12,192976,0,16081,0
桃園市私立佳豪幼兒園,中壢區,準公共化,12,191016,24000,15918,2000
桃園市私立信華幼兒園,蘆竹區,準公共化,12,285520,28800,23793,2400
桃園市私立偉恩幼兒園,桃園區,準公共化,12,204912,12000,17076,1000
桃園市私立健行幼兒園,龍潭區,私立,12,180000,36000,15000,3000
桃園市私立偵娣幼兒園,八德區,私立,12,232800,24000,19400,2000
桃園市私立優德威幼兒園,八德區,私立,10,170000,28600,17000,2860
桃園市私立優比幼兒園,八德區,準公共化,12,168000,28800,14000,2400
桃園市私立六合幼兒園,龜山區,準公共化,12,198516,1000,16543,83
桃園市私立冠博幼兒園,龍潭區,準公共化,12,203416,36000,16951,3000
桃園市私立凱思堡幼兒園,八德區,私立,12,364000,0,30333,0
桃園市私立凱莉幼兒園,桃園區,準公共化,12,201928,0,16827,0
桃園市私立創意家幼兒園,中壢區,準公共化,12,244480,33600,20373,2800
桃園市私立劍橋幼兒園,桃園區,私立,10,364000,0,36400,0
桃園市私立加貝爾幼兒園,八德區,私立,10,198584,13200,19858,1320
桃園市私立勁草幼兒園,桃園區,私立,10,238800,0,23880,0
桃園市私立千千幼兒園,中壢區,準公共化,12,255760,9000,21313,750
桃園市私立千心幼兒園,大溪區,準公共化,12,242160,9000,20180,750
桃園市私立千雅幼兒園,大溪區,私立,10,167200,13200,16720,1320
桃園市私立南勢快樂斑比蒙氏幼兒園,平鎮區,準公共化,12,244000,6000,20333,500
桃園市私立南華幼兒園,龜山區,準公共化,12,241216,24000,20101,2000
桃園市私立原明欣幼兒園,中壢區,準公共化,12,232640,9000,19387,750
桃園市私立及人幼兒園,楊梅區,私立,12,175200,12000,14600,1000
桃園市私立双得幼兒園,中壢區,私立,10,710000,66000,71000,6600
桃園市私立叡稚幼兒園,桃園區,準公共化,12,250560,0,20880,0
桃園市私立史丹佛幼兒園,平鎮區,私立,10,246800,16500,24680,1650
桃園市私立吉尼爾歌德幼兒園,中壢區,私立,12,228000,6000,19000,500
桃園市私立吉星幼兒園,楊梅區,準公共化,12,227184,19200,18932,1600
桃園市私立名人幼兒園,八德區,準公共化,12,251616,9000,20968,750
桃園市私立吾師幼兒園,桃園區,私立,12,159600,0,13300,0
桃園市私立和美幼兒園,觀音區,準公共化,12,240528,24000,20044,2000
桃園市私立哈囉凱蒂幼兒園,大園區,私立,12,212000,0,17667,0
桃園市私立唯崧幼兒園,平鎮區,準公共化,12,214560,18000,17880,1500
桃園市私立啟幼幼兒園,楊梅區,準公共化,12,272160,0,22680,0
桃園市私立善貽幼兒園,大溪區,私立,12,232800,61200,19400,5100
桃園市私立喜兒幼兒園,楊梅區,私立,12,250800,0,20900,0
桃園市私立喜樂幼兒園,中壢區,準公共化,12,239664,36000,19972,3000
桃園市私立喬幼幼兒園,桃園區,私立,10,201436,22000,20144,2200
桃園市私立喬比幼兒園,觀音區,私立,12,156000,0,13000,0
桃園市私立喬立幼兒園,龜山區,私立,12,196480,36000,16373,3000
桃園市私立嘉仁幼兒園,蘆竹區,私立,12,352820,0,29402,0
桃園市私立嘉煌幼兒園,龍潭區,私立,12,339640,0,28303,0
桃園市私立嘉育幼兒園,蘆竹區,私立,12,198000,0,16500,0
桃園市私立四季幼兒園,龍潭區,私立,12,240800,26400,20067,2200
桃園市私立囿柔幼兒園,蘆竹區,準公共化,12,240000,18000,20000,1500
桃園市私立國恩幼兒園,中壢區,準公共化,12,274080,24000,22840,2000
桃園市私立國際長頸鹿幼兒園,桃園區,私立,12,299640,72000,24970,6000
桃園市私立國鼎幼兒園,中壢區,私立,12,225600,26400,18800,2200
桃園市私立圓圓幼兒園,桃園區,私立,12,232800,61200,19400,5100
桃園市私立埔心幼兒園,楊梅區,準公共化,12,209576,0,17465,0
桃園市私立培英幼兒園,大園區,私立,12,160000,0,13333,0
桃園市私立夏恩幼兒園,新屋區,準公共化,12,251200,0,20933,0
桃園市私立多元幼兒園,桃園區,私立,10,320000,0,32000,0
桃園市私立多恩長頸鹿幼兒園,觀音區,準公共化,12,259440,0,21620,0
桃園市私立大中華幼兒園,大園區,準公共化,12,183184,26400,15265,2200
桃園市私立大全幼兒園,平鎮區,準公共化,12,192000,9000,16000,750
桃園市私立大惠幼兒園,楊梅區,準公共化,12,194532,0,16211,0
桃園市私立大方幼兒園,平鎮區,私立,12,191000,0,15917,0
桃園市私立大業幼兒園,桃園區,私立,12,208800,36000,17400,3000
桃園市私立大溪溫德爾幼兒園,大溪區,私立,12,198000,18480,16500,1540
桃園市私立大群幼兒園,平鎮區,準公共化,12,231880,0,19323,0
桃園市私立大自然幼兒園,中壢區,準公共化,12,213988,9600,17832,800
桃園市私立大賞蒙特梭利幼兒園,桃園區,準公共化,12,250336,13500,20861,1125
桃園市私立天韻幼兒園,平鎮區,準公共化,12,186000,26400,15500,2200
桃園市私立奇德爾幼兒園,楊梅區,準公共化,12,195776,0,16315,0
桃園市私立奧爾堡幼兒園,中壢區,私立,12,312800,0,26067,0
桃園市私立威士登國際幼兒園,平鎮區,私立,12,210120,0,17510,0
桃園市私立婕瑪幼兒園,中壢區,私立,10,230400,0,23040,0
桃園市私立安和幼兒園,桃園區,私立,10,420000,0,42000,0
桃園市私立安宜幼兒園,平鎮區,私立,12,197760,0,16480,0
桃園市私立安德笙幼兒園,蘆竹區,私立,12,178000,0,14833,0
桃園市私立安琪兒幼兒園,中壢區,準公共化,12,321600,39600,26800,3300
桃園市私立宏林幼兒園,觀音區,準公共化,12,239056,9000,19921,750
桃園市私立宏欣幼兒園,中壢區,私立,10,146000,0,14600,0
桃園市私立宜欣園幼兒園,桃園區,準公共化,12,228000,24000,19000,2000
桃園市私立家安幼兒園,平鎮區,準公共化,12,246168,9000,20514,750
桃園市私立家家幼兒園,蘆竹區,準公共化,12,248528,9000,20711,750
桃園市私立富棋幼兒園,平鎮區,準公共化,12,230232,36000,19186,3000
桃園市私立小博士幼兒園,觀音區,準公共化,12,230440,0,19203,0
桃園市私立小奶爸幼兒園,平鎮區,準公共化,12,283600,9000,23633,750
桃園市私立小朋友幼兒園,蘆竹區,私立,10,216800,36000,21680,3600
桃園市私立小森林幼兒園,桃園區,私立,12,288000,0,24000,0
桃園市私立小牛津幼兒園,八德區,私立,12,204000,33600,17000,2800
桃園市私立小瓢蟲幼兒園,楊梅區,私立,12,277600,0,23133,0
桃園市私立小草幼兒園,中壢區,準公共化,12,195456,26400,16288,2200
桃園市私立小荳荳幼兒園,楊梅區,準公共化,12,213840,28800,17820,2400
桃園市私立尼爾長頸鹿幼兒園,平鎮區,私立,12,238960,52800,19913,4400
桃園市私立山雅幼兒園,桃園區,私立,10,199320,37950,19932,3795
桃園市私立崇皓幼兒園,中壢區,私立,10,222000,0,22200,0
桃園市私立巧宜幼兒園,中壢區,私立,12,182400,0,15200,0
桃園市私立巨茂幼兒園,桃園區,準公共化,12,278400,31200,23200,2600
桃園市私立巴黎幼兒園,桃園區,私立,12,196000,24000,16333,2000
桃園市私立希望城堡幼兒園,桃園區,準公共化,12,232400,9000,19367,750
桃園市私立平安幼兒園,桃園區,私立,12,189600,36000,15800,3000
桃園市私立幸福日光幼兒園,中壢區,私立,12,248272,0,20689,0
桃園市私立幼幼家幼兒園,平鎮區,準公共化,12,207480,0,17290,0
桃園市私立幼幼幼兒園,中壢區,準公共化,12,250512,9000,20876,750
桃園市私立幼華幼兒園,桃園區,準公共化,12,244344,14400,20362,1200
桃園市私立康大幼兒園,觀音區,準公共化,12,197352,0,16446,0
桃園市私立康橋幼兒園,蘆竹區,準公共化,12,364000,0,30333,0
桃園市私立康萊爾幼兒園,桃園區,私立,12,242032,0,20169,0
桃園市私立廣福幼兒園,八德區,私立,10,300000,0,30000,0
桃園市私立建興幼兒園,桃園區,準公共化,12,196320,9000,16360,750
桃園市私立建華幼兒園,觀音區,準公共化,12,192000,9000,16000,750
桃園市私立張校長幼兒園,觀音區,準公共化,12,195312,9000,16276,750
桃園市私立張校長森林幼兒園,觀音區,準公共化,12,246336,7200,20528,600
桃園市私立復興岡幼兒園,桃園區,私立,10,120500,0,12050,0
桃園市私立德來幼兒園,桃園區,私立,10,207360,0,20736,0
桃園市私立德育幼兒園,八德區,準公共化,12,228288,18000,19024,1500
桃園市私立心藝幼兒園,龜山區,私立,12,315960,24000,26330,2000
桃園市私立忠政幼兒園,平鎮區,準公共化,12,192000,14400,16000,1200
桃園市私立忠福幼兒園,中壢區,私立,12,233600,30000,19467,2500
桃園市私立快樂傌麗安幼兒園,桃園區,私立,12,300000,0,25000,0
桃園市私立快樂斑比幼兒園,平鎮區,準公共化,12,264800,6000,22067,500
桃園市私立快樂斑比蒙特梭利幼兒園,龜山區,準公共化,12,227680,0,18973,0
桃園市私立快樂營幼兒園,蘆竹區,私立,12,181200,12000,15100,1000
桃園市私立怡心幼兒園,大園區,私立,10,168800,0,16880,0
桃園市私立怡心幼兒園竹圍分班,大園區,私立,10,168800,0,16880,0
桃園市私立恩典幼兒園,蘆竹區,私立,12,187200,0,15600,0
桃園市私立恩碩幼兒園,中壢區,私立,12,192640,0,16053,0
桃園市私立悅興幼兒園,八德區,準公共化,12,264000,10600,22000,883
桃園市私立惠思頓幼兒園,蘆竹區,準公共化,12,241608,9000,20134,750
桃園市私立惠翔幼兒園,大園區,私立,12,187872,0,15656,0
桃園市私立愛佳幼兒園,蘆竹區,準公共化,12,175200,9000,14600,750
桃園市私立愛兒群幼兒園,八德區,私立,12,264400,6000,22033,500
桃園市私立愛兒群龍潭幼兒園,龍潭區,私立,12,272800,0,22733,0
桃園市私立愛寶兒幼兒園,中壢區,準公共化,12,254400,24000,21200,2000
桃園市私立愛尼歐幼兒園,楊梅區,準公共化,12,248232,24000,20686,2000
桃園市私立愛彌兒幼兒園,龜山區,私立,10,185400,0,18540,0
桃園市私立愛心幼兒園,平鎮區,準公共化,12,201960,0,16830,0
桃園市私立愛愛幼兒園,龜山區,私立,10,221224,7150,22122,715
桃園市私立愛森堡幼兒園,大溪區,準公共化,12,207536,0,17295,0
桃園市私立愛比幼兒園,中壢區,私立,12,235200,0,19600,0
桃園市私立愛玩美幼兒園,中壢區,私立,12,276000,33600,23000,2800
桃園市私立愛迪兒幼兒園,蘆竹區,私立,10,206200,38720,20620,3872
桃園市私立愛迪生幼兒園,桃園區,準公共化,10,203184,0,20318,0
桃園市私立愛麗絲幼兒園,桃園區,準公共化,12,258640,12000,21553,1000
桃園市私立慈幼幼兒園,中壢區,私立,12,272000,0,22667,0
桃園市私立慈心園幼兒園,龜山區,準公共化,12,197424,18000,16452,1500
桃園市私立慈恩幼兒園,大溪區,私立,11,206500,0,18773,0
桃園市私立慧兒園幼兒園,龜山區,私立,12,189600,24000,15800,2000
桃園市私立托福幼兒園,桃園區,準公共化,12,257320,0,21443,0
桃園市私立承恩幼兒園,楊梅區,私立,12,212800,0,17733,0
桃園市私立政欣幼兒園,平鎮區,私立,12,138400,0,11533,0
桃園市私立文化幼兒園,平鎮區,私立,12,237992,0,19833,0
桃園市私立文和幼兒園,大溪區,準公共化,12,201792,0,16816,0
桃園市私立文華幼兒園,龍潭區,私立,12,206800,21120,17233,1760
桃園市私立文馨幼兒園,龜山區,準公共化,12,230976,0,19248,0
桃園市私立新光幼兒園,平鎮區,準公共化,12,231144,9000,19262,750
桃園市私立新奇屋幼兒園,新屋區,準公共化,12,239216,9000,19935,750
桃園市私立新學屋幼兒園,新屋區,準公共化,12,239216,9000,19935,750
桃園市私立新甜甜幼兒園,觀音區,私立,12,132400,0,11033,0
桃園市私立新發現幼兒園,桃園區,私立,12,228000,0,19000,0
桃園市私立新自強種子幼兒園,中壢區,準公共化,12,276760,18000,23063,1500
桃園市私立方圓幼兒園,蘆竹區,準公共化,12,272800,36000,22733,3000
桃園市私立日愛幼兒園,蘆竹區,私立,12,134400,0,11200,0
桃園市私立日揚幼兒園,平鎮區,準公共化,12,206544,0,17212,0
桃園市私立日春幼兒園,龍潭區,私立,10,119100,10000,11910,1000
桃園市私立明原蒙特梭利幼兒園,平鎮區,私立,12,279984,0,23332,0
桃園市私立明子園幼兒園,平鎮區,私立,12,204000,30000,17000,2500
桃園市私立明子幼兒園,平鎮區,私立,12,264000,0,22000,0
桃園市私立明新幼兒園,八德區,準公共化,12,192000,36000,16000,3000
桃園市私立明日之星幼兒園,楊梅區,準公共化,12,241800,31680,20150,2640
桃園市私立易仕森林生態幼兒園,龍潭區,私立,10,163400,0,16340,0
桃園市私立星球幼兒園,中壢區,私立,12,199200,0,16600,0
桃園市私立春天幼兒園,蘆竹區,私立,12,262400,0,21867,0
