point,area,type,months,total1,total2,monthly1,monthly2
新北市三重區光興國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區厚德國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區正義國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區永福國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區碧華國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區興穀國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區重陽國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市三重區集美國民小學附設幼兒園,三重區,公立,8,66700,200,8338,25
新北市中和區中和國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區光復國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區復興國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區景新國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區秀山國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區積穗國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區自強國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區興南國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中和區錦和國民小學附設幼兒園,中和區,公立,8,66700,200,8338,25
新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),三峽區,非營利,12,93768,0,7814,0
新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),新莊區,非營利,12,91836,0,7653,0
新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),土城區,非營利,12,109308,0,9109,0
新北市五股區五股國民小學附設幼兒園,五股區,公立,8,66700,200,8338,25
新北市五股區德音國民小學附設幼兒園,五股區,公立,8,66700,200,8338,25
新北市五股區成州國民小學附設幼兒園,五股區,公立,8,66700,200,8338,25
新北市五股區更寮國民小學附設幼兒園,五股區,公立,8,66700,200,8338,25
新北市佳林非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),林口區,非營利,12,106800,0,8900,0
新北市八里區八里國民小學附設幼兒園,八里區,公立,8,66700,200,8338,25
新北市八里區大崁國民小學附設幼兒園,八里區,公立,8,66700,200,8338,25
新北市北大非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),三峽區,非營利,12,95052,0,7921,0
新北市土城區土城國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市土城區安和國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市土城區廣福國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市土城區樂利國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市土城區清水國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市土城區頂埔國民小學附設幼兒園,土城區,公立,8,66700,200,8338,25
新北市坪林區坪林國民小學附設幼兒園,坪林區,公立,8,66700,200,8338,25
新北市大觀非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理),板橋區,非營利,12,99744,0,8312,0
新北市安溪非營利幼兒園(委託社團法人桃園市教保服務人員協會辦理),三峽區,非營利,12,111864,0,9322,0
新北市安興非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),新店區,非營利,12,116232,0,9686,0
新北市山北非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,中和區,非營利,12,112224,0,9352,0
新北市平溪區十分國民小學附設幼兒園,平溪區,公立,8,66700,200,8338,25
新北市平溪區平溪國民小學附設幼兒園,平溪區,公立,8,66700,200,8338,25
新北市平溪區菁桐國民小學附設幼兒園,平溪區,公立,8,66700,200,8338,25
新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理),林口區,非營利,12,113100,0,9425,0
新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理),林口區,非營利,12,113688,0,9474,0
新北市新店區中正國民小學附設幼兒園,新店區,公立,8,66700,0,8338,0
新北市新店區北新國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區大豐國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區安坑國民小學附設幼兒園,新店區,公立,8,71560,200,8945,25
新北市新店區屈尺國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區新和國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區新店國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區直潭國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區雙城國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區雙峰國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區青潭國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店區龜山國民小學附設幼兒園,新店區,公立,8,66700,200,8338,25
新北市新店及人非營利幼兒園(財團法人新北市私立及人高級中學申請辦理),新店區,非營利,12,100680,0,8390,0
新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理),板橋區,非營利,12,90156,0,7513,0
新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),林口區,非營利,12,94908,0,7909,0
新北市新莊區中信國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區中港國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區丹鳳國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區光華國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區國泰國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區思賢國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區新泰國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區新莊國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區昌隆國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區榮富國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區民安國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區興化國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區裕民國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區豐年國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市新莊區頭前國民小學附設幼兒園,新莊區,公立,8,66700,200,8338,25
新北市昌平非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,新莊區,非營利,12,97872,0,8156,0
新北市昌福非營利幼兒園(委託中華民國文教產業發展暨補習服務品保協會辦理),鶯歌區,非營利,12,99972,0,8331,0
新北市板橋區中山國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區信義國民小學附設幼兒園,板橋區,公立,8,66700,100,8338,13
新北市板橋區國光國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區埔墘國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區大觀國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區實踐國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區後埔國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區文德國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區文聖國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區新埔國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區板橋國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區江翠國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區沙崙國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區海山國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區溪洲國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區莒光國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市板橋區重慶國民小學附設幼兒園,板橋區,公立,8,66700,200,8338,25
新北市林口區南勢國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區嘉寶國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區林口國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區瑞平國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區興福國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區頭湖國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區麗園國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市林口區麗林國民小學附設幼兒園,林口區,公立,8,66700,200,8338,25
新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理),板橋區,非營利,12,91020,0,7585,0
新北市樹林區三多國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區大同國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區山佳國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區彭福國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區文林國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區樹林國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區武林國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區育德國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市樹林區育林國民小學附設幼兒園,樹林區,公立,8,66700,200,8338,25
新北市永和區永和國民小學附設幼兒園,永和區,公立,8,66700,200,8338,25
新北市永和區永平國民小學附設幼兒園,永和區,公立,8,66700,200,8338,25
新北市永和區秀朗國民小學附設幼兒園,永和區,公立,8,66700,200,8338,25
新北市永和區網溪國民小學附設幼兒園,永和區,公立,8,66700,200,8338,25
新北市永和區頂溪國民小學附設幼兒園,永和區,公立,8,66700,200,8338,25
新北市汐止區保長國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區北峰國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區北港國民小學附設幼兒園,汐止區,公立,8,66700,0,8338,0
新北市汐止區崇德國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區樟樹國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區汐止國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區白雲國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區秀峰國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區農會附設新北市私立汐農幼兒園,汐止區,準公共化,12,182408,0,15201,0
新北市汐止區金龍國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市汐止區長安國民小學附設幼兒園,汐止區,公立,8,66700,200,8338,25
新北市泰山區同榮國民小學附設幼兒園,泰山區,公立,8,66700,200,8338,25
新北市泰山區明志國民小學附設幼兒園,泰山區,公立,8,66700,200,8338,25
新北市泰山區泰山國民小學附設幼兒園,泰山區,公立,8,66700,200,8338,25
新北市海工非營利幼兒園(委託社團法人新北市幼兒成長協會辦理),土城區,非營利,12,103572,0,8631,0
新北市淡水區中泰國民小學附設幼兒園,淡水區,公立,8,66700,100,8338,13
新北市淡水區坪頂國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區天生國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區屯山國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區文化國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區新市國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區新興國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區水源國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區淡水國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區竹圍國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區育英國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區興仁國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市淡水區鄧公國民小學附設幼兒園,淡水區,公立,8,66700,200,8338,25
新北市深坑區深坑國民小學附設幼兒園,深坑區,公立,8,66700,200,8338,25
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),三峽區,非營利,12,116880,0,9740,0
新北市烏來區福山國民小學附設幼兒園,烏來區,公立,8,66700,200,8338,25
新北市瑞芳區九份國民小學附設幼兒園,瑞芳區,公立,8,72100,200,9013,25
新北市瑞芳區吉慶國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區濂洞國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區猴硐國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區瑞亭國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區瑞柑國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區瑞濱國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區瑞芳國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區瓜山國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區義方國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市瑞芳區鼻頭國民小學附設幼兒園,瑞芳區,公立,8,66700,200,8338,25
新北市石碇區和平國民小學附設幼兒園,石碇區,公立,8,66700,200,8338,25
新北市石碇區永定國民小學附設幼兒園,石碇區,公立,8,66700,200,8338,25
新北市石碇區石碇國民小學附設幼兒園,石碇區,公立,8,66700,200,8338,25
新北市石門區乾華國民小學附設幼兒園,石門區,公立,8,66700,0,8338,0
新北市石門區石門國民小學附設幼兒園,石門區,公立,8,66700,200,8338,25
新北市石門區老梅國民小學附設幼兒園,石門區,公立,8,66700,200,8338,25
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),三重區,非營利,12,98052,0,8171,0
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),新莊區,非營利,12,101316,0,8443,0
新北市私立七賢幼兒園,永和區,私立,12,292000,0,24333,0
新北市私立三之三幼兒園,新店區,私立,12,323200,19200,26933,1600
新北市私立三元幼兒園,板橋區,私立,12,396000,36000,33000,3000
新北市私立三和幼兒園,三重區,私立,12,486000,36000,40500,3000
新北市私立三愛幼兒園,新店區,私立,12,252000,14400,21000,1200
新北市私立三暉幼兒園,永和區,私立,10,324800,0,32480,0
新北市私立三民幼兒園,新店區,私立,12,432000,0,36000,0
新北市私立三重忠孝幼兒園,三重區,準公共化,12,298400,15840,24867,1320
新北市私立上綸幼兒園,三重區,私立,12,302400,26400,25200,2200
新北市私立中中幼兒園,永和區,準公共化,12,236144,9000,19679,750
新北市私立中仁幼兒園,中和區,準公共化,12,310464,0,25872,0
新北市私立中冠幼兒園,蘆洲區,私立,12,217920,0,18160,0
新北市私立中和松柏幼兒園,中和區,私立,12,326000,24000,27167,2000
新北市私立中華兒童幼兒園,蘆洲區,準公共化,12,220760,18000,18397,1500
新北市私立丹力幼兒園,三重區,私立,10,387600,30360,38760,3036
新北市私立丹妮爾幼兒園,土城區,私立,12,343200,19200,28600,1600
新北市私立互仁幼兒園,新莊區,私立,12,220800,0,18400,0
新北市私立亞特幼兒園,板橋區,準公共化,12,264296,18000,22025,1500
新北市私立京揚幼兒園,土城區,私立,10,309000,17666,30900,1767
新北市私立人文幼兒園,八里區,私立,12,294000,0,24500,0
新北市私立仁愛幼兒園,泰山區,私立,12,460000,30000,38333,2500
新北市私立仁慈幼兒園,三重區,準公共化,12,258712,9000,21559,750
新北市私立今人園幼兒園,蘆洲區,私立,10,272000,0,27200,0
新北市私立今仁幼兒園,板橋區,私立,12,150800,12000,12567,1000
新北市私立企鵝家族幼兒園,樹林區,私立,12,340000,0,28333,0
新北市私立休士頓幼兒園,土城區,私立,10,302000,0,30200,0
新北市私立何嘉仁幼兒園,新莊區,私立,12,486000,30000,40500,2500
新北市私立何嘉仁得和幼兒園,永和區,私立,12,495600,0,41300,0
新北市私立何嘉仁昌隆幼兒園,新莊區,私立,12,478000,30000,39833,2500
新北市私立佩思幼兒園,三峽區,私立,12,460000,36000,38333,3000
新北市私立佳佳安幼兒園,蘆洲區,準公共化,12,240840,18000,20070,1500
新北市私立佳佳安長榮幼兒園,蘆洲區,私立,12,316800,30000,26400,2500
新北市私立佳兒幼兒園,三峽區,私立,12,235200,15840,19600,1320
新北市私立佳南幼兒園,中和區,私立,12,432000,19200,36000,1600
新北市私立佳呈幼兒園,林口區,私立,12,586800,19200,48900,1600
新北市私立佳思美幼兒園,蘆洲區,準公共化,12,225600,9000,18800,750
新北市私立佳恩幼兒園,新店區,準公共化,12,253040,18000,21087,1500
新北市私立佳欣中正幼兒園,新店區,私立,12,287200,18000,23933,1500
新北市私立佳欣北新幼兒園,新店區,私立,12,287200,18000,23933,1500
新北市私立佳欣幼兒園,新店區,私立,12,287200,18000,23933,1500
新北市私立佳盈幼兒園,汐止區,私立,12,331200,0,27600,0
新北市私立佳辰幼兒園,蘆洲區,私立,12,316000,0,26333,0
新北市私立來來幼兒園,三重區,私立,12,345600,42000,28800,3500
新北市私立來得幼兒園,蘆洲區,準公共化,12,234288,9000,19524,750
新北市私立俏媽咪幼兒園,新店區,私立,12,367580,0,30632,0
新北市私立偉仁幼兒園,板橋區,私立,12,320000,19380,26667,1615
新北市私立偉恩幼兒園,中和區,私立,12,276000,12000,23000,1000
新北市私立健群幼兒園,新莊區,準公共化,12,272400,18000,22700,1500
新北市私立傑出幼兒園,新莊區,準公共化,12,209760,12000,17480,1000
新北市私立傑安幼兒園,新莊區,準公共化,12,283200,9000,23600,750
新北市私立傑瑞兒童村幼兒園,新莊區,私立,12,319200,0,26600,0
新北市私立傳動幼兒園,永和區,私立,12,236000,0,19667,0
新北市私立僑治亞幼兒園,新莊區,私立,12,307200,0,25600,0
新北市私立僑治亞幼兒園中港分班,新莊區,私立,12,307200,19272,25600,1606
新北市私立僑治亞頭前幼兒園,新莊區,私立,12,297600,15840,24800,1320
新北市私立儒林幼兒園,新莊區,私立,12,280800,15840,23400,1320
新北市私立優兒幼兒園,板橋區,準公共化,12,278400,59400,23200,4950
新北市私立優時代幼兒園,新店區,私立,12,518400,24000,43200,2000
新北市私立優貝兒幼兒園,板橋區,準公共化,12,320000,18000,26667,1500
新北市私立優質幼兒園,五股區,私立,12,199200,0,16600,0
新北市私立兆元幼兒園,中和區,準公共化,12,294000,24000,24500,2000
新北市私立光星幼兒園,板橋區,私立,12,328000,14400,27333,1200
新北市私立光華幼兒園,蘆洲區,私立,12,273200,0,22767,0
新北市私立兒童天地幼兒園,三重區,準公共化,12,266160,13500,22180,1125
新北市私立兜群育資優幼兒園,蘆洲區,私立,12,240000,18480,20000,1540
新北市私立全國幼兒園,蘆洲區,準公共化,12,266080,24000,22173,2000
新北市私立全球幼兒園,土城區,私立,12,300000,0,25000,0
新北市私立全能愛彌兒板橋幼兒園,板橋區,私立,12,240000,19200,20000,1600
新北市私立全能愛彌兒板橋幼兒園永豐分班,板橋區,私立,12,240000,19200,20000,1600
新北市私立冠軍幼兒園,樹林區,準公共化,12,215544,18000,17962,1500
新北市私立凱思莉幼兒園,板橋區,私立,12,300000,0,25000,0
新北市私立凱怡幼兒園,五股區,私立,12,264000,28800,22000,2400
新北市私立凱撒琳幼兒園,新店區,私立,12,330000,18480,27500,1540
新北市私立凱文幼兒園,蘆洲區,準公共化,12,251608,18000,20967,1500
新北市私立凱樂幼兒園,土城區,私立,12,391200,19200,32600,1600
新北市私立凱樂蒂幼兒園,淡水區,私立,12,372800,0,31067,0
新北市私立凱達格蘭幼兒園,新莊區,準公共化,12,245040,9000,20420,750
新北市私立創意蘋果幼兒園,中和區,準公共化,12,275360,18000,22947,1500
新北市私立劍橋幼兒園,蘆洲區,私立,10,307600,16940,30760,1694
新北市私立劍聲幼兒園,新店區,私立,12,436000,0,36333,0
新北市私立劍聲樹林幼兒園,樹林區,私立,12,332000,18000,27667,1500
新北市私立力品幼兒園,板橋區,準公共化,12,301400,9000,25117,750
新北市私立加州森林國際幼兒園,三重區,私立,10,426000,0,42600,0
新北市私立勁寶兒喜星園幼兒園,三重區,私立,12,456000,0,38000,0
新北市私立勁寶兒晨星園幼兒園,新莊區,私立,12,456000,0,38000,0
新北市私立勁寶兒林口幼兒園,林口區,私立,12,403200,14400,33600,1200
新北市私立勁寶兒長樂幼兒園,蘆洲區,私立,12,432000,36000,36000,3000
新北市私立勝利幼兒園,中和區,準公共化,12,280000,19800,23333,1650
新北市私立勵輝國際幼兒園,新莊區,私立,12,356000,19200,29667,1600
新北市私立勵輝幼兒園,新莊區,私立,12,356000,19200,29667,1600
新北市私立北大幼兒園,三峽區,私立,12,252000,0,21000,0
新北市私立北大心世紀幼兒園,樹林區,私立,12,332000,0,27667,0
新北市私立北大迦美幼兒園,樹林區,私立,12,384000,24000,32000,2000
新北市私立北極星幼兒園,土城區,私立,12,456000,19200,38000,1600
新北市私立千愛幼兒園,林口區,私立,12,296000,24000,24667,2000
新北市私立千暉幼兒園,新莊區,私立,12,344000,18000,28667,1500
新北市私立卓越幼兒園,淡水區,準公共化,12,352800,82800,29400,6900
新北市私立南蒂亞幼兒園,林口區,私立,10,453400,24200,45340,2420
新北市私立博士兒幼兒園,淡水區,私立,12,243200,0,20267,0
新北市私立博智幼兒園,樹林區,準公共化,12,182400,12000,15200,1000
新北市私立博聖幼兒園,蘆洲區,準公共化,12,168008,9000,14001,750
新北市私立卡兒堡幼兒園,永和區,私立,12,370000,12000,30833,1000
新北市私立卡爾威特幼兒園,板橋區,私立,12,360000,0,30000,0
新北市私立卡爾斯登幼兒園,板橋區,私立,12,374400,0,31200,0
新北市私立及人幼兒園,新莊區,準公共化,12,239024,9000,19919,750
新北市私立及幼幼兒園,泰山區,私立,12,224000,24000,18667,2000
新北市私立古典幼兒園,板橋區,準公共化,12,420000,13500,35000,1125
新北市私立可爾威德幼兒園,淡水區,私立,12,392400,48000,32700,4000
新北市私立台大幼兒園,板橋區,準公共化,12,264004,18000,22000,1500
新北市私立史丹力幼兒園,蘆洲區,私立,10,300200,0,30020,0
新北市私立史丹福幼兒園,土城區,私立,12,348400,0,29033,0
新北市私立合安幼兒園,永和區,準公共化,12,251760,18000,20980,1500
新北市私立吉優幼兒園,汐止區,私立,12,418000,39600,34833,3300
新北市私立吉尼爾幼兒園,新莊區,私立,12,200000,0,16667,0
新北市私立吉德幼兒園,三重區,私立,12,258000,19200,21500,1600
新北市私立吉恩幼兒園,土城區,私立,12,252000,0,21000,0
新北市私立吉智幼兒園,板橋區,私立,12,252000,3000,21000,250
新北市私立吉的堡佳樂幼兒園,永和區,私立,12,306000,0,25500,0
新北市私立吉的堡北馨園幼兒園,淡水區,私立,12,384000,0,32000,0
新北市私立吉的堡南雅幼兒園,板橋區,私立,12,340400,26400,28367,2200
新北市私立吉的堡英群幼兒園,三重區,私立,12,472000,66000,39333,5500
新北市私立吉的堡英資幼兒園,三重區,私立,12,396000,66000,33000,5500
新北市私立吉而堡幼兒園,林口區,私立,12,480000,39600,40000,3300
新北市私立名亮幼兒園,土城區,私立,12,267200,19200,22267,1600
新北市私立名人幼兒園,樹林區,私立,12,264000,18000,22000,1500
新北市私立名欣幼兒園,樹林區,私立,12,264000,0,22000,0
新北市私立向日園幼兒園,新店區,私立,12,330400,19200,27533,1600
新北市私立向日葵幼兒園,汐止區,準公共化,12,258240,15840,21520,1320
新北市私立向詮幼兒園,蘆洲區,私立,12,208000,0,17333,0
新北市私立君格綠園道幼兒園,汐止區,私立,12,352000,0,29333,0
新北市私立和平幼兒園,板橋區,私立,12,320000,19380,26667,1615
新北市私立和智幼兒園,新莊區,私立,12,294000,0,24500,0
新北市私立哈佛園幼兒園,三重區,私立,12,240000,0,20000,0
新北市私立哈寶寶幼兒園,汐止區,私立,12,270000,15840,22500,1320
新北市私立唯寶幼兒園,淡水區,私立,12,144960,0,12080,0
新北市私立唯爾幼兒園,汐止區,私立,12,320000,8400,26667,700
新北市私立啟文幼兒園,三重區,私立,12,332000,26400,27667,2200
新北市私立啟育幼兒園,三峽區,私立,12,281700,3600,23475,300
新北市私立啟蒙幼兒園,淡水區,私立,12,312000,0,26000,0
新北市私立喜星園幼兒園,三重區,私立,12,456000,0,38000,0
新北市私立喬一幼兒園,板橋區,私立,10,309000,17666,30900,1767
新北市私立喬中幼兒園,樹林區,私立,12,338400,15840,28200,1320
新北市私立喬大幼兒園,三重區,私立,12,240000,24000,20000,2000
新北市私立喬安幼兒園,泰山區,私立,12,338400,15840,28200,1320
新北市私立喬幼光明幼兒園,板橋區,私立,12,355200,12000,29600,1000
新北市私立喬幼國際幼兒園,永和區,私立,10,309000,17666,30900,1767
