point,area,type,months,total1,total2,monthly1,monthly2,total3
雲林縣私立福懋幼兒園,斗六市,私立,12,64440,0,5370,0,64440
雲林縣私立福祿貝爾幼兒園,斗六市,準公共化,12,136400,9000,11367,750,136400
雲林縣私立立人幼兒園,虎尾鎮,準公共化,12,116028,9000,9669,750,116028
雲林縣私立童心幼兒園,虎尾鎮,準公共化,12,126740,9000,10562,750,126740
雲林縣私立童話世界幼兒園,褒忠鄉,準公共化,12,91200,12000,7600,1000,91200
雲林縣私立維也納幼兒園,虎尾鎮,私立,12,116000,0,9667,0,116000
雲林縣私立維多利亞國民小學附設幼兒園,斗六市,私立,12,167200,200,13933,17,167200
雲林縣私立美奇幼兒園,麥寮鄉,準公共化,12,132000,9000,11000,750,132000
雲林縣私立聖文幼兒園,口湖鄉,準公共化,12,91740,9000,7645,750,91740
雲林縣私立莫札特幼兒園,斗六市,私立,12,128000,0,10667,0,128000
雲林縣私立葳尼爾幼兒園,口湖鄉,準公共化,12,94800,0,7900,0,94800
雲林縣私立誠敬幼兒園,斗六市,準公共化,12,107828,0,8986,0,107828
雲林縣私立達文西幼兒園,斗六市,準公共化,12,138000,9000,11500,750,138000
雲林縣私立長和幼兒園,斗六市,準公共化,12,105744,9000,8812,750,105744
雲林縣私立青園幼兒園,土庫鎮,準公共化,12,87600,9000,7300,750,87600
雲林縣臺西鄉立幼兒園,臺西鄉,公立,11,37600,0,3418,0,37600
雲林縣虎尾鎮中溪國民小學附設幼兒園,虎尾鎮,公立,9,33150,200,3683,22,33150
雲林縣虎尾鎮立幼兒園,虎尾鎮,公立,12,43000,0,3583,0,43000
雲林縣虎尾非營利幼兒園(委託環球學校財團法人辦理),虎尾鎮,非營利,12,0,0,9596,0,115152
雲林縣褒忠鄉立幼兒園,褒忠鄉,公立,12,40400,0,3367,0,40400
雲林縣褒忠鄉褒忠國民小學附設幼兒園,褒忠鄉,公立,9,34050,0,3783,0,34050
雲林縣西螺鎮中山國民小學附設幼兒園,西螺鎮,公立,9,34320,200,3813,22,34320
雲林縣西螺鎮立幼兒園,西螺鎮,公立,12,47680,6000,3973,500,47680
