point,area,type,months,total1,total2,monthly1,monthly2
雲林縣斗南鎮立幼兒園,斗南鎮,公立,10,40200,0,4020,0
雲林縣斗南鎮立幼兒園靖興分班,斗南鎮,公立,10,40200,0,4020,0
雲林縣東勢鄉東勢國民小學附設幼兒園,東勢鄉,公立,8,34500,0,4313,0
雲林縣東勢鄉立幼兒園,東勢鄉,公立,12,39600,0,3300,0
雲林縣林內鄉立幼兒園,林內鄉,公立,10,39100,0,3910,0
雲林縣橋頭非營利幼兒園(委託財團法人高雄市私立復華高級中學辦理),麥寮鄉,非營利,12,96468,0,8039,0
雲林縣水林鄉立幼兒園,水林鄉,公立,12,34000,0,2833,0
雲林縣潮厝華德福教育實驗國民小學附設幼兒園,褒忠鄉,公立,8,33420,0,4178,0
雲林縣私立三民幼兒園,虎尾鎮,私立,12,108000,0,9000,0
雲林縣私立上島幼兒園,土庫鎮,私立,12,91400,0,7617,0
雲林縣私立上智幼兒園,虎尾鎮,準公共化,12,124656,9000,10388,750
雲林縣私立中興幼兒園,斗南鎮,準公共化,12,99036,9000,8253,750
雲林縣私立丹尼兒幼兒園,虎尾鎮,私立,12,125600,0,10467,0
雲林縣私立丹迪幼兒園,大埤鄉,準公共化,12,108624,0,9052,0
雲林縣私立乖乖幼兒園,二崙鄉,準公共化,12,95232,9000,7936,750
雲林縣私立亞歷山大幼兒園,大埤鄉,準公共化,12,105048,9000,8754,750
雲林縣私立人之初幼兒園,北港鎮,準公共化,12,131292,9000,10941,750
雲林縣私立仁智幼兒園,水林鄉,準公共化,12,118764,9000,9897,750
雲林縣私立來來幼兒園,斗六市,準公共化,12,116736,9000,9728,750
雲林縣私立兒皇宮幼兒園,斗六市,私立,12,117600,0,9800,0
雲林縣私立博仁幼兒園,斗南鎮,準公共化,12,105092,9000,8758,750
雲林縣私立卡爾蕎幼兒園,麥寮鄉,準公共化,12,132000,9000,11000,750
雲林縣私立哈佛幼兒園,斗六市,準公共化,12,100156,14400,8346,1200
雲林縣私立啟芳幼兒園,元長鄉,準公共化,12,76240,0,6353,0
雲林縣私立喬大幼兒園,西螺鎮,準公共化,12,105568,0,8797,0
雲林縣私立國恩幼兒園,莿桐鄉,準公共化,12,100740,0,8395,0
雲林縣私立大屯幼兒園,虎尾鎮,準公共化,12,118380,0,9865,0
雲林縣私立大立幼兒園,麥寮鄉,準公共化,12,89388,0,7449,0
雲林縣私立大鳥幼兒園,西螺鎮,準公共化,12,114604,9000,9550,750
雲林縣私立奇豐幼兒園,口湖鄉,準公共化,12,73200,0,6100,0
雲林縣私立奧斯卡幼兒園,北港鎮,準公共化,12,116316,9000,9693,750
雲林縣私立姿善幼兒園,虎尾鎮,準公共化,12,94236,0,7853,0
雲林縣私立安安幼兒園,虎尾鎮,私立,12,113600,0,9467,0
雲林縣私立宏慈幼兒園,虎尾鎮,準公共化,12,90168,9000,7514,750
雲林縣私立宏祐幼兒園,元長鄉,準公共化,12,114384,9000,9532,750
雲林縣私立小博士幼兒園,斗六市,準公共化,12,86424,9000,7202,750
雲林縣私立小天才幼兒園,斗南鎮,準公共化,12,102948,9600,8579,800
雲林縣私立小星星幼兒園,斗六市,私立,12,121200,0,10100,0
雲林縣私立康橋幼兒園,斗六市,準公共化,12,109824,9000,9152,750
雲林縣私立建國幼兒園,斗六市,私立,12,84000,0,7000,0
雲林縣私立惠幼幼兒園,北港鎮,準公共化,12,86448,0,7204,0
雲林縣私立惠華幼兒園,崙背鄉,準公共化,12,104448,18000,8704,1500
雲林縣私立愛尼爾幼兒園,褒忠鄉,準公共化,12,92268,9000,7689,750
雲林縣私立愛德堡幼兒園,斗六市,準公共化,12,119004,9000,9917,750
雲林縣私立愛迪亞幼兒園,斗六市,私立,12,132000,0,11000,0
雲林縣私立新奇豐幼兒園,北港鎮,準公共化,12,89172,0,7431,0
雲林縣私立新文仁幼兒園,北港鎮,私立,12,84000,0,7000,0
雲林縣私立春子幼兒園,虎尾鎮,私立,12,125600,0,10467,0
雲林縣私立春民幼兒園,虎尾鎮,私立,12,152400,0,12700,0
雲林縣私立東昇幼兒園,西螺鎮,準公共化,12,107964,9000,8997,750
雲林縣私立欣欣幼兒園,土庫鎮,私立,12,108000,0,9000,0
雲林縣私立正大幼兒園,土庫鎮,準公共化,12,112068,9000,9339,750
雲林縣私立海光幼兒園,麥寮鄉,準公共化,12,88596,0,7383,0
雲林縣私立為登幼兒園,林內鄉,準公共化,12,84168,0,7014,0
雲林縣私立班米羅幼兒園,元長鄉,準公共化,12,110124,9000,9177,750
雲林縣私立福懋幼兒園,斗六市,私立,12,64440,0,5370,0
雲林縣私立福祿貝爾幼兒園,斗六市,私立,12,136400,0,11367,0
雲林縣私立立人幼兒園,虎尾鎮,準公共化,12,111468,9000,9289,750
雲林縣私立童心幼兒園,虎尾鎮,準公共化,12,98740,9000,8228,750
雲林縣私立童話世界幼兒園,褒忠鄉,準公共化,12,78696,12000,6558,1000
雲林縣私立維也納幼兒園,虎尾鎮,私立,12,120000,0,10000,0
雲林縣私立維多利亞國民小學附設幼兒園,斗六市,私立,12,167200,200,13933,17
雲林縣私立美奇幼兒園,麥寮鄉,私立,12,108000,0,9000,0
雲林縣私立聖文幼兒園,口湖鄉,準公共化,12,79620,9000,6635,750
雲林縣私立莫札特幼兒園,斗六市,私立,12,132800,0,11067,0
雲林縣私立葳尼爾幼兒園,口湖鄉,準公共化,12,82128,0,6844,0
雲林縣私立誠敬幼兒園,斗六市,準公共化,12,101948,0,8496,0
雲林縣私立達文西幼兒園,斗六市,私立,12,123000,0,10250,0
雲林縣私立長和幼兒園,斗六市,準公共化,12,101544,9000,8462,750
雲林縣私立青園幼兒園,土庫鎮,準公共化,12,74688,9000,6224,750
雲林縣臺西鄉尚德國民小學附設幼兒園,臺西鄉,公立,8,30936,0,3867,0
雲林縣臺西鄉立幼兒園,臺西鄉,公立,10,37600,0,3760,0
雲林縣莿桐鄉立幼兒園,莿桐鄉,公立,10,40200,0,4020,0
雲林縣虎尾鎮中溪國民小學附設幼兒園,虎尾鎮,公立,8,33150,200,4144,25
雲林縣虎尾鎮立幼兒園,虎尾鎮,公立,12,38200,0,3183,0
雲林縣褒忠鄉立幼兒園,褒忠鄉,公立,12,38000,0,3167,0
雲林縣褒忠鄉褒忠國民小學附設幼兒園,褒忠鄉,公立,8,34050,0,4256,0
雲林縣西螺鎮吳厝國民小學附設幼兒園,西螺鎮,公立,8,34320,200,4290,25
雲林縣西螺鎮立幼兒園,西螺鎮,公立,12,39680,0,3307,0
雲林縣麥寮鄉立幼兒園,麥寮鄉,公立,10,37000,0,3700,0
雲林縣麥寮鄉豐安國民小學附設幼兒園,麥寮鄉,公立,8,34050,0,4256,0
雲林縣麥寮鄉麥寮國民小學附設幼兒園,麥寮鄉,公立,8,34772,0,4347,0
