point,area,type,months,total1,total2,monthly1,monthly2
苗栗縣泰安鄉象鼻國民小學附設幼兒園,泰安鄉,公立,8,27300,0,3413,0
苗栗縣海口非營利幼兒園（委託社團法人苗栗縣惠揚關懷協會辦理）,竹南鎮,非營利,12,99840,0,8320,0
苗栗縣獅潭鄉獅潭國民小學附設幼兒園,獅潭鄉,公立,8,22560,200,2820,25
苗栗縣獅潭鄉豐林國民小學附設幼兒園,獅潭鄉,公立,8,22800,0,2850,0
苗栗縣福星非營利幼兒園（委託財團法人幼兒教育基金會辦理）,苗栗市,非營利,12,99828,0,8319,0
苗栗縣私立一二三幼兒園,公館鄉,準公共化,12,96804,9000,8067,750
苗栗縣私立三之三嘉新幼兒園,苗栗市,準公共化,12,132000,12000,11000,1000
苗栗縣私立三之三寶貝幼兒園,苗栗市,準公共化,12,120000,12000,10000,1000
苗栗縣私立三之三幼兒園,苗栗市,準公共化,12,108264,9000,9022,750
苗栗縣私立三義名人幼兒園,三義鄉,準公共化,12,109476,0,9123,0
苗栗縣私立三義愛彌兒幼兒園,三義鄉,準公共化,12,86280,7200,7190,600
苗栗縣私立中大幼兒園,頭份市,私立,12,96000,0,8000,0
苗栗縣私立中祥幼兒園,造橋鄉,準公共化,12,100536,0,8378,0
苗栗縣私立中華幼兒園,後龍鎮,準公共化,12,86496,9000,7208,750
苗栗縣私立佳佳幼兒園,竹南鎮,準公共化,12,96000,9000,8000,750
苗栗縣私立佳聲幼兒園,竹南鎮,準公共化,12,114064,9000,9505,750
苗栗縣私立優優幼兒園,頭份市,準公共化,12,127200,0,10600,0
苗栗縣私立優生幼兒園,通霄鎮,準公共化,12,97008,9000,8084,750
苗栗縣私立全人幼兒園,頭份市,準公共化,12,112272,9000,9356,750
苗栗縣私立全有幼兒園,公館鄉,準公共化,12,95916,9000,7993,750
苗栗縣私立史丹佛幼兒園,竹南鎮,私立,10,182400,0,18240,0
苗栗縣私立吉的堡幼兒園,苗栗市,準公共化,12,103784,0,8649,0
苗栗縣私立名人幼兒園,頭份市,準公共化,12,106860,9000,8905,750
苗栗縣私立名家幼兒園,苑裡鎮,私立,12,102000,0,8500,0
苗栗縣私立啊囉哈幼兒園,頭份市,私立,12,101424,0,8452,0
苗栗縣私立喬嘉樂幼兒園,苗栗市,準公共化,12,103104,6000,8592,500
苗栗縣私立夏禾幼兒園,竹南鎮,私立,12,138000,0,11500,0
苗栗縣私立多倫多幼兒園,卓蘭鎮,準公共化,12,110352,9000,9196,750
苗栗縣私立奇奇幼兒園,竹南鎮,準公共化,12,112452,21120,9371,1760
苗栗縣私立如興幼兒園,竹南鎮,準公共化,12,92968,9000,7747,750
苗栗縣私立妙妙成長幼兒園,竹南鎮,準公共化,12,111168,9000,9264,750
苗栗縣私立小亨利幼兒園,通霄鎮,準公共化,12,110436,7200,9203,600
苗栗縣私立小太陽幼兒園,頭份市,私立,12,67600,0,5633,0
苗栗縣私立小木偶幼兒園,公館鄉,準公共化,12,94788,8400,7899,700
苗栗縣私立小瓢蟲幼兒園,苑裡鎮,準公共化,12,95944,9000,7995,750
苗栗縣私立小米吉幼兒園,後龍鎮,準公共化,12,95816,9000,7985,750
苗栗縣私立小豆荳幼兒園,公館鄉,私立,12,114000,0,9500,0
苗栗縣私立尼采幼兒園,竹南鎮,準公共化,12,111160,9000,9263,750
苗栗縣私立巧一幼兒園,頭份市,準公共化,12,116316,9000,9693,750
苗栗縣私立巧兒幼兒園,竹南鎮,準公共化,12,98964,21120,8247,1760
苗栗縣私立巧園幼兒園,頭份市,準公共化,12,115440,9000,9620,750
苗栗縣私立幼竹幼兒園,苗栗市,準公共化,12,98600,9000,8217,750
苗栗縣私立康乃爾幼兒園,竹南鎮,準公共化,12,103268,12000,8606,1000
苗栗縣私立康乃薾幼兒園,竹南鎮,準公共化,12,108000,7200,9000,600
苗栗縣私立建國幼兒園,頭份市,私立,12,114000,0,9500,0
苗栗縣私立後龍芝麻街幼兒園,後龍鎮,準公共化,12,71724,9000,5977,750
苗栗縣私立惠揚小耶魯幼兒園,竹南鎮,準公共化,12,115356,42000,9613,3500
苗栗縣私立惠揚幼兒園,竹南鎮,準公共化,12,116580,42000,9715,3500
苗栗縣私立惠能幼兒園,竹南鎮,準公共化,12,96048,0,8004,0
苗栗縣私立愛兒堡幼兒園,公館鄉,私立,12,70760,0,5897,0
苗栗縣私立愛兒樂幼兒園,苑裡鎮,私立,12,114000,24000,9500,2000
苗栗縣私立愛琪兒幼兒園,苗栗市,準公共化,12,101268,9000,8439,750
苗栗縣私立成功幼兒園,頭份市,私立,12,114000,0,9500,0
苗栗縣私立明欣幼兒園,頭份市,準公共化,12,102000,9000,8500,750
苗栗縣私立智慧幼兒園,竹南鎮,準公共化,12,80612,9000,6718,750
苗栗縣私立杜威幼兒園,頭份市,私立,12,121800,13200,10150,1100
苗栗縣私立東金幼兒園,造橋鄉,準公共化,12,88996,0,7416,0
苗栗縣私立森杰幼兒園,後龍鎮,準公共化,12,103160,24000,8597,2000
苗栗縣私立欣兒園幼兒園,苗栗市,準公共化,12,100428,0,8369,0
苗栗縣私立欣欣幼兒園,頭份市,私立,12,106800,0,8900,0
苗栗縣私立民喬幼兒園,竹南鎮,私立,12,71000,0,5917,0
苗栗縣私立永一幼兒園,竹南鎮,準公共化,12,93900,9000,7825,750
苗栗縣私立牧羊幼兒園,頭份市,準公共化,12,101700,9000,8475,750
苗栗縣私立珍珍幼兒園,頭屋鄉,準公共化,12,91304,9000,7609,750
苗栗縣私立珍珍蘿蔓幼兒園,竹南鎮,準公共化,12,91572,0,7631,0
苗栗縣私立瑞彼特幼兒園,竹南鎮,準公共化,12,88200,9000,7350,750
苗栗縣私立瑪奇兒幼兒園,頭份市,準公共化,12,79752,9000,6646,750
苗栗縣私立百合幼兒園,頭份市,私立,12,114480,0,9540,0
苗栗縣私立真心幼兒園,竹南鎮,私立,12,192000,60000,16000,5000
苗栗縣私立真正幼兒園,頭份市,私立,12,120000,39600,10000,3300
苗栗縣私立種子幼兒園,竹南鎮,私立,12,85600,0,7133,0
苗栗縣私立米吉幼兒園,苗栗市,準公共化,12,97664,9000,8139,750
苗栗縣私立米妮幼兒園,苗栗市,準公共化,12,100328,9000,8361,750
苗栗縣私立維多利亞幼兒園,苗栗市,私立,12,128004,0,10667,0
苗栗縣私立維果幼兒園,頭份市,私立,12,144400,19200,12033,1600
苗栗縣私立群林幼兒園,竹南鎮,準公共化,12,103424,9000,8619,750
苗栗縣私立群立幼兒園,竹南鎮,準公共化,12,104264,9000,8689,750
苗栗縣私立耶魯幼兒園,苗栗市,準公共化,12,122000,0,10167,0
苗栗縣私立育仁幼兒園,苗栗市,準公共化,12,91284,0,7607,0
苗栗縣私立芝蔴街幼兒園,苗栗市,準公共化,12,107244,9000,8937,750
苗栗縣私立芝麻村幼兒園,頭份市,私立,12,140000,0,11667,0
苗栗縣私立芳仁紀念幼兒園,苗栗市,準公共化,12,97404,36000,8117,3000
苗栗縣私立苗栗愛彌兒幼兒園,苗栗市,準公共化,12,120000,12000,10000,1000
苗栗縣私立荳荳幼兒園,頭份市,私立,12,64400,0,5367,0
苗栗縣私立藝禾幼兒園,竹南鎮,私立,12,116800,0,9733,0
苗栗縣私立諾爾堡幼兒園,頭份市,私立,12,144400,19200,12033,1600
苗栗縣私立象山森林幼兒園,頭屋鄉,私立,12,100016,0,8335,0
苗栗縣私立貝思特幼兒園,苗栗市,準公共化,12,121200,0,10100,0
苗栗縣私立輔仁幼兒園,竹南鎮,準公共化,12,109248,12000,9104,1000
苗栗縣私立道聖幼兒園,苑裡鎮,私立,12,81600,0,6800,0
苗栗縣私立青欣幼兒園,竹南鎮,準公共化,12,92616,12720,7718,1060
苗栗縣私立風車幼兒園,竹南鎮,準公共化,12,104612,30000,8718,2500
苗栗縣私立高爾夫幼兒園,竹南鎮,準公共化,12,93504,0,7792,0
苗栗縣立新港國民中小學附設幼兒園,後龍鎮,公立,8,29550,0,3694,0
苗栗縣立泰安國民中小學附設幼兒園,泰安鄉,公立,8,26400,0,3300,0
苗栗縣竹南鎮大埔國民小學附設幼兒園,竹南鎮,公立,8,29100,0,3638,0
苗栗縣竹南鎮立幼兒園,竹南鎮,公立,10,37500,0,3750,0
苗栗縣竹南鎮頂埔國民小學附設幼兒園,竹南鎮,公立,8,29100,200,3638,25
苗栗縣竹興非營利幼兒園（委託社團法人臺灣亞洲學前教育培訓協會辦理）,竹南鎮,非營利,12,102276,0,8523,0
苗栗縣苑裡鎮中山國民小學附設幼兒園,苑裡鎮,公立,8,30000,0,3750,0
苗栗縣苑裡鎮客庄國民小學附設幼兒園,苑裡鎮,公立,8,30900,200,3863,25
苗栗縣苑裡鎮山腳國民小學附設幼兒園,苑裡鎮,公立,8,30900,0,3863,0
苗栗縣苑裡鎮文苑國民小學附設幼兒園,苑裡鎮,公立,8,30900,0,3863,0
苗栗縣苑裡鎮立幼兒園,苑裡鎮,公立,10,31200,0,3120,0
苗栗縣苑裡鎮苑裡國民小學附設幼兒園,苑裡鎮,公立,8,30900,0,3863,0
苗栗縣苑裡鎮藍田國民小學附設幼兒園,苑裡鎮,公立,8,30900,200,3863,25
苗栗縣苗栗市僑育國民小學附設幼兒園,苗栗市,公立,8,29740,200,3718,25
苗栗縣苗栗市啟文國民小學附設幼兒園,苗栗市,公立,8,30102,200,3763,25
苗栗縣苗栗市大同國民小學附設幼兒園,苗栗市,公立,8,30312,200,3789,25
苗栗縣苗栗市文山國民小學附設幼兒園,苗栗市,公立,8,30900,200,3863,25
苗栗縣苗栗市文華國民小學附設幼兒園,苗栗市,公立,8,30360,200,3795,25
苗栗縣苗栗市新英國民小學附設幼兒園,苗栗市,公立,8,29100,0,3638,0
苗栗縣西湖鄉西湖國民小學附設幼兒園,西湖鄉,公立,8,30000,200,3750,25
苗栗縣通霄鎮五福國民小學附設幼兒園,通霄鎮,公立,8,30000,200,3750,25
苗栗縣通霄鎮南和國民小學附設幼兒園,通霄鎮,公立,8,30000,0,3750,0
苗栗縣通霄鎮啟明國民小學附設幼兒園,通霄鎮,公立,8,30900,0,3863,0
苗栗縣通霄鎮新埔國民小學附設幼兒園,通霄鎮,公立,8,30900,200,3863,25
苗栗縣通霄鎮烏眉國民小學附設幼兒園,通霄鎮,公立,8,30000,0,3750,0
苗栗縣通霄鎮立幼兒園,通霄鎮,公立,10,36730,0,3673,0
苗栗縣通霄非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),通霄鎮,非營利,12,99396,0,8283,0
苗栗縣造橋鄉談文國民小學附設幼兒園,造橋鄉,公立,8,28650,200,3581,25
苗栗縣造橋鄉造橋國民小學附設幼兒園,造橋鄉,公立,8,30900,0,3863,0
苗栗縣造橋鄉錦水國民小學附設幼兒園,造橋鄉,公立,8,30900,0,3863,0
苗栗縣銅鑼鄉中興國民小學附設幼兒園,銅鑼鄉,公立,8,30600,200,3825,25
苗栗縣銅鑼鄉九湖國民小學附設幼兒園,銅鑼鄉,公立,8,30000,200,3750,25
苗栗縣銅鑼鄉文峰國民小學附設幼兒園,銅鑼鄉,公立,8,30900,200,3863,25
苗栗縣銅鑼鄉興隆國民小學附設幼兒園,銅鑼鄉,公立,8,30000,0,3750,0
苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,銅鑼鄉,公立,8,30168,200,3771,25
苗栗縣頭份市信德國民小學附設幼兒園,頭份市,公立,8,30900,200,3863,25
苗栗縣頭份市后庄國民小學附設幼兒園,頭份市,公立,8,30900,0,3863,0
苗栗縣頭份市尖山國民小學附設幼兒園,頭份市,公立,8,30900,200,3863,25
苗栗縣頭份市新興國民小學附設幼兒園,頭份市,公立,8,30000,200,3750,25
苗栗縣頭份市永貞國民小學附設幼兒園,頭份市,公立,8,29550,200,3694,25
苗栗縣頭屋鄉頭屋國民小學附設幼兒園,頭屋鄉,公立,8,30900,200,3863,25
財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,卓蘭鎮,私立,10,61680,0,6168,0
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,苑裡鎮,私立,12,79920,4800,6660,400
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖愛幼兒園,銅鑼鄉,私立,12,79600,0,6633,0
財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,三義鄉,私立,12,75900,0,6325,0
財團法人台灣省苗栗縣苗栗市福星山淨覺院附設苗栗縣私立良兒幼兒園,苗栗市,準公共化,12,86976,9000,7248,750
財團法人國家衛生研究院附設苗栗縣私立幼兒園,竹南鎮,準公共化,12,114000,9000,9500,750
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立仁光幼兒園,公館鄉,準公共化,12,83732,0,6978,0
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立文化幼兒園,苗栗市,準公共化,12,85440,0,7120,0
財團法人糖葫蘆文教基金會附設苗栗縣私立頭份幼兒園（苗栗縣頭份鎮公所委託辦理）,頭份市,準公共化,12,72468,9000,6039,750
財團法人苗栗縣私立文鳥幼兒園,竹南鎮,準公共化,12,96036,9000,8003,750
