point,area,type,months,total1,total2,monthly1,monthly2
苗栗縣私立巧兒幼兒園,竹南鎮,準公共化,12,238328,21120,19861,1760
苗栗縣私立幼竹幼兒園,苗栗市,準公共化,12,192000,9000,16000,750
苗栗縣私立康乃爾幼兒園,竹南鎮,準公共化,12,212056,12000,17671,1000
苗栗縣私立康乃薾幼兒園,竹南鎮,準公共化,12,216000,7200,18000,600
苗栗縣私立建國幼兒園,頭份市,準公共化,12,316800,0,26400,0
苗栗縣私立後龍芝麻街幼兒園,後龍鎮,準公共化,12,160800,9000,13400,750
苗栗縣私立惠揚小耶魯幼兒園,竹南鎮,準公共化,12,280800,42000,23400,3500
苗栗縣私立惠揚幼兒園,竹南鎮,準公共化,12,276000,42000,23000,3500
苗栗縣私立惠能幼兒園,竹南鎮,準公共化,12,204344,0,17029,0
苗栗縣私立愛兒堡幼兒園,公館鄉,私立,12,141520,0,11793,0
苗栗縣私立愛兒樂幼兒園,苑裡鎮,準公共化,12,288000,24000,24000,2000
苗栗縣私立愛琪兒幼兒園,苗栗市,準公共化,12,231496,9000,19291,750
苗栗縣私立成功幼兒園,頭份市,準公共化,12,316800,0,26400,0
苗栗縣私立明欣幼兒園,頭份市,準公共化,12,218160,9000,18180,750
苗栗縣私立智慧幼兒園,竹南鎮,準公共化,12,196004,9000,16334,750
苗栗縣私立杜威幼兒園,頭份市,私立,12,245600,13200,20467,1100
苗栗縣私立東金幼兒園,造橋鄉,準公共化,12,215512,0,17959,0
苗栗縣私立森杰幼兒園,後龍鎮,準公共化,12,227200,24000,18933,2000
苗栗縣私立欣兒園幼兒園,苗栗市,準公共化,12,232008,0,19334,0
苗栗縣私立欣欣幼兒園,頭份市,準公共化,12,292800,0,24400,0
苗栗縣私立民喬幼兒園,竹南鎮,私立,12,142000,0,11833,0
苗栗縣私立永一幼兒園,竹南鎮,準公共化,12,250680,9000,20890,750
苗栗縣私立牧羊幼兒園,頭份市,私立,12,205920,9000,17160,750
苗栗縣私立珍珍幼兒園,頭屋鄉,準公共化,12,192016,9000,16001,750
苗栗縣私立珍珍蘿蔓幼兒園,竹南鎮,準公共化,12,233064,0,19422,0
苗栗縣私立瑞彼特幼兒園,竹南鎮,準公共化,12,192000,9000,16000,750
苗栗縣私立瑪奇兒幼兒園,頭份市,準公共化,12,200760,9000,16730,750
苗栗縣私立百合幼兒園,頭份市,準公共化,12,291456,0,24288,0
苗栗縣私立真心幼兒園,竹南鎮,私立,12,456800,60000,38067,5000
苗栗縣私立真正幼兒園,頭份市,準公共化,12,284000,39600,23667,3300
苗栗縣私立種子幼兒園,竹南鎮,準公共化,12,171200,0,14267,0
苗栗縣私立米吉幼兒園,苗栗市,準公共化,12,239968,9000,19997,750
苗栗縣私立米妮幼兒園,苗栗市,準公共化,12,243616,9000,20301,750
苗栗縣私立維多利亞幼兒園,苗栗市,私立,10,235600,0,23560,0
苗栗縣私立維果幼兒園,頭份市,準公共化,12,288800,25200,24067,2100
苗栗縣私立群林幼兒園,竹南鎮,準公共化,12,224368,9000,18697,750
苗栗縣私立群立幼兒園,竹南鎮,準公共化,12,220768,9000,18397,750
苗栗縣私立耶魯幼兒園,苗栗市,準公共化,12,249640,0,20803,0
苗栗縣私立育仁幼兒園,苗栗市,準公共化,12,209880,0,17490,0
苗栗縣私立芝蔴街幼兒園,苗栗市,準公共化,12,282560,9000,23547,750
苗栗縣私立芝麻村幼兒園,頭份市,準公共化,12,292000,0,24333,0
苗栗縣私立芳仁紀念幼兒園,苗栗市,準公共化,12,209448,36000,17454,3000
苗栗縣私立苗栗愛彌兒幼兒園,苗栗市,準公共化,12,308000,12000,25667,1000
苗栗縣私立藝禾幼兒園,竹南鎮,私立,12,256960,0,21413,0
苗栗縣私立諾爾堡幼兒園,頭份市,準公共化,12,288800,25200,24067,2100
苗栗縣私立象山森林幼兒園,頭屋鄉,私立,12,220032,0,18336,0
苗栗縣私立貝思特幼兒園,苗栗市,準公共化,12,300264,0,25022,0
苗栗縣私立輔仁幼兒園,竹南鎮,準公共化,12,238176,12000,19848,1000
苗栗縣私立道聖幼兒園,苑裡鎮,私立,12,163200,0,13600,0
苗栗縣私立青欣幼兒園,竹南鎮,準公共化,12,219264,12720,18272,1060
苗栗縣私立風車幼兒園,竹南鎮,準公共化,12,227544,30000,18962,2500
苗栗縣私立高爾夫幼兒園,竹南鎮,準公共化,12,197568,0,16464,0
苗栗縣苑裡鎮中山國民小學附設幼兒園,苑裡鎮,公立,8,60000,0,7500,0
苗栗縣苗栗市大同國民小學附設幼兒園,苗栗市,公立,8,61080,200,7635,25
苗栗縣通霄鎮南和國民小學附設幼兒園,通霄鎮,公立,8,60000,0,7500,0
苗栗縣通霄鎮啟明國民小學附設幼兒園,通霄鎮,公立,8,61800,0,7725,0
苗栗縣通霄鎮烏眉國民小學附設幼兒園,通霄鎮,公立,8,60000,0,7500,0
苗栗縣通霄鎮立幼兒園,通霄鎮,公立,10,73460,0,7346,0
苗栗縣銅鑼鄉興隆國民小學附設幼兒園,銅鑼鄉,公立,8,60000,0,7500,0
苗栗縣頭屋鄉頭屋國民小學附設幼兒園,頭屋鄉,公立,8,61800,200,7725,25
財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,卓蘭鎮,私立,10,190500,0,19050,0
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,苑裡鎮,私立,12,195200,6000,16267,500
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖愛幼兒園,銅鑼鄉,私立,12,219200,24000,18267,2000
財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,三義鄉,私立,12,210000,24000,17500,2000
財團法人台灣省苗栗縣苗栗市福星山淨覺院附設苗栗縣私立良兒幼兒園,苗栗市,準公共化,12,189600,9000,15800,750
財團法人國家衛生研究院附設苗栗縣私立幼兒園,竹南鎮,準公共化,12,264240,9000,22020,750
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立仁光幼兒園,公館鄉,準公共化,12,218824,0,18235,0
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立文化幼兒園,苗栗市,準公共化,12,198720,0,16560,0
財團法人苗栗縣私立文鳥幼兒園,竹南鎮,準公共化,12,204792,9000,17066,750
