point,area,type,months,total1,total2,monthly1,monthly2
苗栗縣新南非營利幼兒園（委託財團法人幼兒教育基金會辦理）,竹南鎮,非營利,12,103428,0,8619,0
苗栗縣泰安鄉士林國民小學附設幼兒園,泰安鄉,公立,8,54600,0,6825,0
苗栗縣泰安鄉梅園國民小學附設幼兒園,泰安鄉,公立,8,52800,0,6600,0
苗栗縣泰安鄉汶水國民小學附設幼兒園,泰安鄉,公立,8,52800,0,6600,0
苗栗縣泰安鄉泰興國民小學附設幼兒園,泰安鄉,公立,8,54600,0,6825,0
苗栗縣泰安鄉清安國民小學附設幼兒園,泰安鄉,公立,8,52800,0,6600,0
苗栗縣泰安鄉立幼兒園,泰安鄉,公立,10,32000,0,3200,0
苗栗縣泰安鄉立幼兒園大興分班,泰安鄉,公立,10,32000,0,3200,0
苗栗縣泰安鄉立幼兒園象鼻分班,泰安鄉,公立,10,32000,0,3200,0
苗栗縣泰安鄉象鼻國民小學附設幼兒園,泰安鄉,公立,8,54600,0,6825,0
苗栗縣海口非營利幼兒園（委託社團法人苗栗縣惠揚關懷協會辦理）,竹南鎮,非營利,12,99840,0,8320,0
苗栗縣獅潭鄉獅潭國民小學附設幼兒園,獅潭鄉,公立,8,45480,200,5685,25
苗栗縣獅潭鄉豐林國民小學附設幼兒園,獅潭鄉,公立,8,45600,0,5700,0
苗栗縣福星非營利幼兒園（委託財團法人幼兒教育基金會辦理）,苗栗市,非營利,12,99828,0,8319,0
苗栗縣私立一二三幼兒園,公館鄉,準公共化,12,221808,9000,18484,750
苗栗縣私立三之三嘉新幼兒園,苗栗市,準公共化,12,288000,12000,24000,1000
苗栗縣私立三之三寶貝幼兒園,苗栗市,準公共化,12,264000,12000,22000,1000
苗栗縣私立三之三幼兒園,苗栗市,準公共化,12,224208,9000,18684,750
苗栗縣私立三義名人幼兒園,三義鄉,準公共化,12,227592,0,18966,0
苗栗縣私立三義愛彌兒幼兒園,三義鄉,準公共化,12,190320,7200,15860,600
苗栗縣私立中大幼兒園,頭份市,準公共化,12,192000,0,16000,0
苗栗縣私立中祥幼兒園,造橋鄉,準公共化,12,221952,0,18496,0
苗栗縣私立中華幼兒園,後龍鎮,準公共化,12,192192,9000,16016,750
苗栗縣私立佳佳幼兒園,竹南鎮,準公共化,12,206160,9000,17180,750
苗栗縣私立佳聲幼兒園,竹南鎮,準公共化,12,243008,9000,20251,750
苗栗縣私立優優幼兒園,頭份市,準公共化,12,262560,0,21880,0
苗栗縣私立優生幼兒園,通霄鎮,準公共化,12,201936,9000,16828,750
苗栗縣私立全人幼兒園,頭份市,準公共化,12,237504,9000,19792,750
苗栗縣私立全有幼兒園,公館鄉,準公共化,12,200472,9000,16706,750
苗栗縣私立史丹佛幼兒園,竹南鎮,私立,10,592000,0,59200,0
苗栗縣私立吉的堡幼兒園,苗栗市,準公共化,12,221728,0,18477,0
苗栗縣私立名人幼兒園,頭份市,準公共化,12,228840,9000,19070,750
苗栗縣私立名家幼兒園,苑裡鎮,準公共化,12,204000,0,17000,0
苗栗縣私立啊囉哈幼兒園,頭份市,私立,12,202848,0,16904,0
苗栗縣私立喬嘉樂幼兒園,苗栗市,準公共化,12,214848,6000,17904,500
苗栗縣私立夏禾幼兒園,竹南鎮,私立,12,303600,0,25300,0
苗栗縣私立多倫多幼兒園,卓蘭鎮,準公共化,12,231264,9000,19272,750
苗栗縣私立大將軍幼兒園,苗栗市,私立,12,187200,0,15600,0
苗栗縣私立奇奇幼兒園,竹南鎮,準公共化,12,230424,21120,19202,1760
苗栗縣私立如興幼兒園,竹南鎮,準公共化,12,205616,9000,17135,750
苗栗縣私立妙妙成長幼兒園,竹南鎮,準公共化,12,237216,9000,19768,750
苗栗縣私立小亨利幼兒園,通霄鎮,準公共化,12,230472,7200,19206,600
苗栗縣私立小太陽幼兒園,頭份市,私立,12,135200,0,11267,0
苗栗縣私立小木偶幼兒園,公館鄉,準公共化,12,201096,8400,16758,700
苗栗縣私立小瓢蟲幼兒園,苑裡鎮,準公共化,12,203648,9000,16971,750
苗栗縣私立小米吉幼兒園,後龍鎮,準公共化,12,207232,9000,17269,750
苗栗縣私立小豆荳幼兒園,公館鄉,私立,12,228000,0,19000,0
苗栗縣私立尼采幼兒園,竹南鎮,準公共化,12,230240,9000,19187,750
苗栗縣私立巧一幼兒園,頭份市,準公共化,12,249192,9000,20766,750
苗栗縣私立巧兒幼兒園,竹南鎮,準公共化,12,222328,21120,18527,1760
苗栗縣私立巧園幼兒園,頭份市,準公共化,12,242400,9000,20200,750
苗栗縣私立幼竹幼兒園,苗栗市,準公共化,12,192000,9000,16000,750
苗栗縣私立康乃爾幼兒園,竹南鎮,準公共化,12,212056,12000,17671,1000
苗栗縣私立康乃薾幼兒園,竹南鎮,準公共化,12,216000,7200,18000,600
苗栗縣私立建國幼兒園,頭份市,準公共化,12,244800,0,20400,0
苗栗縣私立後龍芝麻街幼兒園,後龍鎮,準公共化,12,160800,9000,13400,750
苗栗縣私立惠揚小耶魯幼兒園,竹南鎮,準公共化,12,240312,42000,20026,3500
苗栗縣私立惠揚幼兒園,竹南鎮,準公共化,12,238680,42000,19890,3500
苗栗縣私立惠能幼兒園,竹南鎮,準公共化,12,204344,0,17029,0
苗栗縣私立愛兒堡幼兒園,公館鄉,私立,12,141520,0,11793,0
苗栗縣私立愛兒樂幼兒園,苑裡鎮,準公共化,12,228000,24000,19000,2000
苗栗縣私立愛琪兒幼兒園,苗栗市,準公共化,12,231496,9000,19291,750
苗栗縣私立成功幼兒園,頭份市,準公共化,12,244800,0,20400,0
苗栗縣私立明欣幼兒園,頭份市,準公共化,12,218160,9000,18180,750
苗栗縣私立智慧幼兒園,竹南鎮,準公共化,12,181384,9000,15115,750
苗栗縣私立杜威幼兒園,頭份市,私立,12,243600,13200,20300,1100
苗栗縣私立東金幼兒園,造橋鄉,準公共化,12,215512,0,17959,0
苗栗縣私立森杰幼兒園,後龍鎮,準公共化,12,227200,24000,18933,2000
苗栗縣私立欣兒園幼兒園,苗栗市,準公共化,12,213336,0,17778,0
苗栗縣私立欣欣幼兒園,頭份市,準公共化,12,234960,0,19580,0
苗栗縣私立民喬幼兒園,竹南鎮,私立,12,142000,0,11833,0
苗栗縣私立永一幼兒園,竹南鎮,準公共化,12,178680,9000,14890,750
苗栗縣私立牧羊幼兒園,頭份市,私立,12,187200,9000,15600,750
苗栗縣私立珍珍幼兒園,頭屋鄉,準公共化,12,192016,9000,16001,750
苗栗縣私立珍珍蘿蔓幼兒園,竹南鎮,準公共化,12,197064,0,16422,0
苗栗縣私立瑞彼特幼兒園,竹南鎮,準公共化,12,192000,9000,16000,750
苗栗縣私立瑪奇兒幼兒園,頭份市,準公共化,12,172152,9000,14346,750
苗栗縣私立百合幼兒園,頭份市,準公共化,12,251856,0,20988,0
苗栗縣私立真心幼兒園,竹南鎮,私立,12,384000,60000,32000,5000
苗栗縣私立真正幼兒園,頭份市,準公共化,12,240000,39600,20000,3300
苗栗縣私立種子幼兒園,竹南鎮,準公共化,12,171200,0,14267,0
苗栗縣私立米吉幼兒園,苗栗市,準公共化,12,209968,9000,17497,750
苗栗縣私立米妮幼兒園,苗栗市,準公共化,12,213616,9000,17801,750
苗栗縣私立維多利亞幼兒園,苗栗市,私立,10,235600,0,23560,0
苗栗縣私立維果幼兒園,頭份市,準公共化,12,278400,19200,23200,1600
苗栗縣私立群林幼兒園,竹南鎮,準公共化,12,224368,9000,18697,750
苗栗縣私立群立幼兒園,竹南鎮,準公共化,12,220768,9000,18397,750
苗栗縣私立耶魯幼兒園,苗栗市,準公共化,12,255280,0,21273,0
苗栗縣私立育仁幼兒園,苗栗市,準公共化,12,189600,0,15800,0
苗栗縣私立芝蔴街幼兒園,苗栗市,準公共化,12,225048,9000,18754,750
苗栗縣私立芝麻村幼兒園,頭份市,準公共化,12,280000,0,23333,0
苗栗縣私立芳仁紀念幼兒園,苗栗市,準公共化,12,209448,36000,17454,3000
苗栗縣私立苗栗愛彌兒幼兒園,苗栗市,準公共化,12,240000,12000,20000,1000
苗栗縣私立荳荳幼兒園,頭份市,私立,12,124800,0,10400,0
苗栗縣私立藝禾幼兒園,竹南鎮,私立,12,256960,0,21413,0
苗栗縣私立諾爾堡幼兒園,頭份市,準公共化,12,278400,19200,23200,1600
苗栗縣私立象山森林幼兒園,頭屋鄉,私立,12,200032,0,16669,0
苗栗縣私立貝思特幼兒園,苗栗市,準公共化,12,252960,0,21080,0
苗栗縣私立輔仁幼兒園,竹南鎮,準公共化,12,228576,12000,19048,1000
苗栗縣私立道聖幼兒園,苑裡鎮,私立,12,163200,0,13600,0
苗栗縣私立青欣幼兒園,竹南鎮,準公共化,12,204432,12720,17036,1060
苗栗縣私立風車幼兒園,竹南鎮,準公共化,12,221944,30000,18495,2500
苗栗縣私立高爾夫幼兒園,竹南鎮,準公共化,12,197568,0,16464,0
苗栗縣立新港國民中小學附設幼兒園,後龍鎮,公立,8,59100,0,7388,0
苗栗縣立泰安國民中小學附設幼兒園,泰安鄉,公立,8,52800,0,6600,0
苗栗縣竹南鎮大埔國民小學附設幼兒園,竹南鎮,公立,8,58200,0,7275,0
苗栗縣竹南鎮立幼兒園,竹南鎮,公立,10,75000,0,7500,0
苗栗縣竹南鎮頂埔國民小學附設幼兒園,竹南鎮,公立,8,60000,200,7500,25
苗栗縣竹興非營利幼兒園（委託社團法人臺灣亞洲學前教育培訓協會辦理）,竹南鎮,非營利,12,102276,0,8523,0
苗栗縣苑裡鎮中山國民小學附設幼兒園,苑裡鎮,公立,8,60000,0,7500,0
苗栗縣苑裡鎮客庄國民小學附設幼兒園,苑裡鎮,公立,8,61800,200,7725,25
苗栗縣苑裡鎮山腳國民小學附設幼兒園,苑裡鎮,公立,8,61800,0,7725,0
苗栗縣苑裡鎮文苑國民小學附設幼兒園,苑裡鎮,公立,8,61800,0,7725,0
苗栗縣苑裡鎮立幼兒園,苑裡鎮,公立,10,61000,0,6100,0
苗栗縣苑裡鎮苑裡國民小學附設幼兒園,苑裡鎮,公立,8,61800,0,7725,0
苗栗縣苑裡鎮藍田國民小學附設幼兒園,苑裡鎮,公立,8,61800,200,7725,25
苗栗縣苗栗市僑育國民小學附設幼兒園,苗栗市,公立,8,59480,200,7435,25
苗栗縣苗栗市啟文國民小學附設幼兒園,苗栗市,公立,8,60700,200,7588,25
苗栗縣苗栗市大同國民小學附設幼兒園,苗栗市,公立,8,61080,200,7635,25
苗栗縣苗栗市文山國民小學附設幼兒園,苗栗市,公立,8,61800,200,7725,25
苗栗縣苗栗市文華國民小學附設幼兒園,苗栗市,公立,8,60720,200,7590,25
苗栗縣苗栗市新英國民小學附設幼兒園,苗栗市,公立,8,58200,0,7275,0
苗栗縣西湖鄉西湖國民小學附設幼兒園,西湖鄉,公立,8,60000,200,7500,25
苗栗縣通霄鎮五福國民小學附設幼兒園,通霄鎮,公立,8,60000,200,7500,25
苗栗縣通霄鎮南和國民小學附設幼兒園,通霄鎮,公立,8,60000,0,7500,0
苗栗縣通霄鎮啟明國民小學附設幼兒園,通霄鎮,公立,8,61800,0,7725,0
苗栗縣通霄鎮新埔國民小學附設幼兒園,通霄鎮,公立,8,61800,200,7725,25
苗栗縣通霄鎮烏眉國民小學附設幼兒園,通霄鎮,公立,8,60000,0,7500,0
苗栗縣通霄鎮立幼兒園,通霄鎮,公立,10,73460,0,7346,0
苗栗縣通霄非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),通霄鎮,非營利,12,99396,0,8283,0
苗栗縣造橋鄉談文國民小學附設幼兒園,造橋鄉,公立,8,57300,200,7163,25
苗栗縣造橋鄉造橋國民小學附設幼兒園,造橋鄉,公立,8,61800,0,7725,0
苗栗縣造橋鄉錦水國民小學附設幼兒園,造橋鄉,公立,8,61800,0,7725,0
苗栗縣銅鑼鄉中興國民小學附設幼兒園,銅鑼鄉,公立,8,61200,0,7650,0
苗栗縣銅鑼鄉九湖國民小學附設幼兒園,銅鑼鄉,公立,8,60000,200,7500,25
苗栗縣銅鑼鄉文峰國民小學附設幼兒園,銅鑼鄉,公立,8,61800,200,7725,25
苗栗縣銅鑼鄉興隆國民小學附設幼兒園,銅鑼鄉,公立,8,60000,0,7500,0
苗栗縣銅鑼鄉銅鑼國民小學附設幼兒園,銅鑼鄉,公立,8,61800,200,7725,25
苗栗縣頭份市信德國民小學附設幼兒園,頭份市,公立,8,61800,200,7725,25
苗栗縣頭份市后庄國民小學附設幼兒園,頭份市,公立,8,61800,0,7725,0
苗栗縣頭份市尖山國民小學附設幼兒園,頭份市,公立,8,61800,200,7725,25
苗栗縣頭份市新興國民小學附設幼兒園,頭份市,公立,8,60000,200,7500,25
苗栗縣頭屋鄉頭屋國民小學附設幼兒園,頭屋鄉,公立,8,61800,200,7725,25
財團法人台灣省天主教會新竹教區附設苗栗縣私立培德幼兒園,卓蘭鎮,私立,10,180500,0,18050,0
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖心幼兒園,苑裡鎮,私立,12,195200,4800,16267,400
財團法人台灣省天主教會新竹教區附設苗栗縣私立聖愛幼兒園,銅鑼鄉,私立,12,195200,24000,16267,2000
財團法人台灣省天主教會新竹教區附設苗栗縣私立道光幼兒園,三義鄉,私立,12,183600,24000,15300,2000
財團法人台灣省苗栗縣苗栗市福星山淨覺院附設苗栗縣私立良兒幼兒園,苗栗市,準公共化,12,189600,9000,15800,750
財團法人國家衛生研究院附設苗栗縣私立幼兒園,竹南鎮,準公共化,12,240240,9000,20020,750
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立仁光幼兒園,公館鄉,準公共化,12,206824,0,17235,0
財團法人天主教耶穌瑪利亞聖心修女會附設苗栗縣私立文化幼兒園,苗栗市,準公共化,12,198720,0,16560,0
財團法人糖葫蘆文教基金會附設苗栗縣私立頭份幼兒園（苗栗縣頭份鎮公所委託辦理）,頭份市,準公共化,12,160800,9000,13400,750
財團法人苗栗縣私立文鳥幼兒園,竹南鎮,準公共化,12,204792,9000,17066,750
