reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教特一字第1112436461號,府教特一字第1112436461號,2022/08/01,雲林縣大埤鄉仁和國民小學附設幼兒園,洪千惠,雲林縣,大埤鄉,公立,[631]仁和路4號,1樓,202平方公尺,63平方公尺,139平方公尺,(05)5912454#34,,30,,無,,無,無,yes
府教特字第1010407281號,府教特字第0940401394號,2005/03/17,雲林縣私立亞歷山大幼兒園,陳松山,雲林縣,大埤鄉,私立,[631]中山路197號,1樓至2樓,"3,461.92平方公尺","1,090.1平方公尺","2,371.82平方公尺",(05)5910505,,150,"		",113-115,,無,無,yes
府教特字第1015405356號,七三府教學字第56818號,1984/06/12,雲林縣私立丹迪幼兒園,王薪富,雲林縣,大埤鄉,私立,[631]妮姑庵68號,1樓,"1,741平方公尺","1,405.5平方公尺",335.5平方公尺,(05)5913987,,90,"		",113-115,,無,無,yes
府教特二字第1132424371號,八四考台組貳一字第02400號,1995/04/12,雲林縣虎尾鎮立幼兒園,林嘉弘,雲林縣,虎尾鎮,公立,[632]明正路13號,1樓、2樓、3樓,"3,422平方公尺","2,781.1平方公尺",640.9平方公尺,(05)6339531,,340,"		",無,,無,無,yes
府教特二字第1132440349號,府教特二字第1092430223號,2020/08/01,雲林縣虎尾鎮中溪國民小學附設幼兒園,李學人,雲林縣,虎尾鎮,公立,[632]過溪63號,1樓,"17,126平方公尺",126平方公尺,"17,000平方公尺",(05)6222385,https://jses.ylc.edu.tw,46,,無,,無,無,yes
府教特一字第1112435156號,府教特一字第1112435156號,2022/07/27,雲林縣虎尾鎮立仁國民小學附設幼兒園,邱慧俐,雲林縣,虎尾鎮,公立,[632]立仁街40號,1樓,828平方公尺,252平方公尺,576平方公尺,(05)6341202#620,,76,,無,,無,無,yes
府教特一字第1112424653C號,府教特一字第1112424653C號,2022/05/18,雲林縣虎尾鎮廉使國民小學附設幼兒園,林俊傑,雲林縣,虎尾鎮,公立,[632]文科路1410號,1樓,294平方公尺,126平方公尺,168平方公尺,(05)6322703#21,,46,,無,,無,無,yes
府教特二字第1132440345號,府教特一字第1112442868A號,2022/08/01,雲林縣虎尾鎮大屯國民小學附設幼兒園,許徽林,雲林縣,虎尾鎮,公立,[632]大屯147號,,,,,(05)6341203#026,,46,,無,,無,無,yes
府教特二字第1122426409號,府教特字第0990404190號,2010/05/14,雲林縣私立春民幼兒園,關惠娟,雲林縣,虎尾鎮,私立,[632]平和39之2號,一樓至二樓,"3,620.17平方公尺","1,455.47平方公尺","2,164.7平方公尺",(05)6366688,,198,,無,,無,無,yes
府教特字第1015404522號,府教特字第0960405367號,2007/07/27,雲林縣私立童心幼兒園,林燕華,雲林縣,虎尾鎮,私立,[632]三合3之15號,1樓至2樓,"2,531.16平方公尺","1,164.14平方公尺","1,367.02平方公尺",(05)6362285,kidsheart.topschool.tw/Home/Main,175,"		",113-115,,無,無,yes
府教特字第1010404341號,七二府教學字第80303號,1983/08/30,雲林縣私立三民幼兒園,江麗英,雲林縣,虎尾鎮,私立,[632]正義路17號,1樓,379平方公尺,126.24平方公尺,252.76平方公尺,(05)6334103,,90,"		",113-115,,無,無,yes
府教特二字第1072444798號,八九府教特字第8904003304號,2000/07/31,雲林縣私立上智幼兒園,林裕瑄,雲林縣,虎尾鎮,私立,[632]工專路105巷2號,1-3樓,"1,273.52平方公尺",819.1平方公尺,454.42平方公尺,(05)6361651,,75,,113-115,,無,無,yes
府教特字第1010403437號,府社幼字第0990610916號,2010/08/06,雲林縣私立丹尼兒幼兒園,蔡裕民,雲林縣,虎尾鎮,私立,[632]39-1號,一樓至二樓,"3,779.57平方公尺","1,947.91平方公尺","1,831.66平方公尺",(05)6366699,,150,,無,,無,無,yes
府教特二字第1122426411號,府教特字第0980411251號,2009/11/20,雲林縣私立春子幼兒園,,雲林縣,虎尾鎮,私立,[632]平和39號,ㄧ樓至二樓,"3,579.16平方公尺","1,687.53平方公尺","1,891.63平方公尺",(05)6312398,,206,"		",無,,無,無,yes
府教特二字第1122446185號,七九府教國字第42018號,1990/05/05,雲林縣私立新立仁幼兒園,施掌琪,雲林縣,虎尾鎮,私立,[632]北平路243巷22號,1樓、2樓、1樓至2樓,"1,124.49平方公尺",422.98平方公尺,701.51平方公尺,(05)0936426405#12,http://liren.uschool.com.tw,90,"		",113-115,,無,無,yes
府教特字第1010403368號,七○府教學字第75938號,1981/09/04,雲林縣私立姿善幼兒園,林麗華,雲林縣,虎尾鎮,私立,[632]中正路395巷5弄2號,1至2樓,394.38平方公尺,153.88平方公尺,240.5平方公尺,(05)6338697,,60,,113-115,,無,無,yes
府教特二字第1112449829號,四六府教學字第17232號,1957/04/03,財團法人天主教會嘉義教區附設雲林縣私立聖心幼兒園,,雲林縣,虎尾鎮,私立,[632]新生路139號,1樓至3樓,"3,402.8平方公尺","1,148.06平方公尺","2,254.74平方公尺",(05)6322963,,270,"		",113-115,,無,有,yes
府教特一字第1102440180號,府社福字第9106003658號,2002/06/18,雲林縣私立安安幼兒園,黃榮慧,雲林縣,虎尾鎮,私立,[632]新吉76-5號,1樓至2樓,"4,456.08平方公尺","1,661.09平方公尺","2,794.99平方公尺",(05)6338377,,363,"		",113-115,,無,無,yes
府教特字第1015405561號,七一府教學字第4343號,1982/01/15,雲林縣私立宏慈幼兒園,廖丁璇,雲林縣,虎尾鎮,私立,[632]三民路79號,1樓,"1,058平方公尺",280.24平方公尺,777.76平方公尺,(05)6325285,,90,,113-115,,無,無,yes
府教特字第1015408627號,八九府社福字第8906004345號,2000/09/15,雲林縣私立大屯幼兒園,陳秀琴,雲林縣,虎尾鎮,私立,[632]大屯路368號,1樓至2樓,434.42平方公尺,302.84平方公尺,131.58平方公尺,(05)6654043,,80,,113-115,,無,無,yes
府教特二字第1072425466號,府教特二字第1072425466號,2018/07/19,雲林縣私立維也納幼兒園,沈美鳳,雲林縣,虎尾鎮,私立,[632]光復路671號,,,,,(05)6360186,,285,,無,,無,無,yes
府教特一字第1132438396號,府教特二字第1082427360號,2019/07/30,雲林縣中正非營利幼兒園(委託財團法人士心文教基金會辦理),吳俊彥,雲林縣,虎尾鎮,非營利,[632]林森路1段64號,,,,,(05)6324267,評鑑情形：,106,,無,,無,無,no
府教特二字第1132437558號,府教特一字第1102435650號,2021/08/04,雲林縣虎尾非營利幼兒園(委託社團法人中華民國樂活產業發展協會辦理),蕭娜娜,雲林縣,虎尾鎮,非營利,[632]明正路88號,1樓、2樓、3樓,"8,389.91平方公尺","1,131.53平方公尺","7,258.38平方公尺",(05)6320355,評鑑情形：,106,,無,,無,無,no
府教特一字第1132440120號,府教特一字第1132438485號,2024/08/06,雲林縣平和非營利幼兒園(委託社團法人雲林縣幼兒教育發展協會辦理),曾素端,雲林縣,虎尾鎮,非營利,[632]光復路22號,,,,,(05)6322742,評鑑情形：,106,,無,,無,無,no
府教特二字第1132440347號,八二府教學字第59217號,1993/05/21,雲林縣土庫鎮土庫國民小學附設幼兒園,陳明誌,雲林縣,土庫鎮,公立,[633]中正路69號,1,"1,235.595平方公尺",204.16平方公尺,"1,031.435平方公尺",(05)6626590,http://163.27.158.3/Chinese/,30,,無,,無,無,yes
府教特二字第1122405856I號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園,陳特凱,雲林縣,土庫鎮,公立,[633]後埔242號,1樓,540.59平方公尺,270.78平方公尺,269.81平方公尺,(05)6623211#211,,30,,無,,無,無,yes
府教特二字第1122405856A號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園新庄分班,,雲林縣,土庫鎮,公立,[633]南新庄1號,1樓、2樓,253.2平方公尺,162平方公尺,91.2平方公尺,(05)6650615,,30,,無,,無,無,yes
府教特二字第1122405856B號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園東平分班,,雲林縣,土庫鎮,公立,[633]民生路5-3號,1樓,312平方公尺,166.05平方公尺,145.95平方公尺,(05)6650610,,30,,無,,無,無,yes
府教特二字第1122405856C號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園南平分班,,雲林縣,土庫鎮,公立,[633]仁愛街31號,1樓,319.4平方公尺,148.5平方公尺,170.9平方公尺,(05)6650605,,30,,無,,無,無,yes
府教特二字第1122405856E號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園大荖分班,,雲林縣,土庫鎮,公立,[633]大荖47號,1樓,242平方公尺,120.87平方公尺,121.13平方公尺,(05)6622714,,20,,無,,無,無,yes
府教特二字第1122405856F號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園埤腳分班,,雲林縣,土庫鎮,公立,[633]埤腳55號,1樓,415.2平方公尺,210平方公尺,205.2平方公尺,(05)6626643,,30,,無,,無,無,yes
府教特二字第1122405856G號,八三府人一字第157809號,1994/07/27,雲林縣土庫鎮立幼兒園扶朝分班,,雲林縣,土庫鎮,公立,[633]扶朝40-8號,1樓,708平方公尺,192平方公尺,516平方公尺,(05)6626618,,30,,無,,無,無,yes
府教特一字第1102438766號,府教特一字第1102438766號,2021/08/01,雲林縣土庫鎮馬光國民小學附設幼兒園,胡光漢,雲林縣,土庫鎮,公立,[633]馬光路174號,1樓,"1,189平方公尺",189平方公尺,"1,000平方公尺",(05)6653864#103,,76,,無,,無,無,yes
府教特字第1010403406號,七七府教國字第107210號,1988/11/18,雲林縣私立青園幼兒園,簡吟娥,雲林縣,土庫鎮,私立,[633]馬光路21巷16號,1樓,"1,557平方公尺",214.85平方公尺,"1,315.15平方公尺",(05)6650377,,150,,113-115,,無,無,yes
府教特字第1010408327號,八八府社福字第8806005103號,1999/08/06,雲林縣私立欣欣幼兒園,楊淑敏,雲林縣,土庫鎮,私立,[633]光明路206號,1至2樓,901.3平方公尺,478.27平方公尺,423.03平方公尺,(05)6621997,,90,"		",無,,無,無,yes
府教特字第1015411060號,八三府教國字第91993號,1994/08/02,雲林縣私立正大幼兒園,劉信助,雲林縣,土庫鎮,私立,[633]竹圍12之1號,2,"1,296.1平方公尺",718.2平方公尺,577.9平方公尺,(05)6626939,,150,"		",113-115,,無,無,yes
府教特字第1015412852號,八八府社福字第8806005102號,1999/08/01,雲林縣私立上島幼兒園,林余錚,雲林縣,土庫鎮,私立,[633]仁和街11號,1樓至2樓,"1,085.48平方公尺",588.02平方公尺,497.46平方公尺,(05)6624287,,100,,無,,無,無,yes
府教特一字第1102439276號,七○府教學字第68268號,1981/08/10,雲林縣褒忠鄉褒忠國民小學附設幼兒園,顏曉湘,雲林縣,褒忠鄉,公立,[634]中勝路72號,1,"1,182.5平方公尺",402.5平方公尺,780平方公尺,(05)6972500,,76,,無,,無,無,yes
府教特一字第1112445030號,七○府教學字第98560號,1981/11/17,雲林縣潮厝華德福教育實驗國民小學附設幼兒園,廖宏彬,雲林縣,褒忠鄉,公立,[634]96號,1樓,"4,033.04平方公尺",165.04平方公尺,"3,868平方公尺",(05)6972644#16,http://chaur-tsuowaldorf.blogspot.com/?m=1,46,,無,,無,無,yes
府教特二字第1082401834號,八四考台組貳一字第02400號,1995/04/12,雲林縣褒忠鄉立幼兒園,陳建名,雲林縣,褒忠鄉,公立,[634]中勝路72-2號,1樓、2樓、3樓,"4,897平方公尺","3,417平方公尺","1,480平方公尺",(05)6975483,,350,"		",無,,無,無,yes
府教特字第1010405393號,府教特字第0930400399號,2004/01/30,雲林縣私立童話世界幼兒園,周進興,雲林縣,褒忠鄉,私立,[634]龍岩路97之1號,1樓至2樓,"2,027.66平方公尺","1,182.81平方公尺",844.85平方公尺,(05)6975428,,89,,113-115,,無,無,yes
府教特二字第1132446729號,府教特字第0970402456號,2008/04/14,雲林縣私立愛尼爾幼兒園,陳威州,雲林縣,褒忠鄉,私立,[634]泰安路78號,1-2樓,"3,388平方公尺","1,482.52平方公尺","1,905.48平方公尺",(05)6977626,,120,"		",113-115,,無,無,yes
府教特一字第1102438161A號,七四府教國字第82738號,1985/08/05,雲林縣東勢鄉東勢國民小學附設幼兒園,翁碧慧,雲林縣,東勢鄉,公立,[635]東榮路29巷9號,1樓,716.3平方公尺,203.5平方公尺,512.8平方公尺,(05)6991036,,46,,無,,無,無,yes
府教特二字第1122409166號,八三府人一字第157809號,1994/07/27,雲林縣東勢鄉立幼兒園,張健福,雲林縣,東勢鄉,公立,[635]中山路9號,1樓、2樓,"3,277.08平方公尺","2,108.89平方公尺","1,168.19平方公尺",(05)6995213,,180,"		",無,,無,無,yes
府教特二字第1122409080號,八四考台組貳一字第02400號,1995/04/12,雲林縣臺西鄉立幼兒園,李文來,雲林縣,臺西鄉,公立,[636]中央路416號,1樓、2樓,"8,582.73平方公尺","3,236.43平方公尺","5,346.3平方公尺",(05)6982993,雲林縣臺西鄉五港村9鄰中央路416號,350,"		",無,,無,無,yes
府教特二字第1132441051號,九十府教特字第9004002178號,2001/05/09,雲林縣臺西鄉尚德國民小學附設幼兒園,林文源,雲林縣,臺西鄉,公立,[636]12號,,,,,(05)6982074#16,http://blog.sina.com.tw/sdeschild//,30,,無,,無,無,yes
府教特一字第1112442868B號,府教特一字第1112442868B號,2022/08/01,雲林縣臺西鄉臺西國民小學附設幼兒園,蔡維哲,雲林縣,臺西鄉,公立,[636]民權路9號,1樓,376平方公尺,126平方公尺,250平方公尺,(05)6982045#20,,46,,無,,無,無,yes
府教特二字第1112449834號,四八府教四字第54883號,1959/10/08,財團法人天主教會嘉義教區附設雲林縣私立聖愛幼兒園,,雲林縣,臺西鄉,私立,[636]民族路30巷35之1號,1樓至2樓,"1,320.05平方公尺",640.1平方公尺,679.95平方公尺,(05)6982534,,90,"		",113-115,,無,有,yes
府教特一字第1102440807號,九二府教特字第9204002430號,2003/05/08,雲林縣崙背鄉崙背國民小學附設幼兒園,李秉承,雲林縣,崙背鄉,公立,[637]大同路154號,1樓、1,376平方公尺,126平方公尺,250平方公尺,(05)6962004#271,https://lpes.ylc.edu.tw/,46,,無,,無,無,yes
府教特二字第1082402042號,八三府人一字第157809號,1994/07/27,雲林縣崙背鄉立幼兒園,李泓儀,雲林縣,崙背鄉,公立,[637]大同路156號,1樓、2樓、3樓,"7,597.2平方公尺","5,428.33平方公尺","2,168.87平方公尺",(05)6963090,雲林縣崙背鄉公所,500,"		",無,,無,無,yes
府教特二字第1122439859號,府教特一字第1112424883A號,2022/05/18,雲林縣崙背鄉東興國民小學附設幼兒園,李政勳,雲林縣,崙背鄉,公立,[637]東興路1號,1樓,622.8平方公尺,142.8平方公尺,480平方公尺,(05)6962164,,46,,無,,無,無,yes
府教特二字第1102444783號,七○府教學字第51030號,1981/06/19,雲林縣私立惠華幼兒園,廖文理,雲林縣,崙背鄉,私立,[637]正義路79之1號,1樓至2樓,"2,032.985平方公尺",896.97平方公尺,"1,136.015平方公尺",(05)6962406,https://www.skyschool.com.tw/huiwa/,200,"		",113-115,,無,有,yes
府教特二字第1052432995號,七七府教國字第77627號,1988/08/19,雲林縣麥寮鄉麥寮國民小學附設幼兒園,顏木星,雲林縣,麥寮鄉,公立,[638]忠和路8號,1樓,"2,000平方公尺",224平方公尺,"1,000平方公尺",(05)6936181,163.27.170.1,30,,無,,無,無,yes
府教特一字第1132428624號,七七府教國字第77627號,1988/08/19,雲林縣麥寮鄉豐安國民小學附設幼兒園,林正賢,雲林縣,麥寮鄉,公立,[638]227號,1間教室,501平方公尺,162平方公尺,339平方公尺,(05)6932759#15,,46,,無,,無,無,yes
府教特二字第1132424375號,八三府人一字第157809號,1994/07/27,雲林縣麥寮鄉立幼兒園,許忠富,雲林縣,麥寮鄉,公立,[638]中興路105號,1樓、2樓、3樓,"6,273.38平方公尺","2,679.97平方公尺","3,593.41平方公尺",(05)6931785,,420,"		",無,,無,無,yes
府教特字第1010404697號,八九府教特字第8904000928號,2000/03/10,雲林縣私立美奇幼兒園,,雲林縣,麥寮鄉,私立,[638]忠興80號,1樓至2樓,"10,668.05平方公尺","2,430.32平方公尺","8,237.73平方公尺",(05)6936123,http://mga.topschool.com.tw,300,"		",113-115,,無,無,yes
府教特一字第1102430658號,七一府教學字第83138號,1982/09/25,雲林縣私立海光幼兒園,陳麗華,雲林縣,麥寮鄉,私立,[638]中興路45巷23號,1樓,956平方公尺,232平方公尺,724平方公尺,(05)6934979,,105,"		",113-115,,無,無,yes
府教特一字第1102430656號,府教特二字第1045414245號,2015/05/12,雲林縣私立卡爾蕎幼兒園,廖文秀,雲林縣,麥寮鄉,私立,[638]中華路125號,2樓,"3,844.98平方公尺","1,682.49平方公尺","2,162.49平方公尺",(05)6930213,,286,"		",113-115,,無,無,yes
府教特二字第1092426690號,府教特二字第1092426690號,2020/07/23,雲林縣橋頭非營利幼兒園(委託財團法人弘光科技大學辦理),黃月桂,雲林縣,麥寮鄉,非營利,[638]仁德路248號,1樓,"11,120平方公尺",315平方公尺,"10,705平方公尺",(05)6910998,facebook.com/61555952798051,90,,無,,無,無,no
府教特二字第1082400699號,八四考台組貳一字第02400號,1995/04/12,雲林縣斗六市立幼兒園,林聖爵,雲林縣,斗六市,公立,[640]大學路二段281號,1樓、2樓、3樓,"7,251.66平方公尺","4,270.81平方公尺","2,980.81平方公尺",(05)5328751#121,http://www.dl.gov.tw/nursery.php,560,"		",無,,無,有,yes
府教特一字第1122412350號,九二府教特字第9204002430號,2003/05/08,雲林縣斗六市久安國民小學附設幼兒園,賴建達,雲林縣,斗六市,公立,[640]久安南路120號,1樓,"2,827平方公尺",189平方公尺,"2,638平方公尺",(05)5222724#32,,46,,無,,無,無,yes
府教特二字第1132439127號,九一府教特字第9104003018號,2002/06/20,雲林縣斗六市雲林國民小學附設幼兒園,關勝周,雲林縣,斗六市,公立,[640]莊敬路111號,一樓至二樓,789平方公尺,591平方公尺,198平方公尺,(05)5361112#724,http://tw.class.uschoolnet.com/class/?csid=css000000229282,30,,無,,無,無,yes
府教特二字第1112438571號,七○府教學字第75939號,1981/09/04,雲林縣斗六市林頭國民小學附設幼兒園,吳承典,雲林縣,斗六市,公立,[640]榮譽路177號,1樓,"1,237.42平方公尺",527.7平方公尺,709.72平方公尺,(05)5348187,http://163.27.187.129,76,,無,,無,無,yes
府教特二字第1112438632號,八七府教國字第8700059927號,1998/06/26,雲林縣斗六市鎮東國民小學附設幼兒園,張美琳,雲林縣,斗六市,公立,[640]文化路205號,1樓,506平方公尺,356平方公尺,150平方公尺,(05)5320761#31,雲林縣斗六市文化路205號,76,,無,,無,無,yes
府教特一字第1112435197號,七○府教學字第41793號,1981/04/01,雲林縣斗六市鎮南國民小學附設幼兒園,梁博雍,雲林縣,斗六市,公立,[640]南揚街60號,3,"1,808.48平方公尺","1,308.48平方公尺",500平方公尺,(05)6341109#524,,166,,無,,無,無,yes
府教特二字第1082428972號,六八府教學字第75248號,1979/10/02,雲林縣斗六市溝壩國民小學附設幼兒園,石洧昱,雲林縣,斗六市,公立,[640]仁義路93號,2樓,"6,681.3平方公尺",375.7平方公尺,"6,305.6平方公尺",(05)5220734#210,https://gbes.ylc.edu.tw/,60,,無,,無,無,yes
府教特二字第1132440341號,府教特字第1010408550號,2012/08/01,雲林縣斗六市斗六國民小學附設幼兒園,魏國賢,雲林縣,斗六市,公立,[640]鎮東路225號,1樓,"1,008.5平方公尺",96.8平方公尺,780平方公尺,(05)5379600#223,,30,,無,,無,無,yes
府教特二字第1122438520號,府教特二字第1092429967號,2020/08/01,雲林縣斗六市石榴國民小學附設幼兒園,郭耀斌,雲林縣,斗六市,公立,[640]南仁路51號,1樓,"6,393平方公尺",189平方公尺,"6,204平方公尺",(05)5573386,,60,,無,,無,無,yes
府教特二字第1112447008號,七八府教國字第74080號,1989/08/01,雲林縣私立來來幼兒園,黃惠玲,雲林縣,斗六市,私立,[640]成功路537、537-1、539號,1-3樓,"4,693.52平方公尺","1,317.78平方公尺","3,375.74平方公尺",(05)5354567,,240,"		",113-115,,有，人數：15,無,yes
府教特一字第1132434726號,八九府教特字第8904004126號,2000/09/18,雲林縣私立維多利亞國民小學附設幼兒園,李佳芬,雲林縣,斗六市,私立,[640]鎮南路1110號,1樓~2樓,"58,043.7平方公尺","1,475.74平方公尺","56,567.96平方公尺",(05)5378899#1234,www.victoria.ylc.edu.tw,334,"		",無,,無,有,yes
府教特二字第1082435796號,府教特字第9204000437號,2003/01/29,雲林縣私立小博士幼兒園,游承平,雲林縣,斗六市,私立,[640]南京西路8、10號,1,"3,017.63平方公尺",934.53平方公尺,"2,083.1平方公尺",(05)5330308,,394,"		",113-115,,無,有,yes
府教特字第1010404696號,八五府教國字第034238號,1996/03/19,雲林縣私立小星星幼兒園,許恆慈,雲林縣,斗六市,私立,[640]莊敬路347巷30弄47號,1樓,804.18平方公尺,388.76平方公尺,415.42平方公尺,(05)5330045,https://www.lstarps.com/,120,,113-115,,無,無,yes
府教特字第1010403837號,府社幼字第0990616266號,2010/11/15,雲林縣私立康橋幼兒園,趙梅梅,雲林縣,斗六市,私立,[640]西平路157-1、157-2號,1樓,"1,778.8平方公尺",334.28平方公尺,"1,444.52平方公尺",(05)5338976,,150,"		",113-115,,無,無,yes
府教特二字字第1062415853號,九十府教特字第9004000372號,2001/01/21,雲林縣私立長和幼兒園,張清文,雲林縣,斗六市,私立,[640]光復路85號,,,,,(05)5572671,,176,"		",113-115,,無,無,yes
府教特一字第1102445387號,八八府教特字第8804005180號,1999/11/19,雲林縣私立福祿貝爾幼兒園,賴素芬,雲林縣,斗六市,私立,[640]保長路59之8號,一樓至三樓,"5,612.13平方公尺","2,561.11平方公尺","3,051.02平方公尺",(05)5347375,,420,"		",113-115,,無,有,yes
府教特字第1010405281號,府教特字第0950402070號,2006/04/18,雲林縣私立莫札特幼兒園,陳世雄,雲林縣,斗六市,私立,[640]西平路580巷28號之1,1樓,"2,509.23平方公尺","1,100.62平方公尺","1,408.61平方公尺",(05)5510616,,120,"		",無,,無,無,yes
府教特二字第1102422286號,雲府教國字第1714號,1961/05/05,財團法人斗六基督教浸信會附設雲林縣私立真光幼兒園,,雲林縣,斗六市,私立,[640]文化路42號,1-3,"1,398.9平方公尺",356.85平方公尺,"1,042.05平方公尺",(05)5323354,,150,"		",113-115,,無,無,yes
府教特二字第1112449799號,四四府教國字第14152號,1955/09/01,財團法人天主教會嘉義教區附設雲林縣私立正心幼兒園,,雲林縣,斗六市,私立,[640]中華路80之1號,1樓至3樓,"3,995.08平方公尺","1,830.02平方公尺","2,165.06平方公尺",(05)5327502,http://cheng-shin.woby.com.tw/,120,,113-115,,無,無,yes
府教特字第1025428637號,八九府教特字第8904003533號,2000/08/07,雲林縣私立愛德堡幼兒園,蔡宗衡,雲林縣,斗六市,私立,[640]雲林路二段220號,"一,二樓","5,394.47平方公尺","1,448.94平方公尺","3,945.53平方公尺",(05)5371582,,150,,無,,無,無,yes
府教特二字第1092423098號,六八社福字第93411號,1979/11/22,豐泰企業股份有限公司職工福利委員會附設雲林縣私立豐泰幼兒園,廖美惠,雲林縣,斗六市,私立,[640]虎溪路71-1號,1樓,"8,054.63平方公尺","1,927.31平方公尺","6,127.32平方公尺",(05)5512006,,282,"		",無,,無,無,yes
府教特字第1010407837號,府社幼字第0970603109號,2008/04/01,雲林縣私立誠敬幼兒園,呂美珠,雲林縣,斗六市,私立,[640]大學路3段125巷1號,1樓,843.03平方公尺,277.05平方公尺,565.9平方公尺,(05)5346453,,45,,113-115,,無,無,yes
府教特字第1010408469號,府社幼字第0950603225號,2006/05/15,雲林縣私立愛迪亞幼兒園,翁文重,雲林縣,斗六市,私立,[640]內環路452號及456號,1樓至2樓,532.9平方公尺,311.51平方公尺,221.39平方公尺,(05)5372278,,85,,113-115,,無,無,yes
府教特字第1015406688號,八五府教國字第093704號,1996/07/22,雲林縣私立兒皇宮幼兒園,謝智雄,雲林縣,斗六市,私立,[640]慶生路258號,2,304.56平方公尺,177.12平方公尺,127.44平方公尺,(05)5337799,,60,"		",113-115,,無,有,yes
