reg_no,reg_docno,reg_date,title,owner,city,town,type,address,floor,size,size_in,size_out,tel,url,count_approved,shuttle,pre_public,is_free5,is_after,penalty,has_slip
府教特字第1090190829號,府教特字第0983044329號,1950/09/01,臺東縣立四維幼兒園,王惠瑩,臺東縣,臺東市,公立,[950]四維路一段396號,1樓,"2,040平方公尺",470平方公尺,"1,570平方公尺",(089)323146,,180,,無,,無,無,yes
府教特字第1090196473號,府教特字第0983044037號,1946/01/01,國立臺東大學附設實驗國民小學附設幼兒園,黃雪萍,臺東縣,臺東市,公立,[950]博愛路345號,1樓、2樓,"4,784平方公尺",809平方公尺,"3,975平方公尺",(089)328161#871,https://nttues.nttu.edu.tw/,60,,無,,無,無,yes
府教特字第1090160233號,府教特字第0943003569號,2005/01/31,臺東縣臺東市南王國民小學附設幼兒園,洪志彰,臺東縣,臺東市,公立,[950]更生北路726號,1樓,"1,878平方公尺",128平方公尺,"1,750平方公尺",(089)231506,,45,,無,,無,無,yes
府教特字第1070174175號,府教特字第0943003569號,2005/01/31,臺東縣臺東市富岡國民小學附設幼兒園,張能發,臺東縣,臺東市,公立,[950]松江路一段441號,1樓,256平方公尺,128平方公尺,128平方公尺,(089)281431,http://a144x40.pixnet.net/album/422340,30,,無,,無,無,yes
府教特字第1110181943號,府教特字第0933039206號,2004/11/30,臺東縣臺東市建和國民小學附設幼兒園,趙文佳,臺東縣,臺東市,公立,[950]青海路三段640號,,,,,(089)512381#226,https://jhps.ttct.edu.tw/,38,,無,,無,無,yes
府教特字第1060170777號,府教特字第0953002939號,2006/01/27,臺東縣臺東市豐榮國民小學附設幼兒園,毛慧莉,臺東縣,臺東市,公立,[950]中華路二段154巷150號,1樓,160平方公尺,80平方公尺,80平方公尺,(089)323353#071,http://frps.ttct.edu.tw/,30,,無,,無,無,yes
府教特字第1080183332號,府教特字第0983044062號,1979/03/24,臺東縣臺東市寶桑國民小學附設幼兒園,李倩鈺,臺東縣,臺東市,公立,[950]四維路二段23號,1樓,"30,060平方公尺",713平方公尺,"29,347平方公尺",(089)321995,http://www.bsps.ttct.edu.tw/,60,,無,,無,無,yes
府教特字第1070037273號,府社婦字第1000148926號,1954/08/10,臺東縣立新生幼兒園,曹玉滿,臺東縣,臺東市,公立,[950]開封街490號,1樓、2樓,"4,672.68平方公尺","2,565.04平方公尺","2,107.64平方公尺",(089)322413,,220,,無,,無,無,yes
府教特字第1120001924號,府社婦字第1000144090號,1995/09/01,臺東縣臺東市立幼兒園,陳銘風,臺東縣,臺東市,公立,[950]寶桑路12號,1樓、2樓,"2,049平方公尺",571.3平方公尺,"1,477.7平方公尺",(089)320257,,195,,無,,無,無,yes
府教特字第1070193601號,府教特字第1060145227號,2017/08/01,臺東縣臺東市康樂國民小學附設幼兒園,王振興,臺東縣,臺東市,公立,[950]山西路一段256號,1樓,655平方公尺,195平方公尺,460平方公尺,(089)226131#83,,60,,無,,無,無,yes
府教特字第1120174417號,府教特字第1100164664號,2021/08/01,臺東縣臺東市馬蘭國民小學附設幼兒園,日卡·比洛,臺東縣,臺東市,公立,[950]新社三街6號,1樓,365.705平方公尺,185.31平方公尺,135.515平方公尺,(089)229437#852,,60,,無,,無,無,yes
府教特字第1120008350號,府教特字第1110179767號,2022/08/01,臺東縣臺東市光明國民小學附設幼兒園,徐淑委,臺東縣,臺東市,公立,[950]中興路二段150巷29弄1號,1樓,449.5平方公尺,202.5平方公尺,247平方公尺,(089)226304,,40,,無,,無,無,yes
府教特字第1010182520號,六二府教四字第76844號,1973/11/19,財團法人天主教會花蓮教區附設臺東縣私立天仁幼兒園,,臺東縣,臺東市,私立,[950]新社一街5巷46號,1,"2,925平方公尺",611平方公尺,"2,314平方公尺",(089)228103,https://www.facebook.com/profile.php?id=100066997952778,165,,113-115,,無,無,yes
府教特字第1010139193號,八二府教國字第121769號,1993/12/15,臺東縣私立蒙特梭利幼兒園,黃桂滿,臺東縣,臺東市,私立,[950]漢陽北路43號,1樓、2樓,"4,188.02平方公尺","3,450平方公尺",690平方公尺,(089)343609,,120,,113-115,,無,無,yes
府教特字第1100029800號,八五府教國字第078728號,1996/07/26,臺東縣私立蒲公英幼兒園,劉育芳,臺東縣,臺東市,私立,[950]傳廣路388巷11號,二樓,"1,449平方公尺",653平方公尺,796平方公尺,(089)333938,,210,,113-115,,有，人數：80,有,yes
府教特字第1040115108號,八四府教國字第044429號,1995/04/27,臺東縣私立多多璐幼兒園,吳茉莉,臺東縣,臺東市,私立,[950]咸陽街120號,1樓、2樓、3樓,"2,097平方公尺",850平方公尺,"1,247平方公尺",(089)353289,http://www.totoro.com.tw/,196,,無,,無,無,yes
府教特字第1010140621號,府社婦字第0933008996號,2004/09/13,臺東縣私立青荳芽幼兒園,王筱蘭,臺東縣,臺東市,私立,[950]連航路89巷35號,一樓,"11,397.35平方公尺",935.95平方公尺,"10,460.7平方公尺",(089)230999,,195,"		",113-115,,有，人數：30,無,yes
府教特字第1050085179號,79府民社字第26804號,1990/04/14,臺東縣私立東佳幼兒園,吳佳燕,臺東縣,臺東市,私立,[950]傳廣路347號,1樓、2樓,795平方公尺,643平方公尺,152平方公尺,(089)336169,台東市傳廣路３４５號,60,,113-115,,無,無,yes
府教特字第1040051916號,府社婦字第108139號,2000/10/13,臺東縣私立福田幼兒園,黃文傑,臺東縣,臺東市,私立,[950]長沙街136號,1樓、2樓,711平方公尺,360平方公尺,351平方公尺,(089)341117#25,,90,,113-115,,有，人數：30,無,yes
府教特字第1010139723號,府教四字第20883號,1956/04/01,財團法人天主教會花蓮教區附設臺東縣私立天真幼兒園,,臺東縣,臺東市,私立,[950]福建路181號,2樓,720.18平方公尺,435.18平方公尺,285平方公尺,(089)322723,,120,,113-115,,無,無,yes
府教特字第1100063329號,府教特字第096003517號,2007/01/31,臺東縣私立高瞻幼兒園,張維福,臺東縣,臺東市,私立,[950]連航路195號,1樓、2樓、3樓、2,"4,059平方公尺","1,883平方公尺","1,800平方公尺",(089)232812,www.totoro.com.tw/,286,,113-115,,有，人數：78,無,yes
府教特字第1100239387號,府社婦字第0920002311號,2003/01/08,臺東縣私立何嘉仁幼兒園,武榮財,臺東縣,臺東市,私立,[950]仁二街55號,2,"1,647.95平方公尺","1,054.72平方公尺",60平方公尺,(089)237838,,161,"		",無,,有，人數：58,無,yes
府教特字第1120204929號,八七府教特字第106892號,1998/09/25,臺東縣私立向日葵幼兒園,李麗香,臺東縣,臺東市,私立,[950]臨海路一段560號,1樓,"1,629.5平方公尺",745.12平方公尺,884.38平方公尺,(089)310591,www.sunflower-kids.com.tw,240,"		",113-115,,無,無,yes
府教特字第1010165219號,府社婦字第0920002313號,1988/05/02,臺東縣私立乖乖幼兒園,陳淑綿,臺東縣,臺東市,私立,[950]長安街19號,1-3樓,"1,105平方公尺",498平方公尺,607平方公尺,(089)318318,,180,,113-115,,無,無,yes
府教特字第1110099494號,府特教字第0910001745號,2002/06/15,臺東縣私立獅子王幼兒園,李獻忠,臺東縣,臺東市,私立,[950]豐榮路31號,1~3樓,"1,550平方公尺",550平方公尺,"1,000平方公尺",(089)335868,,150,,無,,有，人數：35,有,yes
府教特字第1080229153號,府社婦字第0943018855號,2005/06/08,臺東縣私立牧笛幼兒園,楊麗珍,臺東縣,臺東市,私立,[950]杭州街301號,1樓、2樓,270.815平方公尺,202.8平方公尺,68.015平方公尺,(089)357623,,60,,113-115,,無,有,yes
府教特字第1110060925號,府教特字第1080020433號,2019/01/29,台東紅珊瑚股份有限公司附設臺東縣私立綺麗幼兒園,洪為勳,臺東縣,臺東市,私立,[950]民航路927號,1樓、2樓,"1,331.17平方公尺",754.45平方公尺,576.72平方公尺,(089)331270,https://www.facebook.com/clkidsplay,136,,113-115,,無,無,yes
府教特字第1090146534號,府教特字第1090146534號,2020/08/01,臺東縣私立牧牧幼兒園,楊麗珍,臺東縣,臺東市,私立,[950]寧波街186號1樓,1樓,392.5平方公尺,209.5平方公尺,183平方公尺,(089)351356,,60,,113-115,,無,無,yes
府教特字第1090186523號,府教特字第1090186523號,2020/10/16,臺東縣私立蒲公英種子幼兒園,吳羅健,臺東縣,臺東市,私立,[950]傳廣路388巷36號,3樓,799.33平方公尺,389.39平方公尺,409.94平方公尺,(089)333938,https://www.facebook.com/twdandelion/,136,"		",113-115,,無,無,yes
府教特字第1120198351號,府教特字第1110176138號,2022/08/24,法務部臺東小白鯨職場互助教保服務中心（委託社團法人金字塔幼兒教育研究學會辦理）,陳淑芳,臺東縣,臺東市,私立,[950]成功路32號,1樓、2樓,143.37平方公尺,121.6平方公尺,,(089)350098,評鑑情形：,20,,無,,無,無,no
府教特字第1110214554號,府教特字第1110214554號,2022/10/03,文化部國立臺東生活美學館職場互助教保服務中心（委託社團法人台灣蒙特梭利教育協會辦理）,劉富森,臺東縣,臺東市,私立,[950]大同路254號,1樓,260.39平方公尺,115.98平方公尺,,(089)333253,評鑑情形：,34,,無,,無,無,no
府教特字第1110224198號,府教特字第1110224198號,2022/10/20,臺東縣警察局職場互助教保服務中心(委託社團法人台灣蒙特梭利教育協會辦理),劉富森,臺東縣,臺東市,私立,[950]四維路一段369號,1樓,115.14平方公尺,115.14平方公尺,,(089)330735,評鑑情形：,20,,無,,無,無,no
府教特字第1100175152號,府教特字第1030196110號,2014/10/01,臺東縣小鯨魚非營利幼兒園(社團法人東台灣幼兒教保專業促進協會申請辦理),黃春玉,臺東縣,臺東市,非營利,[950]豐盛路12之1號,2,"2,600平方公尺",412平方公尺,"2,188平方公尺",(089)359262,評鑑情形：,76,,無,,無,無,no
府教特字第1110159618號,府教特字第1110159618號,2022/08/01,國軍退除役官兵輔導委員會馬蘭榮家員工子女非營利幼兒園(委託社團法人東台灣幼兒教保專業促進協會辦理),黃春玉,臺東縣,臺東市,非營利,[950]更生路1010號,1樓,865.63平方公尺,415.63平方公尺,450平方公尺,(089)234960,評鑑情形：,76,,無,,無,無,no
府教特字第1110211680號,府教特字第1110211680號,2022/10/20,國立臺東大學員工子女非營利幼兒園(委託社團法人中華民國臺東大學幼兒教育校友協會辦理),黃碧容,臺東縣,臺東市,非營利,[950]中華路一段684號,,,,,(089)330525,評鑑情形：,76,,無,,無,無,no
府教特字第1120015845號,府教特字第1120015845號,2023/02/01,法務部臺東小藍鯨員工子女非營利幼兒園(委託社團法人金字塔幼兒教育研究學會辦理),陳淑芳,臺東縣,臺東市,非營利,[950]中山路55號,,,,,(089)318055,https://www.facebook.com/kidsplace55/,90,,無,,無,無,no
府教特字第1050186119號,府教特字第0983043931號,1986/01/31,臺東縣綠島鄉綠島國民小學附設幼兒園,趙光華,臺東縣,綠島鄉,公立,[951]3號,1樓,426.5平方公尺,284平方公尺,142.5平方公尺,(089)672543#28,,45,,無,,無,有,yes
府教特字第1060171058號,府教特字第0933011289號,2004/04/13,臺東縣綠島鄉公館國民小學附設幼兒園,高志翔,臺東縣,綠島鄉,公立,[951]98號,1樓,158平方公尺,80平方公尺,78平方公尺,(089)672548#19,http://210.240.131.84/classweb/default.asp?id=098,30,,無,,無,無,yes
府教特字第1060171264號,府教特字第0940038058號,2005/05/16,臺東縣蘭嶼鄉椰油國民小學附設幼兒園,陳淑雯,臺東縣,蘭嶼鄉,公立,[952]1號,1樓,"4,318.72平方公尺",138.72平方公尺,"4,180平方公尺",(089)732017#16,台東縣蘭嶼鄉椰油村1號,30,,無,,無,無,yes
府教特字第1100178740號,府教特字第0933011289號,2004/04/13,臺東縣蘭嶼鄉朗島國民小學附設幼兒園,李建興,臺東縣,蘭嶼鄉,公立,[952]17號,1樓,220平方公尺,80平方公尺,140平方公尺,(089)732109#208,https://lodps.ttct.edu.tw/,30,,無,,無,無,yes
府教特字第1120181505號,府教特字第0943003569號,2005/01/31,臺東縣蘭嶼鄉東清國民小學附設幼兒園,湯惠美,臺東縣,蘭嶼鄉,公立,[952]1號,1樓,148平方公尺,68平方公尺,80平方公尺,(089)732989#20,http://210.240.139.91/classpage2/Homepage.php?teacher_id=4,30,,無,,無,無,yes
府教特字第1090118873號,府教特字第1090118873號,2020/08/01,臺東縣蘭嶼部落互助教保服務中心（財團法人基督教蘭恩文教基金會辦理）,林茂安,臺東縣,蘭嶼鄉,私立,[952]漁人147號,1樓,"16,278平方公尺",272.8平方公尺,250.3平方公尺,(089)732567,,30,"		",無,,無,無,yes
府教特字第1090195230號,府教特字第0953009921號,2006/04/13,臺東縣延平鄉紅葉國民小學附設幼兒園,方穎豐,臺東縣,延平鄉,公立,[953]紅谷路1號,1樓,182.48平方公尺,62.48平方公尺,120平方公尺,(089)561015#19,,30,,無,,無,無,yes
府教特字第1100237432號,府教特字第0983043930號,1986/08/01,臺東縣延平鄉桃源國民小學附設幼兒園,林慧萍,臺東縣,延平鄉,公立,[953]84號,1樓,216平方公尺,96平方公尺,120平方公尺,(089)561488,,30,,無,,無,無,yes
府教特字第1110176692號,府教特字第0953009921號,2006/04/13,臺東縣延平鄉鸞山國民小學附設幼兒園,林素慧,臺東縣,延平鄉,公立,[953]14號,1樓,283平方公尺,129平方公尺,154平方公尺,(089)568027#30,,30,,無,,無,無,yes
府教特字第1090190832號,府教特字第0933039206號,2004/11/30,臺東縣延平鄉武陵國民小學附設幼兒園,胡琢偉,臺東縣,延平鄉,公立,[953]16號,1樓,438.15平方公尺,150.15平方公尺,288平方公尺,(089)551249#307,,30,"		",無,,無,無,yes
府教特字第1110287754號,府社兒婦字第1010072912號,1995/09/01,臺東縣延平鄉立幼兒園,余光雄,臺東縣,延平鄉,公立,[953]泰平路89-1號,1樓、2樓,"11,737平方公尺","1,019平方公尺","4,498.35平方公尺",(089)550585,http://www.ttypg.gov.tw/index.php?Act=1&MK=8&PK=1128&TK=20,45,"		",無,,無,無,yes
府教特字第1120111646號,府教特字第0983044320號,1995/06/12,臺東縣卑南鄉初鹿國民小學附設幼兒園,何錦尚,臺東縣,卑南鄉,公立,[954]梅園路97號,1樓,345.5平方公尺,150.5平方公尺,195平方公尺,(089)572261#17,臺東縣卑南鄉初鹿村梅園路97號,40,,無,,無,無,yes
府教特字第1090190838號,府教特字第0923002857號,2003/04/24,臺東縣卑南鄉太平國民小學附設幼兒園,高彩珍,臺東縣,卑南鄉,公立,[954]6號,1樓,770平方公尺,245平方公尺,240平方公尺,(089)385052,,60,,無,,無,無,yes
府教特字第1080177505號,府教特字第0953009921號,2006/04/13,臺東縣卑南鄉利嘉國民小學附設幼兒園,林庭瑤,臺東縣,卑南鄉,公立,[954]666號,1樓,407平方公尺,168平方公尺,239平方公尺,(089)380121#27,ljps.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1100178199號,府教特字第0943003569號,2005/01/31,臺東縣卑南鄉大南國民小學附設幼兒園,朱慧清,臺東縣,卑南鄉,公立,[954]東園一街40號,1樓,491.94平方公尺,131.94平方公尺,360平方公尺,(089)383662,http://www.wretch.cc/blog/danan225,30,,無,,無,無,yes
府教特字第1100177753號,府教特字第0943003569號,2005/01/31,臺東縣卑南鄉溫泉國民小學附設幼兒園,溫上德,臺東縣,卑南鄉,公立,[954]溫泉路291號,1樓,309.45平方公尺,232.45平方公尺,77平方公尺,(089)512258,http://www.ucps.ttct.edu.tw/front/bin/home.phtml,60,,無,,無,無,yes
府教特字第1120174424號,府教特字第0933039206號,2004/11/30,臺東縣卑南鄉賓朗國民小學附設幼兒園,羅道勳,臺東縣,卑南鄉,公立,[954]474巷2號,1樓,270平方公尺,130平方公尺,140平方公尺,(089)224129#301,,30,,無,,無,無,yes
府教特字第1120174421號,府教特字第0953009921號,2006/04/13,臺東縣卑南鄉富山國民小學附設幼兒園,張鳳珠,臺東縣,卑南鄉,公立,[954]漁場66號,1樓,183平方公尺,63平方公尺,120平方公尺,(089)281086#168,www.fses.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1110176643號,府教特字第1060145238號,2017/08/01,臺東縣卑南鄉東成國民小學附設幼兒園,溫文龍,臺東縣,卑南鄉,公立,[954]班鳩92號,2樓,417.17平方公尺,148.96平方公尺,268.21平方公尺,(089)571124#220,,30,,無,,無,無,yes
府教特字第1100175155號,府教特字第1080253157號,2020/01/31,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),黃春玉,臺東縣,卑南鄉,私立,[954]泰安1號,2樓,"2,098平方公尺",353.77平方公尺,"1,744.23平方公尺",(089)384187,,30,,無,,無,無,yes
府教特字第1080177629號,府教特字第0943003569號,2005/01/31,臺東縣鹿野鄉瑞豐國民小學附設幼兒園,陳光煌,臺東縣,鹿野鄉,公立,[955]中山路67號,1樓,"20,601平方公尺",132平方公尺,"20,469平方公尺",(089)581118#28,,30,,無,,無,無,yes
府教特字第1120179698號,府教特字第0933039206號,2004/11/30,臺東縣鹿野鄉瑞源國民小學附設幼兒園,王嵩逸,臺東縣,鹿野鄉,公立,[955]文化路67號,,,,,(089)581064,,30,,無,,無,無,yes
府教特字第1100178927號,府教特字第0933039206號,2004/11/30,臺東縣鹿野鄉永安國民小學附設幼兒園,林宜茂,臺東縣,鹿野鄉,公立,[955]鹿寮路31號,1樓,926平方公尺,151平方公尺,775平方公尺,(089)551172,,30,,無,,無,無,yes
府教特字第1100188123號,府教特字第0983043934號,1985/10/23,臺東縣鹿野鄉鹿野國民小學附設幼兒園,鍾明宏,臺東縣,鹿野鄉,公立,[955]中華路一段402號,1樓,389平方公尺,179平方公尺,210平方公尺,(089)550926,http://www.lyes.ttct.edu.tw/front/bin/home.phtml,30,,無,,無,無,yes
府教特字第1080177617號,府教特字第0983044030號,1987/08/01,臺東縣鹿野鄉龍田國民小學附設幼兒園,吳耀仁,臺東縣,鹿野鄉,公立,[955]光榮路236號,1樓,350平方公尺,150平方公尺,200平方公尺,(089)550747#218,http://css000000149791.tw.class.uschoolnet.com/,30,,無,,無,無,yes
府教特字第1120007624號,府社婦字第1000148944號,1995/09/01,臺東縣鹿野鄉立幼兒園,李維順,臺東縣,鹿野鄉,公立,[955]瑞景路1段23巷9號,1樓,"5,487.37平方公尺",673平方公尺,"4,814.37平方公尺",(089)580309,,140,"		",無,,無,無,yes
府教特字第1070214414號,府教特字第0953002939號,2006/01/27,臺東縣關山鎮電光國民小學附設幼兒園,蔡正雄,臺東縣,關山鎮,公立,[956]中興路93號,1樓,"12,020.8平方公尺",100.8平方公尺,"11,920平方公尺",(089)951142#27,http://www.tkes.ttct.edu.tw/front/bin/home.phtml,30,,無,,無,無,yes
府教特字第1090196354號,府教特字第0933039206號,2004/11/30,臺東縣關山鎮德高國民小學附設幼兒園,高志雄,臺東縣,關山鎮,公立,[956]永豐16號,1樓,346平方公尺,122平方公尺,224平方公尺,(089)931149#222,,30,,無,,無,無,yes
府教特字第1080177631號,府教特字第0983044044號,1987/08/30,臺東縣關山鎮關山國民小學附設幼兒園,陳文玲,臺東縣,關山鎮,公立,[956]中華路101號,1樓,996平方公尺,249平方公尺,747平方公尺,(089)813152,,60,,無,,無,無,yes
府教特字第1110176204號,府教特字第0953002939號,2006/01/27,臺東縣關山鎮月眉國民小學附設幼兒園,李秀琴,臺東縣,關山鎮,公立,[956]盛豐1號,1樓,268平方公尺,100平方公尺,168平方公尺,(089)811074#37,www.ymps.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1110287992號,府社婦字第1000150152號,1970/01/01,臺東縣關山鎮立幼兒園,彭成豐,臺東縣,關山鎮,公立,[956]民權路52號,,,,,(089)811607,http://163.29.230.129/,60,,無,,無,無,yes
府教特字第1120184311號,九三府社福字第0933000840號,2004/01/06,臺東縣私立鴻德幼兒園,曹克農,臺東縣,關山鎮,私立,[956]仁愛路5號,2樓,834平方公尺,564平方公尺,270平方公尺,(089)812182,,170,"		",113-115,,有，人數：60,有,yes
府教特字第1100178833號,府教特字第0943003569號,2005/01/31,臺東縣海端鄉崁頂國民小學附設幼兒園,古仁發,臺東縣,海端鄉,公立,[957]中福21號,1樓,255平方公尺,85平方公尺,170平方公尺,(089)811447#112,http://www.kdps.ttct.edu.tw/front/bin/home.phtml,30,,無,,無,無,yes
府教特字第1100178401號,府教特字第0993021410號,2010/06/02,臺東縣海端鄉錦屏國民小學附設幼兒園,黃俊瑋,臺東縣,海端鄉,公立,[957]錦屏1號,1樓,206平方公尺,86平方公尺,120平方公尺,(089)861762#25,,30,,無,,無,無,yes
府教特字第1110208504號,府教特字第0943003569號,2005/01/31,臺東縣海端鄉廣原國民小學附設幼兒園,胡小明,臺東縣,海端鄉,公立,[957]大埔1號,1樓,537.7平方公尺,300.7平方公尺,237平方公尺,(089)865261,,46,,無,,無,無,yes
府教特字第1110182866號,府教特字第0943003569號,2005/01/31,臺東縣海端鄉加拿國民小學附設幼兒園,曾淑玉,臺東縣,海端鄉,公立,[957]加南5號,1樓,221.18平方公尺,116.18平方公尺,105平方公尺,(089)811108#301,,30,,無,,無,無,yes
府教特字第1070175603號,府教特字第0993018205號,2010/05/13,臺東縣海端鄉霧鹿國民小學附設幼兒園,郭惠珍,臺東縣,海端鄉,公立,[957]12號,1樓,285平方公尺,156平方公尺,129平方公尺,(089)935053#17,,30,,無,,無,無,yes
府教特字第1070175603號,府教特字第0943003569號,2005/01/31,臺東縣海端鄉霧鹿國民小學附設幼兒園利稻分班,,臺東縣,海端鄉,公立,[957]文化路1號,1樓,330平方公尺,80平方公尺,250平方公尺,(089)938178#17,,30,,無,,無,無,yes
府教特字第1100178764號,府教特字第0983043926號,1986/08/05,臺東縣海端鄉海端國民小學附設幼兒園,徐凱齡,臺東縣,海端鄉,公立,[957]山界36號,1樓,282平方公尺,182平方公尺,100平方公尺,(089)931184#20,http://blog.boe.ttct.edu.tw/blog/144x23/weblog/index.php,30,,無,,無,無,yes
府教特字第1060172926號,府教特字第0953009921號,2006/04/13,臺東縣海端鄉初來國民小學附設幼兒園,吳運全,臺東縣,海端鄉,公立,[957]5號,1樓,324平方公尺,74平方公尺,250平方公尺,(089)931049#18,www.clips.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1080031635號,府社婦字第1000148982號,1995/09/13,臺東縣海端鄉立幼兒園,胡金至,臺東縣,海端鄉,公立,[957]山界17-3號,1樓、2樓,"1,823平方公尺","1,503平方公尺",320平方公尺,(089)931466,,87,"		",無,,無,無,yes
府教特字第1120134155號,府教特字第0953009921號,2006/04/13,臺東縣池上鄉萬安國民小學附設幼兒園,鄭漢文,臺東縣,池上鄉,公立,[958]5-2號,1樓,229.04平方公尺,131.04平方公尺,98平方公尺,(089)862371#307,www.waes.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1100179832號,府教特字第0943003569號,2005/01/31,臺東縣池上鄉萬安國民小學附設幼兒園振興分班,,臺東縣,池上鄉,公立,[958]36號,1樓,140平方公尺,80平方公尺,60平方公尺,(089)951068#14,http://jnsps.boe.ttct.edu.tw/front/bin/home.phtml,30,,無,,無,無,yes
府教特字第1120181628號,府教特字第0983044035號,1987/09/01,臺東縣池上鄉福原國民小學附設幼兒園,郭良苑,臺東縣,池上鄉,公立,[958]中華路17號,1樓,"1,100平方公尺",285平方公尺,300平方公尺,(089)864935,,46,,無,,無,無,yes
府教特字第1110176620號,府教特字第0943003569號,2005/01/31,臺東縣池上鄉大坡國民小學附設幼兒園,黃培竣,臺東縣,池上鄉,公立,[958]87號,1樓,"1,026平方公尺",126平方公尺,900平方公尺,(089)864927,,30,,無,,無,無,yes
府教特字第1100179762號,府教特字第0983043941號,1985/12/03,臺東縣東河鄉都蘭國民小學附設幼兒園,羅治鈞,臺東縣,東河鄉,公立,[959]431號,1樓,410平方公尺,280平方公尺,130平方公尺,(089)531224#301,,30,,無,,無,無,yes
府教特字第1050183743號,府教特字第0953002939號,2006/08/01,臺東縣東河鄉北源國民小學附設幼兒園,吳能州,臺東縣,東河鄉,公立,[959]順那21號,1樓,200平方公尺,100平方公尺,100平方公尺,(089)891103#307,www.pyes.ttct.edu.tw；http://www.wretch.cc/blog/beiyuan100,30,,無,,無,無,yes
府教特字第1110176258號,府教特字第0933011289號,2004/04/13,臺東縣東河鄉泰源國民小學附設幼兒園,邵雅倩,臺東縣,東河鄉,公立,[959]297號,1樓,373平方公尺,118平方公尺,255平方公尺,(089)891011#22,,30,,無,,無,無,yes
府教特字第1070174224號,府教特字第0983044027號,1989/07/12,臺東縣東河鄉東河國民小學附設幼兒園,姚乃仁,臺東縣,東河鄉,公立,[959]35號,1樓,"11,740.3平方公尺",366.27平方公尺,"11,374.03平方公尺",(089)896401,http://www.thps.ttct.edu.tw,30,,無,,無,無,yes
府教特字第1100234295號,府教特字第0943003569號,2005/01/31,臺東縣東河鄉興隆國民小學附設幼兒園,林克銘,臺東縣,東河鄉,公立,[959]155號,1樓,410平方公尺,90平方公尺,320平方公尺,(089)531283#200,http://www.slops.ttct.edu.tw/front/bin/home.phtml,30,,無,,無,無,yes
