point,area,type,months,total1,total2,monthly1,monthly2,total3
高雄市杉林區新庄國民小學附設幼兒園,杉林區,公立,9,27530,0,3059,0,27530
高雄市林園區港埔國民小學附設幼兒園,林園區,公立,9,35930,0,3992,0,35930
高雄市林園區王公國民小學附設幼兒園,林園區,公立,9,35930,200,3992,22,35930
高雄市桃源區建山國民小學附設幼兒園,桃源區,公立,9,25730,0,2859,0,25730
高雄市桃源區桃源國民小學附設幼兒園,桃源區,公立,9,27980,0,3109,0,27980
高雄市桃源區樟山國民小學附設幼兒園,桃源區,公立,9,27800,0,3089,0,27800
高雄市桃源區興中國民小學附設幼兒園,桃源區,公立,9,25550,0,2839,0,25550
高雄市梓官區梓官國民小學附設幼兒園,梓官區,公立,9,35930,200,3992,22,35930
高雄市楠梓區後勁國民小學附設幼兒園,楠梓區,公立,9,35930,0,3992,0,35930
高雄市楠梓區楠陽國民小學附設幼兒園,楠梓區,公立,9,35930,200,3992,22,35930
高雄市楠梓區油廠國民小學附設幼兒園,楠梓區,公立,9,35930,200,3992,22,35930
高雄市楠梓區莒光國民小學附設幼兒園,楠梓區,公立,9,35930,200,3992,22,35930
高雄市橋頭區五林國民小學附設幼兒園,橋頭區,公立,9,35930,200,3992,22,35930
高雄市橋頭區興糖國民小學附設幼兒園,橋頭區,公立,9,35930,200,3992,22,35930
高雄市永安區永安國民小學附設幼兒園,永安區,公立,9,25830,200,2870,22,25830
高雄市湖內區明宗國民小學附設幼兒園,湖內區,公立,9,35300,200,3922,22,35300
高雄市燕巢區燕巢國民小學附設幼兒園,燕巢區,公立,9,35930,200,3992,22,35930
高雄市燕巢區鳳雄國民小學附設幼兒園,燕巢區,公立,9,35930,0,3992,0,35930
高雄市田寮區新興國民小學附設幼兒園,田寮區,公立,9,33330,0,3703,0,33330
高雄市私立一二三幼兒園,鼓山區,私立,12,100000,0,8333,0,100000
高雄市私立一新幼兒園,路竹區,私立,12,148800,19200,12400,1600,148800
高雄市私立下庄幼兒園,小港區,私立,12,86760,24000,7230,2000,86760
高雄市私立中興幼兒園,前鎮區,私立,12,149600,14400,12467,1200,149600
高雄市私立中華幼兒園,林園區,準公共化,12,129180,26400,10765,2200,129180
高雄市私立丹苨薾幼兒園,左營區,準公共化,12,128760,9000,10730,750,128760
高雄市私立主人翁幼兒園,岡山區,準公共化,12,129288,9000,10774,750,129288
高雄市私立乖寶貝幼兒園,楠梓區,準公共化,12,111600,18000,9300,1500,111600
高雄市私立九個果子幼兒園,左營區,準公共化,12,138496,9000,11541,750,138496
高雄市私立五甲恆青幼兒園,鳳山區,私立,12,132000,18960,11000,1580,132000
高雄市私立五甲米倫幼兒園,鳳山區,私立,12,144000,13200,12000,1100,144000
高雄市私立亞特蘭幼兒園,三民區,準公共化,12,98712,18000,8226,1500,98712
高雄市私立亨利幼兒園,仁武區,私立,12,120000,0,10000,0,120000
高雄市私立亮晶晶幼兒園,林園區,私立,12,96000,0,8000,0,96000
高雄市私立仁人妙智幼兒園,鳳山區,私立,12,103596,0,8633,0,103596
高雄市私立仁仁幼兒園,鳳山區,準公共化,12,126372,15600,10531,1300,126372
高雄市私立仁惠幼兒園,林園區,準公共化,12,108980,9000,9082,750,108980
高雄市私立仁慈幼兒園,鳳山區,準公共化,12,112620,9000,9385,750,112620
高雄市私立仁智幼兒園,鳳山區,準公共化,12,114180,9000,9515,750,114180
高雄市私立仁武保進國際藝術幼兒園,仁武區,準公共化,12,165600,14400,13800,1200,165600
高雄市私立仁武同心園幼兒園,仁武區,準公共化,12,109936,13500,9161,1125,109936
高雄市私立任而波幼兒園,鳳山區,私立,12,180000,0,15000,0,180000
高雄市私立伊頓大地幼兒園,楠梓區,私立,12,169200,9000,14100,750,169200
高雄市私立伯特利幼兒園,林園區,私立,12,72800,0,6067,0,72800
高雄市私立伶益幼兒園,鳳山區,準公共化,12,112708,9600,9392,800,112708
高雄市私立佑昇幼兒園,前鎮區,準公共化,12,100124,9000,8344,750,100124
高雄市私立何嘉仁幼兒園,三民區,私立,12,186010,0,15501,0,186010
高雄市私立何嘉仁楠梓幼兒園,楠梓區,私立,12,256200,24000,21350,2000,256200
高雄市私立何嘉仁高美館幼兒園,鼓山區,私立,12,214000,0,17833,0,214000
高雄市私立佳倍佳幼兒園,小港區,準公共化,12,101120,0,8427,0,101120
高雄市私立佳兒幼兒園,苓雅區,準公共化,12,125328,6000,10444,500,125328
高雄市私立佳學幼兒園,苓雅區,準公共化,12,112108,9000,9342,750,112108
高雄市私立佳欣幼兒園,小港區,準公共化,12,116080,18000,9673,1500,116080
高雄市私立佳芳幼兒園,大社區,準公共化,12,124440,9000,10370,750,124440
高雄市私立佳貝幼兒園,梓官區,準公共化,12,91796,0,7650,0,91796
高雄市私立佳齊幼兒園,鼓山區,私立,12,144000,0,12000,0,144000
高雄市私立來來幼兒園,三民區,私立,12,108000,0,9000,0,108000
高雄市私立保羅幼兒園,三民區,準公共化,12,125388,0,10449,0,125388
高雄市私立保進幼兒園,橋頭區,準公共化,12,142536,21120,11878,1760,142536
高雄市私立偉倫幼兒園,岡山區,私立,12,160000,21120,13333,1760,160000
高雄市私立偉生幼兒園,彌陀區,準公共化,12,119092,9000,9924,750,119092
高雄市私立偉立幼兒園,前鎮區,準公共化,12,126800,0,10567,0,126800
高雄市私立傑尼爾幼兒園,苓雅區,私立,12,170000,0,14167,0,170000
高雄市私立優等生幼兒園,大寮區,準公共化,12,87816,0,7318,0,87816
高雄市私立優群五福幼兒園,新興區,私立,12,68000,0,5667,0,68000
高雄市私立優群幼兒園,仁武區,準公共化,12,98140,9000,8178,750,98140
高雄市私立優群星星幼兒園,小港區,準公共化,12,93128,9000,7761,750,93128
高雄市私立優群米爾頓幼兒園,三民區,準公共化,12,104052,9000,8671,750,104052
高雄市私立優質童心園幼兒園,鳳山區,準公共化,12,118976,18000,9915,1500,118976
高雄市私立光仁幼兒園,仁武區,準公共化,12,124560,9000,10380,750,124560
高雄市私立光庭幼兒園,小港區,私立,12,72000,12000,6000,1000,72000
高雄市私立克萊能幼兒園,三民區,準公共化,12,119680,29520,9973,2460,119680
高雄市私立公館幼兒園,湖內區,準公共化,12,98960,9000,8247,750,98960
高雄市私立冠冠幼兒園,前鎮區,準公共化,12,130984,0,10915,0,130984
高雄市私立前鎮心心幼兒園,前鎮區,準公共化,12,100932,9000,8411,750,100932
高雄市私立創世紀幼兒園,苓雅區,私立,12,212000,0,17667,0,212000
高雄市私立創意幼兒園,路竹區,準公共化,12,126520,9000,10543,750,126520
高雄市私立創新幼兒園,小港區,準公共化,12,101640,9000,8470,750,101640
高雄市私立劍橋幼兒園,阿蓮區,準公共化,12,132124,0,11010,0,132124
高雄市私立劍聲幼兒園,鳳山區,私立,12,144000,0,12000,0,144000
高雄市私立力新幼兒園,鳳山區,準公共化,12,106176,9000,8848,750,106176
高雄市私立加吉立幼兒園,梓官區,私立,12,87540,0,7295,0,87540
高雄市私立加州幼兒園,左營區,私立,12,120000,32400,10000,2700,120000
高雄市私立加恩幼兒園,大寮區,準公共化,12,142524,9000,11877,750,142524
高雄市私立勵志幼兒園,大寮區,私立,12,125400,15000,10450,1250,125400
高雄市私立博愛幼兒園,旗山區,私立,12,138000,14400,11500,1200,138000
高雄市私立卡爾頓幼兒園,大寮區,準公共化,12,125100,9000,10425,750,125100
高雄市私立又新幼兒園,鳳山區,準公共化,12,91108,9000,7592,750,91108
高雄市私立友愛幼兒園,三民區,準公共化,12,149924,18000,12494,1500,149924
高雄市私立可倈蒙幼兒園,鹽埕區,準公共化,12,130400,18000,10867,1500,130400
高雄市私立可愛幼兒園,阿蓮區,準公共化,12,131400,18000,10950,1500,131400
高雄市私立台上幼兒園,岡山區,準公共化,12,116628,9000,9719,750,116628
高雄市私立史丹佛幼兒園,岡山區,私立,12,164000,19200,13667,1600,164000
高雄市私立右昌麥米倫幼兒園,楠梓區,準公共化,12,188000,14400,15667,1200,188000
高雄市私立合育幼兒園,大樹區,準公共化,12,115476,0,9623,0,115476
高雄市私立吉的堡幼兒園,林園區,準公共化,12,118972,9000,9914,750,118972
高雄市私立吉的堡金恩幼兒園,三民區,私立,12,192000,17400,16000,1450,192000
高雄市私立吉立幼兒園,大樹區,私立,12,120000,7080,10000,590,120000
高雄市私立吉米亨利幼兒園,楠梓區,準公共化,12,142800,26400,11900,2200,142800
高雄市私立吉米洛幼兒園,路竹區,私立,12,113600,0,9467,0,113600
高雄市私立名恩幼兒園,左營區,私立,12,216600,15084,18050,1257,216600
高雄市私立向光幼兒園,前鎮區,準公共化,12,134000,0,11167,0,134000
高雄市私立咪咪幼兒園,三民區,準公共化,12,141468,6000,11789,500,141468
高雄市私立品恩幼兒園,鼓山區,私立,12,218400,42000,18200,3500,218400
高雄市私立哈利幼兒園,左營區,準公共化,12,115900,9000,9658,750,115900
高雄市私立哈拿幼兒園,三民區,準公共化,12,116000,9000,9667,750,116000
高雄市私立啟蒙幼兒園,鳥松區,私立,12,201000,0,16750,0,201000
高雄市私立善導幼兒園,前鎮區,準公共化,12,130800,0,10900,0,130800
高雄市私立善敏智幼兒園,鳳山區,準公共化,12,141120,9000,11760,750,141120
高雄市私立喜悅幼兒園,左營區,私立,10,126000,44000,12600,4400,126000
高雄市私立喜愛爾幼兒園,大寮區,準公共化,12,146400,9000,12200,750,146400
高雄市私立喬依斯幼兒園,左營區,私立,12,166000,0,13833,0,166000
高雄市私立喬智幼兒園,橋頭區,準公共化,12,138024,9000,11502,750,138024
高雄市私立喬美幼兒園,鳥松區,私立,12,120000,0,10000,0,120000
高雄市私立嘉惠幼兒園,前鎮區,準公共化,12,113900,9000,9492,750,113900
高雄市私立嘉欣幼兒園,楠梓區,準公共化,12,124540,0,10378,0,124540
高雄市私立四季幼兒園,苓雅區,準公共化,12,128160,18000,10680,1500,128160
高雄市私立國民幼兒園,前鎮區,私立,12,72000,0,6000,0,72000
高雄市私立圓山幼兒園,三民區,準公共化,12,135980,18000,11332,1500,135980
高雄市私立圓得寶幼兒園,大寮區,準公共化,12,194400,18000,16200,1500,194400
高雄市私立圓緣幼兒園,旗山區,準公共化,12,88212,0,7351,0,88212
高雄市私立圓美幼兒園,三民區,準公共化,12,137296,26400,11441,2200,137296
高雄市私立地球村幼兒園,前鎮區,私立,12,108000,0,9000,0,108000
高雄市私立培幼幼兒園,阿蓮區,準公共化,12,108260,7200,9022,600,108260
高雄市私立多多幼兒園,岡山區,準公共化,12,126684,13200,10557,1100,126684
高雄市私立大來幼兒園,三民區,準公共化,12,106998,9000,8917,750,106998
高雄市私立大寮恆青幼兒園,大寮區,準公共化,12,101108,9000,8426,750,101108
高雄市私立大樹嘟嘟幼兒園,大樹區,準公共化,12,91332,9000,7611,750,91332
高雄市私立大自然幼兒園,鳥松區,準公共化,12,135552,9000,11296,750,135552
高雄市私立天下幼兒園,大寮區,準公共化,12,76056,0,6338,0,76056
高雄市私立天主教道明幼兒園,鼓山區,私立,12,155200,28800,12933,2400,155200
高雄市私立天使幼兒園,仁武區,準公共化,12,111772,10536,9314,878,111772
高雄市私立天才幼兒園,鼓山區,準公共化,12,100208,18000,8351,1500,100208
高雄市私立太陽花幼兒園,小港區,準公共化,12,190800,9000,15900,750,190800
高雄市私立奧斯福爾幼兒園,苓雅區,私立,12,163600,31680,13633,2640,163600
高雄市私立妙行幼兒園,三民區,準公共化,12,131568,0,10964,0,131568
高雄市私立威廉王子幼兒園,楠梓區,準公共化,12,150000,26400,12500,2200,150000
高雄市私立威格爾幼兒園,鳳山區,準公共化,12,115996,12000,9666,1000,115996
高雄市私立威爾森幼兒園,鳳山區,私立,12,114840,18000,9570,1500,114840
高雄市私立威爾森政德幼兒園,左營區,準公共化,12,168000,9000,14000,750,168000
高雄市私立威爾森鳳翔幼兒園,鳳山區,準公共化,12,174000,9000,14500,750,174000
高雄市私立子信幼兒園,小港區,私立,12,136000,0,11333,0,136000
高雄市私立子欣幼兒園,路竹區,私立,12,186000,12000,15500,1000,186000
高雄市私立孟莊幼兒園,路竹區,準公共化,12,88296,18000,7358,1500,88296
高雄市私立學儒幼兒園,楠梓區,私立,12,198000,0,16500,0,198000
高雄市私立學成幼兒園,前鎮區,準公共化,12,124932,9000,10411,750,124932
高雄市私立學林幼兒園,鳳山區,私立,12,80400,0,6700,0,80400
高雄市私立安倪幼兒園,六龜區,私立,12,68200,0,5683,0,68200
高雄市私立安德林幼兒園,鳳山區,準公共化,12,106200,18000,8850,1500,106200
高雄市私立宏光幼兒園,小港區,私立,12,162000,0,13500,0,162000
高雄市私立宏學幼兒園,鼓山區,準公共化,12,163200,11316,13600,943,163200
高雄市私立宏平幼兒園,小港區,準公共化,12,115308,9000,9609,750,115308
高雄市私立宏志幼兒園,前鎮區,私立,12,76000,0,6333,0,76000
高雄市私立宏欣幼兒園,燕巢區,準公共化,12,88660,9000,7388,750,88660
高雄市私立宗聖幼兒園,左營區,私立,12,80880,7200,6740,600,80880
高雄市私立家家幼兒園,燕巢區,準公共化,12,89696,9000,7475,750,89696
高雄市私立寶仁幼兒園,路竹區,準公共化,12,113340,36000,9445,3000,113340
高雄市私立寶貝明星幼兒園,小港區,準公共化,12,119916,18000,9993,1500,119916
高雄市私立寶貝藝術幼兒園,梓官區,準公共化,12,109620,9000,9135,750,109620
高雄市私立小叢林幼兒園,鳳山區,私立,12,212000,14400,17667,1200,212000
高雄市私立小可愛幼兒園,阿蓮區,準公共化,12,128928,41400,10744,3450,128928
高雄市私立小天使幼兒園,左營區,準公共化,12,150000,9000,12500,750,150000
高雄市私立小天才幼兒園,岡山區,準公共化,12,128328,9000,10694,750,128328
高雄市私立小太陽菁英幼兒園,大社區,準公共化,12,120000,9000,10000,750,120000
高雄市私立小專家幼兒園,三民區,私立,12,140256,9000,11688,750,140256
高雄市私立小山幼兒園,三民區,私立,12,170000,12000,14167,1000,170000
高雄市私立小恐龍幼兒園,旗津區,私立,12,89600,0,7467,0,89600
高雄市私立小朋友幼兒園,內門區,準公共化,12,89480,0,7457,0,89480
高雄市私立小港佳欣幼兒園,小港區,準公共化,12,116020,18000,9668,1500,116020
高雄市私立小港艾心幼兒園,小港區,私立,12,79400,0,6617,0,79400
高雄市私立小種籽幼兒園,楠梓區,準公共化,12,135328,0,11277,0,135328
高雄市私立小群幼兒園,苓雅區,準公共化,12,141788,0,11816,0,141788
高雄市私立小豆豆幼兒園,楠梓區,準公共化,12,126888,10800,10574,900,126888
高雄市私立山明幼兒園,小港區,私立,12,80400,0,6700,0,80400
高雄市私立岡山保進幼兒園,岡山區,私立,12,106440,9000,8870,750,106440
高雄市私立岡山精英幼兒園,岡山區,準公共化,12,169600,9000,14133,750,169600
高雄市私立崇德幼兒園,左營區,私立,11,226500,16500,20591,1500,226500
高雄市私立巧博士幼兒園,鳳山區,準公共化,12,123600,9000,10300,750,123600
高雄市私立巧生慈幼兒園,苓雅區,私立,12,170800,25200,14233,2100,170800
高雄市私立帝伊幼兒園,仁武區,準公共化,12,162096,18000,13508,1500,162096
高雄市私立常春藤仁武幼兒園,仁武區,私立,11,195000,16500,17727,1500,195000
高雄市私立常春藤國際幼兒園,鳥松區,私立,11,187300,13750,17027,1250,187300
高雄市私立常春藤崇德幼兒園,左營區,私立,11,226500,16500,20591,1500,226500
高雄市私立常春藤幼兒園,三民區,私立,11,211900,13200,19264,1200,211900
高雄市私立平原幼兒園,旗津區,準公共化,12,99484,9000,8290,750,99484
高雄市私立年潤幼兒園,鳥松區,準公共化,12,108580,0,9048,0,108580
高雄市私立幸福幼兒園,鳥松區,準公共化,12,124728,9000,10394,750,124728
高雄市私立幸運草幼兒園,鳳山區,準公共化,12,177600,18000,14800,1500,177600
高雄市私立幼一幼兒園,岡山區,準公共化,12,108000,9000,9000,750,108000
高雄市私立康乃爾幼兒園,三民區,準公共化,12,150000,15600,12500,1300,150000
高雄市私立康乃爾藝術幼兒園,路竹區,準公共化,12,120326,9000,10027,750,120326
高雄市私立康吉爾幼兒園,苓雅區,準公共化,12,95972,42240,7998,3520,95972
高雄市私立康橋幼兒園,左營區,準公共化,12,165600,14400,13800,1200,165600
高雄市私立康澤幼兒園,苓雅區,私立,12,176000,24000,14667,2000,176000
高雄市私立彼得魚幼兒園,仁武區,準公共化,12,198000,15084,16500,1257,198000
高雄市私立心博愛幼兒園,梓官區,準公共化,12,130656,18000,10888,1500,130656
高雄市私立心心幼兒園,旗山區,私立,12,108840,19200,9070,1600,108840
高雄市私立忠信幼兒園,鳳山區,準公共化,12,134620,12000,11218,1000,134620
高雄市私立快樂夏綠蒂幼兒園,苓雅區,私立,12,126000,0,10500,0,126000
高雄市私立念慈幼兒園,鳳山區,私立,12,170800,24000,14233,2000,170800
高雄市私立怡青幼兒園,鼓山區,準公共化,12,136080,9000,11340,750,136080
高雄市私立恆青幼兒園,鹽埕區,準公共化,12,112532,18000,9378,1500,112532
高雄市私立愛上學幼兒園,左營區,私立,12,186600,20400,15550,1700,186600
高雄市私立愛吉兒幼兒園,楠梓區,準公共化,12,109780,28800,9148,2400,109780
高雄市私立愛慈兒幼兒園,大樹區,準公共化,12,111404,9000,9284,750,111404
高雄市私立愛森堡幼兒園,岡山區,私立,12,69000,0,5750,0,69000
高雄市私立愛爾蘭幼兒園,鳥松區,私立,12,152000,0,12667,0,152000
高雄市私立愛萌兒幼兒園,楠梓區,準公共化,12,150000,9000,12500,750,150000
高雄市私立愛迪生幼兒園,前鎮區,私立,12,124000,0,10333,0,124000
高雄市私立愛迪生鳳屏幼兒園,大寮區,私立,12,114000,0,9500,0,114000
高雄市私立感恩幼兒園,苓雅區,準公共化,12,160000,9000,13333,750,160000
高雄市私立慈惠幼兒園,岡山區,準公共化,12,114048,9000,9504,750,114048
高雄市私立慈文幼兒園,小港區,準公共化,12,134400,9000,11200,750,134400
高雄市私立成就非凡楠梓幼兒園,楠梓區,私立,12,206600,18600,17217,1550,206600
高雄市私立成就非凡澄湖幼兒園,鳥松區,私立,12,229200,18600,19100,1550,229200
高雄市私立拍拍手幼兒園,仁武區,準公共化,12,212400,18000,17700,1500,212400
高雄市私立振才幼兒園,鼓山區,準公共化,12,140268,12000,11689,1000,140268
高雄市私立文山幼兒園,鳳山區,準公共化,12,103600,26400,8633,2200,103600
高雄市私立文文幼兒園,前鎮區,私立,12,111600,24000,9300,2000,111600
高雄市私立文森凱莉幼兒園,鼓山區,私立,12,220000,0,18333,0,220000
高雄市私立文親幼兒園,小港區,準公共化,12,99616,0,8301,0,99616
高雄市私立新佳欣幼兒園,湖內區,準公共化,12,124624,9000,10385,750,124624
高雄市私立新培育幼兒園,大寮區,準公共化,12,113556,26400,9463,2200,113556
高雄市私立新安心幼兒園,岡山區,準公共化,12,138896,18000,11575,1500,138896
高雄市私立新幼幼兒園,大寮區,準公共化,12,132024,26400,11002,2200,132024
高雄市私立新美倫幼兒園,鳳山區,私立,12,181400,12000,15117,1000,181400
高雄市私立新育幼兒園,鳳山區,準公共化,12,128412,26400,10701,2200,128412
高雄市私立新苗幼兒園,鳳山區,準公共化,12,129312,9000,10776,750,129312
高雄市私立新莊幼兒園,左營區,私立,12,246800,18000,20567,1500,246800
高雄市私立新蒙幼兒園,三民區,私立,12,187800,13200,15650,1100,187800
高雄市私立新親親幼兒園,美濃區,準公共化,12,103716,9000,8643,750,103716
高雄市私立新資優生幼兒園,仁武區,準公共化,12,136352,18000,11363,1500,136352
高雄市私立新資優生楠梓幼兒園,楠梓區,準公共化,12,180000,9000,15000,750,180000
