鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,4,上學期,全日班,16025,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,4,下學期,半日班,7960,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,4,下學期,全日班,16025,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,3,上學期,半日班,7960,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,3,上學期,全日班,16025,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,3,下學期,半日班,7960,
臺東市,國立臺東大學附設實驗國民小學附設幼兒園,公立,3,下學期,全日班,16025,
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,5,上學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,5,上學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,5,下學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,5,下學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,4,上學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,4,上學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,4,下學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,4,下學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,3,上學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,3,上學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,3,下學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,3,下學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,2,上學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,2,上學期,全日班,33500,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,2,下學期,半日班,16750,4800
卑南鄉,臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),私立,2,下學期,全日班,33500,4800
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,5,上學期,全日班,15185,
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,5,下學期,全日班,14800,
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,4,上學期,全日班,15185,
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,4,下學期,全日班,14800,
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,3,上學期,全日班,15185,
卑南鄉,臺東縣卑南鄉初鹿國民小學附設幼兒園,公立,3,下學期,全日班,14800,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,5,上學期,半日班,13370,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,5,上學期,全日班,15260,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,5,下學期,半日班,13020,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,5,下學期,全日班,14910,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,4,上學期,半日班,13370,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,4,上學期,全日班,15260,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,4,下學期,半日班,13020,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,4,下學期,全日班,14910,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,3,上學期,半日班,13370,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,3,上學期,全日班,15260,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,3,下學期,半日班,13020,
卑南鄉,臺東縣卑南鄉利嘉國民小學附設幼兒園,公立,3,下學期,全日班,14910,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,5,上學期,半日班,12835,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,5,上學期,全日班,15810,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,5,下學期,半日班,12485,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,5,下學期,全日班,15460,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,4,上學期,半日班,12835,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,4,上學期,全日班,15810,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,4,下學期,半日班,12485,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,4,下學期,全日班,15460,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,3,上學期,半日班,12835,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,3,上學期,全日班,15810,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,3,下學期,半日班,12485,
卑南鄉,臺東縣卑南鄉大南國民小學附設幼兒園,公立,3,下學期,全日班,15460,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,5,上學期,半日班,13420,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,5,上學期,全日班,15310,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,5,下學期,半日班,13070,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,5,下學期,全日班,14960,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,4,上學期,半日班,13420,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,4,上學期,全日班,15310,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,4,下學期,半日班,13070,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,4,下學期,全日班,14960,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,3,上學期,半日班,13420,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,3,上學期,全日班,15310,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,3,下學期,半日班,13070,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,3,下學期,全日班,14960,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,2,上學期,半日班,13420,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,2,上學期,全日班,15310,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,2,下學期,半日班,13070,
卑南鄉,臺東縣卑南鄉太平國民小學附設幼兒園,公立,2,下學期,全日班,14960,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,5,上學期,半日班,13550,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,5,上學期,全日班,16800,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,5,下學期,半日班,13165,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,5,下學期,全日班,16415,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,4,上學期,半日班,13550,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,4,上學期,全日班,16800,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,4,下學期,半日班,13165,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,4,下學期,全日班,16415,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,3,上學期,半日班,13550,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,3,上學期,全日班,16800,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,3,下學期,半日班,13165,
卑南鄉,臺東縣卑南鄉富山國民小學附設幼兒園,公立,3,下學期,全日班,16415,
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,5,上學期,半日班,13560,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,5,上學期,全日班,17260,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,5,下學期,半日班,13175,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,5,下學期,全日班,16875,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,4,上學期,半日班,13560,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,4,上學期,全日班,17260,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,4,下學期,半日班,13175,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,4,下學期,全日班,16875,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,3,上學期,半日班,13560,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,3,上學期,全日班,17260,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,3,下學期,半日班,13175,0
卑南鄉,臺東縣卑南鄉東成國民小學附設幼兒園,公立,3,下學期,全日班,16875,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,5,上學期,半日班,12335,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,5,上學期,全日班,16260,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,5,下學期,半日班,11985,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,5,下學期,全日班,15910,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,4,上學期,半日班,12335,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,4,上學期,全日班,16260,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,4,下學期,半日班,11985,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,4,下學期,全日班,15910,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,3,上學期,半日班,12335,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,3,上學期,全日班,16260,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,3,下學期,半日班,11985,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,3,下學期,全日班,15910,0
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,2,上學期,半日班,12335,
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,2,上學期,全日班,16260,
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,2,下學期,半日班,11985,
卑南鄉,臺東縣卑南鄉溫泉國民小學附設幼兒園,公立,2,下學期,全日班,15910,
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,5,上學期,半日班,13420,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,5,上學期,全日班,15670,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,5,下學期,半日班,13070,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,5,下學期,全日班,15320,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,4,上學期,半日班,13420,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,4,上學期,全日班,15670,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,4,下學期,半日班,13070,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,4,下學期,全日班,15320,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,3,上學期,半日班,13420,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,3,上學期,全日班,15670,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,3,下學期,半日班,13070,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,3,下學期,全日班,15320,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,2,上學期,半日班,13420,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,2,上學期,全日班,15670,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,2,下學期,半日班,13070,0
卑南鄉,臺東縣卑南鄉賓朗國民小學附設幼兒園,公立,2,下學期,全日班,15320,0
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,5,上學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,5,上學期,全日班,15410,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,5,下學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,5,下學期,全日班,15410,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,4,上學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,4,上學期,全日班,15410,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,4,下學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,4,下學期,全日班,15410,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,3,上學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,3,上學期,全日班,15410,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,3,下學期,半日班,12935,
大武鄉,臺東縣大武鄉大武國民小學附設幼兒園,公立,3,下學期,全日班,15410,
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,5,上學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,5,上學期,全日班,15910,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,5,下學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,5,下學期,全日班,15910,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,4,上學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,4,上學期,全日班,15910,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,4,下學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,4,下學期,全日班,15910,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,3,上學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,3,上學期,全日班,15910,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,3,下學期,半日班,10735,0
大武鄉,臺東縣大武鄉大鳥國民小學附設幼兒園,公立,3,下學期,全日班,15910,0
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,5,上學期,半日班,13285,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,5,上學期,全日班,15810,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,5,下學期,半日班,12935,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,5,下學期,全日班,15460,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,4,上學期,半日班,13285,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,4,上學期,全日班,15810,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,4,下學期,半日班,12935,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,4,下學期,全日班,15460,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,3,上學期,半日班,13285,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,3,上學期,全日班,15810,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,3,下學期,半日班,12935,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,3,下學期,全日班,15460,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,2,上學期,半日班,13285,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,2,上學期,全日班,15810,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,2,下學期,半日班,12935,
大武鄉,臺東縣大武鄉尚武國民小學附設幼兒園,公立,2,下學期,全日班,15460,
大武鄉,臺東縣大武鄉立幼兒園,公立,5,上學期,全日班,11500,
大武鄉,臺東縣大武鄉立幼兒園,公立,5,下學期,全日班,11500,
大武鄉,臺東縣大武鄉立幼兒園,公立,4,上學期,全日班,11500,
大武鄉,臺東縣大武鄉立幼兒園,公立,4,下學期,全日班,11500,
大武鄉,臺東縣大武鄉立幼兒園,公立,3,上學期,全日班,11500,
大武鄉,臺東縣大武鄉立幼兒園,公立,3,下學期,全日班,11500,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,5,上學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,5,上學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,5,下學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,5,下學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,4,上學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,4,上學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,4,下學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,4,下學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,3,上學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,3,上學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,3,下學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,3,下學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,2,上學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,2,上學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,2,下學期,半日班,12285,
太麻里鄉,臺東縣太麻里鄉三和國民小學附設幼兒園,公立,2,下學期,全日班,16035,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,5,上學期,半日班,13420,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,5,上學期,全日班,15310,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,5,下學期,半日班,13070,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,5,下學期,全日班,14960,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,4,上學期,半日班,13420,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,4,上學期,全日班,15310,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,4,下學期,半日班,13070,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,4,下學期,全日班,14960,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,3,上學期,半日班,13420,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,3,上學期,全日班,15310,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,3,下學期,半日班,13070,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,3,下學期,全日班,14960,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,2,上學期,半日班,13420,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,2,上學期,全日班,15310,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,2,下學期,半日班,13070,
太麻里鄉,臺東縣太麻里鄉大溪國民小學附設幼兒園,公立,2,下學期,全日班,14960,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,5,上學期,半日班,13560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,5,上學期,全日班,15560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,5,下學期,半日班,13160,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,5,下學期,全日班,15160,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,4,上學期,半日班,13560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,4,上學期,全日班,15560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,4,下學期,半日班,13160,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,4,下學期,全日班,15160,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,3,上學期,半日班,13560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,3,上學期,全日班,15560,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,3,下學期,半日班,13160,
太麻里鄉,臺東縣太麻里鄉大王國民小學附設幼兒園,公立,3,下學期,全日班,15160,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,5,上學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,5,下學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,4,上學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,4,下學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,3,上學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,3,下學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,2,上學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉立幼兒園,公立,2,下學期,全日班,10675,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,5,上學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,5,上學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,5,下學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,5,下學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,4,上學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,4,上學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,4,下學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,4,下學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,3,上學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,3,上學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,3,下學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,3,下學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,2,上學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,2,上學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,2,下學期,半日班,13920,
太麻里鄉,臺東縣太麻里鄉美和國民小學附設幼兒園,公立,2,下學期,全日班,15810,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,5,上學期,半日班,12305,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,5,上學期,全日班,15230,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,5,下學期,半日班,11955,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,5,下學期,全日班,14880,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,4,上學期,半日班,12305,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,4,上學期,全日班,15230,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,4,下學期,半日班,11955,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,4,下學期,全日班,14880,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,3,上學期,半日班,12305,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,3,上學期,全日班,15230,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,3,下學期,半日班,11955,
太麻里鄉,臺東縣太麻里鄉香蘭國民小學附設幼兒園,公立,3,下學期,全日班,14880,
