鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,5,上學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,5,下學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,4,上學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,4,下學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,3,上學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,3,下學期,全日班,48990,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,2,上學期,全日班,51690,19800
楊梅區,中華汽車工業股份有限公司職工福利委員會附設桃園市私立中華汽車幼兒園,私立,2,下學期,全日班,51690,19800
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,5,上學期,全日班,49536,
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,5,下學期,全日班,49536,
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,4,上學期,全日班,49536,
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,4,下學期,全日班,49536,
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,3,上學期,全日班,49536,
中壢區,南亞科技學校財團法人南亞技術學院附設桃園市私立龍興非營利幼兒園(桃園市政府委託辦理),非營利,3,下學期,全日班,49536,
龍潭區,國家中山科學研究院附設桃園市私立逸光幼兒園,私立,5,上學期,全日班,36473,9900
龍潭區,國家中山科學研究院附設桃園市私立逸光幼兒園,私立,5,下學期,全日班,36473,9900
