鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
社頭鄉,國立彰化特殊教育學校幼兒部,公立,5,上學期,全日班,17300,0
社頭鄉,國立彰化特殊教育學校幼兒部,公立,5,下學期,全日班,17300,0
社頭鄉,國立彰化特殊教育學校幼兒部,公立,4,上學期,全日班,17300,
社頭鄉,國立彰化特殊教育學校幼兒部,公立,4,下學期,全日班,17300,
社頭鄉,國立彰化特殊教育學校幼兒部,公立,3,上學期,全日班,17300,
社頭鄉,國立彰化特殊教育學校幼兒部,公立,3,下學期,全日班,17300,
社頭鄉,國立彰化特殊教育學校幼兒部,公立,2,上學期,全日班,17300,
社頭鄉,國立彰化特殊教育學校幼兒部,公立,2,下學期,全日班,17300,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,5,上學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,5,下學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,4,上學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,4,下學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,3,上學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,3,下學期,全日班,71900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,2,上學期,全日班,77900,
彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,2,下學期,全日班,77900,
二林鎮,彰化縣二林鎮立幼兒園,公立,5,上學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,5,下學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,4,上學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,4,下學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,3,上學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,3,下學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,2,上學期,全日班,21850,
二林鎮,彰化縣二林鎮立幼兒園,公立,2,下學期,全日班,21850,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,5,上學期,全日班,14500,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,5,下學期,全日班,14500,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,4,上學期,全日班,14500,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,4,下學期,全日班,14500,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,3,上學期,全日班,14500,
二林鎮,彰化縣二林鎮興華國民小學附設幼兒園,公立,3,下學期,全日班,14500,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,5,上學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,5,下學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,4,上學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,4,下學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,3,上學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,3,下學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,2,上學期,全日班,14035,
二水鄉,彰化縣二水鄉二水國民小學附設幼兒園,公立,2,下學期,全日班,14035,
二水鄉,彰化縣二水鄉立幼兒園,公立,5,上學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,5,下學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,4,上學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,4,下學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,3,上學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,3,下學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,2,上學期,全日班,19200,
二水鄉,彰化縣二水鄉立幼兒園,公立,2,下學期,全日班,19200,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,5,上學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,5,下學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,4,上學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,4,下學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,3,上學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,3,下學期,全日班,52548,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,2,上學期,全日班,56304,
伸港鄉,彰化縣伸仁非營利幼兒園（委託社團法人大中華社會企業創新策略發展協會辦理）,非營利,2,下學期,全日班,56304,
伸港鄉,彰化縣伸港鄉立幼兒園,公立,5,上學期,全日班,23800,4400
伸港鄉,彰化縣伸港鄉立幼兒園,公立,5,下學期,全日班,23800,4400
伸港鄉,彰化縣伸港鄉立幼兒園,公立,4,上學期,全日班,23800,4400
伸港鄉,彰化縣伸港鄉立幼兒園,公立,4,下學期,全日班,23800,4400
伸港鄉,彰化縣伸港鄉立幼兒園,公立,3,上學期,全日班,23800,4400
伸港鄉,彰化縣伸港鄉立幼兒園,公立,3,下學期,全日班,23800,4400
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,5,上學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,5,下學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,4,上學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,4,下學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,3,上學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,3,下學期,全日班,52356,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,2,上學期,全日班,55500,
花壇鄉,彰化縣僑愛非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,2,下學期,全日班,55500,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,5,上學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,5,上學期,全日班,15850,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,5,下學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,5,下學期,全日班,15850,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,4,上學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,4,上學期,全日班,15850,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,4,下學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,4,下學期,全日班,15850,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,3,上學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,3,上學期,全日班,15850,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,3,下學期,半日班,9400,
北斗鎮,彰化縣北斗鎮北斗國民小學附設幼兒園,公立,3,下學期,全日班,15850,
北斗鎮,彰化縣北斗鎮立幼兒園,公立,5,上學期,全日班,18900,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,5,下學期,全日班,18900,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,4,上學期,全日班,19800,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,4,下學期,全日班,19800,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,3,上學期,全日班,19800,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,3,下學期,全日班,19800,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,2,上學期,全日班,19800,4000
北斗鎮,彰化縣北斗鎮立幼兒園,公立,2,下學期,全日班,19800,4000
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,5,上學期,半日班,12190,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,5,上學期,全日班,15940,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,5,下學期,半日班,12190,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,5,下學期,全日班,15940,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,4,上學期,半日班,12190,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,4,上學期,全日班,15940,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,4,下學期,半日班,12190,
和美鎮,彰化縣和美鎮和仁國民小學附設幼兒園,公立,4,下學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,5,上學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,5,下學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,4,上學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,4,下學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,3,上學期,全日班,15940,
和美鎮,彰化縣和美鎮和美國民小學附設幼兒園,公立,3,下學期,全日班,15940,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,5,上學期,全日班,16413,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,5,下學期,全日班,16413,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,4,上學期,全日班,16413,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,4,下學期,全日班,16413,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,3,上學期,全日班,16413,
和美鎮,彰化縣和美鎮培英國民小學附設幼兒園,公立,3,下學期,全日班,16413,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,5,上學期,全日班,15940,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,5,下學期,全日班,15940,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,4,上學期,全日班,15940,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,4,下學期,全日班,15940,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,3,上學期,全日班,15940,
和美鎮,彰化縣和美鎮大嘉國民小學附設幼兒園,公立,3,下學期,全日班,15940,
和美鎮,彰化縣和美鎮立幼兒園,公立,5,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園,公立,5,下學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園,公立,4,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園,公立,4,下學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園,公立,3,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園,公立,3,下學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,5,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,5,下學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,4,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,4,下學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,3,上學期,全日班,22862,
和美鎮,彰化縣和美鎮立幼兒園柑井分班,公立,3,下學期,全日班,22862,
