鄉鎮市區,學校,類型,年齡,學期,班別,全學期總收費,課後延托費
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,5,上學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,5,上學期,全日班,21588,12000
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,5,下學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,5,下學期,全日班,21588,12000
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,4,上學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,4,上學期,全日班,21588,12000
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,4,下學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,4,下學期,全日班,21588,12000
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,3,上學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,3,上學期,全日班,21588,12000
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,3,下學期,半日班,12980,
大安區,國立臺北教育大學附設實驗國民小學附設幼兒園,公立,3,下學期,全日班,21588,12000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,5,上學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,5,下學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,4,上學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,4,下學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,3,上學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,3,下學期,全日班,58820,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,2,上學期,全日班,69100,15000
中正區,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,私立,2,下學期,全日班,69100,15000
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,5,上學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,5,上學期,全日班,86598,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,5,下學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,5,下學期,全日班,86598,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,4,上學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,4,上學期,全日班,86598,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,4,下學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,4,下學期,全日班,86598,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,3,上學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,3,上學期,全日班,86598,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,3,下學期,半日班,65118,
中正區,國防醫學院附設臺北市私立愛德幼兒園,私立,3,下學期,全日班,86598,
中山區,實踐大學附設臺北市私立幼兒園,私立,5,上學期,全日班,53650,
中山區,實踐大學附設臺北市私立幼兒園,私立,5,下學期,全日班,53650,
中山區,實踐大學附設臺北市私立幼兒園,私立,4,上學期,全日班,53650,
中山區,實踐大學附設臺北市私立幼兒園,私立,4,下學期,全日班,53650,
中山區,實踐大學附設臺北市私立幼兒園,私立,3,上學期,全日班,80650,
中山區,實踐大學附設臺北市私立幼兒園,私立,3,下學期,全日班,80650,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,5,上學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,5,下學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,4,上學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,4,下學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,3,上學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,3,下學期,全日班,169220,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,2,上學期,全日班,167000,
內湖區,康軒文教事業股份有限公司附設臺北市私立員工子女幼兒園,私立,2,下學期,全日班,167000,
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,5,上學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,5,下學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,4,上學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,4,下學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,3,上學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,3,下學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,2,上學期,全日班,118580,16800
內湖區,恕德學校財團法人附設臺北市私立恕德幼兒園,私立,2,下學期,全日班,118580,16800
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,5,上學期,全日班,103758,19200
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,5,下學期,全日班,103758,19200
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,4,上學期,全日班,103758,19200
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,4,下學期,全日班,103758,19200
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,3,上學期,全日班,103758,19200
大安區,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,私立,3,下學期,全日班,103758,19200
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,5,上學期,全日班,64800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,5,下學期,全日班,64800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,4,上學期,全日班,73800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,4,下學期,全日班,73800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,3,上學期,全日班,73800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,3,下學期,全日班,73800,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,2,上學期,全日班,81180,
中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,2,下學期,全日班,81180,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,5,上學期,全日班,57000,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,5,下學期,全日班,57000,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,4,上學期,全日班,69000,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,4,下學期,全日班,69000,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,3,上學期,全日班,69000,
大安區,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,3,下學期,全日班,69000,
中正區,法務部附設臺北市私立員工子女幼兒園,私立,5,上學期,半日班,54500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,5,上學期,全日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,5,下學期,半日班,54500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,5,下學期,全日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,4,上學期,半日班,54500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,4,上學期,全日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,4,下學期,半日班,54500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,4,下學期,全日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,3,上學期,半日班,62500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,3,上學期,全日班,70000,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,3,下學期,半日班,62500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,3,下學期,全日班,70000,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,2,上學期,半日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,2,上學期,全日班,72500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,2,下學期,半日班,64500,5000
中正區,法務部附設臺北市私立員工子女幼兒園,私立,2,下學期,全日班,72500,5000
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,5,上學期,全日班,50688,
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,5,下學期,全日班,50688,
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,4,上學期,全日班,50688,
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,4,下學期,全日班,50688,
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,3,上學期,全日班,50688,
文山區,社團法人台北市兒童托育協會附設臺北市私立實踐非營利幼兒園（臺北市政府委託辦理）,非營利,3,下學期,全日班,50688,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,5,上學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,5,下學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,4,上學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,4,下學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,3,上學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,3,下學期,全日班,54168,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,2,上學期,全日班,58224,
內湖區,社團法人臺北市幼托協會附設臺北市私立星雲非營利幼兒園（臺北市政府委託辦理）,非營利,2,下學期,全日班,58224,
文山區,私立再興高級中學附設臺北市幼兒園,私立,5,上學期,全日班,51097,
文山區,私立再興高級中學附設臺北市幼兒園,私立,5,下學期,全日班,51097,
文山區,私立再興高級中學附設臺北市幼兒園,私立,4,上學期,全日班,51097,
文山區,私立再興高級中學附設臺北市幼兒園,私立,4,下學期,全日班,51097,
文山區,私立再興高級中學附設臺北市幼兒園,私立,3,上學期,全日班,51097,
文山區,私立再興高級中學附設臺北市幼兒園,私立,3,下學期,全日班,51097,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,5,上學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,5,下學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,4,上學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,4,下學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,3,上學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,3,下學期,全日班,49980,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,2,上學期,全日班,53550,
中正區,耕莘健康管理專科學校附設臺北市私立螢橋非營利幼兒園(臺北市政府委託辦理),非營利,2,下學期,全日班,53550,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,5,上學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,5,下學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,4,上學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,4,下學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,3,上學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,3,下學期,全日班,53760,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,2,上學期,全日班,57912,
大安區,耕莘健康管理專科學校附設臺北市私立黃鸝鳥非營利幼兒園（臺北市政府委託辦理）,非營利,2,下學期,全日班,57912,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,5,上學期,全日班,48790,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,5,下學期,全日班,48790,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,4,上學期,全日班,93000,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,4,下學期,全日班,93000,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,3,上學期,全日班,93000,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,3,下學期,全日班,93000,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,2,上學期,全日班,99000,
松山區,育達學校財團法人臺北市私立普林思頓高級中等學校附設臺北市私立點點幼兒園,私立,2,下學期,全日班,99000,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,5,上學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,5,下學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,4,上學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,4,下學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,3,上學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,3,下學期,全日班,50016,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,2,上學期,全日班,53592,
內湖區,臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,非營利,2,下學期,全日班,53592,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,5,上學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,5,下學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,4,上學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,4,下學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,3,上學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,3,下學期,全日班,47472,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,2,上學期,全日班,51090,
士林區,臺北市三玉非營利幼兒園（委託社團法人台北市幼兒園協會辦理）,非營利,2,下學期,全日班,51090,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,5,上學期,全日班,21588,12000
中山區,臺北市中山區中山國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,5,下學期,全日班,21588,12000
中山區,臺北市中山區中山國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,4,上學期,全日班,21588,12000
中山區,臺北市中山區中山國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,4,下學期,全日班,21588,12000
中山區,臺北市中山區中山國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,3,上學期,全日班,21588,12000
中山區,臺北市中山區中山國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區中山國民小學附設幼兒園,公立,3,下學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,5,上學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,5,下學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,4,上學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,4,下學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,3,上學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,3,下學期,全日班,21588,12000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,2,上學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,2,上學期,全日班,21588,15000
中山區,臺北市中山區中正國民小學附設幼兒園,公立,2,下學期,半日班,12980,
中山區,臺北市中山區中正國民小學附設幼兒園,公立,2,下學期,全日班,21588,15000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,5,上學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,5,下學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,4,上學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,4,下學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,3,上學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,3,下學期,全日班,21588,8000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,2,上學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,2,上學期,全日班,21588,14000
中山區,臺北市中山區五常國民小學附設幼兒園,公立,2,下學期,半日班,12980,
中山區,臺北市中山區五常國民小學附設幼兒園,公立,2,下學期,全日班,21588,14000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,5,上學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,5,下學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,4,上學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,4,下學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,3,上學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,3,下學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,2,上學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,2,上學期,全日班,21588,12000
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,2,下學期,半日班,12980,
中山區,臺北市中山區吉林國民小學附設幼兒園,公立,2,下學期,全日班,21588,12000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,5,上學期,全日班,21588,8000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,5,下學期,全日班,21588,8000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,4,上學期,全日班,21588,8000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,4,下學期,全日班,21588,8000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,3,上學期,全日班,21588,8000
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區大佳國民小學附設幼兒園,公立,3,下學期,全日班,21588,8000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,5,上學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,5,上學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,5,下學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,5,下學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,4,上學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,4,上學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,4,下學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,4,下學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,3,上學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,3,上學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,3,下學期,半日班,12980,
中山區,臺北市中山區大直國民小學附設幼兒園,公立,3,下學期,全日班,21588,12000
中山區,臺北市中山區大直國民小學附設幼兒園,公立,2,上學期,半日班,12980,
