point,area,type,months,total1,total2,monthly1,monthly2
南投縣水里鄉立幼兒園,水里鄉,公立,10,65600,0,6560,0
南投縣營盤非營利幼兒園(委託財團法人三之三生命教育基金會辦理),南投市,非營利,12,97140,0,8095,0
南投縣私立主人翁幼兒園,名間鄉,準公共化,12,202104,9000,16842,750
南投縣私立仁義幼兒園,南投市,私立,12,256800,14400,21400,1200
南投縣私立佳和幼兒園,鹿谷鄉,準公共化,12,243840,9000,20320,750
南投縣私立保進東海幼兒園,竹山鎮,準公共化,12,241512,9000,20126,750
南投縣私立信愛幼兒園,埔里鎮,準公共化,12,208608,9000,17384,750
南投縣私立優加幼兒園,竹山鎮,準公共化,12,328000,11000,27333,917
南投縣私立優秀幼兒園,草屯鎮,私立,12,266400,18000,22200,1500
南投縣私立優蓓仕幼兒園,草屯鎮,準公共化,12,324000,43200,27000,3600
南投縣私立光隆幼兒園,草屯鎮,準公共化,12,209008,9000,17417,750
南投縣私立加拿大幼兒園,埔里鎮,準公共化,12,307200,9000,25600,750
南投縣私立協同幼兒園,草屯鎮,私立,12,159360,0,13280,0
南投縣私立卡帕及幼幼兒園,草屯鎮,私立,12,264000,24000,22000,2000
南投縣私立名仁幼兒園,魚池鄉,準公共化,12,196936,9000,16411,750
南投縣私立向日葵幼兒園,草屯鎮,私立,12,381600,36000,31800,3000
南投縣私立培優幼兒園,南投市,準公共化,12,198008,9000,16501,750
南投縣私立培幼幼兒園,埔里鎮,準公共化,12,192752,0,16063,0
南投縣私立培真幼兒園,竹山鎮,準公共化,12,192016,0,16001,0
南投縣私立基督教大衛王幼兒園,南投市,準公共化,12,227856,30000,18988,2500
南投縣私立多倫多幼兒園,南投市,私立,12,223400,0,18617,0
南投縣私立大佑幼兒園,竹山鎮,私立,12,242400,14400,20200,1200
南投縣私立大樹幼兒園,埔里鎮,準公共化,12,215424,9000,17952,750
南投縣私立大蘋果幼兒園,草屯鎮,準公共化,12,212024,9000,17669,750
南投縣私立學揚幼兒園,南投市,準公共化,12,211520,9000,17627,750
南投縣私立寶仁幼兒園,名間鄉,準公共化,12,198016,0,16501,0
南投縣私立小博士幼兒園,草屯鎮,準公共化,12,236952,9000,19746,750
南投縣私立小叮噹幼兒園,埔里鎮,準公共化,12,231208,9000,19267,750
南投縣私立小名人幼兒園,水里鄉,準公共化,12,243072,9000,20256,750
南投縣私立小天使幼兒園,草屯鎮,準公共化,12,206400,9000,17200,750
南投縣私立小太陽幼兒園,埔里鎮,準公共化,12,211200,9000,17600,750
南投縣私立山姆叔叔幼兒園,名間鄉,私立,12,248800,0,20733,0
南投縣私立弘明幼兒園,草屯鎮,私立,12,240000,0,20000,0
南投縣私立愛因斯坦幼兒園,南投市,準公共化,12,194128,24000,16177,2000
南投縣私立愛心幼兒園,南投市,準公共化,12,228000,33600,19000,2800
南投縣私立愛迪生幼兒園,埔里鎮,準公共化,12,199760,9000,16647,750
南投縣私立文心幼兒園,埔里鎮,準公共化,12,230640,30000,19220,2500
南投縣私立新南投弘明幼兒園,南投市,私立,12,240800,0,20067,0
南投縣私立明德幼兒園,國姓鄉,準公共化,12,224616,9600,18718,800
南投縣私立柏克萊幼兒園,草屯鎮,準公共化,12,204000,1200,17000,100
南投縣私立格林幼兒園,南投市,準公共化,12,230808,9000,19234,750
南投縣私立格瑞特幼兒園,草屯鎮,準公共化,12,209232,14400,17436,1200
南投縣私立欣慧幼兒園,草屯鎮,準公共化,12,228000,33600,19000,2800
南投縣私立清華幼兒園,南投市,準公共化,12,230928,18000,19244,1500
南投縣私立湯姆幼兒園,竹山鎮,私立,12,219360,12000,18280,1000
南投縣私立獅子王幼兒園,南投市,準公共化,12,192260,19200,16022,1600
南投縣私立益國幼兒園,南投市,準公共化,12,189600,9000,15800,750
南投縣私立真善美幼兒園,草屯鎮,私立,12,298280,33600,24857,2800
南投縣私立福祿貝爾幼兒園,埔里鎮,準公共化,12,192008,9000,16001,750
南投縣私立童心幼兒園,埔里鎮,準公共化,12,229192,24000,19099,2000
南投縣私立竹山弘明幼兒園,竹山鎮,私立,12,240000,0,20000,0
南投縣私立約克幼兒園,草屯鎮,準公共化,12,180000,0,15000,0
南投縣私立群英幼兒園,南投市,準公共化,12,228000,24000,19000,2000
南投縣私立翊新華盛頓幼兒園,南投市,準公共化,12,266288,9000,22191,750
南投縣私立耕讀園幼兒園,草屯鎮,準公共化,12,231600,9000,19300,750
南投縣私立育仁幼兒園,草屯鎮,準公共化,12,231256,20400,19271,1700
南投縣私立育德幼兒園,草屯鎮,準公共化,12,202120,9000,16843,750
南投縣私立育智幼兒園,魚池鄉,準公共化,12,228904,9000,19075,750
南投縣私立華陽幼兒園,南投市,準公共化,12,310400,9000,25867,750
南投縣私立蒲公英幼兒園,草屯鎮,私立,12,226800,18000,18900,1500
南投縣私立蜜雪兒幼兒園,草屯鎮,準公共化,12,242600,14400,20217,1200
南投縣私立衛斯理幼兒園,草屯鎮,準公共化,12,208424,9000,17369,750
南投縣私立親子田幼兒園,埔里鎮,準公共化,12,212048,9000,17671,750
南投縣私立貝斯特幼兒園,南投市,準公共化,12,209248,10000,17437,833
南投縣私立貝林幼兒園,埔里鎮,準公共化,12,192000,0,16000,0
南投縣私立辰星幼兒園,草屯鎮,準公共化,12,194312,24000,16193,2000
南投縣私立鹿谷幼兒園,鹿谷鄉,準公共化,12,248136,9000,20678,750
南投縣私立黃柱陳樣幼兒園,草屯鎮,私立,12,460200,33600,38350,2800
南投縣竹山鎮延平國民小學附設幼兒園,竹山鎮,公立,8,55800,0,6975,0
南投縣竹山鎮瑞竹國民小學附設幼兒園,竹山鎮,公立,8,54000,0,6750,0
南投縣竹山鎮社寮國民小學附設幼兒園,竹山鎮,公立,8,55800,0,6975,0
南投縣竹山鎮立幼兒園,竹山鎮,公立,10,76000,0,7600,0
南投縣竹山鎮立幼兒園中央分班,竹山鎮,公立,10,76000,0,7600,0
南投縣竹山鎮竹山國民小學附設幼兒園,竹山鎮,公立,8,55800,0,6975,0
南投縣竹山鎮雲林國民小學附設幼兒園,竹山鎮,公立,8,55800,0,6975,0
南投縣草屯鎮中原國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮僑光國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮北投國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮敦和國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮新庄國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮炎峰國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮碧峰國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮立幼兒園,草屯鎮,公立,10,72000,0,7200,0
南投縣草屯鎮草屯國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮虎山國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣草屯鎮雙冬國民小學附設幼兒園,草屯鎮,公立,8,55800,0,6975,0
南投縣集集鎮立幼兒園,集集鎮,公立,10,64800,0,6480,0
南投縣集集鎮集集國民小學附設幼兒園,集集鎮,公立,8,53100,0,6638,0
南投縣魚池鄉五城國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉伊達邵國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉共和國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉新城國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉明潭國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉東光國民小學附設幼兒園,魚池鄉,公立,8,55800,0,6975,0
南投縣魚池鄉頭社國民小學附設幼兒園,魚池鄉,公立,8,54900,0,6863,0
南投縣魚池鄉魚池國民小學附設幼兒園,魚池鄉,公立,8,54900,0,6863,0
南投縣鹿谷鄉廣興國民小學附設幼兒園,鹿谷鄉,公立,8,51300,0,6413,0
南投縣鹿谷鄉文昌國民小學附設幼兒園,鹿谷鄉,公立,8,51000,0,6375,0
南投縣鹿谷鄉秀峰國民小學附設幼兒園,鹿谷鄉,公立,8,55800,0,6975,0
南投縣鹿谷鄉立幼兒園,鹿谷鄉,公立,10,68000,0,6800,0
南投縣鹿谷鄉立幼兒園永隆分班,鹿谷鄉,公立,10,68000,0,6800,0
國家發展委員會附設南投縣私立中興幼兒園,南投市,準公共化,12,86400,0,7200,0
有限責任南投縣南崗勞工消費合作社附設南投縣私立南崗幼兒園,南投市,準公共化,12,243240,18000,20270,1500
財團法人三之三生命教育基金會附設南投縣私立德興非營利幼兒園(南投縣政府委託辦理),南投市,非營利,12,42428,0,3536,0
財團法人中華基督教中興新村浸信會附設南投縣私立信望愛幼兒園,南投市,準公共化,12,215064,9000,17922,750
財團法人南投基督長老教會附設南投縣私立長愛幼兒園,南投市,準公共化,12,202488,24000,16874,2000
財團法人天主教會台中教區附設南投縣私立聖愛幼兒園,南投市,準公共化,12,192000,9000,16000,750
