point,area,type,months,total1,total2,monthly1,monthly2,total3
台東紅珊瑚股份有限公司附設臺東縣私立綺麗幼兒園,臺東市,準公共化,12,124320,9000,10360,750,124320
國立臺東大學附設實驗國民小學附設幼兒園,臺東市,公立,9,41500,200,4611,22,41500
臺東縣卑南部落互助教保服務中心(東台灣幼兒教保專業促進協會辦理),卑南鄉,私立,12,67000,9600,5583,800,67000
臺東縣卑南鄉初鹿國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉利嘉國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉大南國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉太平國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉富山國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉東成國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣卑南鄉溫泉國民小學附設幼兒園,卑南鄉,公立,9,41500,200,4611,22,41500
臺東縣卑南鄉賓朗國民小學附設幼兒園,卑南鄉,公立,9,41500,0,4611,0,41500
臺東縣大武鄉大武國民小學附設幼兒園,大武鄉,公立,9,41500,200,4611,22,41500
臺東縣大武鄉大鳥國民小學附設幼兒園,大武鄉,公立,9,41500,0,4611,0,41500
臺東縣大武鄉尚武國民小學附設幼兒園,大武鄉,公立,9,41500,0,4611,0,41500
臺東縣大武鄉立幼兒園,大武鄉,公立,10,27000,0,2700,0,27000
臺東縣太麻里鄉三和國民小學附設幼兒園,太麻里鄉,公立,9,41500,0,4611,0,41500
臺東縣太麻里鄉大溪國民小學附設幼兒園,太麻里鄉,公立,9,41500,200,4611,22,41500
臺東縣太麻里鄉大王國民小學附設幼兒園,太麻里鄉,公立,9,41500,0,4611,0,41500
臺東縣太麻里鄉立幼兒園,太麻里鄉,公立,10,21350,0,2135,0,21350
臺東縣太麻里鄉美和國民小學附設幼兒園,太麻里鄉,公立,9,41500,0,4611,0,41500
臺東縣太麻里鄉香蘭國民小學附設幼兒園,太麻里鄉,公立,9,41500,0,4611,0,41500
臺東縣延平鄉桃源國民小學附設幼兒園,延平鄉,公立,9,41500,0,4611,0,41500
臺東縣延平鄉武陵國民小學附設幼兒園,延平鄉,公立,9,41500,0,4611,0,41500
臺東縣延平鄉立幼兒園,延平鄉,公立,10,22400,0,2240,0,22400
臺東縣延平鄉紅葉國民小學附設幼兒園,延平鄉,公立,9,41500,0,4611,0,41500
臺東縣延平鄉鸞山國民小學附設幼兒園,延平鄉,公立,9,41500,0,4611,0,41500
臺東縣成功鎮三仙國民小學附設幼兒園,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮三民國民小學附設幼兒園,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮三民國民小學附設幼兒園和平分班,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮信義國民小學附設幼兒園,成功鎮,公立,9,41500,200,4611,22,41500
臺東縣成功鎮忠孝國民小學附設幼兒園,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮忠孝國民小學附設幼兒園博愛分班,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮成功國民小學附設幼兒園,成功鎮,公立,9,41500,0,4611,0,41500
臺東縣成功鎮立幼兒園,成功鎮,公立,10,31600,0,3160,0,31600
臺東縣東河鄉北源國民小學附設幼兒園,東河鄉,公立,9,41500,200,4611,22,41500
臺東縣東河鄉東河國民小學附設幼兒園,東河鄉,公立,9,41500,0,4611,0,41500
臺東縣東河鄉泰源國民小學附設幼兒園,東河鄉,公立,9,41500,0,4611,0,41500
臺東縣東河鄉興隆國民小學附設幼兒園,東河鄉,公立,9,41500,0,4611,0,41500
臺東縣東河鄉都蘭國民小學附設幼兒園,東河鄉,公立,9,41500,0,4611,0,41500
臺東縣池上鄉大坡國民小學附設幼兒園,池上鄉,公立,9,41500,0,4611,0,41500
臺東縣池上鄉福原國民小學附設幼兒園,池上鄉,公立,9,41500,0,4611,0,41500
臺東縣池上鄉萬安國民小學附設幼兒園,池上鄉,公立,9,41500,0,4611,0,41500
臺東縣池上鄉萬安國民小學附設幼兒園振興分班,池上鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉初來國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉加拿國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉崁頂國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉廣原國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉海端國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉立幼兒園,海端鄉,公立,10,27400,0,2740,0,27400
臺東縣海端鄉錦屏國民小學附設幼兒園,海端鄉,公立,9,41500,200,4611,22,41500
臺東縣海端鄉霧鹿國民小學附設幼兒園,海端鄉,公立,9,41500,0,4611,0,41500
臺東縣海端鄉霧鹿國民小學附設幼兒園利稻分班,海端鄉,公立,9,41500,0,4611,0,41500
