point,area,type,months,total1,total2,monthly1,monthly2,total3
雲林縣私立新立仁幼兒園,虎尾鎮,準公共化,12,119472,9000,9956,750,119472
雲林縣私立春子幼兒園,虎尾鎮,私立,12,140000,0,11667,0,140000
雲林縣私立春民幼兒園,虎尾鎮,私立,12,140000,0,11667,0,140000
雲林縣私立東昇幼兒園,西螺鎮,準公共化,12,115512,9000,9626,750,115512
雲林縣私立欣欣幼兒園,土庫鎮,私立,12,112200,0,9350,0,112200
雲林縣私立正大幼兒園,土庫鎮,準公共化,12,118680,9000,9890,750,118680
雲林縣私立海光幼兒園,麥寮鄉,準公共化,12,98388,0,8199,0,98388
雲林縣私立班米羅幼兒園,元長鄉,準公共化,12,117588,9000,9799,750,117588
雲林縣私立福懋幼兒園,斗六市,私立,12,64440,0,5370,0,64440
雲林縣私立福祿貝爾幼兒園,斗六市,準公共化,12,136400,9000,11367,750,136400
雲林縣私立童心幼兒園,虎尾鎮,準公共化,12,107788,9000,8982,750,107788
雲林縣私立童話世界幼兒園,褒忠鄉,準公共化,12,97404,12000,8117,1000,97404
雲林縣私立維也納幼兒園,虎尾鎮,私立,12,128000,0,10667,0,128000
雲林縣私立維多利亞國民小學附設幼兒園,斗六市,私立,12,167200,200,13933,17,167200
雲林縣私立美奇幼兒園,麥寮鄉,準公共化,12,108000,9000,9000,750,108000
雲林縣私立美樹家幼兒園,斗六市,私立,12,142000,0,11833,0,142000
雲林縣私立聖文幼兒園,口湖鄉,準公共化,12,89232,9000,7436,750,89232
雲林縣私立莫札特幼兒園,斗六市,私立,12,132800,0,11067,0,132800
雲林縣私立葳尼爾幼兒園,口湖鄉,準公共化,12,98652,0,8221,0,98652
雲林縣私立蒂兒拉幼兒園,斗六市,準公共化,12,168000,0,14000,0,168000
雲林縣私立誠敬幼兒園,斗六市,準公共化,12,112052,0,9338,0,112052
雲林縣私立達文西幼兒園,斗六市,準公共化,12,135000,9000,11250,750,135000
雲林縣私立長和幼兒園,斗六市,準公共化,12,108252,9000,9021,750,108252
雲林縣私立青園幼兒園,土庫鎮,準公共化,12,91188,9000,7599,750,91188
雲林縣臺西鄉尚德國民小學附設幼兒園,臺西鄉,公立,9,36120,0,4013,0,36120
雲林縣臺西鄉立幼兒園,臺西鄉,公立,11,37600,0,3418,0,37600
雲林縣臺西鄉臺西國民小學附設幼兒園,臺西鄉,公立,9,36120,200,4013,22,36120
雲林縣莿桐鄉僑和國民小學附設幼兒園,莿桐鄉,公立,9,35600,200,3956,22,35600
雲林縣莿桐鄉立幼兒園,莿桐鄉,公立,11,40200,0,3655,0,40200
雲林縣莿桐鄉立幼兒園六合分班,莿桐鄉,公立,11,40200,0,3655,0,40200
雲林縣莿桐鄉饒平國民小學附設幼兒園,莿桐鄉,公立,9,36480,200,4053,22,36480
雲林縣虎尾鎮中溪國民小學附設幼兒園,虎尾鎮,公立,9,34320,200,3813,22,34320
雲林縣虎尾鎮大屯國民小學附設幼兒園,虎尾鎮,公立,9,36120,200,4013,22,36120
雲林縣虎尾鎮廉使國民小學附設幼兒園,虎尾鎮,公立,9,36120,200,4013,22,36120
雲林縣虎尾鎮立仁國民小學附設幼兒園,虎尾鎮,公立,9,36120,200,4013,22,36120
雲林縣虎尾鎮立幼兒園,虎尾鎮,公立,12,38200,0,3183,0,38200
雲林縣褒忠鄉立幼兒園,褒忠鄉,公立,12,38000,0,3167,0,38000
雲林縣褒忠鄉褒忠國民小學附設幼兒園,褒忠鄉,公立,9,34050,0,3783,0,34050
雲林縣西螺鎮中山國民小學附設幼兒園,西螺鎮,公立,9,35670,200,3963,22,35670
雲林縣西螺鎮吳厝國民小學附設幼兒園,西螺鎮,公立,9,35670,200,3963,22,35670
雲林縣西螺鎮廣興國民小學附設幼兒園,西螺鎮,公立,9,35220,200,3913,22,35220
雲林縣西螺鎮文興國民小學附設幼兒園,西螺鎮,公立,9,34320,200,3813,22,34320
雲林縣西螺鎮立幼兒園,西螺鎮,公立,12,42800,6000,3567,500,42800
雲林縣麥寮鄉立幼兒園,麥寮鄉,公立,11,37000,0,3364,0,37000
雲林縣麥寮鄉豐安國民小學附設幼兒園,麥寮鄉,公立,9,35850,0,3983,0,35850
雲林縣麥寮鄉麥寮國民小學附設幼兒園,麥寮鄉,公立,9,35672,0,3964,0,35672
